,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,30.1,- - -,154.0,44.0,11.0,1.0,26.0,23.0,7.0,23.0,2.0,0.0,27.0,0.336,0.441,0.609,0.443,8.01,6.82,1.17,2.08,17.5,14.9,2.6,- - -,2.21,0.381,71.7,6.5,5.34
1,Total,vs R,28.2,- - -,135.0,34.0,11.0,2.0,24.0,23.0,4.0,13.0,0.0,3.0,23.0,0.286,0.376,0.526,0.387,7.22,4.08,1.77,1.26,17.0,9.6,7.4,- - -,1.64,0.326,58.6,4.87,5.14
