,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,21.2,- - -,97.0,24.0,5.0,1.0,16.0,15.0,3.0,12.0,0.0,0.0,14.0,0.282,0.379,0.488,0.373,5.82,4.98,1.17,1.25,14.4,12.4,2.1,- - -,1.66,0.309,62.9,5.31,5.56
1,Total,vs R,36.2,- - -,164.0,49.0,5.0,1.0,26.0,26.0,10.0,11.0,0.0,3.0,28.0,0.327,0.389,0.589,0.414,6.87,2.7,2.55,2.45,17.1,6.7,10.4,- - -,1.64,0.348,75.5,6.3,4.64
