,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,63.1,4.83,284.0,66.0,10.0,1.0,38.0,34.0,17.0,33.0,0.0,1.0,54.0,0.264,0.353,0.529,0.374,7.67,4.69,1.64,2.42,19.0,11.6,7.4,0.264,1.56,0.274,81.4,6.51,4.94
1,Total,Away,54.1,5.8,250.0,71.0,13.0,3.0,39.0,35.0,11.0,21.0,1.0,3.0,33.0,0.314,0.38,0.554,0.397,5.47,3.48,1.57,1.82,13.2,8.4,4.8,0.314,1.69,0.33,70.4,5.86,5.12
