,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,3.1,- - -,17.0,4.0,0.0,1.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.333,0.529,0.545,0.442,2.7,13.5,0.2,0.0,5.9,29.4,-23.5,- - -,2.7,0.364,66.7,6.94,8.82
1,Total,vs R,2.2,- - -,13.0,2.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,0.2,0.385,0.5,0.388,6.75,10.13,0.67,3.38,15.4,23.1,-7.7,- - -,1.88,0.143,27.8,9.78,7.25
