,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,21.2,4.98,101.0,30.0,3.0,0.0,13.0,12.0,4.0,11.0,3.0,2.0,7.0,0.341,0.43,0.529,0.407,2.91,4.57,0.64,1.66,6.9,10.9,-4.0,0.341,1.89,0.338,80.2,6.52,5.39
1,Total,Away,24.1,3.33,110.0,23.0,5.0,0.0,11.0,9.0,1.0,20.0,4.0,0.0,17.0,0.256,0.398,0.352,0.334,6.29,7.4,0.85,0.37,15.5,18.2,-2.7,0.256,1.77,0.306,76.9,4.57,4.88
