,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,52.2,3.76,224.0,46.0,8.0,1.0,24.0,22.0,4.0,26.0,2.0,1.0,46.0,0.234,0.326,0.349,0.3,7.86,4.44,1.77,0.68,20.5,11.6,8.9,0.234,1.37,0.286,72.7,3.87,4.22
1,Total,Away,40.1,4.46,171.0,30.0,5.0,0.0,21.0,20.0,6.0,25.0,2.0,1.0,36.0,0.207,0.331,0.371,0.314,8.03,5.58,1.44,1.34,21.1,14.6,6.4,0.207,1.36,0.233,73.5,5.17,4.55
