,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,126.1,- - -,577.0,151.0,25.0,4.0,59.0,56.0,13.0,54.0,4.0,5.0,62.0,0.292,0.367,0.438,0.352,4.42,3.85,1.15,0.93,10.8,9.4,1.4,- - -,1.62,0.312,78.7,4.74,4.95
1,Total,vs R,130.1,- - -,519.0,119.0,21.0,3.0,68.0,65.0,15.0,28.0,1.0,6.0,88.0,0.245,0.3,0.405,0.307,6.08,1.93,3.14,1.04,17.0,5.4,11.6,- - -,1.13,0.272,64.4,3.91,3.74
