,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,48.2,4.99,222.0,47.0,8.0,0.0,30.0,27.0,6.0,29.0,6.0,3.0,41.0,0.247,0.364,0.399,0.333,7.58,5.36,1.41,1.11,18.5,13.1,5.4,0.247,1.56,0.287,69.4,4.95,4.85
1,Total,Away,44.1,3.65,202.0,38.0,7.0,1.0,20.0,18.0,6.0,32.0,3.0,4.0,50.0,0.229,0.368,0.394,0.341,10.15,6.5,1.56,1.22,24.8,15.8,8.9,0.229,1.58,0.291,82.3,4.99,4.52
