,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,37.2,- - -,164.0,33.0,6.0,1.0,17.0,16.0,5.0,16.0,2.0,2.0,33.0,0.226,0.315,0.394,0.308,7.88,3.82,2.06,1.19,20.1,9.8,10.4,- - -,1.3,0.259,77.3,4.41,4.57
1,Total,vs R,23.0,- - -,121.0,32.0,7.0,0.0,24.0,22.0,3.0,17.0,2.0,1.0,18.0,0.311,0.413,0.48,0.384,7.04,6.65,1.06,1.17,14.9,14.1,0.8,- - -,2.13,0.354,56.8,5.48,5.9
