,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,5.1,3.38,23.0,5.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,0.238,0.304,0.429,0.318,6.75,3.38,2.0,1.69,17.4,8.7,8.7,0.238,1.31,0.25,89.3,5.11,3.74
1,Total,Away,4.2,7.71,27.0,8.0,1.0,0.0,5.0,4.0,2.0,5.0,0.0,0.0,4.0,0.364,0.481,0.682,0.489,7.71,9.64,0.8,3.86,14.8,18.5,-3.7,0.364,2.79,0.375,78.4,10.12,6.68
