,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,0.2,- - -,10.0,7.0,2.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.778,0.8,2.0,1.116,0.0,13.5,0.0,40.5,0.0,10.0,-10.0,- - -,12.0,0.667,100.0,66.13,18.7
1,Total,vs R,4.1,- - -,21.0,6.0,0.0,1.0,6.0,6.0,2.0,2.0,1.0,0.0,6.0,0.316,0.381,0.737,0.453,12.46,4.15,3.0,4.15,28.6,9.5,19.0,- - -,1.85,0.364,38.5,7.75,3.45
