,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,316.0,4.39,1358.0,300.0,55.0,3.0,165.0,154.0,56.0,139.0,8.0,5.0,257.0,0.247,0.333,0.448,0.338,7.32,3.96,1.85,1.59,18.9,10.2,8.7,0.247,1.39,0.271,76.3,5.05,4.5
1,Total,Away,311.2,4.94,1357.0,306.0,64.0,6.0,177.0,171.0,32.0,157.0,6.0,4.0,229.0,0.256,0.349,0.409,0.334,6.61,4.53,1.46,0.92,16.9,11.6,5.3,0.256,1.49,0.293,68.7,4.42,4.83
