,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,102.1,4.93,451.0,102.0,16.0,2.0,59.0,56.0,13.0,55.0,5.0,3.0,72.0,0.26,0.356,0.415,0.337,6.33,4.84,1.31,1.14,16.0,12.2,3.8,0.26,1.53,0.289,71.2,4.96,5.01
1,Total,Away,85.0,7.73,391.0,99.0,16.0,4.0,78.0,73.0,18.0,47.0,3.0,4.0,66.0,0.291,0.386,0.53,0.391,6.99,4.98,1.4,1.91,16.9,12.0,4.9,0.291,1.72,0.316,57.7,6.01,4.7
