,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,99.2,- - -,465.0,112.0,21.0,3.0,74.0,67.0,18.0,51.0,6.0,9.0,75.0,0.277,0.373,0.484,0.369,6.77,4.61,1.47,1.63,16.1,11.0,5.2,- - -,1.64,0.301,66.8,5.66,4.61
1,Total,vs R,127.2,- - -,568.0,129.0,28.0,3.0,80.0,65.0,20.0,59.0,6.0,10.0,94.0,0.259,0.35,0.452,0.347,6.63,4.16,1.59,1.41,16.6,10.4,6.2,- - -,1.47,0.283,69.4,5.2,4.6
