,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,16.2,- - -,84.0,23.0,5.0,0.0,9.0,8.0,4.0,11.0,3.0,0.0,9.0,0.315,0.415,0.563,0.411,4.86,5.94,0.82,2.16,10.7,13.1,-2.4,- - -,2.04,0.317,88.0,6.98,4.94
1,Total,vs R,23.0,- - -,101.0,23.0,6.0,0.0,14.0,12.0,1.0,10.0,4.0,1.0,19.0,0.256,0.347,0.372,0.306,7.43,3.91,1.9,0.39,18.8,9.9,8.9,- - -,1.43,0.314,61.4,3.31,3.59
