,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,356.2,3.43,1488.0,323.0,56.0,3.0,153.0,136.0,29.0,119.0,16.0,12.0,362.0,0.238,0.307,0.352,0.29,9.13,3.0,3.04,0.73,24.3,8.0,16.3,0.238,1.24,0.304,72.8,3.23,3.39
1,Total,Away,306.0,3.38,1311.0,271.0,52.0,8.0,120.0,115.0,23.0,132.0,21.0,8.0,280.0,0.231,0.316,0.354,0.294,8.24,3.88,2.12,0.68,21.4,10.1,11.3,0.231,1.32,0.286,76.8,3.62,3.87
