,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,60.1,2.98,244.0,47.0,12.0,4.0,22.0,20.0,7.0,16.0,0.0,2.0,54.0,0.208,0.269,0.395,0.291,8.06,2.39,3.38,1.04,22.1,6.6,15.6,0.208,1.04,0.242,77.9,3.75,3.76
1,Total,Away,41.1,3.92,181.0,50.0,12.0,1.0,20.0,18.0,5.0,14.0,2.0,2.0,34.0,0.303,0.367,0.485,0.368,7.4,3.05,2.43,1.09,18.8,7.7,11.1,0.303,1.55,0.357,78.0,4.22,4.04
