,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,99.0,- - -,435.0,96.0,20.0,3.0,48.0,44.0,6.0,52.0,5.0,3.0,56.0,0.253,0.35,0.372,0.321,5.09,4.73,1.08,0.55,12.9,12.0,0.9,- - -,1.49,0.283,72.2,4.34,4.82
1,Total,vs R,144.1,- - -,632.0,181.0,39.0,2.0,105.0,98.0,27.0,35.0,3.0,6.0,85.0,0.306,0.356,0.527,0.377,5.3,2.18,2.43,1.68,13.5,5.5,7.9,- - -,1.5,0.322,63.5,5.12,4.37
