,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,1.2,- - -,8.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.429,0.5,0.714,0.502,10.8,5.4,2.0,0.0,25.0,12.5,12.5,- - -,2.4,0.6,75.0,2.55,2.55
1,Total,vs R,3.0,- - -,19.0,6.0,0.0,0.0,5.0,5.0,2.0,4.0,0.0,0.0,3.0,0.4,0.526,0.8,0.542,9.0,12.0,0.75,6.0,15.8,21.1,-5.3,- - -,3.33,0.4,69.4,13.81,8.48
