,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,17.2,8.66,93.0,21.0,5.0,0.0,22.0,17.0,2.0,20.0,1.0,1.0,12.0,0.292,0.452,0.457,0.402,6.11,10.19,0.6,1.02,12.9,21.5,-8.6,0.292,2.32,0.328,51.0,6.79,6.85
1,Total,Away,14.1,7.53,64.0,16.0,2.0,1.0,12.0,12.0,1.0,6.0,0.0,1.0,8.0,0.281,0.365,0.418,0.346,5.02,3.77,1.33,0.63,12.5,9.4,3.1,0.281,1.53,0.313,50.9,4.36,4.43
