,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,60.1,- - -,277.0,76.0,16.0,4.0,39.0,37.0,13.0,20.0,4.0,4.0,42.0,0.3,0.361,0.554,0.385,6.27,2.98,2.1,1.94,15.2,7.2,7.9,- - -,1.59,0.318,74.6,5.59,4.67
1,Total,vs R,71.2,- - -,316.0,79.0,18.0,1.0,48.0,45.0,14.0,20.0,2.0,5.0,57.0,0.272,0.337,0.502,0.357,7.16,2.51,2.85,1.76,18.0,6.3,11.7,- - -,1.38,0.296,66.4,4.98,4.12
