,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.2,- - -,43.0,6.0,2.0,0.0,3.0,3.0,1.0,7.0,0.0,1.0,4.0,0.171,0.326,0.324,0.299,3.72,6.52,0.57,0.93,9.3,16.3,-7.0,- - -,1.34,0.167,87.3,6.03,5.72
1,Total,vs R,21.2,- - -,98.0,29.0,8.0,1.0,19.0,17.0,7.0,7.0,0.0,1.0,9.0,0.322,0.378,0.674,0.437,3.74,2.91,1.29,2.91,9.2,7.1,2.0,- - -,1.66,0.297,66.2,7.5,5.56
