,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,1030.1,3.0,4174.0,905.0,167.0,13.0,377.0,344.0,107.0,243.0,8.0,27.0,872.0,0.232,0.283,0.368,0.285,7.62,2.12,3.59,0.93,20.9,5.8,15.1,0.232,1.11,0.273,77.8,3.56,4.08
1,Total,Away,1037.0,4.24,4357.0,1007.0,229.0,17.0,502.0,489.0,155.0,308.0,9.0,28.0,749.0,0.25,0.31,0.436,0.324,6.5,2.67,2.43,1.35,17.2,7.1,10.1,0.25,1.27,0.273,74.7,4.58,4.63
