,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,52.2,6.49,229.0,58.0,16.0,3.0,45.0,38.0,10.0,14.0,0.0,2.0,35.0,0.272,0.325,0.529,0.361,5.98,2.39,2.5,1.71,15.3,6.1,9.2,0.272,1.37,0.286,48.3,5.02,4.64
1,Total,Away,39.2,4.31,178.0,45.0,9.0,1.0,21.0,19.0,3.0,16.0,1.0,1.0,31.0,0.28,0.354,0.422,0.338,7.03,3.63,1.94,0.68,17.4,9.0,8.4,0.28,1.54,0.331,70.9,3.67,4.05
