,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,147.1,3.67,627.0,142.0,32.0,3.0,64.0,60.0,9.0,54.0,5.0,4.0,123.0,0.25,0.324,0.372,0.306,7.51,3.3,2.28,0.55,19.6,8.6,11.0,0.25,1.33,0.304,72.6,3.31,3.49
1,Total,Away,140.2,5.25,640.0,167.0,20.0,2.0,92.0,82.0,14.0,65.0,9.0,7.0,84.0,0.294,0.378,0.42,0.349,5.37,4.16,1.29,0.9,13.1,10.2,3.0,0.294,1.65,0.326,67.0,4.64,4.39
