,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,402.2,- - -,1881.0,467.0,110.0,11.0,272.0,253.0,60.0,213.0,16.0,26.0,289.0,0.284,0.378,0.481,0.371,6.46,4.76,1.36,1.34,15.4,11.3,4.0,- - -,1.69,0.315,69.8,5.34,5.01
1,Total,vs R,406.2,- - -,1752.0,404.0,69.0,6.0,228.0,212.0,46.0,137.0,5.0,42.0,328.0,0.257,0.337,0.405,0.327,7.26,3.03,2.39,1.02,18.7,7.8,10.9,- - -,1.33,0.299,68.5,4.24,4.14
