"Starlin Castro",4000,MIA,2B,ATL,11.64125,1.85565,6.95
"Brian Anderson",3700,MIA,3B/OF,ATL,11.4258,1.8904,6.95
"J.T. Realmuto",4400,MIA,C,ATL,13.2483,1.896,7.9
"Ronald Acuna",5500,ATL,OF,MIA,15.05,1.9425,8.75
"Ozzie Albies",4300,ATL,2B,MIA,10.50222,1.356,6.78
"Kurt Suzuki",4100,ATL,C,MIA,11.59587,0.0068900000000003,6.89
"Johan Camargo",4000,ATL,3B/SS,MIA,13.53869,0.0073699999999999,7.37
"Adam Duvall",3600,ATL,OF,MIA,10.83624,0.0065200000000001,6.52
"Magneuris Sierra",3100,MIA,OF,ATL,8.07884,0.00427,4.27
"Freddie Freeman",4600,ATL,1B,MIA,13.02244,1.94048,7.58
"Jake Cave",3200,MIN,OF,OAK,13.86385,0.0071500000000002,7.15
"Robbie Grossman",3000,MIN,OF,OAK,7.46238,0.0044899999999997,4.49
"Nick Markakis",3900,ATL,OF,MIA,10.80248,1.84548,6.76
"Derek Dietrich",3900,MIA,1B/OF,ATL,10.91015,0.0056500000000002,5.65
"Rafael Ortega",3500,MIA,OF,ATL,12.4912,1.8574,7.4
"J.T. Riddle",3800,MIA,SS,ATL,9.74304,0.0054400000000001,5.44
"Dansby Swanson",4200,ATL,SS,MIA,9.4105,0.0054999999999996,5.5
"Austin Dean",3400,MIA,OF,ATL,9.65404,0.0059300000000002,5.93
"Rosell Herrera",2700,KCR,OF,CLE,11.18285,0.0062300000000004,6.23
"Greg Allen",4100,CLE,OF,KCR,11.47515,0.0067700000000004,6.77
"Jason Kipnis",3800,CLE,2B,KCR,8.721,0.0057,5.7
"Ryan O'Hearn",3500,KCR,1B,CLE,10.55397,0.0060900000000004,6.09
"Brett Phillips",3400,KCR,OF,CLE,9.21424,0.0053200000000002,5.32
"Yan Gomes",3700,CLE,C,KCR,11.60094,0.0064200000000003,6.42
"Edwin Encarnacion",4600,CLE,1B,KCR,16.76635,1.92386,8.99
"Melky Cabrera",4200,CLE,OF,KCR,10.0562,0.0065299999999997,6.53
"Yonder Alonso",4000,CLE,1B,KCR,12.85121,0.00739,7.39
"Jose Ramirez",5800,CLE,3B,KCR,15.37143,2.24421,9.39
"Michael Brantley",5000,CLE,OF,KCR,15.54938,2.24768,8.78
"Alex Gordon",3300,KCR,OF,CLE,10.93546,1.68583,6.41
"Lucas Duda",3400,KCR,1B,CLE,11.52591,0.0065900000000001,6.59
"Francisco Lindor",5200,CLE,SS,KCR,15.53307,3.12987,9.69
"Whit Merrifield",4100,KCR,2B/OF,CLE,10.32525,1.44495,5.85
"Max Kepler",4100,MIN,OF,OAK,12.78264,0.0072299999999998,7.23
"Jorge Polanco",3900,MIN,SS,OAK,12.80314,1.51837,7.63
"Mike Moustakas",4000,MIL,3B,PIT,13.1064,0.0076200000000002,7.62
"Christian Yelich",5400,MIL,OF,PIT,16.03756,2.09264,9.02
"Colin Moran",3500,PIT,3B,MIL,9.95554,0.0062300000000004,6.23
"Travis Shaw",4400,MIL,2B/3B,PIT,12.88104,0.0076400000000003,7.64
"Francisco Cervelli",4200,PIT,C,MIL,10.07113,1.9808,6.19
"Adeiny Hechavarria",3100,PIT,SS,MIL,6.32632,0.0036399999999999,3.64
"Starling Marte",4500,PIT,OF,MIL,10.6445,0.0061,6.1
"Josh Bell",3700,PIT,1B,MIL,11.42744,0.00664,6.64
"Gregory Polanco",4600,PIT,OF,MIL,17.67437,2.11939,9.59
"Caleb Joseph",2800,BAL,C,NYY,8.23758,1.35861,5.37
"Austin Romine",4000,NYY,C,BAL,9.04456,0.0052099999999999,5.21
"Gleyber Torres",4100,NYY,2B,BAL,11.72633,1.79935,6.79
"Eric Thames",4300,MIL,1B/OF,PIT,12.13485,0.0063700000000004,6.37
"Jesus Aguilar",5000,MIL,1B,PIT,12.23824,0.0068599999999996,6.86
"Adam Frazier",3800,PIT,2B/OF,MIL,11.98512,2.00736,7.38
"Corey Dickerson",4100,PIT,OF,MIL,13.61218,1.43417,8.29
"Lorenzo Cain",4500,MIL,OF,PIT,11.65062,1.86466,7.01
"Jonathan Schoop",3900,MIL,2B,PIT,12.18848,0.0065600000000003,6.56
"Jed Lowrie",4600,OAK,2B,MIN,13.30893,2.16505,8.17
"Mitch Garver",3500,MIN,C,OAK,11.30364,0.0061200000000001,6.12
"Miguel Sano",3900,MIN,1B/3B,OAK,13.15104,0.0072099999999997,7.21
"Ramon Laureano",3700,OAK,OF,MIN,12.509,0.0069999999999997,7
"Matt Olson",3800,OAK,1B,MIN,10.68844,0.0064700000000002,6.47
"Eddie Rosario",4300,MIN,OF,OAK,14.75784,1.9502,7.96
"Joe Mauer",3900,MIN,1B,OAK,12.40869,2.16783,7.77
"Logan Forsythe",3100,MIN,2B,OAK,13.7494,2.04106,8.54
"Jonathan Lucroy",2700,OAK,C,MIN,9.64896,0.0052899999999996,5.29
"Khris Davis",5100,OAK,OF,MIN,17.65556,2.34156,9.88
"Manny Pina",3500,MIL,C,PIT,9.7625,0.0054999999999996,5.5
"Marcus Semien",4300,OAK,SS,MIN,15.4518,2.1294,9.1
