"Wei-Yin Chen",6300,MIA,SP,ATL,19.6461,4.8057,12.45
"Corey Kluber",11000,CLE,SP,KCR,36.4182,18.8094,26.68
"Heath Fillmyer",4400,KCR,SP,CLE,18.08213,0.0097900000000006,9.79
"Anibal Sanchez",8200,ATL,SP,MIA,26.22024,7.4028,15.92
"Stephen Gonsalves",5200,MIN,SP,OAK,16.05992,4.23378,10.94
"Jameson Taillon",8300,PIT,SP,MIL,25.51042,8.86379,16.63
"Mike Fiers",8800,OAK,SP,MIN,21.7222,2.66676,12.52
"Wade LeBlanc",7200,SEA,SP,ARI,19.36716,8.20468,12.86
"Robbie Ray",8000,ARI,SP,SEA,27.8193,9.58878,19.73
"Brett Kennedy",4300,SDP,SP,LAD,18.25032,3.50889,10.23
"Clayton Kershaw",11800,LAD,SP,SDP,40.08312,17.6022,27.72
"Justin Verlander",12900,HOU,SP,LAA,36.86025,13.84446,24.99
"Jaime Barria",7000,LAA,SP,HOU,16.97151,0.0084900000000001,8.49
"German Marquez",7800,COL,SP,STL,18.924,6.2499,12.45
"John Gant",5000,STL,SP,COL,11.58522,1.86497,6.59
"Jhoulys Chacin",8100,MIL,SP,PIT,19.52516,2.88186,11.17
"Sonny Gray",7500,NYY,SP,BAL,15.25,15.25,15.25
"Andrew Suarez",6700,SFG,SP,TEX,23.33472,8.9598,13.08
"Tanner Roark",7700,WAS,SP,NYM,29.9574,4.42629,16.83
"Martin Perez",5200,TEX,SP,SFG,17.31789,0.98703,9.97
"Jose Quintana",7300,CHC,SP,CIN,27.38124,8.52612,18.78
"Jimmy Yacabonis",4100,BAL,SP,NYY,17.6645,2.8531,10.3
"Luis Castillo",8000,CIN,SP,CHC,19.38708,4.333,12.38
"Zack Wheeler",10500,NYM,SP,WAS,26.30496,4.3616,15.04
"Aaron Sanchez",6200,TOR,SP,PHI,21.1782,7.5153,14.1
"Ryan Yarbrough",5200,TBR,SP,BOS,11.09,11.09,11.09
"Andrew Cashner",4600,BAL,SP,NYY,9.05,9.05,9.05
"Rick Porcello",11200,BOS,SP,TBR,31.82666,10.84666,20.98
"Ryan Carpenter",6100,DET,SP,CHW,17.9982,3.94405,11.11
"Nick Pivetta",9400,PHI,SP,TOR,26.8569,13.35642,20.58
"Lucas Giolito",7200,CHW,SP,DET,20.30664,2.532,12.66
"J.A. Happ",9300,NYY,SP,BAL,29.15221,7.71737,20.69
