"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Adrian Beltre","Rangers","TEX @ ARI","3B","4.39","1.04",".67",".22",".01",".14",".53",".54",".01",".01",".55",".97","6.67","10.39","7.87","639"
"Yasmani Grandal","Dodgers","MIL @ LAD","C","4.31",".82",".47",".16",".00",".19",".52",".59",".02",".01",".64","1.30","6.71","10.46","7.74","11368"
"Lorenzo Cain","Brewers","MIL @ LAD","CF","4.59","1.11",".82",".19",".01",".10",".58",".37",".14",".07",".44","1.00","6.61","10.21","7.97","9077"
"Asdrubal Cabrera","Phillies","PHI @ BOS","2B","4.35","1.08",".67",".24",".01",".16",".52",".62",".02",".01",".32",".96","6.59","10.30","7.85","4962"
"Carlos Santana","Phillies","PHI @ BOS","1B","4.45",".86",".49",".20",".01",".15",".54",".55",".02",".01",".68",".83","6.68","10.41","7.72","2396"
"Miguel Sano","Twins","CLE @ MIN","3B","4.05",".94",".50",".20",".01",".24",".54",".58",".01",".00",".29","1.41","6.57","10.26","7.77","12164"
"David Peralta","Diamondbacks","TEX @ ARI","LF","4.60","1.23",".87",".21",".06",".09",".59",".38",".05",".03",".35",".75","6.51","10.07","7.94","2136"
"Marcell Ozuna","Cardinals","COL @ STL","LF","4.16","1.08",".72",".18",".02",".16",".53",".58",".02",".02",".33",".78","6.50","10.15","7.78","10324"
"Jean Segura","Mariners","HOU @ SEA","SS","4.40","1.19",".86",".22",".03",".08",".53",".45",".14",".07",".24",".80","6.43","9.98","7.88","5933"
"Mitch Moreland","Red Sox","PHI @ BOS","1B","4.29","1.00",".60",".24",".02",".14",".52",".59",".01",".01",".39",".95","6.45","10.07","7.62","3086"
"Matt Carpenter","Cardinals","COL @ STL","3B","4.58",".90",".52",".23",".01",".14",".58",".40",".02",".01",".67","1.10","6.52","10.09","7.59","8090"
"Tommy Pham","Cardinals","COL @ STL","CF","4.05",".90",".59",".16",".02",".13",".48",".49",".12",".07",".53",".98","6.45","10.02","7.62","2967"
"Evan Gattis","Astros","HOU @ SEA","DH","4.38",".93",".54",".18",".01",".20",".48",".61",".02",".01",".35","1.13","6.40","9.99","7.55","11003"
"Starlin Castro","Marlins","MIA @ ATL","2B","4.39","1.15",".81",".22",".01",".11",".48",".61",".02",".01",".31",".79","6.32","9.89","7.62","4579"
"Cesar Hernandez","Phillies","PHI @ BOS","2B","4.77","1.09",".82",".17",".04",".06",".55",".34",".12",".07",".53","1.18","6.35","9.80","7.65","10556"
"Matt Kemp","Dodgers","MIL @ LAD","LF","4.20",".97",".61",".19",".00",".16",".52",".58",".01",".01",".38","1.22","6.32","9.88","7.47","5631"
"Teoscar Hernandez","Blue Jays","TOR @ OAK","RF","4.21",".91",".49",".23",".03",".16",".47",".51",".09",".06",".31","1.10","6.30","9.80","7.50","13066"
"Carlos Gonzalez","Rockies","COL @ STL","RF","4.42","1.02",".64",".25",".01",".11",".49",".53",".03",".02",".44","1.01","6.29","9.80","7.47","7287"
"Shin-Soo Choo","Rangers","TEX @ ARI","DH","4.71",".89",".58",".17",".01",".12",".54",".32",".06",".04",".76","1.43","6.34","9.78","7.41","3174"
"Odubel Herrera","Phillies","PHI @ BOS","CF","4.56","1.13",".79",".21",".02",".10",".50",".51",".06",".04",".28","1.16","6.20","9.65","7.52","11476"
"Kendrys Morales","Blue Jays","TOR @ OAK","DH","4.42",".98",".60",".21",".00",".17",".48",".53",".01",".01",".39",".83","6.26","9.75","7.42","8610"
"Maikel Franco","Phillies","PHI @ BOS","3B","4.25",".99",".58",".21",".01",".19",".49",".60",".01",".00",".22",".73","6.22","9.73","7.42","12179"
"Joe Mauer","Twins","CLE @ MIN","1B","4.58","1.23",".87",".27",".01",".07",".57",".39",".01",".01",".38",".62","6.21","9.62","7.53","1857"
"Eric Thames","Brewers","MIL @ LAD","1B","4.17",".83",".43",".18",".01",".21",".45",".51",".05",".02",".43","1.46","6.28","9.77","7.38","3711"
"Denard Span","Mariners","HOU @ SEA","LF","4.31",".97",".65",".19",".03",".10",".49",".49",".09",".04",".44",".84","6.24","9.71","7.43","8347"
"Trevor Story","Rockies","COL @ STL","SS","4.32",".94",".57",".21",".02",".13",".45",".53",".07",".04",".39","1.34","6.23","9.71","7.40","12564"
"Yulieski Gurriel","Astros","HOU @ SEA","1B","4.50","1.20",".79",".30",".00",".11",".47",".54",".02",".02",".19",".64","6.14","9.57","7.47","19198"
"Jason Kipnis","Indians","CLE @ MIN","2B","4.19",".93",".56",".21",".02",".14",".49",".53",".04",".02",".39",".77","6.21","9.69","7.35","9776"
"Yasiel Puig","Dodgers","MIL @ LAD","RF","3.88",".85",".50",".18",".01",".16",".42",".54",".07",".04",".46",".93","6.21","9.67","7.30","14225"
"Jed Lowrie","Athletics","TOR @ OAK","2B","4.36",".98",".60",".27",".02",".10",".51",".47",".01",".00",".52",".73","6.19","9.62","7.30","4418"
"Mitch Haniger","Mariners","HOU @ SEA","RF","4.10",".90",".54",".18",".02",".16",".49",".51",".05",".03",".42","1.20","6.18","9.62","7.30","14274"
"Jurickson Profar","Rangers","TEX @ ARI","SS","4.29",".89",".53",".23",".04",".10",".47",".52",".04",".03",".54",".81","6.19","9.64","7.26","10815"
"Eric Hosmer","Padres","SF @ SD","1B","4.25","1.01",".69",".18",".01",".13",".48",".52",".04",".02",".38",".92","6.13","9.56","7.32","3516"
"Dee Gordon","Mariners","HOU @ SEA","2B","4.50","1.21",".98",".16",".05",".03",".47",".28",".27",".10",".16",".77","6.00","9.24","7.56","8203"
"Nick Ahmed","Diamondbacks","TEX @ ARI","SS","4.08",".94",".56",".22",".05",".10",".44",".58",".06",".04",".34",".68","6.10","9.54","7.25","12147"
"Xander Bogaerts","Red Sox","PHI @ BOS","SS","4.18","1.03",".67",".23",".03",".10",".47",".52",".04",".03",".33",".87","6.08","9.47","7.29","12161"
"Ian Desmond","Rockies","COL @ STL","1B","4.63",".95",".69",".14",".02",".11",".51",".42",".13",".07",".41","1.27","6.08","9.43","7.28","6885"
"Brandon Crawford","Giants","SF @ SD","SS","4.31","1.02",".68",".22",".02",".11",".44",".56",".04",".03",".34",".92","6.03","9.42","7.22","5343"
"Jorge Polanco","Twins","CLE @ MIN","SS","4.36","1.04",".69",".21",".05",".09",".46",".49",".07",".05",".28",".79","5.98","9.31","7.24","13152"
"Rougned Odor","Rangers","TEX @ ARI","","4.61",".86",".52",".18",".03",".14",".52",".40",".11",".07",".39","1.53","6.04","9.37","7.17","12282"
"Dansby Swanson","Braves","MIA @ ATL","SS","3.96",".99",".64",".23",".03",".09",".47",".51",".04",".02",".39",".68","6.00","9.34","7.14","18314"
"Hunter Pence","Giants","SF @ SD","LF","4.21","1.04",".72",".18",".02",".12",".41",".54",".02",".01",".33",".96","5.92","9.23","7.13","8252"
"Roman Quinn","Phillies","PHI @ BOS","RF","4.01",".93",".63",".17",".05",".08",".42",".40",".19",".10",".34","1.06","5.92","9.17","7.16","13546"
"Ender Inciarte","Braves","MIA @ ATL","CF","4.08","1.08",".85",".17",".03",".05",".43",".50",".13",".07",".30",".47","5.87","9.15","7.16","4922"
"Max Kepler","Twins","CLE @ MIN","RF","3.94",".91",".50",".22",".04",".15",".48",".48",".03",".02",".30",".72","5.92","9.22","7.05","12144"
"Robinson Chirinos","Rangers","TEX @ ARI","C","4.19",".68",".33",".17",".01",".17",".43",".52",".02",".01",".64","1.67","5.96","9.29","6.83","3142"
"Nick Martini","Athletics","TOR @ OAK","OF","4.56",".94",".64",".20",".04",".06",".51",".31",".05",".03",".64",".93","5.89","9.09","6.98","12005"
"Kyle Seager","Mariners","HOU @ SEA","3B","3.99",".86",".49",".20",".01",".16",".45",".50",".02",".01",".36",".96","5.81","9.05","6.86","9785"
"Melky Cabrera","Indians","CLE @ MIN","RF","4.30","1.11",".78",".22",".02",".09",".46",".49",".02",".01",".22",".51","5.71","8.91","6.95","4022"
"Jose Pirela","Padres","SF @ SD","2B","3.92",".98",".62",".22",".03",".10",".41",".46",".05",".04",".34",".74","5.75","8.94","6.91","5485"
"Stephen Piscotty","Athletics","TOR @ OAK","RF","4.06",".90",".53",".24",".01",".12",".44",".46",".03",".02",".36",".78","5.69","8.85","6.75","13367"
"Rajai Davis","Indians","CLE @ MIN","CF","3.96",".94",".70",".17",".02",".06",".45",".38",".22",".09",".22",".80","5.62","8.70","6.86","3708"
"Yangervis Solarte","Blue Jays","TOR @ OAK","2B","4.31",".96",".61",".22",".01",".13",".46",".50",".01",".01",".28",".52","5.65","8.81","6.75","5352"
"Eduardo Nunez","Red Sox","PHI @ BOS","DH","4.08","1.07",".77",".22",".02",".07",".40",".47",".11",".06",".16",".60","5.59","8.69","6.86","6848"
"Dexter Fowler","Cardinals","COL @ STL","RF","3.94",".80",".50",".16",".03",".10",".41",".47",".06",".03",".53",".86","5.70","8.86","6.68","4062"
"J.T. Riddle","Marlins","MIA @ ATL","SS","4.17","1.00",".67",".19",".03",".10",".40",".51",".03",".02",".26",".80","5.61","8.74","6.77","17642"
"Yan Gomes","Indians","CLE @ MIN","C","4.08",".90",".56",".19",".00",".15",".46",".50",".01",".01",".28","1.06","5.58","8.71","6.64","9627"
"Yairo Munoz","Cardinals","COL @ STL","3B","3.82",".94",".65",".16",".01",".11",".37",".50",".08",".06",".29",".79","5.54","8.64","6.68","16313"
"Scott Kingery","Phillies","PHI @ BOS","SS","4.13",".96",".63",".21",".02",".10",".40",".44",".10",".06",".22","1.13","5.53","8.59","6.71","17975"
"J.D. Davis","Astros","HOU @ SEA","DH","4.07",".92",".57",".19",".01",".15",".42",".48",".02",".01",".26","1.27","5.53","8.62","6.63","16219"
"Jake Cave","Twins","CLE @ MIN","CF","3.70",".91",".57",".18",".05",".12",".45",".45",".04",".03",".24",".99","5.53","8.60","6.65","14477"
"Austin Hedges","Padres","SF @ SD","C","3.80",".80",".47",".16",".00",".17",".40",".50",".03",".02",".36","1.06","5.57","8.68","6.57","12976"
"Martin Prado","Marlins","MIA @ ATL","3B","4.28","1.09",".79",".23",".01",".06",".41",".47",".02",".02",".31",".54","5.49","8.55","6.66","3312"
"Ryon Healy","Mariners","HOU @ SEA","1B","3.87",".90",".56",".15",".00",".18",".42",".53",".01",".00",".17","1.11","5.46","8.54","6.55","15447"
"Mitch Garver","Twins","CLE @ MIN","C","3.82",".93",".59",".21",".02",".11",".47",".44",".02",".01",".25",".90","5.41","8.43","6.49","15161"
"Dustin Fowler","Athletics","TOR @ OAK","CF","3.69",".85",".51",".17",".06",".11",".39",".46",".11",".08",".16",".76","5.38","8.37","6.50","17098"
"Willie Calhoun","Rangers","TEX @ ARI","LF","4.08",".93",".61",".18",".03",".11",".33",".51",".02",".01",".31",".77","5.37","8.38","6.46","17838"
"Chris Owings","Diamondbacks","TEX @ ARI","CF","3.97",".92",".62",".21",".04",".05",".35",".45",".10",".04",".31",".77","5.35","8.32","6.46","10030"
"Russell Martin","Blue Jays","TOR @ OAK","C","4.09",".73",".46",".14",".00",".13",".42",".40",".02",".01",".58",".92","5.42","8.42","6.30","4616"
"Freddy Galvis","Padres","SF @ SD","SS","4.04",".93",".63",".18",".03",".08",".41",".38",".07",".04",".32",".85","5.33","8.26","6.44","6609"
"Gerardo Parra","Rockies","COL @ STL","LF","4.21",".97",".70",".21",".01",".06",".36",".41",".06",".04",".37",".77","5.29","8.21","6.39","8553"
"Chris Taylor","Dodgers","MIL @ LAD","SS","3.99",".77",".48",".18",".02",".08",".38",".41",".07",".04",".51","1.36","5.35","8.30","6.29","13757"
"Garrett Hampson","Rockies","COL @ STL","2b","4.09",".90",".68",".15",".02",".04",".33",".38",".16",".10",".37",".87","5.26","8.14","6.39","19262"
"Josh Reddick","Astros","HOU @ SEA","RF","4.28",".97",".69",".18",".02",".08",".41",".41",".04",".03",".29",".98","5.24","8.14","6.35","3892"
"Marwin Gonzalez","Astros","HOU @ SEA","LF","4.18",".90",".61",".19",".01",".10",".40",".39",".04",".03",".33","1.22","5.23","8.12","6.29","5497"
"Marcus Semien","Athletics","TOR @ OAK","SS","3.94",".87",".56",".21",".02",".08",".38",".40",".07",".03",".32",".72","5.16","8.02","6.20","12533"
"Aledmys Diaz","Blue Jays","TOR @ OAK","SS","3.98",".93",".60",".22",".01",".10",".39",".44",".04",".03",".18",".54","5.11","7.97","6.19","15937"
"Brock Holt","Red Sox","PHI @ BOS","2B","3.96",".93",".67",".21",".02",".03",".38",".38",".06",".03",".40",".76","5.12","7.94","6.16","9345"
"Mike Zunino","Mariners","HOU @ SEA","C","3.74",".67",".36",".12",".00",".18",".41",".45",".01",".01",".33","1.57","5.10","7.96","5.97","13265"
"Jackie Bradley Jr.","Red Sox","PHI @ BOS","CF","3.73",".76",".49",".16",".03",".09",".44",".38",".05",".02",".36",".98","5.04","7.83","5.96","12984"
"Chris Iannetta","Rockies","COL @ STL","C","3.97",".69",".44",".15",".00",".10",".37",".40",".01",".01",".59","1.11","5.03","7.81","5.83","8267"
"John Ryan Murphy","Diamondbacks","TEX @ ARI","C","3.84",".80",".53",".17",".01",".09",".37",".43",".02",".01",".35",".76","4.89","7.62","5.80","10346"
"Steven Duggar","Giants","SF @ SD","CF","4.10",".84",".59",".18",".02",".06",".33",".38",".08",".05",".34","1.38","4.86","7.54","5.85","17719"
"Manny Pina","Brewers","MIL @ LAD","C","4.05",".87",".58",".18",".00",".11",".34",".40",".01",".01",".27",".94","4.84","7.53","5.84","2829"
"Jorge Alfaro","Phillies","PHI @ BOS","C","3.89",".84",".54",".19",".01",".10",".39",".40",".01",".01",".24","1.51","4.81","7.50","5.78","12180"
"Magneuris Sierra","Marlins","MIA @ ATL","RF","4.06",".91",".69",".16",".03",".03",".33",".39",".11",".07",".19",".90","4.74","7.37","5.83","17023"
"Max Stassi","Astros","HOU @ SEA","C","3.96",".69",".41",".15",".00",".13",".37",".39",".01",".01",".35","1.44","4.74","7.38","5.58","10059"
"Orlando Arcia","Brewers","MIL @ LAD","SS","3.93",".86",".62",".14",".01",".08",".32",".35",".08",".05",".22",".94","4.64","7.20","5.67","13185"
"Sandy Leon","Red Sox","PHI @ BOS","C","3.85",".81",".56",".17",".01",".08",".39",".41",".02",".01",".25",".99","4.65","7.26","5.57","5273"
"Jonathan Lucroy","Athletics","TOR @ OAK","C","3.81",".84",".58",".19",".01",".06",".37",".36",".01",".01",".30",".49","4.62","7.18","5.55","7870"
"Tony Kemp","Astros","HOU @ SEA","CF","3.83",".84",".67",".11",".03",".03",".36",".29",".12",".07",".30",".73","4.59","7.09","5.60","14894"
"Brandon Drury","Blue Jays","TOR @ OAK","2B","3.86",".80",".51",".22",".01",".06",".36",".34",".02",".01",".32",".99","4.58","7.11","5.47","11615"
"Carlos Tocci","Rangers","TEX @ ARI","CF","3.96",".74",".54",".12",".05",".03",".24",".32",".07",".04",".32","1.29","4.14","6.42","5.03","14558"
"Guillermo Heredia","Mariners","HOU @ SEA","CF","3.62",".71",".53",".13",".02",".04",".33",".24",".03",".03",".38",".87","4.05","6.26","4.86","18721"
