Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Andrew Triggs (11075726),Andrew Triggs,11075726,P,6700,SEA@OAK 08/14/2018 10:05PM ET,OAK,12.02
SP,Joey Lucchesi (11075537),Joey Lucchesi,11075537,P,6600,LAA@SD 08/14/2018 10:10PM ET,SD,15.21
SP,Daniel Mengden (11075766),Daniel Mengden,11075766,P,6500,SEA@OAK 08/14/2018 10:05PM ET,OAK,11.76
SP,Andrew Suarez (11075625),Andrew Suarez,11075625,P,6300,SF@LAD 08/14/2018 10:10PM ET,SF,12.71
SP,Jharel Cotton (11075738),Jharel Cotton,11075738,P,6300,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
RP,Nick Tropeano (11075488),Nick Tropeano,11075488,P,6200,LAA@SD 08/14/2018 10:10PM ET,LAA,12.74
SP,Alex Meyer (11075455),Alex Meyer,11075455,P,6100,LAA@SD 08/14/2018 10:10PM ET,LAA,0
SP,Edwin Jackson (11075668),Edwin Jackson,11075668,P,6100,SEA@OAK 08/14/2018 10:05PM ET,OAK,17.34
SP,Felix Hernandez (11075674),Felix Hernandez,11075674,P,6100,SEA@OAK 08/14/2018 10:05PM ET,SEA,10.33
SP,Caleb Ferguson (11075660),Caleb Ferguson,11075660,P,5900,SF@LAD 08/14/2018 10:10PM ET,LAD,8.20
SP,Mike Leake (11075683),Mike Leake,11075683,P,5900,SEA@OAK 08/14/2018 10:05PM ET,SEA,12.1
SP,Hisashi Iwakuma (11075730),Hisashi Iwakuma,11075730,P,5900,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
OF,Mike Trout (11075462),Mike Trout,11075462,OF,5800,LAA@SD 08/14/2018 10:10PM ET,LAA,11.13
SP,Cal Quantrill (11075517),Cal Quantrill,11075517,P,5800,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Chris Stratton (11075637),Chris Stratton,11075637,P,5800,SF@LAD 08/14/2018 10:10PM ET,SF,9.89
SP,Jacob Nix (11075522),Jacob Nix,11075522,P,5700,LAA@SD 08/14/2018 10:10PM ET,SD,21.9
SP,Ariel Miranda (11075772),Ariel Miranda,11075772,P,5600,SEA@OAK 08/14/2018 10:05PM ET,SEA,13.25
RP,Felix Pena (11075474),Felix Pena,11075474,P,5500,LAA@SD 08/14/2018 10:10PM ET,LAA,8.77
RP,JC Ramirez (11075448),JC Ramirez,11075448,P,5400,LAA@SD 08/14/2018 10:10PM ET,LAA,0.3
SP,Ty Blach (11075643),Ty Blach,11075643,P,5400,SF@LAD 08/14/2018 10:10PM ET,SF,4.62
RP,Frankie Montas (11075729),Frankie Montas,11075729,P,5400,SEA@OAK 08/14/2018 10:05PM ET,OAK,12.82
SP,Walker Lockett (11075505),Walker Lockett,11075505,P,5300,LAA@SD 08/14/2018 10:10PM ET,SD,1.64
SP,Chris Bassitt (11075736),Chris Bassitt,11075736,P,5300,SEA@OAK 08/14/2018 10:05PM ET,OAK,13.27
SP,Andrew Albers (11075697),Andrew Albers,11075697,P,5100,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
SP,Chase De Jong (11075748),Chase De Jong,11075748,P,5100,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
RP,Rob Whalen (11075749),Rob Whalen,11075749,P,5100,SEA@OAK 08/14/2018 10:05PM ET,SEA,7.8
SP,Phil Hughes (11075431),Phil Hughes,11075431,P,5000,LAA@SD 08/14/2018 10:10PM ET,SD,2.54
SP,Daniel Gossett (11075737),Daniel Gossett,11075737,P,5000,SEA@OAK 08/14/2018 10:05PM ET,OAK,6.07
RP,Parker Bridwell (11075485),Parker Bridwell,11075485,P,4900,LAA@SD 08/14/2018 10:10PM ET,LAA,-12.45
SP,Julio Urias (11075648),Julio Urias,11075648,P,4900,SF@LAD 08/14/2018 10:10PM ET,LAD,0
SP,A.J. Puk (11075760),A.J. Puk,11075760,P,4900,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
OF,Justin Upton (11075439),Justin Upton,11075439,OF,4800,LAA@SD 08/14/2018 10:10PM ET,LAA,8.32
OF,Travis Jankowski (11075489),Travis Jankowski,11075489,OF,4800,LAA@SD 08/14/2018 10:10PM ET,SD,5.95
2B,Brian Dozier (11075592),Brian Dozier,11075592,2B,4800,SF@LAD 08/14/2018 10:10PM ET,LAD,8.08
1B/OF,Cody Bellinger (11075652),Cody Bellinger,11075652,1B/OF,4800,SF@LAD 08/14/2018 10:10PM ET,LAD,7.73
SP,Brett Anderson (11075680),Brett Anderson,11075680,P,4800,SEA@OAK 08/14/2018 10:05PM ET,OAK,7.58
SP,Kendall Graveman (11075740),Kendall Graveman,11075740,P,4800,SEA@OAK 08/14/2018 10:05PM ET,OAK,6.06
OF,Shohei Ohtani (11075510),Shohei Ohtani,11075510,OF,4700,LAA@SD 08/14/2018 10:10PM ET,LAA,2.44
SP,Brett Kennedy (11075535),Brett Kennedy,11075535,P,4700,LAA@SD 08/14/2018 10:10PM ET,SD,-3.6
1B/3B,Max Muncy (11075597),Max Muncy,11075597,1B/3B,4700,SF@LAD 08/14/2018 10:10PM ET,LAD,8.09
SP,John Lamb (11075452),John Lamb,11075452,P,4600,LAA@SD 08/14/2018 10:10PM ET,LAA,5.7
SP,Robbie Erlin (11075467),Robbie Erlin,11075467,P,4600,LAA@SD 08/14/2018 10:10PM ET,SD,5.98
C,Yasmani Grandal (11075579),Yasmani Grandal,11075579,C,4600,SF@LAD 08/14/2018 10:10PM ET,LAD,7.57
OF,Khris Davis (11075684),Khris Davis,11075684,OF,4600,SEA@OAK 08/14/2018 10:05PM ET,OAK,9.48
SP,Joan Gregorio (11075611),Joan Gregorio,11075611,P,4500,SF@LAD 08/14/2018 10:10PM ET,SF,0
SS,Manny Machado (11075612),Manny Machado,11075612,SS,4500,SF@LAD 08/14/2018 10:10PM ET,LAD,9.05
SP,Brock Stewart (11075616),Brock Stewart,11075616,P,4500,SF@LAD 08/14/2018 10:10PM ET,LAD,2.59
SP,Yadier Alvarez (11075661),Yadier Alvarez,11075661,P,4500,SF@LAD 08/14/2018 10:10PM ET,LAD,0
RP,Erasmo Ramirez (11075716),Erasmo Ramirez,11075716,P,4500,SEA@OAK 08/14/2018 10:05PM ET,SEA,5.87
SP,Grant Holmes (11075764),Grant Holmes,11075764,P,4500,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
SP,Clayton Richard (11075435),Clayton Richard,11075435,P,4400,LAA@SD 08/14/2018 10:10PM ET,SD,10.70
RP,Deck McGuire (11075480),Deck McGuire,11075480,P,4400,LAA@SD 08/14/2018 10:10PM ET,LAA,2.68
RP,Matt Strahm (11075506),Matt Strahm,11075506,P,4400,LAA@SD 08/14/2018 10:10PM ET,SD,5.68
SP,Jeff Samardzija (11075565),Jeff Samardzija,11075565,P,4400,SF@LAD 08/14/2018 10:10PM ET,SF,5.75
SP,Tom Koehler (11075588),Tom Koehler,11075588,P,4400,SF@LAD 08/14/2018 10:10PM ET,LAD,0
SP,Tyler Beede (11075621),Tyler Beede,11075621,P,4400,SF@LAD 08/14/2018 10:10PM ET,SF,5.22
OF,Yasiel Puig (11075646),Yasiel Puig,11075646,OF,4400,SF@LAD 08/14/2018 10:10PM ET,LAD,7.39
SP,Paul Blackburn (11075744),Paul Blackburn,11075744,P,4400,SEA@OAK 08/14/2018 10:05PM ET,OAK,6.61
OF,Wil Myers (11075466),Wil Myers,11075466,OF,4300,LAA@SD 08/14/2018 10:10PM ET,SD,8.58
SP,Bryan Mitchell (11075468),Bryan Mitchell,11075468,P,4300,LAA@SD 08/14/2018 10:10PM ET,SD,1.56
SP,Kyle Lloyd (11075516),Kyle Lloyd,11075516,P,4300,LAA@SD 08/14/2018 10:10PM ET,SD,0
3B,Justin Turner (11075566),Justin Turner,11075566,3B,4300,SF@LAD 08/14/2018 10:10PM ET,LAD,7
1B,Brandon Belt (11075568),Brandon Belt,11075568,1B,4300,SF@LAD 08/14/2018 10:10PM ET,SF,7.95
OF,Joc Pederson (11075614),Joc Pederson,11075614,OF,4300,SF@LAD 08/14/2018 10:10PM ET,LAD,6.1
RP,Dennis Santana (11075649),Dennis Santana,11075649,P,4300,SF@LAD 08/14/2018 10:10PM ET,LAD,2.72
OF,Denard Span (11075672),Denard Span,11075672,OF,4300,SEA@OAK 08/14/2018 10:05PM ET,SEA,7.16
OF,Mitch Haniger (11075711),Mitch Haniger,11075711,OF,4300,SEA@OAK 08/14/2018 10:05PM ET,SEA,8.44
RP,Casey Lawrence (11075724),Casey Lawrence,11075724,P,4300,SEA@OAK 08/14/2018 10:05PM ET,SEA,1.38
RP,Andrew Moore (11075770),Andrew Moore,11075770,P,4300,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
SS,Andrelton Simmons (11075484),Andrelton Simmons,11075484,SS,4200,LAA@SD 08/14/2018 10:10PM ET,LAA,7.45
SP,Colin Rea (11075490),Colin Rea,11075490,P,4200,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Luis Perdomo (11075492),Luis Perdomo,11075492,P,4200,LAA@SD 08/14/2018 10:10PM ET,SD,4.32
SP,Eric Lauer (11075514),Eric Lauer,11075514,P,4200,LAA@SD 08/14/2018 10:10PM ET,SD,9.61
OF/SS,Chris Taylor (11075638),Chris Taylor,11075638,SS/OF,4200,SF@LAD 08/14/2018 10:10PM ET,LAD,7.42
OF,Kole Calhoun (11075477),Kole Calhoun,11075477,OF,4100,LAA@SD 08/14/2018 10:10PM ET,LAA,6.78
RP,Noe Ramirez (11075498),Noe Ramirez,11075498,P,4100,LAA@SD 08/14/2018 10:10PM ET,LAA,3.54
OF,Andrew McCutchen (11075558),Andrew McCutchen,11075558,OF,4100,SF@LAD 08/14/2018 10:10PM ET,SF,7.59
C,Buster Posey (11075580),Buster Posey,11075580,C,4100,SF@LAD 08/14/2018 10:10PM ET,SF,7.01
RP,Scott Alexander (11075605),Scott Alexander,11075605,P,4100,SF@LAD 08/14/2018 10:10PM ET,LAD,2.41
OF,Nelson Cruz (11075669),Nelson Cruz,11075669,OF,4100,SEA@OAK 08/14/2018 10:05PM ET,SEA,8.70
SS,Jean Segura (11075702),Jean Segura,11075702,SS,4100,SEA@OAK 08/14/2018 10:05PM ET,SEA,8.57
SS,Marcus Semien (11075719),Marcus Semien,11075719,SS,4100,SEA@OAK 08/14/2018 10:05PM ET,OAK,7.58
RP,Chris Young (11075426),Chris Young,11075426,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
RP,Jim Johnson (11075427),Jim Johnson,11075427,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,2.54
RP,Craig Stammen (11075436),Craig Stammen,11075436,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,3.89
RP,Blake Wood (11075440),Blake Wood,11075440,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,2.66
RP,Blake Parker (11075441),Blake Parker,11075441,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,3.22
RP,Taylor Cole (11075445),Taylor Cole,11075445,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,6.94
RP,Jose Alvarez (11075449),Jose Alvarez,11075449,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,2.53
RP,Robert Stock (11075465),Robert Stock,11075465,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,4.5
RP,Vicente Campos (11075471),Vicente Campos,11075471,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,0
RP,Kirby Yates (11075472),Kirby Yates,11075472,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,4.30
RP,Hansel Robles (11075475),Hansel Robles,11075475,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,3.00
RP,Cam Bedrosian (11075481),Cam Bedrosian,11075481,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,2.54
SP,Dillon Overton (11075486),Dillon Overton,11075486,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
OF,Hunter Renfroe (11075487),Hunter Renfroe,11075487,OF,4000,LAA@SD 08/14/2018 10:10PM ET,SD,6.51
RP,Kazuhisa Makita (11075491),Kazuhisa Makita,11075491,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,2.32
RP,Williams Jerez (11075495),Williams Jerez,11075495,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,5.93
RP,Colten Brewer (11075497),Colten Brewer,11075497,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,2.14
RP,Eduardo Paredes (11075499),Eduardo Paredes,11075499,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,1.68
RP,Miguel Diaz (11075503),Miguel Diaz,11075503,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,13.9
RP,Trey Wingenter (11075507),Trey Wingenter,11075507,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,5.38
RP,Keynan Middleton (11075513),Keynan Middleton,11075513,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,3.08
RP,Jose Castillo (11075520),Jose Castillo,11075520,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,3.60
RP,Jake Jewell (11075523),Jake Jewell,11075523,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,-0.17
RP,Justin Anderson (11075524),Justin Anderson,11075524,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,3.66
SP,Griffin Canning (11075525),Griffin Canning,11075525,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,0
SP,Anderson Espinoza (11075529),Anderson Espinoza,11075529,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Austin Smith (11075530),Austin Smith,11075530,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Logan Allen (11075532),Logan Allen,11075532,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Chris Paddack (11075533),Chris Paddack,11075533,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
RP,Phil Maton (11075534),Phil Maton,11075534,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,2.82
SP,Chris Rodriguez (11075538),Chris Rodriguez,11075538,P,4000,LAA@SD 08/14/2018 10:10PM ET,LAA,0
SP,Michel Baez (11075540),Michel Baez,11075540,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Adrian Morejon (11075542),Adrian Morejon,11075542,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,MacKenzie Gore (11075543),MacKenzie Gore,11075543,P,4000,LAA@SD 08/14/2018 10:10PM ET,SD,0
SP,Matt Cain (11075552),Matt Cain,11075552,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,0
RP,Kenley Jansen (11075560),Kenley Jansen,11075560,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,3.70
RP,Mark Melancon (11075567),Mark Melancon,11075567,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,1.80
RP,Tony Watson (11075569),Tony Watson,11075569,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,3.21
RP,Sam Dyson (11075570),Sam Dyson,11075570,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,2.54
RP,John Axford (11075574),John Axford,11075574,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,2.93
RP,Josh Fields (11075576),Josh Fields,11075576,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,2.81
RP,Hunter Strickland (11075577),Hunter Strickland,11075577,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,2.88
RP,Pedro Baez (11075578),Pedro Baez,11075578,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,3.11
RP,Casey Kelly (11075581),Casey Kelly,11075581,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,16.05
RP,Daniel Hudson (11075585),Daniel Hudson,11075585,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,3.12
RP,Will Smith (11075586),Will Smith,11075586,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,4.07
RP,Pat Venditte (11075587),Pat Venditte,11075587,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,0.75
RP,Chris Heston (11075589),Chris Heston,11075589,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,0
OF/SS,Kike Hernandez (11075590),Kike Hernandez,11075590,SS/OF,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,5.40
RP,Pierce Johnson (11075593),Pierce Johnson,11075593,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,2.40
RP,Dylan Floro (11075594),Dylan Floro,11075594,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,3.89
RP,Zac Rosscup (11075595),Zac Rosscup,11075595,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,0.68
RP,Jose Valdez (11075599),Jose Valdez,11075599,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,-0.04
RP,Yimi Garcia (11075600),Yimi Garcia,11075600,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,1.94
RP,Erik Goeddel (11075606),Erik Goeddel,11075606,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,4.18
RP,Jesen Therrien (11075615),Jesen Therrien,11075615,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,0
RP,Ray Black (11075619),Ray Black,11075619,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,4.24
RP,Reyes Moronta (11075620),Reyes Moronta,11075620,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,3.67
RP,Tony Cingrani (11075622),Tony Cingrani,11075622,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,3.12
SP,Jordan Johnson (11075630),Jordan Johnson,11075630,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,0
RP,JT Chargois (11075636),JT Chargois,11075636,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,2.86
RP,Julian Fernandez (11075650),Julian Fernandez,11075650,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,0
SP,Jordan Sheffield (11075654),Jordan Sheffield,11075654,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,0
SP,Garrett Williams (11075656),Garrett Williams,11075656,P,4000,SF@LAD 08/14/2018 10:10PM ET,SF,0
SP,Dustin May (11075663),Dustin May,11075663,P,4000,SF@LAD 08/14/2018 10:10PM ET,LAD,0
RP,Fernando Rodney (11075666),Fernando Rodney,11075666,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,3.22
RP,Zach Duke (11075670),Zach Duke,11075670,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.08
RP,Chris Smith (11075671),Chris Smith,11075671,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
RP,Yusmeiro Petit (11075673),Yusmeiro Petit,11075673,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,3.76
RP,Ryan Buchter (11075679),Ryan Buchter,11075679,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,2.40
RP,Shawn Kelley (11075685),Shawn Kelley,11075685,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,2.72
RP,Justin Grimm (11075690),Justin Grimm,11075690,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,-0.51
RP,Juan Nicasio (11075691),Juan Nicasio,11075691,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.45
RP,Nick Vincent (11075696),Nick Vincent,11075696,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.36
RP,David Phelps (11075698),David Phelps,11075698,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
RP,Jeurys Familia (11075703),Jeurys Familia,11075703,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,3.62
RP,Alex Colome (11075704),Alex Colome,11075704,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.90
RP,Adam Warren (11075708),Adam Warren,11075708,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,3.69
RP,Josh Lucas (11075712),Josh Lucas,11075712,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,3.08
RP,James Pazos (11075713),James Pazos,11075713,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.34
SP,Raul Alcantara (11075720),Raul Alcantara,11075720,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
RP,Sam Tuivailala (11075721),Sam Tuivailala,11075721,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,2.73
RP,Blake Treinen (11075725),Blake Treinen,11075725,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,5.44
RP,Christian Bergman (11075727),Christian Bergman,11075727,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,9.75
RP,Tony Zych (11075731),Tony Zych,11075731,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,0
RP,Roenis Elias (11075739),Roenis Elias,11075739,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,5.00
RP,Edwin Diaz (11075747),Edwin Diaz,11075747,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,4.69
RP,Emilio Pagan (11075757),Emilio Pagan,11075757,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,3.33
RP,Lou Trivino (11075758),Lou Trivino,11075758,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,4.77
SP,Norge Ruiz (11075762),Norge Ruiz,11075762,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
RP,Dan Altavilla (11075763),Dan Altavilla,11075763,P,4000,SEA@OAK 08/14/2018 10:05PM ET,SEA,3.44
SP,Dakota Chalmers (11075771),Dakota Chalmers,11075771,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
SP,Jesus Luzardo (11075775),Jesus Luzardo,11075775,P,4000,SEA@OAK 08/14/2018 10:05PM ET,OAK,0
1B,Albert Pujols (11075424),Albert Pujols,11075424,1B,3900,LAA@SD 08/14/2018 10:10PM ET,LAA,7.01
1B,Eric Hosmer (11075450),Eric Hosmer,11075450,1B,3900,LAA@SD 08/14/2018 10:10PM ET,SD,6.94
2B/3B,Cory Spangenberg (11075493),Cory Spangenberg,11075493,2B/3B,3900,LAA@SD 08/14/2018 10:10PM ET,SD,4.72
C,Austin Hedges (11075496),Austin Hedges,11075496,C,3900,LAA@SD 08/14/2018 10:10PM ET,SD,6.29
3B,Evan Longoria (11075563),Evan Longoria,11075563,3B,3900,SF@LAD 08/14/2018 10:10PM ET,SF,6.80
2B/OF,Alen Hanson (11075609),Alen Hanson,11075609,2B/OF,3900,SF@LAD 08/14/2018 10:10PM ET,SF,5.96
2B,Robinson Cano (11075667),Robinson Cano,11075667,2B,3900,SEA@OAK 08/14/2018 10:05PM ET,SEA,8.03
OF,Ben Gamel (11075722),Ben Gamel,11075722,OF,3900,SEA@OAK 08/14/2018 10:05PM ET,SEA,5.15
3B,Matt Chapman (11075765),Matt Chapman,11075765,3B,3900,SEA@OAK 08/14/2018 10:05PM ET,OAK,8.21
C,Francisco Arcia (11075460),Francisco Arcia,11075460,C,3700,LAA@SD 08/14/2018 10:10PM ET,LAA,8.33
OF,Manuel Margot (11075502),Manuel Margot,11075502,OF,3700,LAA@SD 08/14/2018 10:10PM ET,SD,6.22
OF,Matt Kemp (11075554),Matt Kemp,11075554,OF,3700,SF@LAD 08/14/2018 10:10PM ET,LAD,6.73
2B,Jed Lowrie (11075677),Jed Lowrie,11075677,2B,3700,SEA@OAK 08/14/2018 10:05PM ET,OAK,7.94
3B,Kyle Seager (11075707),Kyle Seager,11075707,3B,3700,SEA@OAK 08/14/2018 10:05PM ET,SEA,6.84
SS,Freddy Galvis (11075447),Freddy Galvis,11075447,SS,3600,LAA@SD 08/14/2018 10:10PM ET,SD,6.01
SS,Brandon Crawford (11075584),Brandon Crawford,11075584,SS,3600,SF@LAD 08/14/2018 10:10PM ET,SF,6.81
OF,Steven Duggar (11075658),Steven Duggar,11075658,OF,3600,SF@LAD 08/14/2018 10:10PM ET,SF,7.18
OF,Dustin Fowler (11075759),Dustin Fowler,11075759,OF,3600,SEA@OAK 08/14/2018 10:05PM ET,OAK,5.22
3B,Christian Villanueva (11075473),Christian Villanueva,11075473,3B,3500,LAA@SD 08/14/2018 10:10PM ET,SD,6.31
2B/3B,Kaleb Cowart (11075482),Kaleb Cowart,11075482,2B/3B,3500,LAA@SD 08/14/2018 10:10PM ET,LAA,3.35
1B/3B,Pablo Sandoval (11075555),Pablo Sandoval,11075555,1B/3B,3500,SF@LAD 08/14/2018 10:10PM ET,SF,4.62
1B/OF,Austin Slater (11075631),Austin Slater,11075631,1B/OF,3500,SF@LAD 08/14/2018 10:10PM ET,SF,5.47
OF,Alex Verdugo (11075659),Alex Verdugo,11075659,OF,3500,SF@LAD 08/14/2018 10:10PM ET,LAD,6.36
