Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Joe Ross (11012164),Joe Ross,11012164,P,5700,CIN@WAS 08/02/2018 07:05PM ET,WAS,0
RP,Jefry Rodriguez (11012165),Jefry Rodriguez,11012165,P,5700,CIN@WAS 08/02/2018 07:05PM ET,WAS,5.45
OF,J.D. Martinez (11011517),J.D. Martinez,11011517,OF,5700,NYY@BOS 08/02/2018 07:10PM ET,BOS,10.72
SP,Mike Leake (11012163),Mike Leake,11012163,P,5700,TOR@SEA 08/02/2018 10:10PM ET,SEA,12.03
SP,Pablo Lopez (11012166),Pablo Lopez,11012166,P,5700,MIA@PHI 08/02/2018 07:05PM ET,MIA,8.73
SP,A.J. Cole (11012168),A.J. Cole,11012168,P,5600,NYY@BOS 08/02/2018 07:10PM ET,NYY,5.73
RP,Sam Gaviglio (11012169),Sam Gaviglio,11012169,P,5600,TOR@SEA 08/02/2018 10:10PM ET,TOR,9.95
SP,Ariel Miranda (11012170),Ariel Miranda,11012170,P,5600,TOR@SEA 08/02/2018 10:10PM ET,SEA,13.25
SP,Scott Kazmir (11012167),Scott Kazmir,11012167,P,5600,ATL@NYM 08/02/2018 07:10PM ET,ATL,0
SP,Brian Johnson (11011508),Brian Johnson,11011508,P,5500,NYY@BOS 08/02/2018 07:10PM ET,BOS,5.43
RP,Jordan Lyles (11012171),Jordan Lyles,11012171,P,5500,SD@CHC 08/02/2018 08:05PM ET,SD,7.06
SP,Ryan Borucki (11012174),Ryan Borucki,11012174,P,5500,TOR@SEA 08/02/2018 10:10PM ET,TOR,13.79
SP,Wade Miley (11012172),Wade Miley,11012172,P,5500,MIL@LAD 08/02/2018 09:00PM ET,MIL,12.73
RP,Corey Oswalt (11012173),Corey Oswalt,11012173,P,5500,ATL@NYM 08/02/2018 07:10PM ET,NYM,9.02
OF,Bryce Harper (11011518),Bryce Harper,11011518,OF,5400,CIN@WAS 08/02/2018 07:05PM ET,WAS,8.99
SP,Amir Garrett (11012176),Amir Garrett,11012176,P,5400,CIN@WAS 08/02/2018 07:05PM ET,CIN,3.08
SP,Lucas Sims (11012177),Lucas Sims,11012177,P,5400,CIN@WAS 08/02/2018 07:05PM ET,CIN,2.11
SP,Hector Velazquez (11012175),Hector Velazquez,11012175,P,5400,NYY@BOS 08/02/2018 07:10PM ET,BOS,4.52
RP,Domingo Acevedo (11012178),Domingo Acevedo,11012178,P,5400,NYY@BOS 08/02/2018 07:10PM ET,NYY,0
OF,Juan Soto (11011519),Juan Soto,11011519,OF,5300,CIN@WAS 08/02/2018 07:05PM ET,WAS,9.29
SP,Matt Harvey (11012180),Matt Harvey,11012180,P,5300,CIN@WAS 08/02/2018 07:05PM ET,CIN,9.18
SP,Anthony DeSclafani (11012181),Anthony DeSclafani,11012181,P,5300,CIN@WAS 08/02/2018 07:05PM ET,CIN,12.33
RP,Yefry Ramirez (11012182),Yefry Ramirez,11012182,P,5300,BAL@TEX 08/02/2018 08:05PM ET,BAL,12.29
SP,Marco Estrada (11012179),Marco Estrada,11012179,P,5300,TOR@SEA 08/02/2018 10:10PM ET,TOR,10.51
SP,Chris Flexen (11012183),Chris Flexen,11012183,P,5300,ATL@NYM 08/02/2018 07:10PM ET,NYM,-2.59
OF,A.J. Pollock (11011520),A.J. Pollock,11011520,OF,5200,SF@ARI 08/02/2018 09:40PM ET,ARI,9.68
RP,Matt Koch (11012184),Matt Koch,11012184,P,5200,SF@ARI 08/02/2018 09:40PM ET,ARI,9.06
SS,Trea Turner (11011521),Trea Turner,11011521,SS,5200,CIN@WAS 08/02/2018 07:05PM ET,WAS,8.81
SP,Sal Romano (11012185),Sal Romano,11012185,P,5200,CIN@WAS 08/02/2018 07:05PM ET,CIN,9.43
RP,Paul Sewald (11012186),Paul Sewald,11012186,P,5200,ATL@NYM 08/02/2018 07:10PM ET,NYM,3.39
OF,Rhys Hoskins (11011522),Rhys Hoskins,11011522,OF,5200,MIA@PHI 08/02/2018 07:05PM ET,PHI,9.13
SP,Ty Blach (11012192),Ty Blach,11012192,P,5100,SF@ARI 08/02/2018 09:40PM ET,SF,4.53
SP,Brandon Finnegan (11012189),Brandon Finnegan,11012189,P,5100,CIN@WAS 08/02/2018 07:05PM ET,CIN,3.06
OF,Giancarlo Stanton (11011523),Giancarlo Stanton,11011523,OF,5100,NYY@BOS 08/02/2018 07:10PM ET,NYY,8.79
SP,Chance Adams (11012195),Chance Adams,11012195,P,5100,NYY@BOS 08/02/2018 07:10PM ET,NYY,0
SP,Andrew Cashner (11011509),Andrew Cashner,11011509,P,5100,BAL@TEX 08/02/2018 08:05PM ET,BAL,10.70
SP,Andrew Albers (11012187),Andrew Albers,11012187,P,5100,TOR@SEA 08/02/2018 10:10PM ET,SEA,0
SP,Chase De Jong (11012191),Chase De Jong,11012191,P,5100,TOR@SEA 08/02/2018 10:10PM ET,SEA,0
RP,Rob Whalen (11012193),Rob Whalen,11012193,P,5100,TOR@SEA 08/02/2018 10:10PM ET,SEA,7.8
1B,Freddie Freeman (11011524),Freddie Freeman,11011524,1B,5100,ATL@NYM 08/02/2018 07:10PM ET,ATL,9.51
SP,Marcos Molina (11012190),Marcos Molina,11012190,P,5100,ATL@NYM 08/02/2018 07:10PM ET,NYM,0
SP,Ben Lively (11012188),Ben Lively,11012188,P,5100,MIA@PHI 08/02/2018 07:05PM ET,PHI,5.51
RP,Merandy Gonzalez (11012194),Merandy Gonzalez,11012194,P,5100,MIA@PHI 08/02/2018 07:05PM ET,MIA,5.49
SP,Matt Andriese (11012199),Matt Andriese,11012199,P,5000,SF@ARI 08/02/2018 09:40PM ET,ARI,5.84
OF,Aaron Judge (11011525),Aaron Judge,11011525,OF,5000,NYY@BOS 08/02/2018 07:10PM ET,NYY,9.86
SP,Phil Hughes (11012196),Phil Hughes,11012196,P,5000,SD@CHC 08/02/2018 08:05PM ET,SD,2.34
SS,Manny Machado (11011527),Manny Machado,11011527,SS,5000,MIL@LAD 08/02/2018 09:00PM ET,LAD,9.41
SP,Corbin Burnes (11012202),Corbin Burnes,11012202,P,5000,MIL@LAD 08/02/2018 09:00PM ET,MIL,5.75
2B,Ozzie Albies (11011526),Ozzie Albies,11011526,2B,5000,ATL@NYM 08/02/2018 07:10PM ET,ATL,9.39
RP,Grant Dayton (11012197),Grant Dayton,11012197,P,5000,ATL@NYM 08/02/2018 07:10PM ET,ATL,0
SP,Aaron Blair (11012198),Aaron Blair,11012198,P,5000,ATL@NYM 08/02/2018 07:10PM ET,ATL,0
RP,Jarlin Garcia (11012200),Jarlin Garcia,11012200,P,5000,MIA@PHI 08/02/2018 07:05PM ET,MIA,7.96
SP,Dillon Peters (11012201),Dillon Peters,11012201,P,5000,MIA@PHI 08/02/2018 07:05PM ET,MIA,4.32
SP,Justin Nicolino (11012204),Justin Nicolino,11012204,P,4900,CIN@WAS 08/02/2018 07:05PM ET,CIN,0
SP,Rookie Davis (11012205),Rookie Davis,11012205,P,4900,CIN@WAS 08/02/2018 07:05PM ET,CIN,0
SP,Matt Wisler (11012206),Matt Wisler,11012206,P,4900,CIN@WAS 08/02/2018 07:05PM ET,CIN,7.57
OF,Aaron Hicks (11011531),Aaron Hicks,11011531,OF,4900,NYY@BOS 08/02/2018 07:10PM ET,NYY,8.52
SS,Didi Gregorius (11011532),Didi Gregorius,11011532,SS,4900,NYY@BOS 08/02/2018 07:10PM ET,NYY,8.65
OF,Andrew Benintendi (11011535),Andrew Benintendi,11011535,OF,4900,NYY@BOS 08/02/2018 07:10PM ET,BOS,9.85
OF,Shin-soo Choo (11011528),Shin-soo Choo,11011528,OF,4900,BAL@TEX 08/02/2018 08:05PM ET,TEX,8.84
2B,Rougned Odor (11011534),Rougned Odor,11011534,2B,4900,BAL@TEX 08/02/2018 08:05PM ET,TEX,7.47
SP,Julio Urias (11012207),Julio Urias,11012207,P,4900,MIL@LAD 08/02/2018 09:00PM ET,LAD,0
RP,Aaron Wilkerson (11012208),Aaron Wilkerson,11012208,P,4900,MIL@LAD 08/02/2018 09:00PM ET,MIL,3.55
C,J.T. Realmuto (11011533),J.T. Realmuto,11011533,C,4900,MIA@PHI 08/02/2018 07:05PM ET,MIA,9.08
SP,Jose Urena (11012203),Jose Urena,11012203,P,4900,MIA@PHI 08/02/2018 07:05PM ET,MIA,12.06
1B,Paul Goldschmidt (11011541),Paul Goldschmidt,11011541,1B,4800,SF@ARI 08/02/2018 09:40PM ET,ARI,9.05
SP,Rubby De La Rosa (11012211),Rubby De La Rosa,11012211,P,4800,SF@ARI 08/02/2018 09:40PM ET,ARI,0
OF,Adam Eaton (11011537),Adam Eaton,11011537,OF,4800,CIN@WAS 08/02/2018 07:05PM ET,WAS,7.17
SP,Tim Lincecum (11012209),Tim Lincecum,11012209,P,4800,BAL@TEX 08/02/2018 08:05PM ET,TEX,0
RP,Hunter Harvey (11012213),Hunter Harvey,11012213,P,4800,BAL@TEX 08/02/2018 08:05PM ET,BAL,0
2B/OF,Ben Zobrist (11011529),Ben Zobrist,11011529,2B/OF,4800,SD@CHC 08/02/2018 08:05PM ET,CHC,7.06
RP,Luke Farrell (11012212),Luke Farrell,11012212,P,4800,SD@CHC 08/02/2018 08:05PM ET,CHC,4.82
OF,Christian Yelich (11011536),Christian Yelich,11011536,OF,4800,MIL@LAD 08/02/2018 09:00PM ET,MIL,9.73
SP,Wei-Yin Chen (11012210),Wei-Yin Chen,11012210,P,4800,MIA@PHI 08/02/2018 07:05PM ET,MIA,7.76
SP,Taylor Clarke (11012216),Taylor Clarke,11012216,P,4700,SF@ARI 08/02/2018 09:40PM ET,ARI,0
3B,Anthony Rendon (11011540),Anthony Rendon,11011540,3B,4700,CIN@WAS 08/02/2018 07:05PM ET,WAS,8.78
2B,Gleyber Torres (11011538),Gleyber Torres,11011538,2B,4700,NYY@BOS 08/02/2018 07:10PM ET,NYY,8.26
SS,Xander Bogaerts (11011542),Xander Bogaerts,11011542,SS,4700,NYY@BOS 08/02/2018 07:10PM ET,BOS,8.85
1B/OF,Joey Gallo (11011553),Joey Gallo,11011553,1B/OF,4700,BAL@TEX 08/02/2018 08:05PM ET,TEX,7.5
SP,Doug Fister (11012214),Doug Fister,11012214,P,4700,BAL@TEX 08/02/2018 08:05PM ET,TEX,8.98
SP,Jen-Ho Tseng (11012215),Jen-Ho Tseng,11012215,P,4700,SD@CHC 08/02/2018 08:05PM ET,CHC,2.1
SP,Cody Reed (11012220),Cody Reed,11012220,P,4600,CIN@WAS 08/02/2018 07:05PM ET,CIN,3.91
2B,Ian Kinsler (11011539),Ian Kinsler,11011539,2B,4600,NYY@BOS 08/02/2018 07:10PM ET,BOS,7.22
SP,Justus Sheffield (11012223),Justus Sheffield,11012223,P,4600,NYY@BOS 08/02/2018 07:10PM ET,NYY,0
3B/SS,Jurickson Profar (11011551),Jurickson Profar,11011551,3B/SS,4600,BAL@TEX 08/02/2018 08:05PM ET,TEX,7.79
SP,Mike Minor (11012217),Mike Minor,11012217,P,4600,BAL@TEX 08/02/2018 08:05PM ET,TEX,13.07
1B,Anthony Rizzo (11011546),Anthony Rizzo,11011546,1B,4600,SD@CHC 08/02/2018 08:05PM ET,CHC,8.24
SS,Jean Segura (11011548),Jean Segura,11011548,SS,4600,TOR@SEA 08/02/2018 10:10PM ET,SEA,8.64
RP,Luis Santos (11012219),Luis Santos,11012219,P,4600,TOR@SEA 08/02/2018 10:10PM ET,TOR,3.53
C,Yasmani Grandal (11011547),Yasmani Grandal,11011547,C,4600,MIL@LAD 08/02/2018 09:00PM ET,LAD,7.80
OF,Ronald Acuna Jr. (11011543),Ronald Acuna Jr.,11011543,OF,4600,ATL@NYM 08/02/2018 07:10PM ET,ATL,8.58
SP,A.J. Griffin (11012218),A.J. Griffin,11012218,P,4600,ATL@NYM 08/02/2018 07:10PM ET,NYM,0
RP,Mark Leiter Jr. (11012221),Mark Leiter Jr.,11012221,P,4600,MIA@PHI 08/02/2018 07:05PM ET,PHI,2.44
SP,Sandy Alcantara (11012222),Sandy Alcantara,11012222,P,4600,MIA@PHI 08/02/2018 07:05PM ET,MIA,12.45
SP,Joan Gregorio (11012229),Joan Gregorio,11012229,P,4500,SF@ARI 08/02/2018 09:40PM ET,SF,0
1B/2B,Daniel Murphy (11011544),Daniel Murphy,11011544,1B/2B,4500,CIN@WAS 08/02/2018 07:05PM ET,WAS,6.18
OF,Brett Gardner (11011558),Brett Gardner,11011558,OF,4500,NYY@BOS 08/02/2018 07:10PM ET,NYY,7.89
3B,Miguel Andujar (11011564),Miguel Andujar,11011564,3B,4500,NYY@BOS 08/02/2018 07:10PM ET,NYY,7.50
SP,Lance Lynn (11012227),Lance Lynn,11012227,P,4500,NYY@BOS 08/02/2018 07:10PM ET,NYY,12.15
OF,Adam Jones (11011557),Adam Jones,11011557,OF,4500,BAL@TEX 08/02/2018 08:05PM ET,BAL,6.92
SP,Bartolo Colon (11012224),Bartolo Colon,11012224,P,4500,BAL@TEX 08/02/2018 08:05PM ET,TEX,9.24
SP,Chris Tillman (11012225),Chris Tillman,11012225,P,4500,BAL@TEX 08/02/2018 08:05PM ET,BAL,-1.23
SP,Alex Cobb (11012226),Alex Cobb,11012226,P,4500,BAL@TEX 08/02/2018 08:05PM ET,BAL,8.15
OF,Wil Myers (11011559),Wil Myers,11011559,OF,4500,SD@CHC 08/02/2018 08:05PM ET,SD,8.93
C,Willson Contreras (11011560),Willson Contreras,11011560,C,4500,SD@CHC 08/02/2018 08:05PM ET,CHC,7.36
SP,Brandon Cumpton (11011511),Brandon Cumpton,11011511,P,4500,TOR@SEA 08/02/2018 10:10PM ET,TOR,2.75
OF,Nelson Cruz (11011555),Nelson Cruz,11011555,OF,4500,TOR@SEA 08/02/2018 10:10PM ET,SEA,8.55
OF,Denard Span (11011556),Denard Span,11011556,OF,4500,TOR@SEA 08/02/2018 10:10PM ET,SEA,7.14
RP,Erasmo Ramirez (11012228),Erasmo Ramirez,11012228,P,4500,TOR@SEA 08/02/2018 10:10PM ET,SEA,1.08
RP,Casey Lawrence (11012230),Casey Lawrence,11012230,P,4500,TOR@SEA 08/02/2018 10:10PM ET,SEA,1.61
RP,Alec Asher (11012231),Alec Asher,11012231,P,4500,MIL@LAD 08/02/2018 09:00PM ET,MIL,4.48
SP,Brock Stewart (11012232),Brock Stewart,11012232,P,4500,MIL@LAD 08/02/2018 09:00PM ET,LAD,2.59
