Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Michael Wacha (10887120),Michael Wacha,10887120,P,7800,STL@ARI 07/04/2018 10:10PM ET,STL,16.01
SP,Alec Hansen (10887119),Alec Hansen,10887119,P,7800,CWS@CIN 07/04/2018 07:10PM ET,CWS,0
SP,Carlos Rodon (10887122),Carlos Rodon,10887122,P,7700,CWS@CIN 07/04/2018 07:10PM ET,CWS,12.39
SP,Jon Gray (10887121),Jon Gray,10887121,P,7700,SF@COL 07/04/2018 08:10PM ET,COL,15.98
SP,Chad Kuhl (10887123),Chad Kuhl,10887123,P,7700,PIT@LAD 07/04/2018 08:10PM ET,PIT,11.76
SP,Michael Kopech (10887124),Michael Kopech,10887124,P,7600,CWS@CIN 07/04/2018 07:10PM ET,CWS,0
SP,Dereck Rodriguez (10887125),Dereck Rodriguez,10887125,P,7500,SF@COL 07/04/2018 08:10PM ET,SF,14.86
SP,Derek Holland (10887126),Derek Holland,10887126,P,7400,SF@COL 07/04/2018 08:10PM ET,SF,13.28
SP,Luke Weaver (10887127),Luke Weaver,10887127,P,7300,STL@ARI 07/04/2018 10:10PM ET,STL,9.98
SP,Chris Stratton (10887128),Chris Stratton,10887128,P,7300,SF@COL 07/04/2018 08:10PM ET,SF,11.38
SP,Joe Musgrove (10886673),Joe Musgrove,10886673,P,7200,PIT@LAD 07/04/2018 08:10PM ET,PIT,15.05
SP,Nick Kingham (10887129),Nick Kingham,10887129,P,7200,PIT@LAD 07/04/2018 08:10PM ET,PIT,14.21
SP,Jakob Junis (10887130),Jakob Junis,10887130,P,7100,CLE@KC 07/04/2018 08:15PM ET,KC,13.69
SP,Jaime Garcia (10887133),Jaime Garcia,10887133,P,7000,NYM@TOR 07/04/2018 07:07PM ET,TOR,8.68
SP,Collin McHugh (10887132),Collin McHugh,10887132,P,7000,HOU@TEX 07/04/2018 07:05PM ET,HOU,6.52
SP,Ivan Nova (10887131),Ivan Nova,10887131,P,7000,PIT@LAD 07/04/2018 08:10PM ET,PIT,12.61
SP,Adam Wainwright (10887134),Adam Wainwright,10887134,P,6900,STL@ARI 07/04/2018 10:10PM ET,STL,9.38
SP,Taijuan Walker (10887135),Taijuan Walker,10887135,P,6700,STL@ARI 07/04/2018 10:10PM ET,ARI,8.42
SP,Alex Reyes (10887136),Alex Reyes,10887136,P,6700,STL@ARI 07/04/2018 10:10PM ET,STL,9.4
SP,Marco Estrada (10887137),Marco Estrada,10887137,P,6700,NYM@TOR 07/04/2018 07:07PM ET,TOR,11.35
SP,Shelby Miller (10887138),Shelby Miller,10887138,P,6500,STL@ARI 07/04/2018 10:10PM ET,ARI,4.35
SP,Marcus Stroman (10886674),Marcus Stroman,10886674,P,6500,NYM@TOR 07/04/2018 07:07PM ET,TOR,9.56
SP,Anthony DeSclafani (10887139),Anthony DeSclafani,10887139,P,6500,CWS@CIN 07/04/2018 07:10PM ET,CIN,13.66
SP,Tyler Mahle (10887140),Tyler Mahle,10887140,P,6400,CWS@CIN 07/04/2018 07:10PM ET,CIN,14.39
SP,Nate Karns (10887141),Nate Karns,10887141,P,6400,CLE@KC 07/04/2018 08:15PM ET,KC,0
SP,Zack Wheeler (10887142),Zack Wheeler,10887142,P,6300,NYM@TOR 07/04/2018 07:07PM ET,NYM,14.68
SP,Reynaldo Lopez (10887143),Reynaldo Lopez,10887143,P,6300,CWS@CIN 07/04/2018 07:10PM ET,CWS,13.18
SP,Andrew Suarez (10886675),Andrew Suarez,10886675,P,6200,SF@COL 07/04/2018 08:10PM ET,SF,14.04
SP,Steven Matz (10887144),Steven Matz,10887144,P,6100,NYM@TOR 07/04/2018 07:07PM ET,NYM,14.13
SP,Mike Minor (10886676),Mike Minor,10886676,P,6000,HOU@TEX 07/04/2018 07:05PM ET,TEX,13.63
SP,Danny Duffy (10887145),Danny Duffy,10887145,P,6000,CLE@KC 07/04/2018 08:15PM ET,KC,11.45
SP,Adam Plutko (10887146),Adam Plutko,10887146,P,6000,CLE@KC 07/04/2018 08:15PM ET,CLE,12.01
SP,Rogelio Armenteros (10887147),Rogelio Armenteros,10887147,P,5900,HOU@TEX 07/04/2018 07:05PM ET,HOU,0
SP,Tyler Anderson (10886677),Tyler Anderson,10886677,P,5900,SF@COL 07/04/2018 08:10PM ET,COL,13.31
SP,German Marquez (10887148),German Marquez,10887148,P,5900,SF@COL 07/04/2018 08:10PM ET,COL,13.52
SS,Francisco Lindor (10886682),Francisco Lindor,10886682,SS,5900,CLE@KC 07/04/2018 08:15PM ET,CLE,11.06
RP,Brad Peacock (10887149),Brad Peacock,10887149,P,5800,HOU@TEX 07/04/2018 07:05PM ET,HOU,4.43
3B,Nolan Arenado (10886684),Nolan Arenado,10886684,3B,5800,SF@COL 07/04/2018 08:10PM ET,COL,10.34
SP,Aaron Sanchez (10887150),Aaron Sanchez,10887150,P,5700,NYM@TOR 07/04/2018 07:07PM ET,TOR,11.31
OF,Charlie Blackmon (10886685),Charlie Blackmon,10886685,OF,5700,SF@COL 07/04/2018 08:10PM ET,COL,8.78
3B,Jose Ramirez (10886683),Jose Ramirez,10886683,3B,5700,CLE@KC 07/04/2018 08:15PM ET,CLE,11.04
SP,Caleb Ferguson (10887151),Caleb Ferguson,10887151,P,5700,PIT@LAD 07/04/2018 08:10PM ET,LAD,8.01
RP,Matt Koch (10887153),Matt Koch,10887153,P,5600,STL@ARI 07/04/2018 10:10PM ET,ARI,10.16
SP,Amir Garrett (10887152),Amir Garrett,10887152,P,5600,CWS@CIN 07/04/2018 07:10PM ET,CIN,3.50
3B,Alex Bregman (10886686),Alex Bregman,10886686,3B,5500,HOU@TEX 07/04/2018 07:05PM ET,HOU,9.55
SP,James Shields (10887154),James Shields,10887154,P,5500,CWS@CIN 07/04/2018 07:10PM ET,CWS,12.07
SP,Luis Castillo (10887155),Luis Castillo,10887155,P,5500,CWS@CIN 07/04/2018 07:10PM ET,CIN,12.17
1B,Brandon Belt (10886687),Brandon Belt,10886687,1B,5500,SF@COL 07/04/2018 08:10PM ET,SF,8.57
SP,Corey Oswalt (10886678),Corey Oswalt,10886678,P,5400,NYM@TOR 07/04/2018 07:07PM ET,NYM,1.95
SP,Chris Flexen (10887156),Chris Flexen,10887156,P,5400,NYM@TOR 07/04/2018 07:07PM ET,NYM,-1.9
SS,Trevor Story (10886688),Trevor Story,10886688,SS,5400,SF@COL 07/04/2018 08:10PM ET,COL,9.09
SP,Chad Bettis (10887157),Chad Bettis,10887157,P,5400,SF@COL 07/04/2018 08:10PM ET,COL,10.72
RP,Austin Gomber (10887158),Austin Gomber,10887158,P,5300,STL@ARI 07/04/2018 10:10PM ET,STL,1.84
SS,Brandon Crawford (10886689),Brandon Crawford,10886689,SS,5300,SF@COL 07/04/2018 08:10PM ET,SF,7.66
1B,Paul Goldschmidt (10886690),Paul Goldschmidt,10886690,1B,5200,STL@ARI 07/04/2018 10:10PM ET,ARI,9.29
SP,Marcos Molina (10887159),Marcos Molina,10887159,P,5200,NYM@TOR 07/04/2018 07:07PM ET,NYM,0
RP,David Paulino (10887161),David Paulino,10887161,P,5200,HOU@TEX 07/04/2018 07:05PM ET,HOU,0
RP,Yohander Mendez (10887162),Yohander Mendez,10887162,P,5200,HOU@TEX 07/04/2018 07:05PM ET,TEX,-3.88
SP,Ian Kennedy (10886679),Ian Kennedy,10886679,P,5200,CLE@KC 07/04/2018 08:15PM ET,KC,11.51
SP,Ricky Nolasco (10887160),Ricky Nolasco,10887160,P,5200,CLE@KC 07/04/2018 08:15PM ET,KC,0
SP,Bartolo Colon (10887163),Bartolo Colon,10887163,P,5100,HOU@TEX 07/04/2018 07:05PM ET,TEX,10.21
SP,Tim Lincecum (10887164),Tim Lincecum,10887164,P,5100,HOU@TEX 07/04/2018 07:05PM ET,TEX,0
SP,Sal Romano (10886680),Sal Romano,10886680,P,5100,CWS@CIN 07/04/2018 07:10PM ET,CIN,9.7
3B,Eugenio Suarez (10886691),Eugenio Suarez,10886691,3B,5100,CWS@CIN 07/04/2018 07:10PM ET,CIN,9.96
2B,Scooter Gennett (10886692),Scooter Gennett,10886692,2B,5100,CWS@CIN 07/04/2018 07:10PM ET,CIN,8.73
SP,Rookie Davis (10887166),Rookie Davis,10887166,P,5100,CWS@CIN 07/04/2018 07:10PM ET,CIN,0
SP,Justin Nicolino (10887167),Justin Nicolino,10887167,P,5100,CWS@CIN 07/04/2018 07:10PM ET,CIN,0
SP,Ty Blach (10887165),Ty Blach,10887165,P,5100,SF@COL 07/04/2018 08:10PM ET,SF,5.31
2B,Jose Altuve (10886693),Jose Altuve,10886693,2B,5000,HOU@TEX 07/04/2018 07:05PM ET,HOU,8.86
SP,Dylan Covey (10886681),Dylan Covey,10886681,P,5000,CWS@CIN 07/04/2018 07:10PM ET,CWS,10.44
1B,Joey Votto (10886694),Joey Votto,10886694,1B,5000,CWS@CIN 07/04/2018 07:10PM ET,CIN,8.08
SP,Carson Fulmer (10887171),Carson Fulmer,10887171,P,5000,CWS@CIN 07/04/2018 07:10PM ET,CWS,4.57
SP,Jeff Samardzija (10887170),Jeff Samardzija,10887170,P,5000,SF@COL 07/04/2018 08:10PM ET,SF,5.96
SP,Mitch Keller (10887168),Mitch Keller,10887168,P,5000,PIT@LAD 07/04/2018 08:10PM ET,PIT,0
SP,Luis Escobar (10887169),Luis Escobar,10887169,P,5000,PIT@LAD 07/04/2018 08:10PM ET,PIT,0
SP,Ryan Helsley (10887174),Ryan Helsley,10887174,P,4900,STL@ARI 07/04/2018 10:10PM ET,STL,0
OF,George Springer (10886696),George Springer,10886696,OF,4900,HOU@TEX 07/04/2018 07:05PM ET,HOU,8.38
2B,DJ LeMahieu (10886699),DJ LeMahieu,10886699,2B,4900,SF@COL 07/04/2018 08:10PM ET,COL,8.42
1B/C,Buster Posey (10886700),Buster Posey,10886700,C/1B,4900,SF@COL 07/04/2018 08:10PM ET,SF,7.3
SP,Jeff Hoffman (10887175),Jeff Hoffman,10887175,P,4900,SF@COL 07/04/2018 08:10PM ET,COL,-0.36
1B,Edwin Encarnacion (10886695),Edwin Encarnacion,10886695,1B,4900,CLE@KC 07/04/2018 08:15PM ET,CLE,8.28
SP,Brad Keller (10887173),Brad Keller,10887173,P,4900,CLE@KC 07/04/2018 08:15PM ET,KC,5.07
SP,Jason Hammel (10887176),Jason Hammel,10887176,P,4900,CLE@KC 07/04/2018 08:15PM ET,KC,8.64
1B/3B,Max Muncy (10886697),Max Muncy,10886697,1B/3B,4900,PIT@LAD 07/04/2018 08:10PM ET,LAD,8.92
SP,Julio Urias (10887172),Julio Urias,10887172,P,4900,PIT@LAD 07/04/2018 08:10PM ET,LAD,0
SP,Rubby De La Rosa (10887177),Rubby De La Rosa,10887177,P,4800,STL@ARI 07/04/2018 10:10PM ET,ARI,0
OF,Shin-soo Choo (10886702),Shin-soo Choo,10886702,OF,4800,HOU@TEX 07/04/2018 07:05PM ET,TEX,8.89
SS,Carlos Correa (10886703),Carlos Correa,10886703,SS,4800,HOU@TEX 07/04/2018 07:05PM ET,HOU,8.52
SP,Lucas Giolito (10887179),Lucas Giolito,10887179,P,4800,CWS@CIN 07/04/2018 07:10PM ET,CWS,5.81
SP,Cody Reed (10887180),Cody Reed,10887180,P,4800,CWS@CIN 07/04/2018 07:10PM ET,CIN,3.91
OF,Andrew McCutchen (10886706),Andrew McCutchen,10886706,OF,4800,SF@COL 07/04/2018 08:10PM ET,SF,7.74
SP,Eric Skoglund (10887178),Eric Skoglund,10887178,P,4800,CLE@KC 07/04/2018 08:15PM ET,KC,8.37
1B/OF,Cody Bellinger (10886704),Cody Bellinger,10886704,1B/OF,4800,PIT@LAD 07/04/2018 08:10PM ET,LAD,8.07
OF,David Peralta (10886707),David Peralta,10886707,OF,4700,STL@ARI 07/04/2018 10:10PM ET,ARI,8.30
SP,Forrest Whitley (10887181),Forrest Whitley,10887181,P,4700,HOU@TEX 07/04/2018 07:05PM ET,HOU,0
SS,Jose Peraza (10886709),Jose Peraza,10886709,SS,4700,CWS@CIN 07/04/2018 07:10PM ET,CIN,7.40
SS,Tim Anderson (10886710),Tim Anderson,10886710,SS,4700,CWS@CIN 07/04/2018 07:10PM ET,CWS,7.87
SP,Brandon Finnegan (10887182),Brandon Finnegan,10887182,P,4700,CWS@CIN 07/04/2018 07:10PM ET,CIN,3.06
OF,Michael Brantley (10886708),Michael Brantley,10886708,OF,4700,CLE@KC 07/04/2018 08:15PM ET,CLE,8.85
3B,Matt Carpenter (10886711),Matt Carpenter,10886711,3B,4600,STL@ARI 07/04/2018 10:10PM ET,STL,8.08
OF,A.J. Pollock (10886712),A.J. Pollock,10886712,OF,4600,STL@ARI 07/04/2018 10:10PM ET,ARI,10.36
SP,Taylor Clarke (10887187),Taylor Clarke,10887187,P,4600,STL@ARI 07/04/2018 10:10PM ET,ARI,0
RP,Austin Bibens-Dirkx (10887188),Austin Bibens-Dirkx,10887188,P,4600,HOU@TEX 07/04/2018 07:05PM ET,TEX,11.1
SP,Yovani Gallardo (10887189),Yovani Gallardo,10887189,P,4600,HOU@TEX 07/04/2018 07:05PM ET,TEX,4.1
SP,Matt Moore (10887190),Matt Moore,10887190,P,4600,HOU@TEX 07/04/2018 07:05PM ET,TEX,3.56
OF,Scott Schebler (10886713),Scott Schebler,10886713,OF,4600,CWS@CIN 07/04/2018 07:10PM ET,CIN,7.69
1B,Jose Abreu (10886715),Jose Abreu,10886715,1B,4600,CWS@CIN 07/04/2018 07:10PM ET,CWS,7.82
SP,Josh Staumont (10887185),Josh Staumont,10887185,P,4600,CLE@KC 07/04/2018 08:15PM ET,KC,0
RP,Steven Brault (10887183),Steven Brault,10887183,P,4600,PIT@LAD 07/04/2018 08:10PM ET,PIT,5.36
SP,Tom Koehler (10887184),Tom Koehler,10887184,P,4600,PIT@LAD 07/04/2018 08:10PM ET,LAD,0
SP,Yadier Alvarez (10887186),Yadier Alvarez,10887186,P,4600,PIT@LAD 07/04/2018 08:10PM ET,LAD,0
1B,Jose Martinez (10886714),Jose Martinez,10886714,1B,4500,STL@ARI 07/04/2018 10:10PM ET,STL,7.96
SP,John Gant (10887192),John Gant,10887192,P,4500,STL@ARI 07/04/2018 10:10PM ET,STL,10.22
SP,Sean Reid-Foley (10887194),Sean Reid-Foley,10887194,P,4500,NYM@TOR 07/04/2018 07:07PM ET,TOR,0
RP,Rafael Montero (10887195),Rafael Montero,10887195,P,4500,NYM@TOR 07/04/2018 07:07PM ET,NYM,0
SP,A.J. Griffin (10887197),A.J. Griffin,10887197,P,4500,NYM@TOR 07/04/2018 07:07PM ET,NYM,0
SP,Matt Harvey (10887191),Matt Harvey,10887191,P,4500,CWS@CIN 07/04/2018 07:10PM ET,CIN,9.22
SP,Joan Gregorio (10887198),Joan Gregorio,10887198,P,4500,SF@COL 07/04/2018 08:10PM ET,SF,0
RP,Shawn Morimando (10887193),Shawn Morimando,10887193,P,4500,CLE@KC 07/04/2018 08:15PM ET,CLE,0
OF,Joc Pederson (10886718),Joc Pederson,10886718,OF,4500,PIT@LAD 07/04/2018 08:10PM ET,LAD,6.30
SP,Brock Stewart (10887196),Brock Stewart,10887196,P,4500,PIT@LAD 07/04/2018 08:10PM ET,LAD,2.59
OF,Teoscar Hernandez (10886716),Teoscar Hernandez,10886716,OF,4400,NYM@TOR 07/04/2018 07:07PM ET,TOR,8.58
RP,Robert Gsellman (10887200),Robert Gsellman,10887200,P,4400,NYM@TOR 07/04/2018 07:07PM ET,NYM,3.54
OF,Nomar Mazara (10886720),Nomar Mazara,10886720,OF,4400,HOU@TEX 07/04/2018 07:05PM ET,TEX,8.24
SP,Jesse Chavez (10887201),Jesse Chavez,10887201,P,4400,HOU@TEX 07/04/2018 07:05PM ET,TEX,5.84
SP,Edinson Volquez (10887202),Edinson Volquez,10887202,P,4400,HOU@TEX 07/04/2018 07:05PM ET,TEX,0
SP,Martin Perez (10887205),Martin Perez,10887205,P,4400,HOU@TEX 07/04/2018 07:05PM ET,TEX,0.65
2B,Yoan Moncada (10886719),Yoan Moncada,10886719,2B,4400,CWS@CIN 07/04/2018 07:10PM ET,CWS,7.74
SP,Tyler Beede (10887204),Tyler Beede,10887204,P,4400,SF@COL 07/04/2018 08:10PM ET,SF,5.22
SP,Tim Cooney (10887199),Tim Cooney,10887199,P,4400,CLE@KC 07/04/2018 08:15PM ET,CLE,0
SP,Josh Tomlin (10887203),Josh Tomlin,10887203,P,4400,CLE@KC 07/04/2018 08:15PM ET,CLE,2.58
OF,Starling Marte (10886717),Starling Marte,10886717,OF,4400,PIT@LAD 07/04/2018 08:10PM ET,PIT,8.40
3B,Jake Lamb (10886721),Jake Lamb,10886721,3B,4300,STL@ARI 07/04/2018 10:10PM ET,ARI,7.71
SP,Kris Medlen (10887208),Kris Medlen,10887208,P,4300,STL@ARI 07/04/2018 10:10PM ET,ARI,-4.8
SP,Braden Shipley (10887210),Braden Shipley,10887210,P,4300,STL@ARI 07/04/2018 10:10PM ET,ARI,1.68
SP,Ryan Borucki (10887206),Ryan Borucki,10887206,P,4300,NYM@TOR 07/04/2018 07:07PM ET,TOR,16.82
RP,Jackson Stephens (10887207),Jackson Stephens,10887207,P,4300,CWS@CIN 07/04/2018 07:10PM ET,CIN,3.70
SP,Hector Santiago (10887209),Hector Santiago,10887209,P,4300,CWS@CIN 07/04/2018 07:10PM ET,CWS,5.12
1B/OF,Ian Desmond (10886723),Ian Desmond,10886723,1B/OF,4300,SF@COL 07/04/2018 08:10PM ET,COL,7.48
2B,Alen Hanson (10886734),Alen Hanson,10886734,2B,4300,SF@COL 07/04/2018 08:10PM ET,SF,6.84
OF,Matt Kemp (10886722),Matt Kemp,10886722,OF,4300,PIT@LAD 07/04/2018 08:10PM ET,LAD,7.5
OF,Brandon Nimmo (10886725),Brandon Nimmo,10886725,OF,4200,NYM@TOR 07/04/2018 07:07PM ET,NYM,7.66
2B,Asdrubal Cabrera (10886726),Asdrubal Cabrera,10886726,2B,4200,NYM@TOR 07/04/2018 07:07PM ET,NYM,7.88
3B,Josh Donaldson (10886727),Josh Donaldson,10886727,3B,4200,NYM@TOR 07/04/2018 07:07PM ET,TOR,7.81
2B/3B,Yangervis Solarte (10886728),Yangervis Solarte,10886728,2B/3B,4200,NYM@TOR 07/04/2018 07:07PM ET,TOR,7.66
SP,Jason Vargas (10887211),Jason Vargas,10887211,P,4200,NYM@TOR 07/04/2018 07:07PM ET,NYM,4.62
RP,Brady Rodgers (10887213),Brady Rodgers,10887213,P,4200,HOU@TEX 07/04/2018 07:05PM ET,HOU,0
3B,Yolmer Sanchez (10886730),Yolmer Sanchez,10886730,3B,4200,CWS@CIN 07/04/2018 07:10PM ET,CWS,7.16
OF,Avisail Garcia (10886732),Avisail Garcia,10886732,OF,4200,CWS@CIN 07/04/2018 07:10PM ET,CWS,8.17
SP,Homer Bailey (10887212),Homer Bailey,10887212,P,4200,CWS@CIN 07/04/2018 07:10PM ET,CIN,5.32
OF,David Dahl (10886731),David Dahl,10886731,OF,4200,SF@COL 07/04/2018 08:10PM ET,COL,5.66
OF,Gerardo Parra (10886733),Gerardo Parra,10886733,OF,4200,SF@COL 07/04/2018 08:10PM ET,COL,6.47
OF,Gorkys Hernandez (10886735),Gorkys Hernandez,10886735,OF,4200,SF@COL 07/04/2018 08:10PM ET,SF,5.97
OF,Tommy Pham (10886736),Tommy Pham,10886736,OF,4100,STL@ARI 07/04/2018 10:10PM ET,STL,7.70
1B,Justin Smoak (10886747),Justin Smoak,10886747,1B,4100,NYM@TOR 07/04/2018 07:07PM ET,TOR,7.30
C,Evan Gattis (10886737),Evan Gattis,10886737,C,4100,HOU@TEX 07/04/2018 07:05PM ET,HOU,7.40
2B,Rougned Odor (10886738),Rougned Odor,10886738,2B,4100,HOU@TEX 07/04/2018 07:05PM ET,TEX,6.36
SP,Miguel Gonzalez (10887214),Miguel Gonzalez,10887214,P,4100,CWS@CIN 07/04/2018 07:10PM ET,CWS,-4.75
OF,Carlos Gonzalez (10886739),Carlos Gonzalez,10886739,OF,4100,SF@COL 07/04/2018 08:10PM ET,COL,6.48
SP,Ryan Castellani (10887215),Ryan Castellani,10887215,P,4100,SF@COL 07/04/2018 08:10PM ET,COL,0
3B,Justin Turner (10886748),Justin Turner,10886748,3B,4100,PIT@LAD 07/04/2018 08:10PM ET,LAD,6.8
RP,Joey Krehbiel (10887218),Joey Krehbiel,10887218,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,2.55
RP,Bud Norris (10887223),Bud Norris,10887223,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,3.85
RP,Brad Boxberger (10887238),Brad Boxberger,10887238,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,3.20
RP,Luke Gregerson (10887241),Luke Gregerson,10887241,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,1.01
RP,Fernando Salas (10887242),Fernando Salas,10887242,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,2.55
RP,Neftali Feliz (10887243),Neftali Feliz,10887243,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,0
RP,Yoshihisa Hirano (10887248),Yoshihisa Hirano,10887248,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,3.11
RP,Brett Cecil (10887251),Brett Cecil,10887251,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,1.36
SP,Jorge De La Rosa (10887261),Jorge De La Rosa,10887261,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,1.39
RP,Matt Bowman (10887273),Matt Bowman,10887273,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,2.37
SP,Alex Young (10887280),Alex Young,10887280,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,0
RP,Mike Mayers (10887284),Mike Mayers,10887284,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,3.35
RP,Troy Scribner (10887286),Troy Scribner,10887286,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,6.25
RP,Jordan Hicks (10887299),Jordan Hicks,10887299,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,3.16
SP,Jon Duplantier (10887303),Jon Duplantier,10887303,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,0
RP,Dominic Leone (10887305),Dominic Leone,10887305,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,2.53
RP,Steve Hathaway (10887308),Steve Hathaway,10887308,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,0
RP,Silvino Bracho (10887310),Silvino Bracho,10887310,P,4000,STL@ARI 07/04/2018 10:10PM ET,ARI,5.62
SP,Conner Greene (10887321),Conner Greene,10887321,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,0
SP,Junior Fernandez (10887333),Junior Fernandez,10887333,P,4000,STL@ARI 07/04/2018 10:10PM ET,STL,0
