Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Felix Pena (10998609),Felix Pena,10998609,P,7300,SEA@LAA 07/29/2018 04:07PM ET,LAA,11.87
SP,Robbie Ray (10998822),Robbie Ray,10998822,P,7300,ARI@SD 07/29/2018 04:10PM ET,ARI,14.7
SP,Dinelson Lamet (10998824),Dinelson Lamet,10998824,P,7300,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Tyson Ross (10998825),Tyson Ross,10998825,P,7200,ARI@SD 07/29/2018 04:10PM ET,SD,11.94
SP,Clay Buchholz (10998610),Clay Buchholz,10998610,P,7100,ARI@SD 07/29/2018 04:10PM ET,ARI,16.8
SP,Mike Leake (10998826),Mike Leake,10998826,P,7000,SEA@LAA 07/29/2018 04:07PM ET,SEA,12.12
SP,Joey Lucchesi (10998611),Joey Lucchesi,10998611,P,7000,ARI@SD 07/29/2018 04:10PM ET,SD,14.95
SP,Taijuan Walker (10998827),Taijuan Walker,10998827,P,6900,ARI@SD 07/29/2018 04:10PM ET,ARI,8.42
SP,Matt Shoemaker (10998828),Matt Shoemaker,10998828,P,6800,SEA@LAA 07/29/2018 04:07PM ET,LAA,13.95
SP,Wade Miley (10998830),Wade Miley,10998830,P,6600,MIL@SF 07/29/2018 04:05PM ET,MIL,9.81
SP,Felix Hernandez (10998829),Felix Hernandez,10998829,P,6600,SEA@LAA 07/29/2018 04:07PM ET,SEA,11.18
SP,Andrew Suarez (10998612),Andrew Suarez,10998612,P,6300,MIL@SF 07/29/2018 04:05PM ET,SF,13.82
SP,Clayton Richard (10998831),Clayton Richard,10998831,P,6200,ARI@SD 07/29/2018 04:10PM ET,SD,11.16
SP,Brent Suter (10998833),Brent Suter,10998833,P,6100,MIL@SF 07/29/2018 04:05PM ET,MIL,12.05
SP,Alex Meyer (10998832),Alex Meyer,10998832,P,6100,SEA@LAA 07/29/2018 04:07PM ET,LAA,0
SP,Zach Davies (10998835),Zach Davies,10998835,P,6000,MIL@SF 07/29/2018 04:05PM ET,MIL,9.64
OF,Mike Trout (10998613),Mike Trout,10998613,OF,6000,SEA@LAA 07/29/2018 04:07PM ET,LAA,11.08
SP,Jaime Barria (10998836),Jaime Barria,10998836,P,6000,SEA@LAA 07/29/2018 04:07PM ET,LAA,12.47
SP,Shelby Miller (10998834),Shelby Miller,10998834,P,6000,ARI@SD 07/29/2018 04:10PM ET,ARI,3.79
SP,Hisashi Iwakuma (10998837),Hisashi Iwakuma,10998837,P,5900,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
SP,Brandon Woodruff (10998838),Brandon Woodruff,10998838,P,5800,MIL@SF 07/29/2018 04:05PM ET,MIL,6.89
SP,Cal Quantrill (10998839),Cal Quantrill,10998839,P,5800,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Ariel Miranda (10998840),Ariel Miranda,10998840,P,5600,SEA@LAA 07/29/2018 04:07PM ET,SEA,13.25
SP,Chase Anderson (10998842),Chase Anderson,10998842,P,5500,MIL@SF 07/29/2018 04:05PM ET,MIL,13.71
RP,Jordan Lyles (10998841),Jordan Lyles,10998841,P,5500,ARI@SD 07/29/2018 04:10PM ET,SD,6.93
OF,Christian Yelich (10998614),Christian Yelich,10998614,OF,5400,MIL@SF 07/29/2018 04:05PM ET,MIL,9.90
RP,JC Ramirez (10998843),JC Ramirez,10998843,P,5400,SEA@LAA 07/29/2018 04:07PM ET,LAA,0.3
OF,A.J. Pollock (10998615),A.J. Pollock,10998615,OF,5200,ARI@SD 07/29/2018 04:10PM ET,ARI,9.6
RP,Matt Koch (10998844),Matt Koch,10998844,P,5200,ARI@SD 07/29/2018 04:10PM ET,ARI,9.06
SP,Ty Blach (10998847),Ty Blach,10998847,P,5100,MIL@SF 07/29/2018 04:05PM ET,SF,4.67
SP,Andrew Albers (10998845),Andrew Albers,10998845,P,5100,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
SP,Chase De Jong (10998846),Chase De Jong,10998846,P,5100,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
RP,Rob Whalen (10998848),Rob Whalen,10998848,P,5100,SEA@LAA 07/29/2018 04:07PM ET,SEA,7.8
1B,Paul Goldschmidt (10998616),Paul Goldschmidt,10998616,1B,5100,ARI@SD 07/29/2018 04:10PM ET,ARI,9
SP,Corbin Burnes (10998851),Corbin Burnes,10998851,P,5000,MIL@SF 07/29/2018 04:05PM ET,MIL,7.65
SP,Phil Hughes (10998849),Phil Hughes,10998849,P,5000,ARI@SD 07/29/2018 04:10PM ET,SD,2.34
SP,Matt Andriese (10998850),Matt Andriese,10998850,P,5000,ARI@SD 07/29/2018 04:10PM ET,ARI,6.16
1B,Jesus Aguilar (10998617),Jesus Aguilar,10998617,1B,4900,MIL@SF 07/29/2018 04:05PM ET,MIL,8.43
RP,Aaron Wilkerson (10998853),Aaron Wilkerson,10998853,P,4900,MIL@SF 07/29/2018 04:05PM ET,MIL,3.55
RP,Parker Bridwell (10998852),Parker Bridwell,10998852,P,4900,SEA@LAA 07/29/2018 04:07PM ET,LAA,-12.45
SP,Rubby De La Rosa (10998854),Rubby De La Rosa,10998854,P,4800,ARI@SD 07/29/2018 04:10PM ET,ARI,0
OF,Wil Myers (10998618),Wil Myers,10998618,OF,4700,ARI@SD 07/29/2018 04:10PM ET,SD,9.18
SP,Taylor Clarke (10998855),Taylor Clarke,10998855,P,4700,ARI@SD 07/29/2018 04:10PM ET,ARI,0
1B/OF,Eric Thames (10998620),Eric Thames,10998620,1B/OF,4600,MIL@SF 07/29/2018 04:05PM ET,MIL,8.2
SS,Jean Segura (10998619),Jean Segura,10998619,SS,4600,SEA@LAA 07/29/2018 04:07PM ET,SEA,8.66
SP,John Lamb (10998856),John Lamb,10998856,P,4600,SEA@LAA 07/29/2018 04:07PM ET,LAA,5.7
SP,Joan Gregorio (10998858),Joan Gregorio,10998858,P,4500,MIL@SF 07/29/2018 04:05PM ET,SF,0
RP,Alec Asher (10998860),Alec Asher,10998860,P,4500,MIL@SF 07/29/2018 04:05PM ET,MIL,4.48
OF,Shohei Ohtani (10998625),Shohei Ohtani,10998625,OF,4500,SEA@LAA 07/29/2018 04:07PM ET,LAA,2.87
RP,Erasmo Ramirez (10998857),Erasmo Ramirez,10998857,P,4500,SEA@LAA 07/29/2018 04:07PM ET,SEA,1.08
RP,Casey Lawrence (10998859),Casey Lawrence,10998859,P,4500,SEA@LAA 07/29/2018 04:07PM ET,SEA,1.61
3B/SS,Eduardo Escobar (10998622),Eduardo Escobar,10998622,3B/SS,4500,ARI@SD 07/29/2018 04:10PM ET,ARI,8.22
SP,Jeff Samardzija (10998861),Jeff Samardzija,10998861,P,4400,MIL@SF 07/29/2018 04:05PM ET,SF,5.75
SP,Tyler Beede (10998864),Tyler Beede,10998864,P,4400,MIL@SF 07/29/2018 04:05PM ET,SF,5.22
RP,Deck McGuire (10998863),Deck McGuire,10998863,P,4400,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.55
SS,Nick Ahmed (10998624),Nick Ahmed,10998624,SS,4400,ARI@SD 07/29/2018 04:10PM ET,ARI,6.51
OF,David Peralta (10998628),David Peralta,10998628,OF,4400,ARI@SD 07/29/2018 04:10PM ET,ARI,8.08
SP,Kris Medlen (10998862),Kris Medlen,10998862,P,4400,ARI@SD 07/29/2018 04:10PM ET,ARI,-4.8
RP,Matt Strahm (10998865),Matt Strahm,10998865,P,4400,ARI@SD 07/29/2018 04:10PM ET,SD,5.87
SP,Braden Shipley (10998866),Braden Shipley,10998866,P,4400,ARI@SD 07/29/2018 04:10PM ET,ARI,1.68
OF,Lorenzo Cain (10998626),Lorenzo Cain,10998626,OF,4300,MIL@SF 07/29/2018 04:05PM ET,MIL,8.52
OF,Denard Span (10998627),Denard Span,10998627,OF,4300,SEA@LAA 07/29/2018 04:07PM ET,SEA,6.96
RP,Andrew Moore (10998869),Andrew Moore,10998869,P,4300,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
2B/3B,Daniel Descalso (10998637),Daniel Descalso,10998637,2B/3B,4300,ARI@SD 07/29/2018 04:10PM ET,ARI,6.01
SP,Bryan Mitchell (10998867),Bryan Mitchell,10998867,P,4300,ARI@SD 07/29/2018 04:10PM ET,SD,1.56
SP,Kyle Lloyd (10998868),Kyle Lloyd,10998868,P,4300,ARI@SD 07/29/2018 04:10PM ET,SD,0
3B,Mike Moustakas (10998636),Mike Moustakas,10998636,3B,4200,MIL@SF 07/29/2018 04:05PM ET,MIL,7.81
OF,Mitch Haniger (10998629),Mitch Haniger,10998629,OF,4200,SEA@LAA 07/29/2018 04:07PM ET,SEA,8.30
2B/SS,Ketel Marte (10998630),Ketel Marte,10998630,2B/SS,4200,ARI@SD 07/29/2018 04:10PM ET,ARI,6.70
SP,Colin Rea (10998870),Colin Rea,10998870,P,4200,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Luis Perdomo (10998871),Luis Perdomo,10998871,P,4200,ARI@SD 07/29/2018 04:10PM ET,SD,4.32
RP,Troy Scribner (10998872),Troy Scribner,10998872,P,4200,ARI@SD 07/29/2018 04:10PM ET,ARI,6.25
1B,Brandon Belt (10998635),Brandon Belt,10998635,1B,4100,MIL@SF 07/29/2018 04:05PM ET,SF,7.95
OF,Nelson Cruz (10998632),Nelson Cruz,10998632,OF,4100,SEA@LAA 07/29/2018 04:07PM ET,SEA,8.58
2B,Ian Kinsler (10998633),Ian Kinsler,10998633,2B,4100,SEA@LAA 07/29/2018 04:07PM ET,LAA,7.29
OF,Justin Upton (10998634),Justin Upton,10998634,OF,4100,SEA@LAA 07/29/2018 04:07PM ET,LAA,7.97
RP,Noe Ramirez (10998874),Noe Ramirez,10998874,P,4100,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.60
3B,Jake Lamb (10998639),Jake Lamb,10998639,3B,4100,ARI@SD 07/29/2018 04:10PM ET,ARI,6.88
SP,Robbie Erlin (10998873),Robbie Erlin,10998873,P,4100,ARI@SD 07/29/2018 04:10PM ET,SD,5.43
OF,Andrew McCutchen (10998641),Andrew McCutchen,10998641,OF,4000,MIL@SF 07/29/2018 04:05PM ET,SF,7.5
3B,Travis Shaw (10998646),Travis Shaw,10998646,3B,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,7.5
C,Buster Posey (10998666),Buster Posey,10998666,C,4000,MIL@SF 07/29/2018 04:05PM ET,SF,6.88
RP,Matt Albers (10998877),Matt Albers,10998877,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,3.34
SP,Matt Cain (10998878),Matt Cain,10998878,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,0
RP,Joakim Soria (10998879),Joakim Soria,10998879,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,3.34
RP,Jeremy Jeffress (10998882),Jeremy Jeffress,10998882,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,4.08
RP,Mark Melancon (10998884),Mark Melancon,10998884,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,1.83
RP,Tony Watson (10998885),Tony Watson,10998885,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,3.25
RP,Sam Dyson (10998887),Sam Dyson,10998887,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,2.66
RP,Hunter Strickland (10998893),Hunter Strickland,10998893,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,2.88
RP,Will Smith (10998897),Will Smith,10998897,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,4.00
RP,Dan Jennings (10998898),Dan Jennings,10998898,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,2.59
RP,Chris Heston (10998900),Chris Heston,10998900,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,0
RP,Jose Valdez (10998907),Jose Valdez,10998907,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,-0.04
RP,Ray Black (10998916),Ray Black,10998916,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,3.27
RP,Reyes Moronta (10998917),Reyes Moronta,10998917,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,3.78
SP,Jordan Johnson (10998922),Jordan Johnson,10998922,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,0
RP,Josh Hader (10998929),Josh Hader,10998929,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,8.24
RP,Julian Fernandez (10998931),Julian Fernandez,10998931,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,0
SP,Phil Bickford (10998932),Phil Bickford,10998932,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
RP,Corey Knebel (10998933),Corey Knebel,10998933,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,3.42
RP,Taylor Williams (10998935),Taylor Williams,10998935,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,3.10
SP,Garrett Williams (10998937),Garrett Williams,10998937,P,4000,MIL@SF 07/29/2018 04:05PM ET,SF,0
SP,Marcos Diplan (10998940),Marcos Diplan,10998940,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
SP,Kodi Medeiros (10998941),Kodi Medeiros,10998941,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
SP,Luis Ortiz (10998942),Luis Ortiz,10998942,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
SP,Cody Ponce (10998946),Cody Ponce,10998946,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
SP,Nathan Kirby (10998949),Nathan Kirby,10998949,P,4000,MIL@SF 07/29/2018 04:05PM ET,MIL,0
1B,Albert Pujols (10998640),Albert Pujols,10998640,1B,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,7.22
RP,Jim Johnson (10998876),Jim Johnson,10998876,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,2.80
RP,Blake Wood (10998883),Blake Wood,10998883,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,2.66
RP,Blake Parker (10998886),Blake Parker,10998886,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.30
RP,Juan Nicasio (10998894),Juan Nicasio,10998894,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,2.58
RP,Jose Alvarez (10998895),Jose Alvarez,10998895,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,2.42
RP,Nick Vincent (10998896),Nick Vincent,10998896,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,2.52
RP,David Phelps (10998899),David Phelps,10998899,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
RP,Alex Colome (10998902),Alex Colome,10998902,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,2.74
RP,James Pazos (10998904),James Pazos,10998904,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,2.56
RP,Vicente Campos (10998905),Vicente Campos,10998905,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,0
RP,Hansel Robles (10998908),Hansel Robles,10998908,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.15
RP,Cam Bedrosian (10998909),Cam Bedrosian,10998909,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,2.49
RP,Sam Tuivailala (10998910),Sam Tuivailala,10998910,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,2.60
RP,Christian Bergman (10998913),Christian Bergman,10998913,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,9.75
RP,Tony Zych (10998914),Tony Zych,10998914,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,0
RP,Chasen Bradford (10998921),Chasen Bradford,10998921,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,3.60
RP,Roenis Elias (10998923),Roenis Elias,10998923,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,5.00
RP,Edwin Diaz (10998927),Edwin Diaz,10998927,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,4.58
RP,Keynan Middleton (10998934),Keynan Middleton,10998934,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.08
RP,Dan Altavilla (10998939),Dan Altavilla,10998939,P,4000,SEA@LAA 07/29/2018 04:07PM ET,SEA,3.44
RP,Jake Jewell (10998943),Jake Jewell,10998943,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,-0.17
RP,Justin Anderson (10998944),Justin Anderson,10998944,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.31
SP,Griffin Canning (10998945),Griffin Canning,10998945,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,0
SP,Chris Rodriguez (10998954),Chris Rodriguez,10998954,P,4000,SEA@LAA 07/29/2018 04:07PM ET,LAA,0
OF,Steven Souza Jr. (10998642),Steven Souza Jr.,10998642,OF,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,5.7
OF,Travis Jankowski (10998645),Travis Jankowski,10998645,OF,4000,ARI@SD 07/29/2018 04:10PM ET,SD,5.89
RP,Chris Young (10998875),Chris Young,10998875,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Jorge De La Rosa (10998880),Jorge De La Rosa,10998880,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,1.44
RP,Craig Stammen (10998881),Craig Stammen,10998881,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,3.95
RP,Brad Boxberger (10998888),Brad Boxberger,10998888,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,3.28
RP,Neftali Feliz (10998889),Neftali Feliz,10998889,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
RP,Yoshihisa Hirano (10998890),Yoshihisa Hirano,10998890,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,2.84
RP,T.J. McFarland (10998891),T.J. McFarland,10998891,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,3.98
RP,Michael Blazek (10998892),Michael Blazek,10998892,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
RP,Randall Delgado (10998901),Randall Delgado,10998901,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,2.29
RP,Robert Stock (10998903),Robert Stock,10998903,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,3.79
RP,Kirby Yates (10998906),Kirby Yates,10998906,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,3.99
SP,Daniel Gibson (10998911),Daniel Gibson,10998911,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
SP,Dillon Overton (10998912),Dillon Overton,10998912,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
RP,Tyler Pill (10998915),Tyler Pill,10998915,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
RP,Archie Bradley (10998918),Archie Bradley,10998918,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,3.10
RP,Andrew Chafin (10998919),Andrew Chafin,10998919,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,2.36
RP,Colten Brewer (10998920),Colten Brewer,10998920,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,2.14
RP,Steve Hathaway (10998924),Steve Hathaway,10998924,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
RP,Silvino Bracho (10998925),Silvino Bracho,10998925,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,4.20
RP,Miguel Diaz (10998926),Miguel Diaz,10998926,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,13.9
SP,Walker Lockett (10998928),Walker Lockett,10998928,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0.18
SP,Alex Young (10998930),Alex Young,10998930,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
SP,Eric Lauer (10998936),Eric Lauer,10998936,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,9.83
RP,Jose Castillo (10998938),Jose Castillo,10998938,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,4.01
SP,Anderson Espinoza (10998947),Anderson Espinoza,10998947,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Jon Duplantier (10998948),Jon Duplantier,10998948,P,4000,ARI@SD 07/29/2018 04:10PM ET,ARI,0
SP,Austin Smith (10998950),Austin Smith,10998950,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Logan Allen (10998951),Logan Allen,10998951,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Chris Paddack (10998952),Chris Paddack,10998952,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
RP,Phil Maton (10998953),Phil Maton,10998953,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,2.75
SP,Michel Baez (10998955),Michel Baez,10998955,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,Adrian Morejon (10998956),Adrian Morejon,10998956,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
SP,MacKenzie Gore (10998957),MacKenzie Gore,10998957,P,4000,ARI@SD 07/29/2018 04:10PM ET,SD,0
OF,Keon Broxton (10998651),Keon Broxton,10998651,OF,3900,MIL@SF 07/29/2018 04:05PM ET,MIL,5
2B/OF,Dee Gordon (10998643),Dee Gordon,10998643,2B/OF,3900,SEA@LAA 07/29/2018 04:07PM ET,SEA,7.19
OF,Kole Calhoun (10998652),Kole Calhoun,10998652,OF,3900,SEA@LAA 07/29/2018 04:07PM ET,LAA,6.07
1B,Ryon Healy (10998653),Ryon Healy,10998653,1B,3900,SEA@LAA 07/29/2018 04:07PM ET,SEA,7.12
SS,Andrelton Simmons (10998657),Andrelton Simmons,10998657,SS,3900,SEA@LAA 07/29/2018 04:07PM ET,LAA,7.54
OF,Manuel Margot (10998654),Manuel Margot,10998654,OF,3900,ARI@SD 07/29/2018 04:10PM ET,SD,6.18
OF,Gorkys Hernandez (10998649),Gorkys Hernandez,10998649,OF,3800,MIL@SF 07/29/2018 04:05PM ET,SF,5.74
SS,Brandon Crawford (10998656),Brandon Crawford,10998656,SS,3800,MIL@SF 07/29/2018 04:05PM ET,SF,6.96
OF,Steven Duggar (10998659),Steven Duggar,10998659,OF,3800,MIL@SF 07/29/2018 04:05PM ET,SF,7.21
1B,Eric Hosmer (10998650),Eric Hosmer,10998650,1B,3800,ARI@SD 07/29/2018 04:10PM ET,SD,6.72
OF,Jon Jay (10998655),Jon Jay,10998655,OF,3800,ARI@SD 07/29/2018 04:10PM ET,ARI,6.95
2B,Carlos Asuaje (10998658),Carlos Asuaje,10998658,2B,3800,ARI@SD 07/29/2018 04:10PM ET,SD,3.97
1B/OF,Ryan Braun (10998647),Ryan Braun,10998647,1B/OF,3700,MIL@SF 07/29/2018 04:05PM ET,MIL,6.43
2B/OF,Alen Hanson (10998662),Alen Hanson,10998662,2B/OF,3700,MIL@SF 07/29/2018 04:05PM ET,SF,6.14
OF,Hunter Renfroe (10998664),Hunter Renfroe,10998664,OF,3700,ARI@SD 07/29/2018 04:10PM ET,SD,5.94
2B/OF,Hernan Perez (10998660),Hernan Perez,10998660,2B/OF,3600,MIL@SF 07/29/2018 04:05PM ET,MIL,4.60
OF,Hunter Pence (10998665),Hunter Pence,10998665,OF,3600,MIL@SF 07/29/2018 04:05PM ET,SF,3.60
3B,Kyle Seager (10998668),Kyle Seager,10998668,3B,3600,SEA@LAA 07/29/2018 04:07PM ET,SEA,6.84
C,Austin Hedges (10998669),Austin Hedges,10998669,C,3600,ARI@SD 07/29/2018 04:10PM ET,SD,5.41
3B,Evan Longoria (10998671),Evan Longoria,10998671,3B,3500,MIL@SF 07/29/2018 04:05PM ET,SF,6.63
1B,Daniel Vogelbach (10998675),Daniel Vogelbach,10998675,1B,3500,SEA@LAA 07/29/2018 04:07PM ET,SEA,4.48
OF,Chris Owings (10998667),Chris Owings,10998667,OF,3500,ARI@SD 07/29/2018 04:10PM ET,ARI,4.30
3B,Christian Villanueva (10998672),Christian Villanueva,10998672,3B,3500,ARI@SD 07/29/2018 04:10PM ET,SD,6.21
2B/3B,Cory Spangenberg (10998673),Cory Spangenberg,10998673,2B/3B,3500,ARI@SD 07/29/2018 04:10PM ET,SD,4.53
OF,Austin Slater (10998670),Austin Slater,10998670,OF,3400,MIL@SF 07/29/2018 04:05PM ET,SF,4.75
2B,Joe Panik (10998688),Joe Panik,10998688,2B,3400,MIL@SF 07/29/2018 04:05PM ET,SF,5.85
1B/3B,Jefry Marte (10998679),Jefry Marte,10998679,1B/3B,3400,SEA@LAA 07/29/2018 04:07PM ET,LAA,3.45
C,Mike Zunino (10998683),Mike Zunino,10998683,C,3400,SEA@LAA 07/29/2018 04:07PM ET,SEA,5.71
SS,Freddy Galvis (10998678),Freddy Galvis,10998678,SS,3400,ARI@SD 07/29/2018 04:10PM ET,SD,5.57
1B/3B,Pablo Sandoval (10998676),Pablo Sandoval,10998676,1B/3B,3300,MIL@SF 07/29/2018 04:05PM ET,SF,4.52
2B,Jonathan Villar (10998696),Jonathan Villar,10998696,2B,3300,MIL@SF 07/29/2018 04:05PM ET,MIL,5.47
C,Francisco Arcia (10998681),Francisco Arcia,10998681,C,3300,SEA@LAA 07/29/2018 04:07PM ET,LAA,30.5
OF,Jabari Blash (10998682),Jabari Blash,10998682,OF,3300,SEA@LAA 07/29/2018 04:07PM ET,LAA,1.14
