"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jon Jay","Diamondbacks","ARI @ LAA","LF","4.81","1.14",".88",".20",".02",".05",".53",".36",".06",".03",".49",".91","6.02","9.32","7.29","5227"
"Ryon Healy","Mariners","SEA @ NYY","1B","4.25",".97",".60",".18",".00",".19",".48",".55",".01",".01",".24","1.23","6.00","9.38","7.18","15447"
"Kevin Pillar","Blue Jays","ATL @ TOR","CF","4.13","1.05",".66",".28",".01",".09",".45",".49",".09",".05",".21",".64","5.96","9.28","7.21","12434"
"Daniel Palka","White Sox","CWS @ CLE","DH","4.31",".92",".52",".21",".03",".15",".43",".53",".05",".04",".29","1.38","5.99","9.34","7.14","14897"
"Josh Bell","Pirates","MIL @ PIT","1B","4.16",".81",".53",".15",".03",".09",".45",".51",".03",".02",".70",".94","6.03","9.40","6.99","13145"
"Albert Almora Jr.","Cubs","","CF","4.64","1.12",".78",".24",".03",".07",".50",".35",".04",".02",".38",".91","5.93","9.18","7.21","14109"
"Nick Markakis","Braves","ATL @ TOR","RF","4.50","1.11",".78",".26",".00",".07",".46",".51",".01",".01",".37",".64","5.92","9.23","7.12","5930"
"Eduardo Escobar","Twins","BOS @ MIN","SS","4.28",".94",".53",".23",".03",".16",".44",".49",".03",".02",".28","1.22","5.94","9.24","7.10","6153"
"Jose Pirela","Padres","OAK @ SD","2B","4.33","1.09",".76",".22",".04",".07",".46",".48",".05",".04",".31",".72","5.90","9.19","7.15","5485"
"Yairo Munoz","Cardinals","STL @ PHI","3B","4.09",".96",".63",".16",".01",".15",".43",".52",".08",".05",".22","1.16","5.88","9.17","7.09","16313"
"Cody Bellinger","Dodgers","","1B","4.30",".81",".50",".16",".02",".13",".44",".50",".05",".03",".55","1.12","5.96","9.28","6.97","15998"
"Kyle Schwarber","Cubs","","LF","4.11",".71",".44",".10",".02",".14",".45",".54",".03",".02",".66","1.39","5.96","9.30","6.86","16478"
"Eduardo Nunez","Red Sox","BOS @ MIN","DH","4.16","1.07",".73",".24",".01",".09",".42",".47",".12",".06",".17",".68","5.81","9.03","7.10","6848"
"Tyler Flowers","Braves","ATL @ TOR","C","4.16",".86",".53",".19",".00",".14",".46",".46",".01",".01",".55","1.13","5.91","9.18","6.91","9134"
"Javier Baez","Cubs","","2B","4.00",".88",".54",".16",".04",".14",".39",".57",".07",".04",".26","1.21","5.82","9.09","6.95","12979"
"Gregory Polanco","Pirates","MIL @ PIT","RF","4.05",".76",".47",".18",".02",".09",".40",".51",".06",".03",".64","1.03","5.89","9.17","6.83","12907"
"Cory Spangenberg","Padres","OAK @ SD","3B","4.12",".95",".65",".15",".04",".11",".42",".47",".08",".04",".34","1.01","5.78","8.98","6.95","12294"
"Delino DeShields","Rangers","TEX @ KC","CF","3.99",".94",".69",".17",".03",".05",".47",".36",".18",".08",".37",".78","5.75","8.90","6.95","11379"
"Marwin Gonzalez","Astros","TB @ HOU","LF","3.95",".90",".55",".21",".02",".12",".43",".48",".05",".03",".39","1.10","5.78","8.99","6.85","5497"
"Didi Gregorius","Yankees","SEA @ NYY","SS","4.04",".97",".67",".18",".01",".12",".46",".48",".04",".02",".29",".58","5.67","8.84","6.81","6012"
"Mike Zunino","Mariners","SEA @ NYY","C","3.91",".69",".36",".12",".00",".21",".46",".52",".01",".01",".45","1.63","5.75","8.98","6.65","13265"
"Yolmer Sanchez","White Sox","CWS @ CLE","3B","4.50","1.04",".68",".24",".05",".07",".46",".37",".08",".05",".26",".98","5.64","8.74","6.87","11602"
"James McCann","Tigers","DET @ CIN","C","4.22",".96",".64",".19",".01",".12",".43",".48",".02",".01",".35",".84","5.65","8.80","6.76","12859"
"Kevin Kiermaier","Rays","TB @ HOU","CF","4.38",".89",".55",".17",".05",".12",".41",".35",".11",".07",".33","1.35","5.64","8.71","6.80","11038"
"Johan Camargo","Braves","ATL @ TOR","3B","3.92",".84",".47",".23",".02",".12",".47",".48",".02",".01",".37",".86","5.66","8.83","6.66","14950"
"Jose  Miguel Fernandez","Angels","ARI @ LAA","1B","4.15",".95",".62",".19",".01",".13",".46",".48",".03",".02",".25",".46","5.60","8.74","6.72","19254"
"Jason Heyward","Cubs","","RF","4.52",".92",".68",".15",".03",".06",".55",".33",".06",".03",".50",".81","5.61","8.70","6.68","4940"
"Yan Gomes","Indians","CWS @ CLE","C","4.06",".85",".50",".21",".01",".14",".43",".50",".01",".00",".38","1.29","5.60","8.74","6.60","9627"
"Andrelton Simmons","Angels","ARI @ LAA","SS","4.03","1.09",".79",".21",".02",".07",".44",".40",".07",".04",".22",".23","5.51","8.55","6.76","10847"
"Jose Iglesias","Tigers","DET @ CIN","SS","4.10","1.04",".71",".26",".01",".06",".38",".43",".09",".05",".28",".42","5.52","8.57","6.72","10231"
"Ben Gamel","Mariners","SEA @ NYY","LF","4.15",".95",".66",".17",".03",".09",".41",".39",".06",".03",".39","1.09","5.53","8.57","6.66","12160"
"Raffy Lopez","Padres","OAK @ SD","C","3.77",".73",".44",".11",".01",".18",".40",".48",".01",".01",".47","1.00","5.56","8.66","6.49","12606"
"Neil Walker","Yankees","SEA @ NYY","1B","3.81",".87",".58",".16",".01",".12",".47",".45",".01",".01",".40",".71","5.52","8.60","6.53","7539"
"Logan Forsythe","Dodgers","","2B","4.19",".86",".59",".19",".01",".07",".38",".43",".04",".02",".60",".72","5.54","8.60","6.52","7185"
"JaCoby Jones","Tigers","DET @ CIN","LF","3.99",".87",".56",".19",".02",".11",".38",".45",".10",".06",".28","1.11","5.48","8.52","6.58","14818"
"Brandon Guyer","Indians","CWS @ CLE","RF","4.17",".79",".49",".20",".01",".08",".43",".46",".03",".02",".55","1.00","5.54","8.62","6.46","2636"
"Adalberto Mondesi","Royals","TEX @ KC","SS","3.66",".83",".50",".15",".06",".11",".41",".42",".15",".07",".18","1.06","5.46","8.48","6.59","13769"
"Hunter Dozier","Royals","TEX @ KC","1B","4.22",".85",".52",".22",".01",".09",".40",".39",".03",".02",".53","1.31","5.51","8.54","6.49","15117"
"C.J. Cron","Rays","TB @ HOU","DH","4.19",".84",".46",".19",".01",".17",".39",".46",".03",".01",".27","1.35","5.46","8.50","6.51","12546"
"Russell Martin","Blue Jays","ATL @ TOR","C","4.01",".72",".43",".15",".00",".14",".47",".42",".02",".01",".54",".97","5.52","8.59","6.41","4616"
"Franklin Barreto","Athletics","OAK @ SD","2B","4.01",".82",".54",".13",".03",".12",".36",".43",".08",".06",".40","1.43","5.45","8.47","6.51","15519"
"J.T. Riddle","Marlins","MIA @ SF","SS","4.27","1.02",".72",".19",".04",".07",".38",".47",".03",".03",".25",".84","5.34","8.33","6.51","17642"
"Wilson Ramos","Rays","TB @ HOU","C","4.29",".93",".60",".15",".00",".17",".40",".46",".01",".00",".21","1.08","5.34","8.33","6.45","1433"
"Ender Inciarte","Braves","ATL @ TOR","CF","4.04",".96",".73",".16",".02",".05",".41",".38",".14",".07",".28",".63","5.33","8.27","6.50","4922"
"Ketel Marte","Diamondbacks","ARI @ LAA","2B","4.28",".95",".65",".20",".03",".07",".38",".44",".05",".03",".34",".66","5.35","8.31","6.44","13613"
"Jarrod Dyson","Diamondbacks","ARI @ LAA","CF","3.93",".79",".59",".13",".02",".05",".40",".33",".22",".08",".41",".62","5.37","8.30","6.45","4866"
"Austin Barnes","Dodgers","","C","4.07",".73",".51",".15",".01",".06",".36",".40",".06",".03",".75",".77","5.44","8.44","6.31","12158"
"Jonathan Lucroy","Athletics","OAK @ SD","C","4.13",".96",".67",".21",".02",".07",".38",".40",".02",".01",".43",".62","5.36","8.31","6.43","7870"
"Rajai Davis","Indians","CWS @ CLE","CF","3.70",".81",".55",".19",".02",".06",".41",".35",".20",".08",".31",".84","5.34","8.26","6.42","3708"
"Manny Pina","Brewers","MIL @ PIT","C","4.14",".98",".68",".22",".00",".08",".37",".48",".02",".01",".31",".75","5.31","8.28","6.40","2829"
"Nick Ahmed","Diamondbacks","ARI @ LAA","SS","4.17",".82",".51",".17",".01",".13",".40",".46",".06",".03",".29","1.01","5.33","8.31","6.35","12147"
"Jackie Bradley Jr.","Red Sox","BOS @ MIN","CF","3.93",".78",".49",".17",".02",".11",".47",".39",".05",".03",".40","1.03","5.35","8.32","6.31","12984"
"Gorkys Hernandez","Giants","MIA @ SF","LF","3.90",".90",".63",".19",".02",".06",".37",".40",".10",".05",".37",".93","5.30","8.22","6.38","4146"
"Austin Romine","Yankees","SEA @ NYY","C","3.93",".92",".63",".20",".00",".08",".45",".43",".02",".01",".35",".73","5.30","8.25","6.32","5491"
"Manuel Margot","Padres","OAK @ SD","CF","3.90",".91",".63",".18",".05",".05",".34",".39",".13",".08",".29",".65","5.23","8.11","6.38","14712"
"Max Stassi","Astros","TB @ HOU","C","3.84",".68",".38",".14",".01",".15",".44",".45",".02",".01",".45","1.34","5.30","8.26","6.15","10059"
"Kole Calhoun","Angels","ARI @ LAA","RF","3.69",".87",".58",".16",".01",".12",".45",".41",".03",".02",".29",".53","5.22","8.12","6.24","11200"
"Caleb Joseph","Orioles","BAL @ WSH","C","4.09",".94",".65",".19",".01",".10",".44",".43",".03",".02",".22","1.00","5.18","8.08","6.26","7087"
"Addison Russell","Cubs","LAD @ CHC","SS","3.98",".84",".54",".18",".03",".10",".37",".45",".02",".01",".37","1.10","5.21","8.11","6.20","14106"
"Jose Peraza","Reds","DET @ CIN","SS","3.94",".99",".76",".15",".03",".05",".30",".42",".14",".07",".21",".48","5.13","7.96","6.34","13593"
"Robbie Grossman","Twins","BOS @ MIN","DH","4.18",".82",".54",".19",".01",".08",".41",".38",".03",".02",".49","1.13","5.22","8.10","6.17","5254"
"Jorge Alfaro","Phillies","STL @ PHI","C","3.98",".88",".57",".17",".02",".12",".37",".45",".01",".01",".28","1.51","5.17","8.06","6.21","12180"
"J.P. Crawford","Phillies","STL @ PHI","SS","3.75",".75",".47",".15",".03",".09",".46",".34",".05",".03",".49",".91","5.22","8.09","6.13","15491"
"Matt Davidson","White Sox","CWS @ CLE","DH","4.21",".72",".41",".15",".01",".15",".39",".44",".01",".01",".42","1.68","5.20","8.10","6.09","7226"
"Charlie Culberson","Braves","ATL @ TOR","DH","4.28",".90",".61",".20",".02",".07",".41",".41",".06",".03",".26",".99","5.13","7.98","6.19","3298"
"Aledmys Diaz","Blue Jays","ATL @ TOR","SS","3.77",".90",".56",".22",".01",".10",".39",".43",".05",".03",".18",".56","5.12","7.98","6.18","15937"
"Matt Duffy","Rays","TB @ HOU","3B","4.48","1.06",".76",".21",".03",".06",".39",".28",".08",".04",".21","1.15","5.08","7.84","6.31","13836"
"Paulo Orlando","Royals","TEX @ KC","CF","4.12",".95",".64",".20",".03",".08",".39",".42",".05",".03",".22",".87","5.11","7.95","6.20","8628"
"Miguel Rojas","Marlins","MIA @ SF","SS","4.15","1.01",".76",".18",".02",".05",".34",".42",".03",".02",".33",".50","5.06","7.87","6.17","7802"
"Joe Mauer","Twins","BOS @ MIN","1B","4.47",".96",".68",".22",".01",".05",".44",".28",".01",".01",".46","1.11","5.11","7.88","6.14","1857"
"Addison Russell","Cubs","","SS","3.88",".79",".51",".17",".02",".08",".35",".40",".03",".02",".49","1.03","5.09","7.90","6.01","14106"
"Jordy Mercer","Pirates","MIL @ PIT","SS","3.93",".81",".57",".16",".03",".06",".35",".47",".02",".01",".48",".85","5.07","7.91","5.99","6547"
"Guillermo Heredia","Mariners","SEA @ NYY","CF","4.03",".79",".58",".14",".01",".05",".42",".32",".05",".04",".58",".88","5.08","7.87","5.99","18721"
"Freddy Galvis","Padres","OAK @ SD","SS","4.01",".88",".62",".15",".04",".07",".37",".41",".07",".04",".29",".64","5.01","7.79","6.05","6609"
"Erik Gonzalez","Indians","CWS @ CLE","2B","3.82",".89",".58",".21",".02",".08",".38",".41",".07",".04",".20","1.20","5.00","7.78","6.06","13369"
"Orlando Arcia","Brewers","MIL @ PIT","SS","4.02",".96",".72",".16",".02",".06",".33",".40",".10",".05",".22",".71","4.97","7.72","6.10","13185"
"Martin Maldonado","Angels","ARI @ LAA","C","3.81",".85",".57",".16",".00",".12",".42",".42",".02",".01",".24",".67","4.99","7.78","5.99","6887"
"Billy Hamilton","Reds","DET @ CIN","CF","3.69",".74",".55",".11",".03",".04",".37",".26",".23",".08",".36",".92","5.00","7.71","6.06","10199"
"Sandy Leon","Red Sox","BOS @ MIN","C","4.05",".85",".57",".17",".01",".10",".43",".40",".02",".02",".29","1.01","5.00","7.78","5.98","5273"
"Jason Kipnis","Indians","CWS @ CLE","2B","3.95",".80",".51",".20",".01",".07",".38",".40",".04",".02",".37",".97","4.94","7.69","5.87","9776"
"Max Kepler","Twins","BOS @ MIN","RF","3.96",".79",".48",".19",".03",".09",".35",".40",".03",".02",".35","1.08","4.92","7.65","5.86","12144"
"Devon Travis","Blue Jays","ATL @ TOR","2B","3.64",".88",".57",".21",".02",".08",".40",".38",".05",".03",".17",".64","4.87","7.57","5.90","13862"
"Tim Anderson","White Sox","CWS @ CLE","SS","3.98",".89",".60",".18",".02",".08",".33",".35",".10",".05",".19","1.18","4.83","7.49","5.92","15172"
"Alex Avila","Diamondbacks","ARI @ LAA","C","4.04",".60",".37",".10",".00",".13",".39",".35",".01",".01",".62","1.68","4.93","7.65","5.67","7476"
"Jake Marisnick","Astros","TB @ HOU","CF","3.70",".66",".38",".14",".02",".12",".38",".39",".09",".05",".27","1.56","4.82","7.51","5.71","11339"
"Joey Wendle","Rays","TB @ HOU","2B","4.09",".87",".56",".18",".05",".08",".33",".33",".06",".04",".20","1.15","4.77","7.38","5.83","13853"
"J.B. Shuck","Marlins","MIA @ SF","LF","4.04",".88",".65",".16",".04",".03",".32",".38",".06",".04",".33",".45","4.73","7.35","5.74","6677"
"Jake Bauers","Rays","TB @ HOU","LF","3.84",".72",".42",".18",".01",".10",".33",".34",".08",".05",".33","1.23","4.77","7.40","5.68","15194"
"Alex Gordon","Royals","TEX @ KC","LF","4.02",".78",".58",".12",".01",".07",".35",".34",".03",".02",".47",".94","4.76","7.37","5.66","5209"
"Kelby Tomlinson","Giants","MIA @ SF","2B","4.01",".89",".71",".13",".03",".01",".32",".34",".09",".05",".38",".84","4.69","7.27","5.71","13005"
"Pedro Severino","Nationals","BAL @ WSH","C","4.04",".82",".61",".16",".00",".05",".36",".41",".03",".02",".39",".77","4.70","7.33","5.61","14523"
"Ehire Adrianza","Twins","BOS @ MIN","SS","3.83",".80",".51",".21",".02",".06",".33",".35",".06",".04",".29","1.09","4.68","7.26","5.62","8418"
"Drew Butera","Royals","TEX @ KC","C","3.78",".71",".47",".15",".02",".08",".39",".36",".03",".02",".40",".85","4.69","7.29","5.52","3411"
"Alcides Escobar","Royals","TEX @ KC","SS","3.90",".87",".61",".18",".04",".04",".35",".37",".04",".03",".23",".57","4.59","7.14","5.58","6310"
"Kevan Smith","White Sox","CWS @ CLE","C","4.10",".97",".70",".21",".00",".05",".34",".34",".01",".01",".23",".79","4.54","7.04","5.57","12284"
"Carlos Gomez","Rays","TB @ HOU","RF","3.72",".65",".37",".14",".01",".12",".33",".35",".07",".04",".25","1.35","4.52","7.02","5.38","4881"
"Adam Engel","White Sox","CWS @ CLE","CF","3.73",".68",".45",".15",".02",".06",".32",".30",".12",".06",".29","1.25","4.42","6.84","5.30","15082"
"Ryan LaMarre","Twins","BOS @ MIN","LF","3.71",".76",".53",".16",".02",".05",".29",".31",".08",".05",".28","1.48","4.29","6.65","5.20","10700"
"Willy Adames","Rays","TB @ HOU","SS","3.96",".72",".48",".13",".03",".08",".29",".30",".05",".03",".25","1.52","4.16","6.44","5.03","15986"
"Johnny Field","Rays","TB @ HOU","LF","3.59",".69",".39",".19",".01",".10",".30",".30",".06",".03",".14","1.20","4.11","6.39","4.97","15048"
"Charlie Tilson","White Sox","CWS @ CLE","LF","3.86",".82",".62",".16",".03",".01",".28",".28",".09",".05",".21",".75","4.08","6.31","5.03","12983"
"Chris Gimenez","Cubs","","C","3.88",".62",".45",".12",".01",".05",".32",".31",".02",".01",".47","1.32","4.08","6.34","4.78","7324"
"Chris Gimenez","Cubs","LAD @ CHC","C","3.86",".63",".43",".13",".01",".05",".32",".31",".02",".01",".43","1.31","4.07","6.33","4.78","7324"
"Bobby Wilson","Twins","BOS @ MIN","C","3.60",".62",".38",".13",".00",".10",".32",".35",".02",".01",".21","1.22","3.97","6.19","4.71","6564"
