"Ryan McMahon",3800,COL,1B/2B,HOU,,0.999,5.7
"Patrick Valaika",2700,COL,1B/2B,HOU,,0,5.84
"Martin Maldonado",2800,HOU,C,COL,,0.733,5.84
"Adam Eaton",4200,WAS,OF,STL,,0.74,7.4
"Bryce Harper",5100,WAS,OF,STL,,0.777,9.53
"Daniel Murphy",4200,WAS,1B/2B,STL,,0.749,7.14
"Juan Soto",4700,WAS,OF,STL,,0.711,6.97
"Evan Gattis",3900,HOU,C,COL,,0.999,6.21
"Yulieski Gurriel",3900,HOU,1B,COL,,0.999,6.56
"DJ LeMahieu",3800,COL,2B,HOU,,0.783,6.42
"Kyle Tucker",3600,HOU,OF,COL,,0.999,3.99
"Nolan Arenado",4300,COL,3B,HOU,,0.999,6.62
"Trevor Story",4400,COL,SS,HOU,,0.999,5.8
"Carlos Correa",4400,HOU,SS,COL,,0.999,9.32
"Alex Bregman",4500,HOU,3B/SS,COL,,0.999,8.39
"Matt Wieters",3200,WAS,C,STL,,0.999,5.5
"Matt Carpenter",5000,STL,1B/3B,WAS,,0.755,7.9
"Matt Adams",4100,WAS,1B/OF,STL,,0,6.4
"Harrison Bader",4500,STL,OF,WAS,,0.999,6.85
"Curtis Granderson",4200,TOR,OF,KCR,,0.768,8.51
"Justin Smoak",4300,TOR,1B,KCR,,0.999,7.78
"Alex Gordon",3300,KCR,OF,TOR,,0.683,6.25
"Kendrys Morales",3600,TOR,1B,KCR,,0.999,6.74
"Paul DeJong",4200,STL,SS,WAS,,0.736,7.93
"Jose Martinez",4400,STL,1B,WAS,,0.686,8.05
"Trea Turner",4700,WAS,SS,STL,,0.823,8.06
"Kolten Wong",3000,STL,2B,WAS,,0.999,4.78
"Anthony Rendon",4100,WAS,3B,STL,,0.999,7.98
"Yadier Molina",4100,STL,C,WAS,,0.741,7.35
"Jedd Gyorko",4000,STL,2B/3B,WAS,,0.999,7.06
"Marcell Ozuna",3800,STL,OF,WAS,,0.999,8.36
"Marwin Gonzalez",3900,HOU,OF/SS,COL,,0.999,6.73
"Josh Reddick",4100,HOU,OF,COL,,0.758,7.45
"Josh Bell",4200,PIT,1B,MIN,,0.731,7.39
"Gregory Polanco",4600,PIT,OF,MIN,,0.743,7.71
"Colin Moran",3900,PIT,3B,MIN,,0.999,6.21
"Joe Mauer",3200,MIN,1B,PIT,,0.702,7.04
"Jorge Polanco",3700,MIN,SS,PIT,,0.999,6.98
"Eddie Rosario",4300,MIN,OF,PIT,,0.77,7.76
"Corey Dickerson",4300,PIT,OF,MIN,,0.999,7.84
"Isiah Kiner-Falefa",3600,TEX,2B/3B,ARI,,0.999,6.87
"Delino DeShields",3600,TEX,OF,ARI,,0.999,6.08
"Elvis Andrus",3800,TEX,SS,ARI,,0.756,8.52
"Jurickson Profar",4000,TEX,3B/SS,ARI,,0.999,7.25
"Robinson Chirinos",3700,TEX,C,ARI,,0.999,6.28
"Ronald Guzman",3600,TEX,1B,ARI,,0.999,6.82
"Nick Ahmed",4100,ARI,SS,TEX,,0.755,6.34
"Max Kepler",3800,MIN,OF,PIT,,0.72,7.01
"Jake Cave",3000,MIN,OF,PIT,,0.999,6.66
"Charlie Blackmon",4400,COL,OF,HOU,,0.999,7.46
"Francisco Cervelli",4200,PIT,C,MIN,,0.722,6.76
"Carlos Gonzalez",4200,COL,OF,HOU,,0.999,6.95
"Gerardo Parra",3400,COL,OF,HOU,,0.999,3.96
"Tony Kemp",3900,HOU,OF,COL,,0.721,6.96
"Tony Wolters",3000,COL,C,HOU,,0.999,3.45
"David Freese",4100,PIT,1B/3B,MIN,,0.999,6.81
"Tyler Austin",3500,MIN,1B,PIT,,0.76,6.05
"Josh Harrison",3700,PIT,2B,MIN,,0.999,6.38
"Starling Marte",5000,PIT,OF,MIN,,0.738,9.44
"Jordy Mercer",3500,PIT,SS,MIN,,0.999,5.5
"Miguel Sano",3900,MIN,1B/3B,PIT,,0.775,6.59
"Mitch Garver",3300,MIN,C,PIT,,0.999,5.7
"Logan Forsythe",3200,MIN,2B/3B,PIT,,0.999,6.28
"Devon Travis",3900,TOR,2B,KCR,,0.734,7.6
"Teoscar Hernandez",4400,TOR,OF,KCR,,0.776,8.68
"Hunter Renfroe",4000,SDP,OF,LAA,,0.999,7.15
"Wil Myers",4300,SDP,OF,LAA,,0.696,7.92
"David Fletcher",3300,LAA,2B/3B,SDP,,0.724,6.39
"Manuel Margot",3700,SDP,OF,LAA,,0,3.84
"Taylor Ward",0,LAA,3B,SDP,,0,6.24
"A.J. Ellis",2900,SDP,C,LAA,,0,3.2
"Andrelton Simmons",4200,LAA,SS,SDP,,0.744,6.6
"Justin Upton",4800,LAA,OF,SDP,,0.724,7.86
"Freddy Galvis",3600,SDP,SS,LAA,,0.999,5.62
"Eric Hosmer",3900,SDP,1B,LAA,,0.758,7.7
"Cory Spangenberg",3900,SDP,2B/3B,LAA,,0.999,5.62
"Kaleb Cowart",3500,LAA,2B/3B,SDP,,0.721,6.78
"Eric Young",3200,LAA,OF,SDP,,0.796,6.87
"Francisco Arcia",3700,LAA,C,SDP,,0.999,6.72
"Andrew McCutchen",4100,SFG,OF,LAD,,0.768,7.84
"Evan Longoria",3900,SFG,3B,LAD,,0.999,6.93
"Brian Dozier",4800,LAD,2B,SFG,,0.775,7.14
"Yasmani Grandal",4600,LAD,C,SFG,,0.999,6.72
"Nick Hundley",3400,SFG,C,LAD,,0,6.32
"Austin Slater",3500,SFG,1B/OF,LAD,,0.999,6.04
"Alen Hanson",3900,SFG,2B/OF,LAD,,0,5.84
"Cody Bellinger",4800,LAD,1B/OF,SFG,,0.758,6.61
"Steven Duggar",3600,SFG,OF,LAD,,0.999,4.53
"Chase d'Arnaud",3200,SFG,2B/3B,LAD,,0.999,6.12
"Manny Machado",4500,LAD,SS,SFG,,0.782,9.48
"Buster Posey",4100,SFG,C,LAD,,0.743,7.08
"Justin Turner",4300,LAD,3B,SFG,,0.999,6.86
"Enrique Hernandez",4000,LAD,OF/SS,SFG,,0.751,7.51
"Yasiel Puig",4400,LAD,OF,SFG,,0.999,6.62
"Matt Kemp",3700,LAD,OF,SFG,,0.999,7.03
"Travis Jankowski",4800,SDP,OF,LAA,,0.999,6.97
"Kole Calhoun",4100,LAA,OF,SDP,,0.999,8.17
"Brett Phillips",3900,KCR,OF,TOR,,0,5.24
"Danny Jansen",2000,TOR,C,KCR,,0,5.84
"Lucas Duda",3500,KCR,1B,TOR,,0,5.4
"Rosell Herrera",3000,KCR,OF,TOR,,0,8.36
"Jean Segura",4100,SEA,SS,OAK,,0.757,8.09
"Mitch Haniger",4300,SEA,OF,OAK,,0.759,8.45
"Adalberto Mondesi",4000,KCR,2B/SS,TOR,,0.999,6.6
"Jorge Bonifacio",3200,KCR,OF,TOR,,0.999,6.42
"Aledmys Diaz",4500,TOR,SS,KCR,,0.999,6.87
"Russell Martin",4000,TOR,C,KCR,,0.722,6.66
"Kevin Pillar",3900,TOR,OF,KCR,,0.999,6.24
"Whit Merrifield",4600,KCR,2B/OF,TOR,,0.766,8.58
"Alcides Escobar",3000,KCR,SS,TOR,,0.999,5.07
"Salvador Perez",3500,KCR,C,TOR,,0.999,8.01
"Nelson Cruz",4100,SEA,OF,OAK,,0.761,8.64
"Mike Zunino",3500,SEA,C,OAK,,0.999,7.07
"Denard Span",4300,SEA,OF,OAK,,0.751,7.62
"Chad Pinder",3100,OAK,2B/OF,SEA,,0.999,5.53
"Kyle Seager",3700,SEA,3B,OAK,,0.999,6.69
"Dee Gordon",3500,SEA,2B/OF,OAK,,0.999,6.37
"Ramon Laureano",3200,OAK,OF,SEA,,0.749,6.91
"Robinson Cano",3900,SEA,2B,OAK,,0,7.44
"Jed Lowrie",3700,OAK,2B,SEA,,0.727,7.1
"Matt Chapman",3900,OAK,3B,SEA,,0.728,7.32
"Marcus Semien",4100,OAK,SS,SEA,,0.741,6.81
"Cameron Maybin",3000,SEA,OF,OAK,,0.999,6.64
"Khris Davis",4600,OAK,OF,SEA,,0.812,7.87
"Mark Canha",3400,OAK,OF,SEA,,0.999,6.73
"Jonathan Lucroy",2700,OAK,C,SEA,,0.999,4.16
"Stephen Piscotty",3300,OAK,OF,SEA,,0.999,4.88
"Steven Souza",4400,ARI,OF,TEX,,0.999,8.12
"Paul Goldschmidt",5200,ARI,1B,TEX,,0.673,10.69
"Jonathan Villar",3900,BAL,2B,NYM,,0.714,7.03
"Trey Mancini",3900,BAL,1B/OF,NYM,,0.739,7.82
"Renato Nunez",3700,BAL,3B,NYM,,0.999,6.87
"Caleb Joseph",2900,BAL,C,NYM,,0.999,4.95
"Brandon Nimmo",5400,NYM,OF,BAL,,0.699,8.23
"Cedric Mullins",4300,BAL,OF,NYM,,0.999,4.42
"Mark Trumbo",4600,BAL,OF,NYM,,0.999,7.57
"Adam Jones",4000,BAL,OF,NYM,,0.723,7.82
"Todd Frazier",4100,NYM,3B,BAL,,0.999,7.07
"Wilmer Flores",4000,NYM,1B,BAL,,0.75,7.69
"Austin Jackson",4100,NYM,OF,BAL,,0.999,6.65
"Jose Bautista",3800,NYM,3B/OF,BAL,,0.999,7.02
"Tim Beckham",3900,BAL,3B/SS,NYM,,0.746,7.95
"Kevin Plawecki",3600,NYM,C,BAL,,0.999,5
"Michael Conforto",4500,NYM,OF,BAL,,0.767,9.03
"Chris Davis",3100,BAL,1B,NYM,,0.735,6.69
"Jesus Sucre",2700,TBR,C,NYY,,0.999,4.93
"Willy Adames",3800,TBR,2B/SS,NYY,,0.999,6.07
"Kevin Kiermaier",3000,TBR,OF,NYY,,0.999,5.82
"Brett Gardner",4200,NYY,OF,TBR,,0.743,8
"Aaron Hicks",4800,NYY,OF,TBR,,0.745,7.79
"Didi Gregorius",4800,NYY,SS,TBR,,0.749,8.09
"Matt Duffy",3400,TBR,3B,NYY,,0.999,6.49
"Austin Romine",3600,NYY,C,TBR,,0.999,4.67
"C.J. Cron",3700,TBR,1B,NYY,,0.999,7.02
"Jeff McNeil",3800,NYM,2B,BAL,,0.74,7.1
"Carlos Gomez",3500,TBR,OF,NYY,,0.999,5.82
"Giancarlo Stanton",5600,NYY,OF,TBR,,0.788,10.19
"Gleyber Torres",4400,NYY,2B,TBR,,0.999,6.77
"Miguel Andujar",4800,NYY,3B,TBR,,0.999,7.9
"Amed Rosario",3600,NYM,SS,BAL,,0.674,8.6
"Eduardo Nunez",3600,BOS,2B/3B,PHI,,0.999,6.11
"Ben Zobrist",5100,CHC,2B/OF,MIL,,0.766,8.64
"Anthony Rizzo",4500,CHC,1B,MIL,,0.758,9.37
"Jason Heyward",4000,CHC,OF,MIL,,0.744,7.59
"Kyle Schwarber",4100,CHC,OF,MIL,,0.767,8.18
"Ian Happ",3600,CHC,OF,MIL,,0,6.56
"Tommy La Stella",2800,CHC,2B/3B,MIL,,0,7.36
"Mike Moustakas",4100,MIL,3B,CHC,,0.999,6.84
"Christian Yelich",4600,MIL,OF,CHC,,0.747,7.71
"Hernan Perez",3900,MIL,2B/OF,CHC,,0.999,7.71
"Ryan Braun",4300,MIL,1B/OF,CHC,,0.999,7.61
"Javier Baez",5400,CHC,2B/SS,MIL,,0.999,8.34
"Willson Contreras",3900,CHC,C,MIL,,0.999,5.73
"Erik Kratz",2800,MIL,C,CHC,,0.999,5.28
"Jesus Aguilar",5000,MIL,1B,CHC,,0.739,7.34
"Orlando Arcia",2800,MIL,SS,CHC,,0.731,6.3
"Mookie Betts",6000,BOS,OF,PHI,,0.762,9.44
"Cesar Hernandez",4000,PHI,2B,BOS,,0.747,7.1
"Sandy Leon",2800,BOS,C,PHI,,0.999,5.42
"Nick Williams",4000,PHI,OF,BOS,,0.999,7.08
"Carlos Santana",3700,PHI,1B,BOS,,0.737,7.72
"Odubel Herrera",3900,PHI,OF,BOS,,0.999,6.27
"Asdrubal Cabrera",4100,PHI,2B/SS,BOS,,0.999,8.1
"Rafael Devers",3700,BOS,3B,PHI,,0.999,6.92
"Mitch Moreland",4100,BOS,1B,PHI,,0.999,8.27
"Xander Bogaerts",4500,BOS,SS,PHI,,0.774,9.01
"J.D. Martinez",5600,BOS,OF,PHI,,0.829,9.4
"Rhys Hoskins",4100,PHI,OF,BOS,,0.749,8.2
"Maikel Franco",3600,PHI,3B,BOS,,0.999,6.6
"Andrew Benintendi",5500,BOS,OF,PHI,,0.776,8.61
"Jorge Alfaro",3000,PHI,C,BOS,,0.999,6.01
"Gregory Bird",3600,NYY,1B,TBR,,0.999,6.9
"Neil Walker",3600,NYY,1B/2B,TBR,,0.999,6.36
"Dansby Swanson",3200,ATL,SS,MIA,,0.999,5.88
"Kurt Suzuki",3400,ATL,C,MIA,,0.999,6.34
"Ronald Acuna",4900,ATL,OF,MIA,,0.75,8.98
"Derek Dietrich",4200,MIA,OF,ATL,,0.999,6.94
