"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"J.T. Realmuto","Marlins","ATL @ MIA","C","4.53","1.13",".75",".24",".04",".10",".64",".45",".06",".04",".48",".81","6.88","10.68","8.21","11739"
"Whit Merrifield","Royals","KC @ TB","2B","4.73","1.18",".82",".26",".03",".06",".50",".39",".19",".10",".46","1.04","6.85","10.57","8.31","11281"
"Nick Markakis","Braves","ATL @ MIA","RF","4.57","1.21",".84",".27",".02",".08",".58",".61",".01",".01",".46",".42","6.84","10.68","8.15","5930"
"C.J. Cron","Rays","KC @ TB","DH","4.32","1.02",".63",".23",".02",".15",".54",".67",".02",".02",".44",".99","6.85","10.71","8.06","12546"
"Avisail Garcia","White Sox","CWS @ DET","RF","4.48","1.16",".75",".21",".04",".17",".53",".58",".03",".03",".26","1.02","6.76","10.54","8.16","5760"
"Jose Peraza","Reds","CIN @ CHC","SS","4.60","1.23",".90",".19",".05",".08",".57",".42",".17",".10",".26",".56","6.72","10.40","8.25","13593"
"Ian Desmond","Rockies","SD @ COL","1B","4.19",".98",".64",".17",".05",".12",".50",".60",".11",".05",".44","1.04","6.77","10.56","8.04","6885"
"Eric Hosmer","Padres","SD @ COL","1B","4.58","1.22",".88",".21",".02",".10",".57",".54",".04",".02",".37",".82","6.67","10.39","8.05","3516"
"Matt Duffy","Rays","KC @ TB","3B","4.53","1.27",".99",".22",".03",".04",".58",".49",".09",".05",".41",".64","6.65","10.34","8.07","13836"
"Max Kepler","Twins","OAK @ MIN","RF","4.25",".94",".53",".22",".04",".15",".53",".56",".04",".02",".51",".82","6.71","10.46","7.88","12144"
"Marcus Semien","Athletics","OAK @ MIN","SS","4.34","1.11",".75",".23",".01",".12",".55",".55",".08",".04",".36",".69","6.64","10.34","7.95","12533"
"Brandon Dixon","Reds","CIN @ CHC","DH","3.97",".95",".51",".22",".02",".20",".44",".61",".10",".06",".24","1.30","6.62","10.32","7.90","15214"
"Matt Davidson","White Sox","CWS @ DET","DH","4.39",".90",".48",".19",".01",".22",".52",".60",".01",".01",".43","1.43","6.65","10.37","7.78","7226"
"Jim Adduci","Tigers","CWS @ DET","OF","4.24","1.09",".68",".25",".04",".12",".51",".57",".06",".05",".30",".86","6.58","10.25","7.90","6448"
"Freddy Galvis","Padres","SD @ COL","SS","4.81","1.19",".83",".22",".05",".08",".55",".43",".09",".06",".32",".87","6.51","10.10","7.93","6609"
"Wilmer Flores","Mets","SF @ NYM","1B","4.27","1.12",".70",".25",".01",".17",".52",".56",".01",".01",".28",".52","6.53","10.18","7.85","5827"
"Edwin Encarnacion","Indians","CLE @ BOS","DH","4.42",".84",".47",".15",".00",".21",".50",".63",".00",".00",".55","1.18","6.61","10.33","7.66","2151"
"Rhys Hoskins","Phillies","PHI @ WSH","LF","4.46",".85",".42",".19",".01",".23",".53",".48",".04",".03",".44","1.54","6.57","10.20","7.70","16472"
"Dilson Herrera","Reds","CIN @ CHC","2b","4.09",".88",".52",".15",".02",".20",".49",".61",".05",".03",".40","1.27","6.53","10.20","7.68","14335"
"David Bote","Cubs","CIN @ CHC","3B","3.81",".97",".59",".17",".03",".19",".57",".53",".04",".02",".31",".88","6.51","10.14","7.73","14593"
"Jake Bauers","Rays","KC @ TB","LF","4.42",".93",".62",".20",".02",".08",".52",".51",".10",".05",".61","1.03","6.55","10.18","7.68","15194"
"Xander Bogaerts","Red Sox","CLE @ BOS","SS","4.17","1.04",".63",".24",".03",".14",".51",".55",".04",".02",".36",".73","6.48","10.10","7.72","12161"
"Brian Anderson","Marlins","ATL @ MIA","RF","4.42","1.04",".70",".22",".03",".09",".56",".48",".02",".02",".61",".78","6.52","10.13","7.69","18289"
"Joe Mauer","Twins","OAK @ MIN","1B","4.66","1.14",".79",".26",".02",".08",".60",".38",".02",".01",".57",".71","6.48","10.03","7.73","1857"
"Billy Hamilton","Reds","CIN @ CHC","CF","4.72","1.03",".79",".13",".06",".05",".49",".27",".32",".11",".36","1.19","6.39","9.82","7.85","10199"
"Juan Soto","Nationals","PHI @ WSH","LF","4.14",".94",".61",".19",".02",".12",".50",".51",".05",".03",".59",".95","6.47","10.07","7.60","20123"
"Carlos Gomez","Rays","KC @ TB","RF","4.11",".93",".58",".22",".02",".10",".50",".52",".10",".05",".48",".99","6.44","10.02","7.60","4881"
"Anthony Rendon","Nationals","PHI @ WSH","3B","4.24","1.08",".70",".26",".01",".10",".49",".60",".03",".02",".37",".74","6.39","9.98","7.61","12861"
"Jorge Polanco","Twins","OAK @ MIN","SS","4.46","1.01",".67",".21",".04",".09",".50",".51",".08",".05",".44",".89","6.35","9.87","7.56","13152"
"Todd Frazier","Mets","SF @ NYM","3B","4.17",".86",".49",".18",".01",".18",".49",".55",".04",".03",".47",".93","6.38","9.94","7.47","785"
"David Dahl","Rockies","SD @ COL","LF","4.08","1.03",".67",".19",".07",".11",".46",".56",".08",".05",".28","1.11","6.28","9.80","7.57","13744"
"Brandon Belt","Giants","SF @ NYM","1B","4.30",".95",".56",".22",".02",".16",".48",".51",".02",".02",".45","1.18","6.30","9.80","7.45","10264"
"Austin Dean","Marlins","ATL @ MIA","OF","4.22","1.04",".73",".19",".05",".08",".47",".59",".02",".02",".46",".70","6.22","9.73","7.41","18288"
"Manuel Margot","Padres","SD @ COL","CF","4.16","1.06",".71",".22",".08",".06",".43",".48",".13",".07",".31",".64","6.18","9.60","7.51","14712"
"Ryan LaMarre","White Sox","CWS @ DET","LF","4.59","1.07",".74",".20",".05",".08",".50",".40",".12",".08",".37","1.29","6.19","9.59","7.50","10700"
"Starlin Castro","Marlins","ATL @ MIA","2B","4.32","1.12",".82",".20",".02",".08",".50",".56",".01",".01",".41",".75","6.17","9.64","7.40","4579"
"Jose Iglesias","Tigers","CWS @ DET","SS","4.43","1.10",".75",".25",".02",".07",".55",".44",".10",".07",".27",".41","6.15","9.56","7.45","10231"
"Tyler Austin","Twins","OAK @ MIN","1B","3.79",".84",".43",".19",".01",".20",".52",".56",".02",".01",".31","1.31","6.20","9.69","7.27","11850"
"Adam Eaton","Nationals","PHI @ WSH","LF","4.53","1.17",".86",".21",".04",".06",".53",".34",".08",".05",".39",".91","6.12","9.46","7.47","11205"
"Mikie Mahtook","Tigers","CWS @ DET","LF","4.14",".92",".56",".17",".06",".13",".47",".53",".05",".03",".39",".97","6.15","9.58","7.30","13130"
"Lucas Duda","Royals","KC @ TB","1B","4.42",".85",".49",".20",".01",".15",".47",".50",".01",".01",".60","1.38","6.20","9.64","7.21","2502"
"Rafael Ortega","Marlins","ATL @ MIA","OF","4.64","1.05",".79",".16",".07",".02",".52",".28",".15",".10",".52",".62","6.08","9.37","7.37","10323"
"Ronny Rodriguez","Tigers","CWS @ DET","SS","4.03","1.03",".68",".20",".04",".12",".44",".53",".09",".06",".19",".74","6.02","9.39","7.30","11875"
"Chris Iannetta","Rockies","SD @ COL","C","3.97",".81",".49",".18",".01",".13",".49",".50",".01",".01",".66",".97","6.14","9.56","7.10","8267"
"Salvador Perez","Royals","KC @ TB","C","4.52",".98",".61",".20",".01",".16",".46",".58",".01",".00",".26","1.25","5.98","9.35","7.14","7304"
"Joey Wendle","Rays","KC @ TB","2B","4.21","1.11",".82",".19",".06",".04",".46",".53",".06",".04",".29",".78","5.94","9.27","7.22","13853"
"Jose Rondon","White Sox","CWS @ DET","2B","4.28",".96",".58",".20",".03",".15",".46",".51",".07",".05",".20",".98","5.97","9.30","7.18","14140"
"Jake Cave","Twins","OAK @ MIN","CF","4.03",".90",".55",".17",".04",".13",".46",".51",".04",".02",".37","1.24","5.98","9.31","7.09","14477"
"Amed Rosario","Mets","SF @ NYM","SS","4.47","1.10",".76",".20",".06",".08",".48",".32",".13",".08",".22",".94","5.88","9.07","7.25","15518"
"Yoan Moncada","White Sox","CWS @ DET","2B","4.17",".86",".53",".16",".04",".13",".45",".42",".09",".05",".40","1.38","5.95","9.23","7.08","17232"
"Cory Spangenberg","Padres","SD @ COL","3B","4.25","1.05",".75",".16",".07",".07",".44",".47",".08",".05",".31","1.14","5.88","9.14","7.14","12294"
"Andrew McCutchen","Giants","SF @ NYM","RF","4.60",".98",".64",".20",".01",".13",".48",".36",".05",".03",".42","1.33","5.91","9.14","7.09","9847"
"Josh Phegley","Athletics","OAK @ MIN","C","4.11",".89",".52",".24",".01",".11",".51",".52",".02",".01",".36",".87","5.88","9.18","6.92","9308"
"Tucker Barnhart","Reds","CIN @ CHC","C","4.20",".95",".62",".21",".02",".10",".47",".47",".02",".01",".42",".81","5.79","9.02","6.88","10200"
"Nick Williams","Phillies","PHI @ WSH","RF","4.35",".94",".57",".18",".03",".17",".43",".45",".04",".03",".24","1.58","5.75","8.94","6.93","14330"
"Willy Adames","Rays","KC @ TB","SS","3.89",".97",".69",".17",".03",".08",".44",".47",".06",".04",".42",".92","5.76","8.95","6.89","15986"
"Eduardo Nunez","Red Sox","CLE @ BOS","DH","3.96","1.03",".70",".21",".02",".09",".41",".50",".11",".05",".14",".49","5.69","8.87","6.95","6848"
"Alex Gordon","Royals","KC @ TB","LF","4.63",".88",".63",".16",".01",".08",".47",".38",".05",".04",".65","1.28","5.80","8.98","6.81","5209"
"Kevin Kiermaier","Rays","KC @ TB","CF","4.00",".93",".67",".14",".06",".06",".44",".46",".11",".06",".35",".87","5.68","8.84","6.84","11038"
"Jose Bautista","Mets","SF @ NYM","DH","4.07",".71",".41",".16",".00",".14",".44",".42",".04",".02",".66","1.11","5.75","8.93","6.64","1887"
"Tyler Flowers","Braves","ATL @ MIA","C","4.25",".88",".62",".16",".00",".09",".43",".47",".01",".01",".61",".95","5.70","8.88","6.69","9134"
"Yandy Diaz","Indians","CLE @ BOS","3B","4.62",".98",".71",".21",".02",".04",".52",".32",".04",".02",".59","1.23","5.67","8.77","6.74","16578"
"Austin Jackson","Mets","SF @ NYM","CF","4.37","1.03",".71",".22",".03",".06",".47",".34",".06",".04",".37","1.31","5.59","8.65","6.77","9848"
"Logan Forsythe","Twins","OAK @ MIN","2B","4.14",".93",".64",".20",".01",".08",".46",".44",".04",".02",".46",".91","5.62","8.74","6.67","7185"
"Isaac Galloway","Marlins","ATL @ MIA","OF","4.01",".90",".63",".16",".04",".07",".35",".47",".13",".08",".38",".95","5.59","8.69","6.72","5238"
"Jackie Bradley Jr.","Red Sox","CLE @ BOS","CF","3.71",".79",".46",".18",".03",".13",".50",".43",".04",".02",".38",".85","5.62","8.74","6.61","12984"
"Melky Cabrera","Indians","CLE @ BOS","RF","4.31","1.03",".70",".22",".02",".09",".39",".53",".02",".01",".27",".69","5.53","8.64","6.68","4022"
"Mitch Garver","Twins","OAK @ MIN","C","3.92",".85",".53",".19",".01",".11",".46",".48",".02",".01",".40","1.01","5.55","8.66","6.54","15161"
"Asdrubal Cabrera","Phillies","PHI @ WSH","2B","4.24",".92",".55",".22",".01",".14",".42",".44",".02",".01",".29","1.19","5.52","8.58","6.60","4962"
"Maikel Franco","Phillies","PHI @ WSH","3B","4.02",".92",".55",".19",".01",".18",".40",".50",".01",".01",".18",".86","5.49","8.57","6.60","12179"
"Evan Longoria","Giants","SF @ NYM","3B","4.40","1.00",".66",".22",".01",".12",".43",".44",".02",".01",".22","1.01","5.47","8.51","6.62","9368"
"Dansby Swanson","Braves","ATL @ MIA","SS","4.14",".94",".64",".19",".03",".08",".40",".48",".04",".03",".35",".76","5.47","8.52","6.56","18314"
"Yolmer Sanchez","White Sox","CWS @ DET","3B","3.95",".94",".61",".19",".07",".07",".41",".45",".06",".04",".25",".77","5.43","8.45","6.58","11602"
"A.J. Ellis","Padres","SD @ COL","C","4.04",".88",".62",".20",".01",".06",".40",".44",".03",".02",".57",".67","5.50","8.55","6.48","5677"
"Mike Gerber","Tigers","CWS @ DET","LF","3.79",".74",".42",".14",".03",".15",".43",".45",".05",".03",".38","1.20","5.48","8.53","6.45","16115"
"Carlos Santana","Phillies","PHI @ WSH","1B","4.13",".72",".40",".17",".01",".14",".43",".40",".02",".01",".55","1.04","5.50","8.53","6.39","2396"
"Mark Reynolds","Nationals","PHI @ WSH","1B","4.03",".85",".57",".14",".01",".13",".39",".52",".01",".01",".37","1.29","5.40","8.45","6.40","7619"
"Jorge Bonifacio","Royals","KC @ TB","RF","4.31",".88",".57",".21",".03",".07",".40",".42",".02",".02",".46","1.40","5.37","8.35","6.38","12174"
"Miguel Rojas","Marlins","ATL @ MIA","SS","4.12","1.00",".76",".17",".02",".05",".39",".48",".03",".02",".39",".47","5.31","8.28","6.40","7802"
"Cesar Hernandez","Phillies","PHI @ WSH","2B","4.55",".92",".68",".15",".03",".06",".43",".22",".11",".06",".45","1.41","5.32","8.17","6.45","10556"
"Joe Panik","Giants","SF @ NYM","2B","4.50","1.04",".76",".20",".02",".07",".44",".35",".03",".02",".30",".56","5.27","8.17","6.44","11936"
"Brock Holt","Red Sox","CLE @ BOS","2B","4.07",".91",".63",".20",".02",".06",".40",".40",".05",".03",".43",".70","5.30","8.24","6.34","9345"
"Jeff McNeil","Mets","SF @ NYM","2b","3.96",".92",".64",".15",".03",".09",".38",".44",".04",".02",".29",".67","5.19","8.09","6.28","15362"
"Adam Engel","White Sox","CWS @ DET","CF","3.83",".82",".52",".17",".05",".08",".38",".41",".12",".06",".24",".99","5.20","8.08","6.26","15082"
"Rosell Herrera","Royals","KC @ TB","2B","4.10",".86",".60",".19",".04",".04",".36",".36",".12",".07",".39","1.03","5.19","8.04","6.25","11611"
"Devin Mesoraco","Mets","SF @ NYM","C","3.83",".78",".49",".14",".00",".14",".37",".45",".02",".01",".40",".75","5.21","8.11","6.15","5666"
"Grayson Greiner","Tigers","CWS @ DET","C","3.91",".80",".52",".16",".02",".11",".41",".41",".01",".01",".43",".91","5.18","8.05","6.12","17062"
"Odubel Herrera","Phillies","PHI @ WSH","CF","3.90",".91",".59",".18",".02",".12",".33",".40",".05",".03",".21","1.13","5.09","7.89","6.19","11476"
"Ryan O'Hearn","Royals","KC @ TB","1B","4.21",".72",".44",".16",".01",".11",".37",".41",".02",".01",".53","1.47","5.18","8.04","6.04","16442"
"Brandon Crawford","Giants","SF @ NYM","SS","4.09",".89",".58",".20",".02",".10",".35",".42",".03",".02",".30","1.05","5.07","7.88","6.10","5343"
"Austin Slater","Giants","SF @ NYM","LF","4.20",".91",".64",".19",".01",".06",".36",".38",".06",".04",".35","1.34","5.00","7.76","6.04","16153"
"Brandon Guyer","Indians","CLE @ BOS","RF","4.20",".74",".46",".17",".01",".09",".35",".40",".03",".02",".47","1.02","5.02","7.80","5.91","2636"
"Omar Narvaez","White Sox","CWS @ DET","C","4.06",".94",".71",".16",".01",".06",".40",".34",".02",".02",".40",".70","4.96","7.70","5.99","13338"
"Jason Kipnis","Indians","CLE @ BOS","2B","4.09",".74",".47",".17",".02",".08",".34",".38",".05",".02",".44","1.03","4.89","7.59","5.78","9776"
"Nick Hundley","Giants","SF @ NYM","C","3.97",".83",".53",".18",".01",".12",".33",".46",".02",".01",".20","1.27","4.81","7.52","5.79","3376"
"Michael Conforto","Mets","SF @ NYM","CF","3.71",".74",".48",".13",".01",".11",".34",".40",".02",".02",".41","1.11","4.83","7.52","5.72","16376"
"Sandy Leon","Red Sox","CLE @ BOS","C","3.83",".77",".50",".16",".01",".10",".41",".42",".02",".01",".28",".88","4.79","7.47","5.68","5273"
"Wilmer Difo","Nationals","PHI @ WSH","2B","3.91",".93",".70",".15",".05",".03",".32",".38",".08",".04",".24",".82","4.72","7.33","5.81","14320"
"Jesus Sucre","Rays","KC @ TB","C","3.77",".88",".68",".14",".01",".05",".40",".42",".05",".02",".24",".56","4.69","7.33","5.68","5942"
"Victor Reyes","Tigers","CWS @ DET","LF","3.67",".89",".65",".16",".06",".03",".37",".34",".09",".06",".18",".62","4.60","7.14","5.66","15487"
"Bryan Holaday","Marlins","ATL @ MIA","C","3.89",".79",".56",".16",".01",".07",".33",".42",".02",".02",".35",".62","4.62","7.21","5.51","11287"
"Brett Phillips","Royals","KC @ TB","RF","3.99",".64",".42",".12",".04",".07",".35",".34",".05",".03",".50","1.72","4.66","7.22","5.46","14735"
"Greg Allen","Indians","CLE @ BOS","CF","3.85",".78",".57",".15",".02",".03",".34",".28",".11",".06",".32","1.03","4.46","6.90","5.41","16623"
"Alcides Escobar","Royals","KC @ TB","SS","3.87",".83",".60",".17",".03",".03",".33",".34",".05",".03",".25",".80","4.32","6.71","5.25","6310"
"Spencer Kieboom","Nationals","PHI @ WSH","C","3.77",".77",".59",".14",".00",".04",".29",".35",".01",".01",".30",".89","3.99","6.22","4.82","13300"
"Roberto Perez","Indians","CLE @ BOS","C","3.98",".59",".35",".15",".01",".08",".32",".31",".01",".01",".38","1.48","4.04","6.28","4.73","2900"
"Steven Duggar","Giants","SF @ NYM","CF","3.71",".72",".49",".16",".01",".05",".31",".23",".06",".05",".26","1.34","3.98","6.15","4.83","17719"
"Jorge Alfaro","Phillies","PHI @ WSH","C","3.78",".71",".45",".16",".01",".09",".26",".32",".01",".01",".23","1.65","3.95","6.13","4.76","12180"
