"Anthony Rizzo",4900,CHC,1B,KCR,,0.712,10.12
"Ryan LaMarre",2300,CHW,OF,NYY,,0.999,4.06
"Adam Engel",3300,CHW,OF,NYY,,0.999,6.12
"Ben Zobrist",5000,CHC,2B/OF,KCR,,0.744,7.98
"Jason Heyward",4000,CHC,OF,KCR,,0.732,7.7
"Ian Happ",3700,CHC,OF,KCR,,0.764,7.67
"Kyle Schwarber",4200,CHC,OF,KCR,,0.77,8.82
"Matt Davidson",4200,CHW,1B/3B,NYY,,0.999,6.39
"Yoan Moncada",4000,CHW,2B,NYY,,0.748,7.82
"Tim Anderson",4100,CHW,SS,NYY,,0.746,7.97
"Austin Romine",3100,NYY,C,CHW,,0.999,5.24
"Jose Abreu",4900,CHW,1B,NYY,,0.747,8.38
"Avisail Garcia",4500,CHW,OF,NYY,,0.999,7.46
"Yolmer Sanchez",3600,CHW,3B,NYY,,0.999,6.71
"Gleyber Torres",4100,NYY,2B,CHW,,0.999,8.2
"Alex Gordon",3500,KCR,OF,CHC,,0.999,6.62
"Lucas Duda",3700,KCR,1B,CHC,,0.999,5.89
"Adalberto Mondesi",4100,KCR,2B/SS,CHC,,0.999,4.62
"Jorge Bonifacio",3300,KCR,OF,CHC,,0.999,6.55
"Corey Dickerson",5300,PIT,OF,COL,,0.758,10.04
"Gregory Polanco",5700,PIT,OF,COL,,0.761,10.93
"Adam Frazier",4700,PIT,2B/OF,COL,,0.999,7.27
"Colin Moran",3900,PIT,3B,COL,,0.999,9.16
"Hunter Dozier",3300,KCR,1B,CHC,,0.999,6.34
"Alcides Escobar",2800,KCR,SS,CHC,,0.999,5.27
"Willson Contreras",4100,CHC,C,KCR,,0.999,6.43
"Javier Baez",5600,CHC,2B/SS,KCR,,0.999,8.01
"Addison Russell",3300,CHC,SS,KCR,,0.999,5.96
"Albert Almora",3300,CHC,OF,KCR,,0.999,5.64
"Salvador Perez",4000,KCR,C,CHC,,0.999,7.64
"Whit Merrifield",5200,KCR,2B/OF,CHC,,0.741,7.74
