"Ryan McMahon",3500,COL,1B/2B,HOU,,0.999,4.59
"David Dahl",4100,COL,OF,HOU,,0.999,5.33
"Tony Kemp",3700,HOU,OF,COL,,0.719,6.8
"DJ LeMahieu",3500,COL,2B,HOU,,0.999,6.3
"Trevor Story",4100,COL,SS,HOU,,0.999,5.76
"Nolan Arenado",4400,COL,3B,HOU,,0.999,6.74
"Josh Reddick",3700,HOU,OF,COL,,0.999,5.96
"Carlos Gonzalez",4200,COL,OF,HOU,,0.999,6.77
"Johan Camargo",4300,ATL,3B/SS,MIA,,0.751,7.31
"Nick Markakis",5200,ATL,OF,MIA,,0.748,8.26
"Ender Inciarte",4200,ATL,OF,MIA,,0.731,7.46
"Rafael Ortega",3500,MIA,OF,ATL,,0.758,7.13
"Charlie Blackmon",4400,COL,OF,HOU,,0.742,7.85
"Magneuris Sierra",3300,MIA,OF,ATL,,0.999,5.08
"Ian Desmond",3100,COL,1B,HOU,,0.999,6.08
"Chris Iannetta",2800,COL,C,HOU,,0.999,4.09
"Justin Smoak",4300,TOR,1B,KCR,,0.774,8.57
"Curtis Granderson",4000,TOR,OF,KCR,,0.774,9.12
"Alex Gordon",3100,KCR,OF,TOR,,0.767,8.04
"Lucas Duda",3900,KCR,1B,TOR,,0.728,7.29
"Brett Phillips",3900,KCR,OF,TOR,,0.999,5.91
"Rosell Herrera",2900,KCR,OF,TOR,,0.717,6.76
"Max Stassi",3300,HOU,C,COL,,0.999,5.24
"Tyler White",4200,HOU,1B,COL,,0.999,5.45
"Carlos Correa",4600,HOU,SS,COL,,0.748,8.92
"Alex Bregman",4800,HOU,3B/SS,COL,,0.999,8.32
"Evan Gattis",3900,HOU,C,COL,,0.999,7.49
"Yulieski Gurriel",3600,HOU,1B,COL,,0.999,5.71
"Marwin Gonzalez",3900,HOU,OF/SS,COL,,0.999,6.49
"Freddie Freeman",5100,ATL,1B,MIA,,0.698,10.19
"Ozzie Albies",4800,ATL,2B,MIA,,0.784,8.71
"Jason Kipnis",4200,CLE,2B,CIN,,0.709,7.16
"Melky Cabrera",3900,CLE,OF,CIN,,0.999,7.84
"Joey Votto",4100,CIN,1B,CLE,,0.757,9.16
"Scooter Gennett",4200,CIN,2B,CLE,,0.77,9.17
"Preston Tucker",3500,CIN,OF,CLE,,0.999,6.29
"Tucker Barnhart",3500,CIN,C,CLE,,0.731,7.47
"Yonder Alonso",4400,CLE,1B,CIN,,0.745,7.6
"Jose Ramirez",6000,CLE,3B,CIN,,0.77,10.69
"Jorge Alfaro",3200,PHI,C,BOS,,0.734,6.04
"Maikel Franco",3800,PHI,3B,BOS,,0.999,6.74
"Steve Pearce",4300,BOS,1B/OF,PHI,,0.999,4.86
"Francisco Lindor",5900,CLE,SS,CIN,,0.784,10.2
"Michael Brantley",5500,CLE,OF,CIN,,0.795,9.03
"Billy Hamilton",3700,CIN,OF,CLE,,0.999,6.19
"Greg Allen",3900,CLE,OF,CIN,,0.999,5.4
"Dansby Swanson",3400,ATL,SS,MIA,,0.999,5.8
"Tyler Flowers",3400,ATL,C,MIA,,0.999,5.7
"Yadiel Rivera",2600,MIA,3B/SS,ATL,,0.999,5.69
