,Name1,Name2,Team,BAvg1,BAvg2,BO Differance,Corr,Count
0,Luke Voit,Luke Voit,Yankees,0.264,0.264,0.0,1.0,83
1,Luke Voit,Jace Peterson,Yankees,0.264,0.22899999999999998,0.996408961981837,0.1356492997537896,0
2,Luke Voit,Aaron Judge,Yankees,0.264,0.276,2.9684533185746522,0.13743028830347143,0
3,Luke Voit,Gleyber Torres,Yankees,0.264,0.273,0.5254280279010777,0.1400805975311985,14
4,Luke Voit,Clint Frazier,Yankees,0.264,0.23800000000000002,1.12739848282017,0.1362845373937528,0
5,Luke Voit,Billy McKinney,Yankees,0.264,0.35100000000000003,2.359592215013902,0.14475228868224282,0
6,Luke Voit,Brett Gardner,Yankees,0.264,0.261,3.3478464757232524,0.13565858766989827,14
7,Luke Voit,Tyler Austin,Yankees,0.264,0.239,0.12681027138858436,0.1375660220558768,0
8,Luke Voit,Gary Sanchez,Yankees,0.264,0.258,2.56978531409589,0.13632286108593386,0
9,Luke Voit,Kyle Higashioka,Yankees,0.264,0.14300000000000002,1.0658885542168672,0.12800332199698794,4
10,Luke Voit,Shane Robinson,Yankees,0.264,0.222,0.13730739953277116,0.1360584693215413,9
11,Luke Voit,Ronald Torreyes,Yankees,0.264,0.285,0.9772061217844348,0.14059701478969067,8
12,Luke Voit,Miguel Andujar,Yankees,0.264,0.304,0.17303861113746333,0.14322717534309076,14
13,Luke Voit,Giancarlo Stanton,Yankees,0.264,0.26899999999999996,2.6260757314974184,0.13722308884444062,14
14,Luke Voit,Didi Gregorius,Yankees,0.264,0.267,0.4416230659690559,0.13965290532198948,5
15,Luke Voit,Austin Romine,Yankees,0.264,0.23,1.1631107764390896,0.13553839418143238,11
16,Luke Voit,Aaron Hicks,Yankees,0.264,0.235,1.0032534318458506,0.136168793516357,14
17,Luke Voit,Neil Walker,Yankees,0.264,0.26899999999999996,2.3671780547796724,0.13753191234913661,11
18,Luke Voit,Greg Bird,Yankees,0.264,0.214,0.5666928067298782,0.13484273707242034,9
19,Luke Voit,Tyler Wade,Yankees,0.264,0.171,0.5914567360350489,0.13103164780698795,0
20,Luke Voit,Brandon Drury,Yankees,0.264,0.264,0.3268693822910693,0.13952595904602794,0
21,Jace Peterson,Jace Peterson,Yankees,0.22899999999999998,0.22899999999999998,0.0,1.0,473
22,Jace Peterson,Aaron Judge,Yankees,0.22899999999999998,0.276,1.9720443565928152,0.13126563316968182,3
23,Jace Peterson,Gleyber Torres,Yankees,0.22899999999999998,0.273,1.5218369898829147,0.13153882946498804,0
24,Jace Peterson,Clint Frazier,Yankees,0.22899999999999998,0.23800000000000002,0.13098952083833293,0.13011988225996318,0
25,Jace Peterson,Billy McKinney,Yankees,0.22899999999999998,0.35100000000000003,1.363183253032065,0.13858763354845322,0
26,Jace Peterson,Brett Gardner,Yankees,0.22899999999999998,0.261,2.3514375137414154,0.1294939325361087,3
27,Jace Peterson,Tyler Austin,Yankees,0.22899999999999998,0.239,1.1232192333704214,0.12902425398966644,3
28,Jace Peterson,Gary Sanchez,Yankees,0.22899999999999998,0.258,1.5733763521140531,0.13015820595214428,1
29,Jace Peterson,Kyle Higashioka,Yankees,0.22899999999999998,0.14300000000000002,2.0622975161987043,0.11946155393077754,0
30,Jace Peterson,Shane Robinson,Yankees,0.22899999999999998,0.222,1.1337163615146082,0.1275167012553309,0
31,Jace Peterson,Ronald Torreyes,Yankees,0.22899999999999998,0.285,1.9736150837662718,0.13205524672348024,3
32,Jace Peterson,Miguel Andujar,Yankees,0.22899999999999998,0.304,0.8233703508443737,0.13509822203069877,3
33,Jace Peterson,Giancarlo Stanton,Yankees,0.22899999999999998,0.26899999999999996,1.6296667695155813,0.131058433710651,3
34,Jace Peterson,Didi Gregorius,Yankees,0.22899999999999998,0.267,0.5547858960127812,0.1321647085718001,3
35,Jace Peterson,Austin Romine,Yankees,0.22899999999999998,0.23,2.1595197384209266,0.12699662611522197,3
36,Jace Peterson,Aaron Hicks,Yankees,0.22899999999999998,0.235,0.006844469864013547,0.1300041383825674,1
37,Jace Peterson,Neil Walker,Yankees,0.22899999999999998,0.26899999999999996,1.3707690927978353,0.13136725721534703,1
38,Jace Peterson,Greg Bird,Yankees,0.22899999999999998,0.214,0.42971615525195883,0.12765291670136925,0
39,Jace Peterson,Tyler Wade,Yankees,0.22899999999999998,0.171,1.587865698016886,0.12248987974077752,1
40,Jace Peterson,Brandon Drury,Yankees,0.22899999999999998,0.264,0.6695395796907677,0.13176399672776165,0
41,Aaron Judge,Aaron Judge,Yankees,0.276,0.276,0.0,1.0,303
42,Aaron Judge,Gleyber Torres,Yankees,0.276,0.273,3.49388134647573,0.13906080879466992,65
43,Aaron Judge,Clint Frazier,Yankees,0.276,0.23800000000000002,1.8410548357544823,0.1379543606697186,56
44,Aaron Judge,Billy McKinney,Yankees,0.276,0.35100000000000003,0.6088611035607503,0.1493617319012286,2
45,Aaron Judge,Brett Gardner,Yankees,0.276,0.261,0.3793931571486002,0.21718535175228282,263
46,Aaron Judge,Tyler Austin,Yankees,0.276,0.239,3.0952635899632366,0.13654623331934823,72
47,Aaron Judge,Gary Sanchez,Yankees,0.276,0.258,0.39866800447876205,0.18525021338058914,215
48,Aaron Judge,Kyle Higashioka,Yankees,0.276,0.14300000000000002,4.0343418727915195,0.12698353326045936,20
49,Aaron Judge,Shane Robinson,Yankees,0.276,0.222,3.1057607181074234,0.13503868058501273,2
50,Aaron Judge,Ronald Torreyes,Yankees,0.276,0.285,3.945659440359087,0.13957722605316208,149
