"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Justin Bour","Marlins","MIA @ COL","1B","4.58","1.09",".64",".22",".01",".23",".70",".76",".01",".00",".70",".98","8.39","13.10","9.73","9744"
"Derek Dietrich","Marlins","MIA @ COL","LF","4.91","1.31",".78",".29",".06",".18",".76",".55",".02",".01",".53","1.05","8.27","12.83","9.84","10542"
"Jose Ramirez","Indians","DET @ CLE","3B","4.45","1.17",".63",".34",".02",".18",".67",".65",".10",".05",".55",".53","8.29","12.90","9.76","13510"
"George Springer","Astros","KC @ HOU","CF","4.61","1.21",".74",".23",".02",".23",".75",".64",".07",".04",".43",".79","8.23","12.82","9.76","12856"
"Edwin Encarnacion","Indians","DET @ CLE","DH","4.36",".97",".49",".20",".00",".28",".64",".79",".01",".00",".65",".94","8.21","12.84","9.47","2151"
"Aaron Judge","Yankees","NYY @ TB","RF","4.70","1.01",".53",".20",".01",".27",".69",".64",".04",".03",".63","1.55","8.15","12.68","9.48","15640"
"Giancarlo Stanton","Yankees","NYY @ TB","DH","4.48","1.01",".50",".19",".01",".31",".65",".78",".01",".01",".44","1.36","8.08","12.64","9.42","4949"
"Francisco Lindor","Indians","DET @ CLE","SS","4.68","1.15",".64",".28",".02",".21",".69",".59",".08",".05",".49",".74","8.06","12.53","9.53","12916"
"Khris Davis","Athletics","OAK @ CWS","DH","4.49",".90",".41",".16",".01",".31",".64",".74",".01",".01",".61","1.37","8.04","12.57","9.27","9112"
"Brian Dozier","Twins","TEX @ MIN","2B","4.32","1.12",".63",".24",".03",".22",".64",".76",".06",".03",".37",".68","7.95","12.43","9.38","9810"
"DJ LeMahieu","Rockies","MIA @ COL","2B","4.79","1.37",".95",".27",".05",".10",".75",".51",".07",".04",".52",".64","7.91","12.27","9.50","9874"
"Alex Bregman","Astros","KC @ HOU","3B","4.49","1.17",".67",".29",".03",".17",".74",".58",".09",".05",".45",".63","7.95","12.36","9.41","17678"
"Javier Baez","Cubs","CHC @ CIN","2B","4.66","1.20",".69",".26",".03",".22",".66",".67",".08",".04",".29","1.07","7.90","12.32","9.43","12979"
"J.T. Realmuto","Marlins","MIA @ COL","C","4.69","1.30",".82",".29",".04",".15",".68",".67",".05",".03",".37",".91","7.86","12.26","9.39","11739"
"Jose Altuve","Astros","KC @ HOU","2B","4.39","1.33",".91",".26",".03",".13",".66",".64",".11",".05",".35",".52","7.83","12.19","9.43","5417"
"Eduardo Escobar","Twins","TEX @ MIN","SS","4.44","1.27",".72",".32",".05",".18",".64",".72",".03",".02",".24",".69","7.79","12.18","9.32","6153"
"Brian Anderson","Marlins","MIA @ COL","RF","4.79","1.28",".81",".30",".04",".13",".74",".54",".02",".02",".50","1.04","7.75","12.04","9.22","18289"
"Eugenio Suarez","Reds","CHC @ CIN","3B","4.32",".99",".58",".19",".01",".21",".62",".73",".03",".02",".64",".79","7.76","12.13","9.00","12552"
"Ian Happ","Cubs","CHC @ CIN","CF","4.23",".92",".45",".18",".02",".26",".58",".70",".05",".04",".56","1.37","7.75","12.10","9.01","17919"
"Tommy Pham","Cardinals","STL @ MIL","CF","4.74","1.02",".66",".16",".02",".18",".67",".51",".15",".09",".62","1.26","7.70","11.95","9.08","2967"
"Carlos Correa","Astros","KC @ HOU","SS","4.29","1.14",".68",".24",".02",".20",".62",".75",".02",".02",".41",".91","7.64","11.96","9.02","14162"
"Leonys Martin","Tigers","DET @ CLE","CF","4.73","1.14",".68",".25",".02",".19",".64",".51",".14",".07",".35","1.01","7.61","11.80","9.11","11846"
"Matt Carpenter","Cardinals","STL @ MIL","3B","4.85",".94",".48",".24",".01",".20",".70",".49",".02",".01",".83","1.15","7.73","11.98","8.90","8090"
"Logan Morrison","Twins","TEX @ MIN","DH","4.22","1.04",".57",".22",".02",".24",".64",".68",".02",".01",".45",".69","7.62","11.89","8.93","9205"
"Eric Thames","Brewers","STL @ MIL","1B","4.52",".94",".48",".18",".03",".25",".66",".51",".06",".03",".61","1.35","7.65","11.86","8.93","3711"
"Juan Soto","Nationals","PHI @ WSH","LF","4.36","1.02",".64",".19",".01",".18",".63",".69",".04",".03",".63",".95","7.60","11.86","8.85","20123"
"Carlos Santana","Phillies","PHI @ WSH","1B","4.54",".95",".56",".21",".01",".18",".61",".67",".02",".01",".78",".57","7.63","11.91","8.79","2396"
"Andrew Benintendi","Red Sox","SEA @ BOS","LF","4.51","1.15",".73",".25",".04",".13",".70",".55",".11",".06",".44",".77","7.54","11.72","8.96","17901"
"Curtis Granderson","Blue Jays","TOR @ LAA","LF","4.76",".88",".45",".17",".02",".24",".67",".50",".04",".03",".76","1.40","7.64","11.83","8.82","4747"
"Marcell Ozuna","Cardinals","STL @ MIL","LF","4.53","1.13",".72",".19",".01",".22",".58",".74",".02",".01",".40",".98","7.48","11.70","8.85","10324"
"Adam Eaton","Nationals","PHI @ WSH","LF","4.68","1.26",".88",".22",".04",".12",".70",".42",".10",".05",".48",".74","7.44","11.51","8.96","11205"
"Jose Martinez","Cardinals","STL @ MIL","1B","4.63","1.14",".72",".24",".01",".18",".61",".63",".04",".02",".51",".80","7.47","11.64","8.83","7996"
"Odubel Herrera","Phillies","PHI @ WSH","CF","4.65","1.26",".86",".24",".02",".14",".60",".61",".07",".04",".39",".87","7.40","11.52","8.88","11476"
"Justin Upton","Angels","TOR @ LAA","LF","4.36","1.01",".56",".19",".01",".25",".56",".68",".05",".03",".41","1.25","7.45","11.63","8.77","5222"
"Jeimer Candelario","Tigers","DET @ CLE","3B","4.62","1.05",".52",".30",".03",".20",".67",".55",".01",".01",".49","1.08","7.47","11.61","8.76","13621"
"Willson Contreras","Cubs","CHC @ CIN","C","4.45","1.04",".62",".23",".02",".18",".64",".64",".04",".03",".53",".84","7.44","11.61","8.72","11609"
"Matt Kemp","Dodgers","LAD @ NYM","LF","4.58","1.10",".63",".22",".01",".24",".60",".62",".01",".01",".39","1.09","7.40","11.53","8.76","5631"
"Ozzie Albies","Braves","BAL @ ATL","2B","4.48","1.11",".64",".25",".06",".15",".68",".51",".13",".07",".31",".62","7.38","11.46","8.83","16556"
"Ian Desmond","Rockies","MIA @ COL","1B","4.35","1.01",".64",".19",".02",".16",".58",".68",".10",".05",".50","1.09","7.39","11.54","8.69","6885"
"Teoscar Hernandez","Blue Jays","TOR @ LAA","RF","4.56","1.00",".53",".21",".02",".23",".55",".64",".10",".06",".36","1.37","7.38","11.49","8.73","13066"
"Yoan Moncada","White Sox","OAK @ CWS","2B","4.59",".98",".62",".17",".04",".16",".63",".48",".14",".06",".61","1.19","7.41","11.48","8.73","17232"
"Anthony Rendon","Nationals","PHI @ WSH","3B","4.46","1.10",".67",".27",".01",".15",".65",".57",".04",".02",".57",".81","7.37","11.47","8.66","12861"
"Nicholas Castellanos","Tigers","DET @ CLE","RF","4.51","1.21",".66",".34",".02",".19",".56",".65",".02",".01",".24",".95","7.29","11.38","8.74","11737"
"Yasiel Puig","Dodgers","LAD @ NYM","RF","4.37",".95",".53",".19",".01",".21",".56",".61",".08",".05",".54",".83","7.36","11.46","8.61","14225"
"Nelson Cruz","Mariners","SEA @ BOS","DH","4.45","1.00",".55",".18",".00",".26",".56",".65",".01",".01",".47","1.36","7.33","11.44","8.61","2434"
"Shin-Soo Choo","Rangers","TEX @ MIN","DH","4.78","1.07",".68",".21",".01",".16",".61",".51",".05",".04",".67","1.13","7.35","11.39","8.63","3174"
"Daniel Murphy","Nationals","PHI @ WSH","2B","4.25","1.15",".70",".28",".02",".15",".56",".71",".01",".01",".41",".62","7.27","11.37","8.61","4316"
"Jose Abreu","White Sox","OAK @ CWS","1B","4.37","1.18",".70",".28",".02",".18",".60",".63",".01",".01",".35",".58","7.25","11.32","8.64","15676"
"Justin Smoak","Blue Jays","TOR @ LAA","1B","4.66",".91",".49",".18",".00",".23",".64",".53",".01",".01",".70","1.24","7.33","11.39","8.48","9054"
"Jason Heyward","Cubs","CHC @ CIN","RF","4.77","1.15",".74",".25",".03",".14",".69",".49",".06",".03",".46",".54","7.23","11.23","8.60","4940"
"Eric Hosmer","Padres","SD @ SF","1B","4.49","1.22",".81",".25",".02",".15",".57",".57",".03",".02",".45",".77","7.19","11.19","8.61","3516"
"Michael Brantley","Indians","DET @ CLE","LF","4.56","1.23",".83",".26",".01",".13",".66",".55",".07",".04",".33",".49","7.16","11.14","8.60","4106"
"Joey Votto","Reds","CHC @ CIN","1B","4.40",".98",".66",".17",".01",".14",".65",".50",".02",".01",".86",".59","7.28","11.30","8.43","4314"
"Christian Yelich","Brewers","STL @ MIL","LF","4.41","1.08",".69",".22",".02",".15",".63",".46",".09",".05",".54",".98","7.20","11.16","8.54","11477"
"Andrew McCutchen","Giants","SD @ SF","RF","4.44","1.09",".69",".25",".04",".11",".61",".55",".05",".03",".60",".83","7.20","11.20","8.49","9847"
"Scott Schebler","Reds","CHC @ CIN","RF","4.63","1.01",".59",".20",".03",".20",".63",".50",".05",".03",".51",".89","7.19","11.17","8.48","12225"
"Travis Shaw","Brewers","STL @ MIL","3B","4.22",".96",".53",".20",".01",".22",".55",".66",".02",".02",".50",".88","7.19","11.23","8.40","11982"
"Buster Posey","Giants","SD @ SF","C","4.54","1.28",".88",".30",".01",".08",".69",".45",".04",".02",".51",".48","7.14","11.07","8.55","9166"
"Joey Gallo","Rangers","TEX @ MIN","LF","4.25",".80",".34",".16",".02",".28",".54",".63",".03",".02",".50","1.61","7.16","11.17","8.29","14128"
"Cesar Hernandez","Phillies","PHI @ WSH","2B","4.86","1.16",".88",".17",".03",".08",".64",".34",".13",".08",".68",".92","7.10","10.95","8.50","10556"
"Ryan Braun","Brewers","STL @ MIL","1B","4.32","1.02",".60",".22",".02",".19",".56",".59",".09",".04",".39",".92","7.09","11.04","8.40","3410"
"Starling Marte","Pirates","ARI @ PIT","CF","4.29","1.16",".81",".20",".03",".12",".54",".51",".17",".09",".33",".68","7.01","10.89","8.50","9241"
"Austin Meadows","Pirates","ARI @ PIT","CF","4.38","1.16",".72",".26",".05",".13",".61",".44",".15",".08",".25",".62","7.00","10.84","8.49","15672"
"Todd Frazier","Mets","LAD @ NYM","3B","4.47",".79",".42",".15",".01",".22",".62",".51",".05",".04",".73","1.07","7.14","11.09","8.21","785"
"Brandon Belt","Giants","SD @ SF","1B","4.34","1.05",".65",".25",".04",".12",".55",".66",".02",".01",".55",".96","7.05","11.02","8.28","10264"
"Enrique Hernandez","Dodgers","LAD @ NYM","SS","4.80",".90",".49",".18",".02",".21",".60",".48",".03",".02",".65","1.16","7.10","11.01","8.26","10472"
"Trea Turner","Nationals","PHI @ WSH","SS","4.15","1.05",".74",".17",".03",".11",".45",".58",".22",".09",".41",".86","6.99","10.86","8.40","16252"
"Marcus Semien","Athletics","OAK @ CWS","SS","4.83","1.03",".65",".20",".02",".16",".56",".50",".10",".06",".52","1.05","7.04","10.91","8.34","12533"
"Daniel Palka","White Sox","OAK @ CWS","DH","4.27",".97",".58",".17",".03",".20",".55",".64",".05",".03",".43",".99","7.01","10.95","8.26","14897"
"Niko Goodrum","Tigers","DET @ CLE","1B","4.30",".97",".50",".25",".02",".20",".54",".59",".09",".06",".32","1.17","7.00","10.91","8.29","12092"
"Joe Mauer","Twins","TEX @ MIN","1B","4.65","1.29",".90",".30",".02",".08",".70",".41",".01",".01",".48",".50","6.97","10.80","8.38","1857"
"Didi Gregorius","Yankees","NYY @ TB","SS","4.59","1.14",".72",".22",".02",".18",".58",".59",".04",".02",".29",".67","6.95","10.84","8.32","6012"
"Nomar Mazara","Rangers","TEX @ MIN","RF","4.57","1.13",".72",".23",".01",".17",".55",".61",".02",".01",".39",".96","6.95","10.83","8.27","14553"
"Wil Myers","Padres","SD @ SF","RF","4.59","1.07",".68",".23",".03",".13",".61",".45",".12",".06",".41","1.15","6.91","10.71","8.26","10047"
"Manny Machado","Orioles","BAL @ ATL","SS","4.49","1.16",".72",".24",".01",".18",".55",".54",".04",".03",".31",".57","6.88","10.69","8.26","11493"
"Nick Williams","Phillies","PHI @ WSH","RF","4.43","1.04",".65",".19",".03",".17",".52",".69",".05",".03",".36","1.18","6.89","10.78","8.17","14330"
"Chris Iannetta","Rockies","MIA @ COL","C","4.14",".88",".47",".24",".01",".16",".57",".57",".01",".01",".73",".98","6.98","10.87","8.03","8267"
"Xander Bogaerts","Red Sox","SEA @ BOS","SS","4.19","1.15",".75",".26",".02",".13",".54",".60",".05",".03",".37",".71","6.86","10.70","8.20","12161"
"Corey Dickerson","Pirates","ARI @ PIT","LF","4.09","1.17",".70",".28",".04",".15",".51",".63",".03",".03",".21",".56","6.78","10.59","8.17","10762"
"Albert Almora Jr.","Cubs","CHC @ CIN","CF","4.89","1.33",".88",".32",".02",".11",".58",".44",".04",".03",".27",".71","6.77","10.49","8.27","14109"
"Starlin Castro","Marlins","MIA @ COL","2B","4.48","1.24",".86",".25",".02",".10",".55",".65",".02",".02",".30",".86","6.77","10.59","8.16","4579"
"Adam Duvall","Reds","CHC @ CIN","LF","4.10",".85",".42",".19",".02",".23",".48",".67",".03",".02",".46",".97","6.87","10.74","8.00","10950"
"Avisail Garcia","White Sox","OAK @ CWS","RF","4.48","1.21",".85",".21",".02",".13",".60",".54",".04",".03",".30",".78","6.76","10.52","8.16","5760"
"Mitch Haniger","Mariners","SEA @ BOS","RF","4.55",".97",".54",".24",".02",".17",".57",".50",".06",".04",".47","1.42","6.84","10.62","8.06","14274"
"Max Kepler","Twins","TEX @ MIN","RF","4.01","1.04",".58",".27",".04",".15",".54",".62",".03",".02",".32",".58","6.79","10.61","8.06","12144"
"Gary Sanchez","Yankees","NYY @ TB","C","4.38",".93",".51",".19",".00",".23",".56",".62",".02",".01",".38","1.06","6.82","10.64","8.00","11442"
"Wilmer Flores","Mets","LAD @ NYM","1B","4.26",".97",".58",".19",".01",".20",".53",".62",".01",".01",".46",".71","6.81","10.63","7.99","5827"
"Scooter Gennett","Reds","CHC @ CIN","2B","4.21","1.11",".73",".21",".01",".16",".51",".71",".02",".02",".28",".80","6.73","10.55","8.03","10339"
"Cody Bellinger","Dodgers","LAD @ NYM","1B","4.47",".82",".44",".15",".01",".21",".54",".56",".04",".03",".60","1.33","6.80","10.59","7.88","15998"
"Brett Gardner","Yankees","NYY @ TB","LF","4.82","1.11",".77",".20",".03",".10",".59",".41",".11",".05",".46",".88","6.70","10.37","8.05","9927"
"Josh Reddick","Astros","KC @ HOU","RF","4.08","1.09",".71",".22",".03",".13",".55",".56",".04",".03",".40",".59","6.69","10.42","7.97","3892"
"Colby Rasmus","Orioles","BAL @ ATL","RF","4.72",".98",".53",".23",".01",".21",".57",".46",".03",".02",".42","1.39","6.72","10.43","7.95","9893"
"Max Muncy","Dodgers","LAD @ NYM","1B","4.68",".82",".48",".15",".01",".18",".60",".44",".04",".02",".77","1.30","6.79","10.53","7.83","13301"
"Ender Inciarte","Braves","BAL @ ATL","CF","4.59","1.21",".88",".21",".05",".07",".56",".34",".17",".08",".36",".46","6.62","10.21","8.10","4922"
"Matt Olson","Athletics","OAK @ CWS","1B","4.40",".81",".44",".13",".01",".23",".55",".57",".02",".02",".57","1.42","6.74","10.50","7.80","14344"
"Adrian Beltre","Rangers","TEX @ MIN","3B","4.46","1.14",".75",".24",".01",".14",".50",".62",".01",".00",".36",".79","6.63","10.36","7.93","639"
"Chad Pinder","Athletics","OAK @ CWS","LF","4.71",".90",".51",".17",".02",".20",".56",".53",".04",".03",".48","1.53","6.69","10.41","7.85","15191"
"Ian Kinsler","Angels","TOR @ LAA","2B","4.56","1.01",".63",".20",".01",".17",".59",".45",".09",".05",".35",".55","6.63","10.29","7.91","6195"
"Gorkys Hernandez","Giants","SD @ SF","LF","4.65","1.16",".82",".23",".05",".06",".59",".37",".11",".07",".44","1.07","6.60","10.20","7.98","4146"
"Yangervis Solarte","Blue Jays","TOR @ LAA","2B","4.44","1.02",".63",".19",".01",".19",".51",".60",".01",".01",".37",".70","6.61","10.32","7.85","5352"
"Jurickson Profar","Rangers","TEX @ MIN","SS","4.68","1.06",".67",".26",".03",".10",".57",".49",".05",".03",".44",".68","6.55","10.17","7.79","10815"
"Jake Lamb","Diamondbacks","ARI @ PIT","3B","4.45",".88",".50",".20",".02",".15",".52",".49",".03",".02",".62",".99","6.59","10.23","7.68","13329"
"Mitch Moreland","Red Sox","SEA @ BOS","1B","4.30","1.02",".63",".24",".01",".14",".54",".62",".01",".01",".39",".87","6.52","10.20","7.71","3086"
"Mike Moustakas","Royals","KC @ HOU","3B","4.26",".98",".52",".21",".01",".24",".49",".54",".01",".01",".26",".92","6.49","10.11","7.74","4892"
"Yadier Molina","Cardinals","STL @ MIL","C","4.42","1.05",".69",".21",".01",".14",".49",".58",".05",".03",".36",".68","6.45","10.06","7.69","7007"
"Victor Martinez","Tigers","DET @ CLE","DH","4.41","1.05",".68",".21",".00",".17",".53",".59",".00",".00",".31",".52","6.43","10.05","7.66","393"
"Colin Moran","Pirates","ARI @ PIT","3B","4.19","1.05",".70",".20",".01",".14",".53",".56",".02",".01",".39",".65","6.43","10.03","7.65","16909"
"Kevin Kiermaier","Rays","NYY @ TB","CF","4.51",".98",".64",".17",".04",".13",".50",".39",".12",".08",".47","1.25","6.44","9.95","7.71","11038"
"J.T. Riddle","Marlins","MIA @ COL","SS","4.37","1.13",".75",".22",".05",".10",".49",".60",".03",".02",".28",".93","6.38","9.96","7.69","17642"
"Marwin Gonzalez","Astros","KC @ HOU","LF","3.97","1.01",".62",".23",".02",".14",".52",".56",".04",".03",".33",".85","6.40","9.99","7.62","5497"
"Nick Markakis","Braves","BAL @ ATL","RF","4.28","1.14",".76",".29",".01",".08",".51",".56",".01",".01",".44",".39","6.39","9.97","7.62","5930"
"Alen Hanson","Giants","SD @ SF","2B","3.90","1.02",".61",".24",".10",".08",".42",".51",".16",".09",".26",".69","6.36","9.88","7.71","12926"
"Miguel Andujar","Yankees","NYY @ TB","3B","4.17","1.08",".62",".29",".02",".15",".50",".56",".03",".02",".20",".78","6.35","9.90","7.63","15878"
"David Peralta","Diamondbacks","ARI @ PIT","LF","4.35","1.07",".70",".22",".02",".12",".46",".57",".04",".02",".36",".72","6.35","9.91","7.61","2136"
"Adam Jones","Orioles","BAL @ ATL","CF","4.60","1.24",".86",".23",".01",".14",".58",".44",".01",".01",".19",".65","6.31","9.79","7.71","6368"
"Tyler Flowers","Braves","BAL @ ATL","C","4.19",".95",".63",".18",".00",".14",".49",".60",".01",".01",".54",".85","6.39","9.99","7.49","9134"
"Yan Gomes","Indians","DET @ CLE","C","4.04",".90",".47",".23",".00",".18",".51",".59",".01",".01",".39","1.09","6.39","9.98","7.49","9627"
"Jed Lowrie","Athletics","OAK @ CWS","2B","4.60",".99",".63",".23",".01",".12",".54",".46",".01",".00",".60",".95","6.40","9.94","7.52","4418"
"Yulieski Gurriel","Astros","KC @ HOU","1B","4.19","1.19",".79",".30",".01",".10",".51",".62",".02",".02",".16",".43","6.28","9.84","7.61","19198"
"Mark Canha","Athletics","OAK @ CWS","LF","4.19",".86",".47",".20",".01",".18",".49",".54",".03",".02",".48","1.08","6.40","9.96","7.48","11445"
"Lewis Brinson","Marlins","MIA @ COL","CF","4.14",".95",".57",".18",".04",".15",".48",".58",".07",".04",".30","1.21","6.33","9.88","7.54","14352"
"Travis Jankowski","Padres","SD @ SF","RF","4.71","1.12",".86",".18",".06",".03",".53",".26",".21",".11",".44",".99","6.31","9.69","7.73","13768"
"Ryon Healy","Mariners","SEA @ BOS","1B","4.35","1.06",".63",".24",".01",".19",".46",".58",".01",".01",".21","1.29","6.31","9.84","7.57","15447"
"Asdrubal Cabrera","Mets","LAD @ NYM","2B","4.36","1.01",".63",".22",".01",".15",".50",".51",".02",".01",".42",".88","6.34","9.87","7.53","4962"
"Aaron Hicks","Yankees","NYY @ TB","CF","4.27",".90",".55",".18",".03",".14",".51",".45",".08",".04",".49",".89","6.35","9.86","7.50","5297"
"Danny Valencia","Orioles","BAL @ ATL","3B","4.40","1.09",".73",".22",".01",".13",".51",".53",".02",".01",".35",".75","6.29","9.80","7.54","6364"
"Randal Grichuk","Blue Jays","TOR @ LAA","RF","4.12",".84",".40",".19",".02",".22",".47",".60",".03",".02",".30","1.43","6.32","9.87","7.43","10243"
"Eduardo Nunez","Red Sox","SEA @ BOS","DH","4.09","1.13",".77",".26",".01",".08",".47",".52",".12",".06",".21",".57","6.23","9.71","7.58","6848"
"Cory Spangenberg","Padres","SD @ SF","3B","4.30","1.06",".71",".19",".06",".10",".48",".54",".08",".04",".29","1.10","6.24","9.73","7.53","12294"
"Rougned Odor","Rangers","TEX @ MIN","2b","4.37",".91",".53",".21",".02",".15",".48",".54",".10",".06",".32","1.13","6.28","9.78","7.45","12282"
"Yonder Alonso","Indians","DET @ CLE","1B","4.16",".93",".57",".21",".00",".15",".51",".56",".01",".01",".45",".88","6.30","9.83","7.39","2530"
"Jose Pirela","Padres","SD @ SF","2B","4.40","1.13",".77",".25",".06",".06",".47",".55",".05",".03",".29",".81","6.17","9.63","7.48","5485"
"Chris Davis","Orioles","BAL @ ATL","1B","4.29",".83",".46",".17",".00",".19",".51",".54",".01",".01",".49","1.30","6.28","9.79","7.31","9272"
"Addison Russell","Cubs","CHC @ CIN","SS","4.13",".96",".59",".22",".01",".14",".46",".55",".03",".02",".42",".87","6.22","9.70","7.37","14106"
"Brandon Crawford","Giants","SD @ SF","SS","4.24","1.06",".72",".22",".04",".07",".47",".61",".04",".02",".35",".83","6.18","9.67","7.38","5343"
"Noel Cuevas","Rockies","MIA @ COL","RF","4.03","1.08",".74",".20",".06",".08",".48",".53",".07",".05",".29",".79","6.15","9.59","7.44","11894"
"Tucker Barnhart","Reds","CHC @ CIN","C","4.51","1.03",".70",".22",".01",".09",".61",".39",".02",".01",".53",".71","6.21","9.64","7.36","10200"
"Dee Gordon","Mariners","SEA @ BOS","2B","4.66","1.21",".99",".16",".04",".02",".46",".29",".29",".13",".20",".97","6.08","9.36","7.64","8203"
"Brandon Guyer","Indians","DET @ CLE","RF","4.26",".84",".52",".21",".01",".11",".50",".54",".04",".02",".60",".81","6.24","9.73","7.24","2636"
"Scott Kingery","Phillies","PHI @ WSH","SS","4.33","1.00",".67",".19",".02",".11",".42",".54",".10",".06",".33","1.00","6.13","9.56","7.37","17975"
"Albert Pujols","Angels","TOR @ LAA","1B","4.25",".99",".64",".15",".00",".19",".47",".62",".01",".01",".23",".59","6.13","9.60","7.32","1177"
"Stephen Piscotty","Athletics","OAK @ CWS","RF","4.29",".89",".55",".19",".02",".13",".49",".47",".04",".03",".56","1.05","6.20","9.64","7.28","13367"
"Joc Pederson","Dodgers","LAD @ NYM","LF","4.16",".79",".43",".18",".01",".17",".43",".54",".05",".03",".54",".92","6.21","9.67","7.23","11899"
"Robbie Grossman","Twins","TEX @ MIN","DH","4.12","1.02",".68",".22",".02",".10",".53",".49",".02",".02",".43",".60","6.14","9.56","7.30","5254"
"Tim Anderson","White Sox","OAK @ CWS","SS","4.17","1.01",".70",".16",".03",".12",".47",".54",".11",".06",".23",".90","6.09","9.50","7.36","15172"
"Brandon Nimmo","Mets","LAD @ NYM","CF","4.58",".82",".52",".15",".03",".11",".54",".35",".06",".04",".73","1.48","6.22","9.61","7.24","12927"
"Maikel Franco","Phillies","PHI @ WSH","3B","4.21",".95",".59",".17",".01",".19",".46",".59",".01",".00",".30",".62","6.12","9.56","7.27","12179"
"Lucas Duda","Royals","KC @ HOU","1B","4.16",".84",".41",".21",".00",".22",".44",".53",".00",".00",".37","1.31","6.15","9.58","7.23","2502"
"Josh Harrison","Pirates","ARI @ PIT","2B","4.49","1.11",".75",".24",".03",".10",".53",".36",".08",".04",".30",".63","6.06","9.38","7.38","8202"
"Danny Santana","Braves","BAL @ ATL","SS","4.09",".97",".57",".24",".06",".10",".41",".56",".12",".06",".20",".76","6.01","9.38","7.25","10322"
"Kevin Pillar","Blue Jays","TOR @ LAA","CF","4.34","1.02",".66",".24",".01",".11",".45",".48",".10",".05",".25",".84","6.01","9.35","7.26","12434"
"John Hicks","Tigers","DET @ CLE","C","4.20","1.02",".61",".25",".01",".16",".45",".53",".03",".02",".21","1.13","6.01","9.37","7.22","12547"
"Miguel Rojas","Marlins","MIA @ COL","SS","4.26","1.13",".84",".19",".03",".07",".46",".53",".03",".02",".34",".56","5.98","9.33","7.24","7802"
"Luis Valbuena","Angels","TOR @ LAA","1B","4.14",".84",".46",".16",".00",".21",".48",".51",".01",".01",".37","1.13","6.06","9.44","7.12","4969"
"Jarrod Dyson","Diamondbacks","ARI @ PIT","CF","4.67",".99",".75",".16",".04",".04",".44",".26",".25",".10",".46",".58","6.01","9.22","7.33","4866"
"Max Stassi","Astros","KC @ HOU","C","3.86",".82",".46",".17",".01",".19",".51",".57",".01",".01",".35","1.08","6.03","9.43","7.06","10059"
"Matt Duffy","Rays","NYY @ TB","3B","4.40","1.12",".81",".22",".02",".08",".46",".40",".08",".05",".33",".93","5.94","9.20","7.24","13836"
"Jose Bautista","Mets","LAD @ NYM","DH","4.16",".63",".35",".13",".00",".14",".45",".44",".04",".03",".89","1.11","6.12","9.50","6.94","1887"
"Gleyber Torres","Yankees","NYY @ TB","2B","3.95",".92",".58",".17",".01",".16",".47",".50",".07",".05",".27","1.06","5.97","9.30","7.13","16997"
"Ehire Adrianza","Twins","TEX @ MIN","SS","3.89","1.00",".64",".24",".03",".09",".48",".50",".07",".04",".27",".64","5.93","9.24","7.12","8418"
"Jake Bauers","Rays","NYY @ TB","LF","4.31",".81",".50",".19",".02",".11",".41",".43",".09",".06",".59","1.25","5.95","9.23","6.98","15194"
