"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Eddie Rosario","Twins","MIN @ MIL","LF","4.67","1.29",".70",".27",".03",".28",".74",".70",".09",".06",".30",".91","8.79","13.69","10.48","12155"
"Charlie Blackmon","Rockies","SF @ COL","CF","4.66","1.38",".90",".22",".07",".19",".85",".65",".11",".06",".37",".85","8.77","13.65","10.51","7859"
"Aaron Hicks","Yankees","ATL @ NYY","CF","4.50","1.05",".59",".17",".03",".26",".76",".76",".09",".06",".68",".73","8.84","13.80","10.26","5297"
"Rhys Hoskins","Phillies","BAL @ PHI","LF","4.49","1.00",".49",".19",".01",".30",".78",".70",".04",".03",".70","1.10","8.77","13.66","10.13","16472"
"Mike Trout","Angels","LAA @ SEA","CF","4.53","1.15",".69",".20",".03",".23",".68",".66",".11",".05",".65",".83","8.67","13.48","10.20","10155"
"Javier Baez","Cubs","DET @ CHC","2B","4.52","1.19",".66",".24",".04",".26",".73",".78",".08",".04",".37","1.15","8.61","13.45","10.17","12979"
"Scooter Gennett","Reds","CWS @ CIN","2B","4.46","1.29",".80",".25",".02",".22",".72",".91",".02",".01",".36",".82","8.54","13.41","10.08","10339"
"Buster Posey","Giants","SF @ COL","C","4.63","1.41",".93",".34",".01",".13",".69",".76",".03",".02",".50",".50","8.35","13.04","9.94","9166"
"Eugenio Suarez","Reds","CWS @ CIN","3B","4.34","1.12",".65",".22",".02",".23",".68",".83",".03",".02",".60",".82","8.41","13.17","9.80","12552"
"Evan Gattis","Astros","HOU @ TEX","DH","4.53","1.14",".60",".25",".01",".27",".68",".85",".01",".01",".40",".86","8.34","13.06","9.77","11003"
"Willson Contreras","Cubs","DET @ CHC","C","4.30","1.05",".59",".22",".02",".21",".71",".75",".04",".03",".69",".79","8.31","12.98","9.62","11609"
"Rafael Devers","Red Sox","BOS @ WSH","3B","4.45","1.20",".69",".23",".02",".27",".65",".78",".04",".03",".31",".82","8.14","12.72","9.66","17350"
"Curtis Granderson","Blue Jays","NYM @ TOR","LF","4.58",".97",".46",".23",".03",".26",".72",".56",".04",".02",".71","1.09","8.19","12.71","9.48","4747"
"Didi Gregorius","Yankees","ATL @ NYY","SS","4.28","1.11",".65",".19",".01",".26",".66",".77",".04",".03",".38",".51","8.02","12.54","9.44","6012"
"Jose Ramirez","Indians","CLE @ KC","3B","4.63","1.25",".74",".33",".03",".15",".63",".65",".09",".06",".43",".37","7.96","12.39","9.49","13510"
"DJ LeMahieu","Rockies","SF @ COL","2B","4.77","1.51","1.08",".28",".04",".10",".76",".50",".08",".04",".35",".60","7.89","12.23","9.62","9874"
"Ian Happ","Cubs","DET @ CHC","CF","4.20",".88",".46",".16",".02",".24",".64",".72",".06",".04",".74","1.38","8.06","12.58","9.27","17919"
"Jose Abreu","White Sox","CWS @ CIN","1B","4.54","1.25",".72",".30",".01",".21",".66",".67",".01",".01",".39",".70","7.91","12.34","9.40","15676"
"Trea Turner","Nationals","BOS @ WSH","SS","4.50","1.17",".81",".20",".03",".13",".65",".45",".29",".11",".46",".91","7.90","12.20","9.52","16252"
"Greg Bird","Yankees","ATL @ NYY","1B","4.08",".86",".38",".16",".01",".30",".63",".70",".02",".01",".67",".95","7.99","12.47","9.18","14131"
"Gorkys Hernandez","Giants","SF @ COL","LF","4.96","1.34",".91",".27",".03",".13",".72",".50",".12",".07",".40","1.18","7.85","12.16","9.47","4146"
"Ian Desmond","Rockies","SF @ COL","1B","4.34","1.14",".72",".20",".03",".20",".62",".74",".10",".05",".37","1.08","7.86","12.29","9.33","6885"
"Addison Russell","Cubs","DET @ CHC","SS","4.41","1.08",".64",".23",".02",".19",".68",".70",".03",".02",".62",".88","7.91","12.36","9.22","14106"
"Brett Gardner","Yankees","ATL @ NYY","LF","4.72","1.11",".75",".17",".03",".16",".77",".48",".11",".05",".65",".66","7.87","12.20","9.28","9927"
"Steve Pearce","Red Sox","BOS @ WSH","LF","4.56","1.20",".74",".25",".01",".20",".66",".74",".02",".01",".37",".69","7.77","12.15","9.20","9957"
"Freddie Freeman","Braves","ATL @ NYY","1B","4.52","1.10",".66",".19",".01",".24",".62",".64",".04",".02",".53","1.04","7.81","12.15","9.19","5361"
"Teoscar Hernandez","Blue Jays","NYM @ TOR","RF","4.48","1.05",".53",".25",".04",".22",".65",".59",".11",".07",".37","1.14","7.77","12.07","9.19","13066"
"Francisco Lindor","Indians","CLE @ KC","SS","4.85","1.27",".80",".28",".03",".16",".67",".57",".09",".04",".36",".54","7.71","11.99","9.25","12916"
"Shin-Soo Choo","Rangers","HOU @ TEX","DH","4.69","1.05",".64",".23",".01",".17",".68",".52",".05",".03",".75","1.15","7.73","11.99","9.01","3174"
"Albert Almora Jr.","Cubs","DET @ CHC","CF","4.75","1.36",".89",".30",".03",".14",".68",".55",".04",".02",".36",".70","7.59","11.80","9.15","14109"
"Ben Zobrist","Cubs","DET @ CHC","RF","4.62","1.05",".68",".21",".02",".14",".77",".49",".04",".03",".80",".55","7.72","11.98","8.97","7435"
"Yoan Moncada","White Sox","CWS @ CIN","2B","4.75","1.05",".63",".21",".03",".19",".65",".46",".14",".08",".55","1.36","7.67","11.86","9.08","17232"
"Max Muncy","Dodgers","PIT @ LAD","1B","4.55",".91",".54",".19",".01",".17",".71",".48",".04",".03",".95",".95","7.75","12.01","8.89","13301"
"Paul Goldschmidt","Diamondbacks","STL @ ARI","1B","4.44","1.11",".65",".24",".03",".19",".69",".54",".07",".04",".45","1.02","7.62","11.84","9.03","9218"
"Carlos Santana","Phillies","BAL @ PHI","1B","4.27",".88",".47",".18",".02",".22",".63",".67",".02",".01",".77",".58","7.71","12.03","8.84","2396"
"Michael Brantley","Indians","CLE @ KC","LF","4.74","1.37",".94",".30",".02",".12",".67",".59",".07",".04",".29",".31","7.53","11.73","9.12","4106"
"Nicholas Castellanos","Tigers","DET @ CHC","RF","4.56","1.21",".66",".31",".03",".21",".63",".55",".03",".03",".35","1.03","7.57","11.75","9.04","11737"
"Odubel Herrera","Phillies","BAL @ PHI","CF","4.38","1.16",".74",".20",".04",".19",".62",".63",".06",".04",".39",".89","7.54","11.75","9.00","11476"
"Gleyber Torres","Yankees","ATL @ NYY","2B","4.18","1.05",".63",".17",".02",".23",".61",".66",".08",".05",".38",".97","7.55","11.78","8.94","16997"
"Yulieski Gurriel","Astros","HOU @ TEX","1B","4.65","1.32",".82",".37",".01",".12",".62",".77",".03",".02",".22",".47","7.48","11.73","8.96","19198"
"Brian Dozier","Twins","MIN @ MIL","2B","4.56",".96",".53",".19",".02",".23",".59",".61",".07",".04",".59","1.02","7.59","11.81","8.87","9810"
"Cody Bellinger","Dodgers","PIT @ LAD","1B","4.35",".91",".51",".19",".02",".20",".61",".71",".04",".03",".68","1.01","7.61","11.89","8.78","15998"
"Bryce Harper","Nationals","BOS @ WSH","RF","4.29",".88",".49",".16",".01",".22",".59",".68",".05",".03",".73","1.08","7.60","11.86","8.75","11579"
"Matt Olson","Athletics","SD @ OAK","1B","4.15",".94",".48",".19",".01",".27",".60",".70",".02",".01",".49",".92","7.56","11.81","8.80","14344"
"Khris Davis","Athletics","SD @ OAK","DH","4.26",".95",".48",".19",".01",".26",".62",".72",".01",".01",".46","1.01","7.53","11.78","8.76","9112"
"A.J. Pollock","Diamondbacks","STL @ ARI","CF","4.24","1.11",".62",".26",".07",".15",".55",".69",".12",".06",".27",".69","7.44","11.61","8.89","9256"
"Anthony Rendon","Nationals","BOS @ WSH","3B","4.39","1.10",".64",".30",".01",".16",".62",".61",".04",".02",".57",".73","7.51","11.69","8.81","12861"
"Justin Smoak","Blue Jays","NYM @ TOR","1B","4.27",".93",".47",".22",".00",".23",".60",".64",".00",".00",".66",".93","7.53","11.73","8.69","9054"
"Tommy Pham","Cardinals","STL @ ARI","CF","4.61","1.02",".61",".19",".04",".18",".64",".48",".14",".08",".50","1.34","7.44","11.52","8.82","2967"
"Ozzie Albies","Braves","ATL @ NYY","2B","4.63","1.16",".75",".21",".02",".17",".62",".56",".14",".07",".30",".94","7.37","11.46","8.86","16556"
"Alen Hanson","Giants","SF @ COL","2B","4.19","1.16",".71",".26",".07",".12",".52",".63",".17",".11",".26",".78","7.35","11.44","8.87","12926"
"Joc Pederson","Dodgers","PIT @ LAD","LF","4.67",".97",".53",".24",".02",".18",".67",".49",".06",".04",".68",".78","7.48","11.61","8.71","11899"
"Marcell Ozuna","Cardinals","STL @ ARI","LF","4.40","1.18",".72",".23",".03",".20",".56",".69",".02",".01",".32",".99","7.37","11.51","8.80","10324"
"Brandon Crawford","Giants","SF @ COL","SS","4.53","1.21",".79",".26",".03",".13",".61",".71",".03",".03",".33",".91","7.30","11.42","8.70","5343"
"Nick Williams","Phillies","BAL @ PHI","RF","4.18","1.00",".57",".17",".05",".22",".55",".72",".04",".03",".37","1.17","7.28","11.39","8.60","14330"
"Jose Martinez","Cardinals","STL @ ARI","1B","4.50","1.16",".70",".28",".01",".18",".60",".56",".04",".03",".42",".84","7.27","11.30","8.65","7996"
"Jesus Aguilar","Brewers","MIN @ MIL","1B","4.33","1.02",".56",".19",".01",".26",".59",".64",".01",".01",".39","1.26","7.27","11.34","8.57","11342"
"Avisail Garcia","White Sox","CWS @ CIN","RF","4.44","1.26",".84",".24",".02",".15",".55",".66",".03",".02",".31",".89","7.18","11.21","8.65","5760"
"Edwin Encarnacion","Indians","CLE @ KC","DH","4.53","1.02",".62",".18",".01",".21",".60",".71",".01",".00",".45",".74","7.23","11.32","8.48","2151"
"Dustin Fowler","Athletics","SD @ OAK","CF","4.57","1.15",".69",".23",".09",".14",".57",".48",".16",".11",".21",".80","7.15","11.08","8.70","17098"
"Nelson Cruz","Mariners","LAA @ SEA","DH","4.28",".99",".60",".15",".01",".24",".56",".70",".01",".01",".48","1.05","7.23","11.30","8.46","2434"
"Jake Lamb","Diamondbacks","STL @ ARI","3B","4.34","1.00",".54",".22",".05",".19",".60",".62",".03",".02",".46",".97","7.23","11.27","8.49","13329"
"Elvis Andrus","Rangers","HOU @ TEX","SS","4.58","1.20",".80",".26",".04",".10",".61",".54",".13",".07",".35",".76","7.14","11.10","8.60","8709"
"Justin Turner","Dodgers","PIT @ LAD","3B","4.45","1.06",".69",".23",".01",".13",".63",".58",".03",".02",".65",".50","7.22","11.24","8.45","5235"
"Eric Thames","Brewers","MIN @ MIL","1B","4.53",".87",".42",".17",".02",".25",".61",".47",".05",".04",".60","1.53","7.26","11.24","8.45","3711"
"Jesse Winker","Reds","CWS @ CIN","RF","4.24","1.07",".71",".20",".01",".14",".53",".66",".03",".02",".64",".56","7.16","11.17","8.39","13590"
"Tucker Barnhart","Reds","CWS @ CIN","C","4.66","1.13",".79",".21",".01",".11",".77",".48",".03",".02",".57",".72","7.16","11.13","8.43","10200"
"Cesar Hernandez","Phillies","BAL @ PHI","2B","4.59","1.09",".79",".16",".05",".10",".66",".33",".13",".08",".69",".90","7.16","11.03","8.52","10556"
"Nomar Mazara","Rangers","HOU @ TEX","RF","4.47","1.12",".71",".21",".02",".17",".55",".67",".01",".01",".41","1.04","7.09","11.08","8.41","14553"
"Hunter Pence","Giants","SF @ COL","LF","4.42","1.20",".81",".22",".03",".14",".58",".66",".02",".02",".33","1.01","7.05","11.02","8.45","8252"
"Justin Upton","Angels","LAA @ SEA","LF","4.45","1.04",".61",".22",".00",".21",".52",".68",".05",".03",".35","1.16","7.07","11.05","8.37","5222"
"Chris Iannetta","Rockies","SF @ COL","C","4.12","1.00",".58",".23",".00",".18",".57",".61",".01",".01",".54",".99","7.07","11.02","8.26","8267"
"Pablo Sandoval","Giants","SF @ COL","DH","4.31","1.14",".73",".23",".01",".18",".55",".68",".02",".01",".31",".80","6.98","10.92","8.32","5409"
"Yolmer Sanchez","White Sox","CWS @ CIN","3B","4.65","1.17",".76",".22",".06",".12",".65",".45",".09",".06",".34",".73","6.98","10.82","8.42","11602"
"Kevin Kiermaier","Rays","TB @ MIA","CF","4.76","1.15",".80",".19",".06",".10",".56",".38",".15",".08",".49",".92","6.98","10.76","8.44","11038"
"Randal Grichuk","Blue Jays","NYM @ TOR","RF","3.97",".90",".40",".22",".03",".25",".54",".69",".03",".02",".28","1.07","7.01","10.97","8.22","10243"
"Joey Gallo","Rangers","HOU @ TEX","LF","4.03",".74",".29",".15",".03",".26",".56",".63",".03",".02",".55","1.59","7.08","11.04","8.14","14128"
"Brock Holt","Red Sox","BOS @ WSH","2B","4.77","1.19",".86",".24",".02",".07",".72",".42",".08",".04",".50",".66","6.97","10.82","8.33","9345"
"Yangervis Solarte","Blue Jays","NYM @ TOR","2B","4.37","1.08",".64",".24",".01",".19",".57",".61",".01",".01",".36",".53","6.93","10.81","8.22","5352"
"Christian Yelich","Brewers","MIN @ MIL","LF","4.43","1.04",".66",".21",".02",".15",".60",".41",".09",".04",".54","1.16","6.92","10.71","8.22","11477"
"Eduardo Escobar","Twins","MIN @ MIL","SS","4.46",".99",".53",".24",".04",".19",".53",".63",".03",".02",".37","1.05","6.90","10.77","8.15","6153"
"Yonder Alonso","Indians","CLE @ KC","1B","4.43","1.13",".73",".24",".01",".15",".55",".61",".01",".01",".41",".62","6.87","10.71","8.16","2530"
"Matt Joyce","Athletics","SD @ OAK","LF","4.45",".93",".53",".22",".01",".16",".61",".49",".03",".03",".61",".82","6.87","10.68","8.01","3353"
"Manny Machado","Orioles","BAL @ PHI","SS","4.45","1.13",".73",".19",".01",".20",".51",".55",".04",".02",".30",".75","6.77","10.53","8.15","11493"
"Marwin Gonzalez","Astros","HOU @ TEX","LF","4.32","1.06",".63",".27",".02",".14",".55",".56",".04",".03",".42",".96","6.81","10.60","8.07","5497"
"Wil Myers","Padres","SD @ OAK","RF","4.44","1.03",".61",".23",".02",".16",".51",".54",".09",".05",".37","1.07","6.78","10.55","8.08","10047"
"David Bote","Cubs","DET @ CHC","3B","4.10",".92",".55",".19",".02",".16",".51",".63",".04",".03",".56",".98","6.82","10.65","7.96","14593"
"Adrian Beltre","Rangers","HOU @ TEX","3B","4.36","1.11",".73",".22",".02",".14",".53",".60",".01",".00",".45",".93","6.75","10.53","8.01","639"
"Ryan Braun","Brewers","MIN @ MIL","1B","4.13",".96",".55",".20",".02",".19",".50",".58",".09",".05",".34",".98","6.76","10.52","8.02","3410"
"David Peralta","Diamondbacks","STL @ ARI","LF","4.12","1.12",".69",".23",".06",".13",".50",".61",".05",".02",".29",".68","6.71","10.47","8.06","2136"
"Brandon Nimmo","Mets","NYM @ TOR","CF","4.71","1.02",".61",".23",".04",".14",".55",".43",".05",".04",".54","1.40","6.76","10.47","8.01","12927"
"Ronald Acuna","Braves","ATL @ NYY","LF","4.23","1.01",".66",".17",".01",".18",".49",".55",".13",".09",".32","1.25","6.70","10.43","8.03","18401"
"Kurt Suzuki","Braves","ATL @ NYY","C","4.33","1.03",".65",".19",".00",".19",".54",".63",".01",".00",".37",".64","6.71","10.48","7.94","8259"
"Jean Segura","Mariners","LAA @ SEA","SS","4.50","1.20",".91",".20",".03",".07",".53",".48",".16",".08",".31",".79","6.63","10.30","8.10","5933"
"Starling Marte","Pirates","PIT @ LAD","CF","4.61","1.08",".75",".19",".02",".13",".49",".35",".21",".10",".39","1.09","6.66","10.26","8.09","9241"
"Jake Bauers","Rays","TB @ MIA","LF","4.54","1.04",".67",".25",".03",".09",".51",".49",".09",".06",".55",".82","6.70","10.39","7.95","15194"
"Jackie Bradley Jr.","Red Sox","BOS @ WSH","CF","4.22",".97",".60",".17",".03",".17",".51",".56",".05",".03",".46",".85","6.69","10.42","7.91","12984"
"Michael Conforto","Mets","NYM @ TOR","CF","4.41",".94",".53",".21",".02",".18",".51",".57",".02",".02",".51","1.20","6.71","10.45","7.87","16376"
"Rougned Odor","Rangers","HOU @ TEX","2b","4.25",".90",".51",".18",".04",".18",".51",".62",".08",".06",".36","1.18","6.66","10.41","7.86","12282"
"Hunter Renfroe","Padres","SD @ OAK","LF","4.34","1.01",".52",".26",".02",".20",".50",".60",".02",".01",".26","1.11","6.64","10.37","7.90","15464"
"Max Stassi","Astros","HOU @ TEX","C","4.21",".88",".47",".20",".01",".19",".56",".60",".02",".01",".49","1.21","6.70","10.46","7.79","10059"
"Mark Reynolds","Nationals","BOS @ WSH","1B","4.19",".93",".58",".15",".01",".19",".51",".65",".01",".01",".47","1.25","6.66","10.42","7.80","7619"
"Travis Shaw","Brewers","MIN @ MIL","3B","4.22",".88",".47",".20",".01",".20",".52",".57",".02",".02",".51","1.01","6.69","10.42","7.80","11982"
"Mitch Haniger","Mariners","LAA @ SEA","RF","4.39",".95",".58",".20",".02",".15",".54",".55",".05",".03",".52","1.15","6.66","10.38","7.83","14274"
"Mike Moustakas","Royals","CLE @ KC","3B","4.27","1.00",".57",".21",".01",".21",".50",".59",".01",".01",".32",".74","6.62","10.32","7.85","4892"
"Josh Reddick","Astros","HOU @ TEX","RF","4.43","1.13",".78",".21",".03",".10",".53",".57",".04",".03",".40",".69","6.58","10.27","7.89","3892"
"Matt Kemp","Dodgers","PIT @ LAD","LF","4.25","1.04",".66",".22",".01",".15",".52",".68",".01",".01",".35",".91","6.58","10.31","7.79","5631"
"Dee Gordon","Mariners","LAA @ SEA","2B","4.62","1.24","1.00",".16",".05",".03",".49",".38",".27",".11",".23",".78","6.42","9.91","8.00","8203"
"C.J. Cron","Rays","TB @ MIA","DH","4.44","1.02",".65",".22",".01",".14",".51",".60",".03",".02",".42",".96","6.52","10.18","7.71","12546"
"Niko Goodrum","Tigers","DET @ CHC","1B","4.26",".90",".50",".21",".02",".17",".48",".53",".10",".06",".41","1.23","6.54","10.17","7.72","12092"
"Jed Lowrie","Athletics","SD @ OAK","2B","4.35","1.10",".70",".28",".02",".11",".55",".49",".01",".00",".46",".65","6.51","10.13","7.75","4418"
"Eduardo Nunez","Red Sox","BOS @ WSH","DH","4.34","1.19",".86",".22",".01",".10",".48",".54",".13",".07",".20",".54","6.43","10.01","7.87","6848"
"Yadier Molina","Cardinals","STL @ ARI","C","4.30","1.08",".68",".24",".01",".15",".49",".57",".04",".03",".28",".73","6.45","10.07","7.74","7007"
"Joe Mauer","Twins","MIN @ MIL","1B","4.77","1.08",".72",".26",".01",".09",".60",".34",".01",".01",".66",".74","6.50","10.04","7.69","1857"
"Jeimer Candelario","Tigers","DET @ CHC","3B","4.46",".91",".48",".26",".02",".15",".51",".48",".01",".01",".59","1.17","6.51","10.11","7.59","13621"
"Noel Cuevas","Rockies","SF @ COL","RF","4.01","1.18",".83",".19",".07",".08",".49",".54",".09",".04",".21",".73","6.36","9.91","7.78","11894"
"Asdrubal Cabrera","Mets","NYM @ TOR","2B","4.51","1.12",".71",".26",".01",".14",".51",".55",".01",".01",".30",".87","6.41","9.98","7.69","4962"
"Derek Dietrich","Marlins","TB @ MIA","LF","4.51","1.11",".71",".24",".03",".13",".56",".36",".02",".01",".45","1.00","6.43","9.94","7.72","10542"
"Adam Eaton","Nationals","BOS @ WSH","LF","4.61","1.11",".81",".18",".04",".09",".58",".35",".08",".05",".46",".82","6.37","9.85","7.69","11205"
"Matt Carpenter","Cardinals","STL @ ARI","3B","4.71",".93",".50",".25",".03",".15",".58",".37",".02",".01",".57","1.42","6.45","9.97","7.56","8090"
"Tim Anderson","White Sox","CWS @ CIN","SS","4.09","1.05",".70",".19",".02",".14",".43",".56",".11",".06",".23",".95","6.30","9.81","7.62","15172"
"Matt Chapman","Athletics","SD @ OAK","3B","3.93",".84",".43",".19",".03",".18",".50",".55",".02",".02",".44",".94","6.37","9.94","7.45","16505"
"Andrelton Simmons","Angels","LAA @ SEA","SS","4.64","1.25",".93",".24",".02",".07",".58",".40",".09",".06",".24",".31","6.24","9.68","7.67","10847"
"Jason Kipnis","Indians","CLE @ KC","2B","4.33","1.04",".64",".27",".02",".11",".50",".54",".05",".03",".35",".59","6.31","9.83","7.52","9776"
"Max Kepler","Twins","MIN @ MIL","RF","4.24",".87",".48",".20",".03",".16",".48",".52",".03",".02",".48",".85","6.34","9.87","7.43","12144"
"Whit Merrifield","Royals","CLE @ KC","2B","4.47","1.11",".74",".26",".03",".07",".45",".37",".16",".08",".32",".88","6.25","9.65","7.63","11281"
"Yasmani Grandal","Dodgers","PIT @ LAD","C","4.14",".86",".52",".18",".00",".15",".51",".55",".01",".01",".58",".91","6.34","9.89","7.37","11368"
"Kevin Pillar","Blue Jays","NYM @ TOR","CF","4.18","1.06",".66",".28",".02",".10",".48",".52",".09",".05",".25",".63","6.23","9.70","7.49","12434"
"Jorge Polanco","Twins","MIN @ MIL","SS","4.35",".94",".58",".20",".03",".12",".48",".50",".08",".05",".41",".85","6.26","9.74","7.44","13152"
"Kole Calhoun","Angels","LAA @ SEA","RF","4.75","1.11",".74",".21",".02",".14",".54",".43",".03",".02",".32",".84","6.22","9.65","7.51","11200"
"Mikie Mahtook","Tigers","DET @ CHC","LF","4.67","1.01",".62",".22",".04",".14",".53",".39",".06",".04",".36","1.23","6.25","9.67","7.49","13130"
"Jose Peraza","Reds","CWS @ CIN","SS","4.13","1.12",".87",".15",".03",".07",".42",".58",".14",".07",".26",".47","6.16","9.61","7.52","13593"
"Yasiel Puig","Dodgers","PIT @ LAD","RF","3.90",".91",".58",".19",".01",".12",".44",".56",".08",".05",".46",".67","6.24","9.73","7.36","14225"
"Jake Marisnick","Astros","HOU @ TEX","CF","4.09",".82",".45",".18",".02",".16",".53",".51",".11",".05",".34","1.39","6.25","9.73","7.35","11339"
"Kyle Seager","Mariners","LAA @ SEA","3B","4.19",".91",".53",".21",".01",".16",".49",".54",".02",".01",".44",".92","6.24","9.73","7.34","9785"
"Albert Pujols","Angels","LAA @ SEA","1B","4.33","1.06",".72",".17",".00",".17",".48",".62",".01",".01",".20",".52","6.16","9.65","7.41","1177"
"Michael A. Taylor","Nationals","BOS @ WSH","CF","4.08",".94",".58",".21",".02",".13",".40",".53",".14",".07",".31","1.25","6.18","9.62","7.40","11489"
"Ender Inciarte","Braves","ATL @ NYY","CF","4.75","1.13",".91",".13",".02",".06",".52",".34",".17",".09",".36",".79","6.13","9.47","7.52","4922"
"John Hicks","Tigers","DET @ CHC","C","4.36",".99",".60",".23",".01",".15",".47",".55",".03",".02",".32","1.26","6.17","9.62","7.35","12547"
"Christian Villanueva","Padres","SD @ OAK","3B","4.24",".88",".48",".19",".01",".20",".49",".56",".02",".01",".30","1.09","6.18","9.65","7.29","11738"
"Justin Bour","Marlins","TB @ MIA","1B","4.31",".90",".57",".16",".01",".15",".48",".50",".01",".00",".58","1.01","6.20","9.65","7.27","9744"
"Daniel Robertson","Rays","TB @ MIA","2B","4.65","1.03",".76",".17",".02",".07",".56",".39",".03",".02",".62",".92","6.18","9.57","7.33","14145"
"Adam Jones","Orioles","BAL @ PHI","CF","4.56","1.19",".83",".20",".01",".15",".51",".47",".01",".01",".18",".85","6.08","9.46","7.44","6368"
"Jon Jay","Diamondbacks","STL @ ARI","LF","4.54","1.26",".93",".24",".06",".04",".58",".31",".05",".03",".31",".69","6.08","9.38","7.49","5227"
"Manuel Margot","Padres","SD @ OAK","CF","4.66","1.04",".67",".23",".06",".08",".48",".39",".14",".08",".28",".79","6.10","9.44","7.42","14712"
"Wilmer Flores","Mets","NYM @ TOR","1B","4.30","1.05",".66",".24",".00",".15",".47",".56",".01",".01",".25",".67","6.10","9.52","7.31","5827"
"Jose Bautista","Mets","NYM @ TOR","DH","4.61",".78",".43",".20",".01",".15",".54",".44",".04",".03",".60","1.28","6.21","9.63","7.19","1887"
"Leury Garcia","White Sox","CWS @ CIN","LF","4.23","1.08",".76",".20",".04",".08",".43",".47",".13",".07",".25",".87","6.06","9.41","7.39","5913"
"Eric Hosmer","Padres","SD @ OAK","1B","4.54","1.07",".75",".19",".01",".12",".52",".44",".04",".03",".36",".91","6.08","9.45","7.32","3516"
"Neil Walker","Yankees","ATL @ NYY","1B","3.84",".83",".51",".14",".01",".17",".55",".47",".01",".01",".52",".71","6.13","9.53","7.15","7539"
"Lucas Duda","Royals","CLE @ KC","1B","4.07",".86",".45",".21",".00",".19",".49",".48",".00",".01",".44","1.11","6.11","9.51","7.17","2502"
"Scott Kingery","Phillies","BAL @ PHI","SS","4.07",".95",".62",".19",".03",".12",".43",".53",".11",".06",".27",".97","6.01","9.36","7.22","17975"
"Joey Wendle","Rays","TB @ MIA","2B","4.34","1.08",".74",".21",".07",".06",".46",".52",".06",".04",".28",".77","5.96","9.29","7.22","13853"
"Jedd Gyorko","Cardinals","STL @ ARI","3B","4.19",".90",".53",".19",".02",".17",".46",".52",".02",".02",".34","1.13","6.01","9.36","7.12","10816"
"Tyler Naquin","Indians","CLE @ KC","RF","4.09","1.09",".73",".24",".04",".09",".49",".49",".04",".03",".24",".73","5.94","9.26","7.21","13359"
"Brian Anderson","Marlins","TB @ MIA","RF","4.40","1.08",".73",".23",".03",".09",".53",".40",".02",".01",".39",".89","5.97","9.26","7.19","18289"
"Chris Davis","Orioles","BAL @ PHI","1B","4.24",".76",".41",".13",".00",".21",".48",".49",".01",".00",".49","1.57","6.03","9.39","7.01","9272"
"Russell Martin","Blue Jays","NYM @ TOR","C","4.07",".71",".42",".13",".00",".16",".52",".46",".02",".01",".70",".92","6.07","9.43","6.96","4616"
"Carlos Gomez","Rays","TB @ MIA","RF","4.24",".91",".58",".20",".03",".10",".43",".48",".10",".05",".41",".96","5.97","9.28","7.10","4881"
"Billy Hamilton","Reds","CWS @ CIN","CF","3.90",".85",".64",".12",".05",".04",".46",".37",".25",".09",".46",".86","5.96","9.21","7.14","10199"
