"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Manny Machado","Orioles","BAL @ MIN","SS","4.54","1.25",".76",".24",".01",".24",".62",".66",".04",".03",".27",".55","7.69","11.98","9.22","11493"
"Derek Dietrich","Marlins","MIA @ WSH","LF","4.69","1.24",".72",".27",".02",".22",".66",".53",".02",".01",".39",".93","7.71","11.96","9.21","10542"
"Jose Altuve","Astros","CWS @ HOU","2B","4.38","1.24",".84",".26",".03",".12",".60",".58",".11",".05",".51",".60","7.64","11.87","9.14","5417"
"Elvis Andrus","Rangers","TEX @ DET","SS","4.70","1.27",".83",".28",".04",".12",".64",".57",".14",".07",".35",".56","7.61","11.82","9.17","8709"
"George Springer","Astros","CWS @ HOU","CF","4.60","1.06",".65",".20",".02",".20",".69",".52",".07",".04",".61",".92","7.68","11.91","9.02","12856"
"Adrian Beltre","Rangers","TEX @ DET","3B","4.49","1.20",".76",".23",".02",".19",".58",".69",".01",".00",".50",".68","7.60","11.86","9.01","639"
"Justin Upton","Angels","LAA @ SEA","LF","4.55","1.00",".55",".20",".00",".25",".59",".68",".05",".02",".45","1.33","7.55","11.78","8.85","5222"
"Daniel Murphy","Nationals","MIA @ WSH","2B","4.14","1.19",".69",".29",".02",".19",".56",".68",".02",".01",".39",".47","7.50","11.70","8.92","4316"
"Ryan Braun","Brewers","ATL @ MIL","1B","4.30","1.03",".57",".24",".02",".20",".54",".66",".08",".05",".48",".82","7.49","11.67","8.81","3410"
"Eric Hosmer","Padres","SD @ ARI","1B","4.49","1.15",".72",".24",".01",".17",".60",".60",".04",".02",".52",".84","7.44","11.59","8.81","3516"
"Niko Goodrum","Tigers","TEX @ DET","1B","4.37","1.07",".62",".23",".06",".16",".57",".59",".11",".06",".43",".98","7.40","11.50","8.79","12092"
"Mitch Haniger","Mariners","LAA @ SEA","RF","4.34","1.03",".60",".21",".02",".21",".62",".62",".04",".03",".43","1.01","7.33","11.43","8.64","14274"
"Justin Bour","Marlins","MIA @ WSH","1B","4.38",".98",".56",".17",".00",".25",".58",".66",".01",".00",".50",".94","7.34","11.45","8.59","9744"
"Brian Dozier","Twins","BAL @ MIN","2B","4.45","1.00",".59",".22",".03",".17",".60",".63",".06",".04",".52",".76","7.32","11.41","8.58","9810"
"J.T. Realmuto","Marlins","MIA @ WSH","C","4.48","1.22",".74",".28",".02",".19",".58",".61",".04",".02",".25",".78","7.23","11.26","8.69","11739"
"Ozzie Albies","Braves","ATL @ MIL","2B","4.72","1.08",".66",".24",".04",".15",".65",".48",".13",".07",".36",".87","7.20","11.18","8.60","16556"
"Wil Myers","Padres","SD @ ARI","RF","4.41","1.02",".60",".23",".02",".17",".54",".63",".09",".05",".44","1.15","7.18","11.20","8.48","10047"
"Kyle Seager","Mariners","LAA @ SEA","3B","4.15","1.00",".53",".21",".01",".24",".57",".64",".01",".01",".36",".77","7.12","11.11","8.38","9785"
"Jonathan Villar","Brewers","ATL @ MIL","2B","4.61","1.02",".68",".20",".02",".12",".59",".41",".23",".10",".48","1.36","7.11","10.99","8.51","10071"
"Eduardo Escobar","Twins","BAL @ MIN","SS","4.35","1.07",".61",".28",".04",".14",".56",".67",".03",".03",".39",".79","7.10","11.10","8.39","6153"
"Delino DeShields","Rangers","TEX @ DET","CF","4.81","1.10",".80",".19",".05",".06",".58",".39",".23",".12",".55",".93","7.07","10.92","8.50","11379"
"Evan Gattis","Astros","CWS @ HOU","DH","4.17",".95",".53",".19",".01",".22",".55",".70",".01",".01",".42",".92","7.06","11.04","8.26","11003"
"Jean Segura","Mariners","LAA @ SEA","SS","4.45","1.22",".88",".21",".02",".11",".59",".48",".18",".08",".26",".65","6.96","10.80","8.49","5933"
"Adam Jones","Orioles","BAL @ MIN","CF","4.65","1.32",".90",".24",".01",".18",".63",".53",".02",".01",".16",".61","6.95","10.81","8.47","6368"
"Brandon Belt","Giants","STL @ SF","1B","4.25","1.03",".61",".25",".04",".14",".56",".58",".02",".01",".58",".82","7.05","10.98","8.27","10264"
"Logan Morrison","Twins","BAL @ MIN","DH","4.25",".91",".52",".20",".01",".18",".57",".61",".02",".01",".61",".71","6.98","10.89","8.10","9205"
"Mark Trumbo","Orioles","BAL @ MIN","DH","4.43","1.11",".68",".21",".01",".22",".57",".64",".01",".01",".23",".92","6.87","10.74","8.21","6876"
"Mikie Mahtook","Tigers","TEX @ DET","LF","4.59","1.15",".75",".19",".07",".13",".61",".48",".06",".03",".32",".95","6.86","10.65","8.27","13130"
"Chris Davis","Orioles","BAL @ MIN","1B","4.32",".92",".50",".17",".01",".25",".59",".58",".01",".01",".43","1.24","6.91","10.78","8.10","9272"
"Joe Mauer","Twins","BAL @ MIN","1B","4.67","1.18",".80",".29",".02",".07",".67",".41",".02",".01",".61",".50","6.88","10.66","8.17","1857"
"Christian Yelich","Brewers","ATL @ MIL","LF","4.50","1.03",".70",".20",".02",".11",".61",".44",".08",".04",".62","1.07","6.89","10.68","8.14","11477"
"Nomar Mazara","Rangers","TEX @ DET","RF","4.59","1.14",".78",".18",".02",".16",".55",".63",".02",".01",".33",".90","6.76","10.57","8.10","14553"
"Nick Ahmed","Diamondbacks","SD @ ARI","SS","4.49","1.02",".58",".24",".06",".13",".66",".47",".07",".05",".36",".85","6.80","10.57","8.08","12147"
"Tim Beckham","Orioles","BAL @ MIN","3B","4.77","1.23",".82",".22",".04",".15",".58",".48",".05",".03",".23","1.05","6.73","10.45","8.20","7949"
"Ronald Acuna","Braves","ATL @ MIL","LF","4.19",".99",".63",".18",".01",".16",".46",".60",".13",".08",".38","1.16","6.76","10.54","8.06","18401"
"Alen Hanson","Giants","STL @ SF","2B","4.56","1.10",".70",".22",".09",".09",".51",".38",".20",".12",".30",".84","6.69","10.33","8.16","12926"
"Yulieski Gurriel","Astros","CWS @ HOU","1B","4.28","1.17",".74",".31",".01",".12",".53",".69",".02",".02",".23",".51","6.67","10.46","7.99","19198"
"Brian Anderson","Marlins","MIA @ WSH","RF","4.58","1.16",".74",".26",".01",".14",".61",".46",".03",".02",".33",".86","6.67","10.36","8.01","18289"
"Michael A. Taylor","Nationals","MIA @ WSH","CF","4.02","1.01",".62",".21",".02",".16",".44",".59",".15",".07",".28","1.13","6.66","10.37","8.00","11489"
"Joey Gallo","Rangers","TEX @ DET","LF","4.17",".75",".35",".13",".02",".24",".52",".61",".04",".02",".48","1.49","6.68","10.43","7.73","14128"
"Ender Inciarte","Braves","ATL @ MIL","CF","4.83","1.13",".86",".18",".03",".07",".54",".36",".18",".09",".44",".68","6.56","10.12","7.97","4922"
"Tommy Pham","Cardinals","STL @ SF","CF","4.60",".99",".68",".16",".03",".12",".54",".42",".15",".08",".47","1.20","6.60","10.21","7.88","2967"
"David Peralta","Diamondbacks","SD @ ARI","LF","4.19","1.06",".69",".20",".06",".12",".49",".60",".04",".03",".35",".84","6.52","10.19","7.81","2136"
"Ryon Healy","Mariners","LAA @ SEA","1B","4.04","1.01",".59",".17",".01",".24",".52",".62",".01",".01",".18",".91","6.49","10.15","7.75","15447"
"Manuel Margot","Padres","SD @ ARI","CF","4.60","1.06",".70",".23",".06",".07",".56",".38",".16",".09",".33",".85","6.46","10.00","7.82","14712"
"Matt Carpenter","Cardinals","STL @ SF","3B","4.71",".93",".52",".26",".02",".13",".57",".39",".02",".01",".63","1.15","6.53","10.11","7.64","8090"
"Jim Adduci","Tigers","TEX @ DET","OF","4.08","1.06",".68",".23",".04",".11",".51",".51",".09",".05",".31",".78","6.40","9.96","7.70","6448"
"John Hicks","Tigers","TEX @ DET","C","4.28","1.10",".74",".20",".02",".14",".50",".59",".03",".02",".28","1.00","6.35","9.92","7.63","12547"
"Keon Broxton","Brewers","ATL @ MIL","CF","4.09",".77",".47",".14",".03",".14",".46",".45",".18",".10",".58","1.57","6.45","9.99","7.56","9253"
"Danny Valencia","Orioles","BAL @ MIN","3B","4.23","1.14",".76",".21",".02",".15",".52",".52",".01",".01",".25",".75","6.33","9.86","7.65","6364"
"Nick Markakis","Braves","ATL @ MIL","RF","4.51","1.10",".76",".25",".01",".08",".51",".54",".01",".01",".49",".60","6.34","9.88","7.54","5930"
"Dee Gordon","Mariners","LAA @ SEA","2B","4.56","1.22",".97",".17",".04",".04",".49",".33",".27",".11",".17",".63","6.21","9.58","7.78","8203"
"Travis Jankowski","Padres","SD @ ARI","RF","4.71","1.04",".78",".18",".05",".04",".50",".27",".20",".10",".53","1.08","6.29","9.66","7.62","13768"
"Albert Pujols","Angels","LAA @ SEA","1B","4.44","1.00",".64",".16",".00",".19",".48",".62",".01",".01",".27",".62","6.25","9.78","7.45","1177"
"Ronny Rodriguez","Tigers","TEX @ DET","SS","3.96","1.09",".73",".19",".06",".12",".48",".53",".09",".06",".17",".72","6.21","9.67","7.56","11875"
"Cory Spangenberg","Padres","SD @ ARI","3B","4.30","1.03",".67",".19",".06",".11",".47",".53",".07",".04",".31","1.19","6.23","9.70","7.50","12294"
"Jonathan Schoop","Orioles","BAL @ MIN","2B","4.12","1.07",".67",".21",".01",".18",".51",".56",".01",".01",".19",".72","6.21","9.70","7.47","11265"
"Jose Martinez","Cardinals","STL @ SF","1B","4.50","1.11",".76",".22",".01",".11",".48",".50",".04",".02",".38",".74","6.21","9.67","7.47","7996"
"Johan Camargo","Braves","ATL @ MIL","3B","4.30",".96",".59",".22",".03",".12",".47",".57",".02",".01",".47",".88","6.25","9.76","7.37","14950"
"Mike Zunino","Mariners","LAA @ SEA","C","3.80",".77",".37",".14",".00",".26",".50",".58",".01",".01",".34","1.37","6.27","9.80","7.32","13265"
"Jurickson Profar","Rangers","TEX @ DET","SS","4.28",".99",".61",".24",".04",".11",".49",".50",".04",".03",".42",".58","6.23","9.70","7.41","10815"
"Max Kepler","Twins","BAL @ MIN","RF","4.04",".91",".53",".23",".03",".12",".50",".53",".03",".02",".46",".57","6.25","9.75","7.35","12144"
"Jabari Blash","Angels","LAA @ SEA","RF","4.00",".75",".36",".16",".01",".23",".48",".53",".04",".02",".45","1.59","6.26","9.75","7.28","11247"
"Jorge Polanco","Twins","BAL @ MIN","SS","4.15",".99",".64",".22",".04",".09",".48",".52",".08",".05",".36",".58","6.18","9.63","7.38","13152"
"Buster Posey","Giants","STL @ SF","C","4.45","1.16",".83",".25",".01",".07",".56",".39",".03",".02",".44",".53","6.17","9.56","7.44","9166"
"Andrew McCutchen","Giants","STL @ SF","RF","4.35",".98",".65",".20",".02",".10",".52",".45",".05",".03",".49",".95","6.19","9.61","7.34","9847"
"Victor Martinez","Tigers","TEX @ DET","DH","4.18","1.04",".74",".16",".00",".14",".54",".55",".00",".00",".33",".37","6.13","9.57","7.32","393"
"Marcell Ozuna","Cardinals","STL @ SF","LF","4.40","1.10",".76",".20",".03",".12",".45",".57",".02",".01",".28",".91","6.07","9.49","7.33","10324"
"Tyler Flowers","Braves","ATL @ MIL","C","4.41",".84",".56",".17",".00",".12",".50",".52",".01",".01",".67","1.20","6.16","9.60","7.13","9134"
"Jake Cave","Twins","BAL @ MIN","CF","3.93",".93",".57",".19",".05",".13",".47",".53",".04",".03",".37",".97","6.09","9.49","7.24","14477"
"Hernan Perez","Brewers","ATL @ MIL","2B","4.20","1.00",".67",".20",".02",".11",".45",".54",".11",".06",".24",".86","6.05","9.43","7.29","5751"
"Brandon Crawford","Giants","STL @ SF","SS","4.15","1.02",".68",".22",".03",".09",".47",".54",".04",".03",".38",".77","6.05","9.44","7.22","5343"
"Rougned Odor","Rangers","TEX @ DET","2b","4.39",".88",".56",".15",".03",".14",".47",".53",".09",".06",".32","1.06","6.04","9.41","7.18","12282"
"Andrelton Simmons","Angels","LAA @ SEA","SS","4.32","1.12",".81",".21",".02",".08",".45",".46",".08",".06",".30",".34","5.97","9.28","7.28","10847"
"Trey Mancini","Orioles","BAL @ MIN","LF","4.01","1.03",".67",".19",".02",".15",".47",".52",".01",".01",".23",".89","5.94","9.27","7.16","15149"
"Jon Jay","Diamondbacks","SD @ ARI","LF","4.60","1.20",".93",".20",".05",".03",".53",".33",".05",".04",".41",".83","5.92","9.15","7.25","5227"
"Erik Kratz","Brewers","ATL @ MIL","C","3.85",".80",".46",".16",".01",".17",".46",".53",".03",".02",".45",".89","5.99","9.34","7.00","4403"
"Tyler White","Astros","CWS @ HOU","DH","3.97",".80",".47",".17",".01",".15",".47",".50",".02",".01",".54",".98","6.00","9.35","6.99","15564"
"Jose Pirela","Padres","SD @ ARI","2B","4.19","1.04",".65",".26",".04",".08",".41",".49",".06",".04",".31",".83","5.90","9.18","7.12","5485"
"Jake Lamb","Diamondbacks","SD @ ARI","3B","3.97",".84",".49",".19",".04",".13",".44",".48",".03",".02",".49","1.01","5.95","9.25","6.99","13329"
"Ian Kinsler","Angels","LAA @ SEA","2B","4.11",".89",".56",".18",".01",".15",".45",".50",".08",".04",".31",".53","5.90","9.20","7.04","6195"
"David Fletcher","Angels","LAA @ SEA","SS","4.75","1.13",".81",".22",".03",".07",".53",".34",".10",".07",".23",".68","5.81","8.99","7.13","17992"
"John Ryan Murphy","Diamondbacks","SD @ ARI","C","4.08",".89",".55",".20",".01",".13",".46",".52",".02",".01",".35",".89","5.77","9.01","6.82","10346"
"Josh Reddick","Astros","CWS @ HOU","RF","4.07",".96",".66",".19",".02",".09",".44",".47",".04",".02",".39",".75","5.68","8.84","6.79","3892"
"Yadier Molina","Cardinals","STL @ SF","C","4.30","1.04",".73",".20",".01",".10",".43",".49",".04",".03",".24",".62","5.60","8.72","6.79","7007"
"Tyler Saladino","Brewers","ATL @ MIL","SS","3.97",".82",".55",".16",".03",".09",".41",".43",".09",".05",".48",".91","5.62","8.73","6.66","10807"
"Ben Gamel","Mariners","LAA @ SEA","LF","3.91",".95",".64",".18",".04",".10",".44",".39",".07",".04",".31",".79","5.56","8.62","6.72","12160"
"Cameron Maybin","Marlins","MIA @ WSH","RF","4.17",".95",".64",".22",".01",".08",".38",".40",".12",".07",".33",".76","5.56","8.61","6.72","5223"
"Jose Abreu","White Sox","CWS @ HOU","1B","4.24",".96",".56",".22",".01",".16",".39",".43",".01",".01",".24","1.04","5.55","8.61","6.68","15676"
"Max Stassi","Astros","CWS @ HOU","C","3.85",".71",".40",".16",".00",".15",".47",".47",".02",".01",".49","1.23","5.62","8.76","6.50","10059"
"Jose Iglesias","Tigers","TEX @ DET","SS","3.84","1.03",".73",".23",".02",".05",".42",".45",".08",".05",".24",".35","5.42","8.45","6.60","10231"
"Chris Owings","Diamondbacks","SD @ ARI","CF","3.85",".88",".54",".22",".04",".07",".37",".44",".10",".05",".30",".85","5.42","8.43","6.51","10030"
"Martin Prado","Marlins","MIA @ WSH","3B","4.28","1.05",".74",".23",".01",".08",".41",".48",".02",".01",".22",".53","5.38","8.39","6.54","3312"
"Freddy Galvis","Padres","SD @ ARI","SS","4.07",".91",".59",".20",".04",".08",".36",".45",".07",".04",".30",".86","5.32","8.28","6.41","6609"
"Pablo Sandoval","Giants","STL @ SF","DH","4.04",".91",".63",".17",".01",".10",".40",".51",".02",".01",".30",".77","5.31","8.30","6.36","5409"
"Dexter Fowler","Cardinals","STL @ SF","RF","4.18",".82",".54",".15",".06",".07",".39",".38",".06",".04",".48",".90","5.33","8.26","6.33","4062"
"Isiah Kiner-Falefa","Rangers","TEX @ DET","3B","4.05",".94",".66",".20",".03",".05",".42",".37",".07",".05",".35",".64","5.29","8.20","6.39","16512"
"Jake Marisnick","Astros","CWS @ HOU","CF","3.73",".68",".40",".13",".02",".14",".44",".44",".10",".05",".33","1.40","5.33","8.30","6.27","11339"
"Ronald Guzman","Rangers","TEX @ DET","1B","3.93",".84",".57",".15",".03",".10",".45",".41",".03",".01",".37",".98","5.28","8.21","6.28","14388"
"Joe Panik","Giants","STL @ SF","2B","3.93",".97",".69",".17",".04",".06",".35",".46",".03",".02",".35",".32","5.23","8.15","6.33","11936"
"Avisail Garcia","White Sox","CWS @ HOU","RF","4.14",".97",".64",".18",".03",".13",".37",".40",".03",".02",".17","1.25","5.21","8.09","6.37","5760"
"Yoan Moncada","White Sox","CWS @ HOU","2B","4.44",".74",".42",".15",".03",".13",".39",".32",".09",".05",".31","1.88","5.14","7.94","6.14","17232"
"Miguel Rojas","Marlins","MIA @ WSH","SS","4.05","1.03",".77",".19",".01",".07",".35",".42",".03",".02",".25",".50","5.03","7.83","6.16","7802"
"Daniel Palka","White Sox","CWS @ HOU","DH","4.05",".74",".41",".13",".03",".17",".37",".43",".04",".03",".22","1.56","5.06","7.88","6.04","14897"
"Victor Reyes","Tigers","TEX @ DET","LF","3.72",".93",".66",".16",".08",".03",".39",".40",".09",".05",".16",".65","4.96","7.72","6.09","15487"
"Yairo Munoz","Cardinals","STL @ SF","3B","4.07",".95",".70",".16",".02",".07",".34",".41",".07",".04",".19",".97","4.91","7.64","6.03","16313"
"Dansby Swanson","Braves","ATL @ MIL","SS","4.07",".80",".54",".17",".02",".07",".34",".41",".04",".03",".42","1.01","4.93","7.67","5.86","18314"
"Austin Hedges","Padres","SD @ ARI","C","3.95",".74",".44",".16",".01",".13",".34",".44",".03",".02",".31","1.29","4.88","7.61","5.78","12976"
"Gorkys Hernandez","Giants","STL @ SF","LF","3.81",".87",".64",".16",".02",".06",".31",".39",".08",".05",".30",".97","4.81","7.47","5.84","4146"
"Yolmer Sanchez","White Sox","CWS @ HOU","3B","4.34",".87",".56",".17",".06",".08",".37",".30",".07",".05",".19","1.13","4.79","7.41","5.87","11602"
"Kolten Wong","Cardinals","STL @ SF","2B","3.95",".80",".55",".16",".04",".05",".33",".37",".06",".03",".41",".73","4.81","7.47","5.76","12532"
"Caleb Joseph","Orioles","BAL @ MIN","C","3.90",".89",".60",".20",".01",".07",".38",".37",".03",".02",".15",".85","4.58","7.13","5.58","7087"
"Bobby Wilson","Twins","BAL @ MIN","C","3.80",".70",".47",".14",".00",".09",".40",".41",".02",".02",".30",".78","4.54","7.10","5.36","6564"
"Martin Maldonado","Angels","LAA @ SEA","C","3.87",".75",".50",".15",".00",".10",".37",".37",".02",".01",".26","1.01","4.51","7.02","5.39","6887"
"Pedro Severino","Nationals","MIA @ WSH","C","3.90",".78",".58",".14",".00",".06",".32",".37",".02",".02",".34",".85","4.38","6.82","5.26","14523"
"Matt Davidson","White Sox","CWS @ HOU","DH","3.92",".61",".32",".12",".01",".16",".32",".35",".01",".00",".26","1.84","4.36","6.78","5.14","7226"
"Guillermo Heredia","Mariners","LAA @ SEA","CF","3.67",".73",".53",".13",".01",".05",".35",".28",".04",".03",".40",".67","4.30","6.66","5.13","18721"
"Leury Garcia","White Sox","CWS @ HOU","LF","3.67",".77",".53",".14",".04",".06",".28",".28",".11",".06",".14","1.10","4.18","6.46","5.16","5913"
"Tim Anderson","White Sox","CWS @ HOU","SS","3.54",".72",".49",".13",".02",".08",".27",".30",".08",".05",".13","1.17","4.04","6.26","4.95","15172"
"Yadiel Rivera","Marlins","MIA @ WSH","DH","3.93",".68",".49",".13",".01",".05",".29",".31",".04",".03",".30","1.15","3.91","6.08","4.69","11863"
"Omar Narvaez","White Sox","CWS @ HOU","C","3.79",".74",".53",".16",".00",".04",".25",".21",".03",".02",".31",".92","3.67","5.66","4.47","13338"
