"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Wilson Ramos","Phillies","WSH @ PHI","C","4.26","1.16",".71",".20",".00",".23",".59",".71",".00",".00",".25",".94","7.24","11.33","8.64","1433"
"Brandon Nimmo","Mets","NYM @ CHC","CF","4.34",".98",".55",".20",".07",".15",".58",".55",".05",".04",".64","1.21","7.29","11.33","8.54","12927"
"Adam Jones","Orioles","TOR @ BAL","CF","4.39","1.27",".83",".23",".01",".20",".61",".65",".02",".01",".20",".59","7.17","11.19","8.65","6368"
"Aledmys Diaz","Blue Jays","TOR @ BAL","SS","4.38","1.15",".70",".23",".01",".21",".57",".64",".06",".03",".23",".53","7.18","11.20","8.60","15937"
"Luke Voit","Yankees","CWS @ NYY","DH","4.33","1.04",".64",".21",".01",".18",".60",".65",".02",".02",".51","1.02","7.24","11.30","8.49","14811"
"Gleyber Torres","Yankees","CWS @ NYY","2B","4.23",".99",".60",".17",".02",".20",".57",".62",".08",".05",".46","1.08","7.23","11.26","8.51","16997"
"Roman Quinn","Phillies","WSH @ PHI","RF","4.56","1.16",".77",".21",".06",".12",".57",".38",".22",".13",".32","1.07","7.15","11.03","8.71","13546"
"Adam Eaton","Nationals","WSH @ PHI","LF","4.81","1.26",".87",".23",".04",".12",".63",".42",".09",".05",".40",".84","7.14","11.05","8.66","11205"
"Tyler White","Astros","OAK @ HOU","DH","4.21","1.03",".60",".22",".02",".19",".59",".69",".02",".02",".42",".84","7.20","11.26","8.45","15564"
"Jason Heyward","Cubs","NYM @ CHC","RF","4.30","1.19",".78",".23",".05",".12",".60",".65",".05",".03",".32",".55","7.11","11.12","8.52","4940"
"A.J. Pollock","Diamondbacks","ARI @ SF","CF","4.80","1.17",".75",".27",".04",".11",".56",".44",".17",".08",".35",".82","7.10","10.98","8.59","9256"
"Paul Goldschmidt","Diamondbacks","ARI @ SF","1B","4.46","1.07",".70",".21",".03",".13",".56",".56",".07",".03",".58","1.01","7.13","11.09","8.43","9218"
"David Peralta","Diamondbacks","ARI @ SF","LF","4.56","1.24",".84",".23",".06",".12",".56",".55",".05",".03",".34",".73","6.96","10.82","8.42","2136"
"Trey Mancini","Orioles","TOR @ BAL","LF","4.19","1.13",".73",".18",".02",".20",".55",".61",".01",".01",".26",".85","6.79","10.61","8.15","15149"
"Daniel Palka","White Sox","CWS @ NYY","DH","4.29",".92",".48",".15",".01",".28",".51",".61",".05",".03",".25","1.65","6.79","10.58","8.05","14897"
"Trevor Story","Rockies","COL @ LAA","SS","4.36","1.04",".62",".24",".02",".17",".50",".61",".07",".04",".30","1.15","6.76","10.54","8.06","12564"
"Carlos Gonzalez","Rockies","COL @ LAA","RF","4.57","1.10",".69",".26",".01",".14",".54",".57",".03",".01",".36",".94","6.68","10.41","7.97","7287"
"David Bote","Cubs","NYM @ CHC","3B","3.84",".96",".56",".17",".04",".19",".61",".53",".04",".02",".33",".95","6.65","10.36","7.88","14593"
"Russell Martin","Blue Jays","TOR @ BAL","C","4.27",".85",".53",".12",".00",".19",".55",".51",".02",".01",".70",".87","6.69","10.40","7.75","4616"
"Asdrubal Cabrera","Phillies","WSH @ PHI","2B","4.15","1.03",".62",".22",".01",".17",".54",".59",".02",".01",".33",".95","6.56","10.25","7.80","4962"
"Khris Davis","Athletics","OAK @ HOU","DH","4.31",".84",".42",".16",".01",".25",".52",".61",".01",".01",".36","1.57","6.55","10.24","7.66","9112"
"Renato Nunez","Orioles","TOR @ BAL","3B","3.97",".96",".55",".18",".01",".22",".52",".58",".02",".01",".29",".95","6.49","10.13","7.70","14503"
"Carlos Santana","Phillies","WSH @ PHI","1B","4.05",".83",".45",".19",".01",".17",".52",".51",".02",".01",".62",".81","6.50","10.10","7.53","2396"
"Austin Jackson","Mets","NYM @ CHC","CF","4.23","1.09",".73",".24",".04",".09",".47",".52",".06",".03",".41","1.13","6.37","9.90","7.65","9848"
"Maikel Franco","Phillies","WSH @ PHI","3B","3.94",".98",".57",".18",".01",".22",".48",".64",".01",".00",".20",".70","6.36","9.96","7.58","12179"
"Matt Olson","Athletics","OAK @ HOU","1B","4.21",".85",".42",".19",".01",".23",".49",".56",".02",".01",".39","1.39","6.42","10.01","7.53","14344"
"Eduardo Escobar","Diamondbacks","ARI @ SF","SS","4.68","1.11",".70",".26",".05",".10",".57",".43",".04",".04",".34",".84","6.35","9.85","7.64","6153"
"Avisail Garcia","White Sox","CWS @ NYY","RF","4.38","1.06",".67",".18",".01",".20",".48",".52",".04",".02",".22","1.35","6.32","9.83","7.62","5760"
"Matt Chapman","Athletics","OAK @ HOU","3B","4.51",".91",".47",".22",".04",".18",".51",".48",".03",".03",".39","1.55","6.36","9.88","7.52","16505"
"Steven Souza Jr.","Diamondbacks","ARI @ SF","RF","4.36",".97",".63",".20",".03",".11",".47",".55",".07",".04",".43","1.05","6.33","9.87","7.52","5667"
"Devon Travis","Blue Jays","TOR @ BAL","2B","4.04","1.05",".69",".19",".01",".16",".53",".55",".05",".03",".21",".56","6.24","9.74","7.51","13862"
"Tim Beckham","Orioles","TOR @ BAL","3B","4.08","1.02",".65",".18",".02",".17",".51",".52",".04",".03",".25",".95","6.24","9.72","7.50","7949"
"Marwin Gonzalez","Astros","OAK @ HOU","LF","3.99","1.01",".64",".23",".02",".12",".49",".52",".04",".03",".34",".85","6.13","9.55","7.33","5497"
"DJ LeMahieu","Rockies","COL @ LAA","2B","4.67","1.19",".89",".22",".01",".07",".53",".42",".07",".04",".31",".64","6.08","9.44","7.42","9874"
"Neil Walker","Yankees","CWS @ NYY","1B","4.13",".91",".59",".16",".01",".14",".49",".52",".01",".01",".53",".90","6.13","9.55","7.20","7539"
"Cesar Hernandez","Phillies","WSH @ PHI","2B","4.35",".99",".74",".14",".03",".08",".50",".38",".10",".06",".51","1.11","6.09","9.43","7.30","10556"
"Tim Anderson","White Sox","CWS @ NYY","SS","4.49","1.04",".67",".20",".01",".15",".47",".42",".13",".07",".15","1.39","6.04","9.36","7.37","15172"
"Tomas Nido","Mets","NYM @ CHC","C","4.11","1.01",".63",".22",".01",".15",".46",".60",".01",".01",".25",".77","6.06","9.49","7.24","13755"
"Yulieski Gurriel","Astros","OAK @ HOU","1B","4.10","1.14",".75",".28",".01",".10",".50",".57",".02",".02",".17",".41","6.02","9.41","7.29","19198"
"Nick Williams","Phillies","WSH @ PHI","RF","3.81",".94",".57",".16",".03",".18",".42",".53",".05",".03",".28","1.18","6.03","9.39","7.23","14330"
"Andrew McCutchen","Giants","ARI @ SF","RF","4.50",".99",".64",".22",".03",".10",".50",".32",".06",".04",".55","1.02","6.08","9.37","7.25","9847"
"David Dahl","Rockies","COL @ LAA","LF","4.25",".99",".63",".19",".02",".14",".43",".50",".09",".05",".25","1.04","6.01","9.35","7.25","13744"
"Kole Calhoun","Angels","COL @ LAA","RF","4.54",".97",".63",".18",".02",".14",".48",".43",".03",".03",".42","1.18","6.00","9.31","7.17","11200"
"Yolmer Sanchez","White Sox","CWS @ NYY","3B","4.60","1.00",".65",".21",".03",".11",".46",".37",".08",".06",".30","1.21","5.80","8.98","7.03","11602"
"Matt Davidson","White Sox","CWS @ NYY","DH","4.19",".78",".40",".15",".00",".23",".45",".49",".01",".00",".33","1.76","5.80","9.03","6.82","7226"
"Kyle Higashioka","Yankees","CWS @ NYY","C","4.02",".79",".46",".15",".00",".17",".45",".54",".03",".02",".36",".97","5.74","8.97","6.73","5517"
"Shohei Ohtani","Angels","COL @ LAA","DH","4.25",".82",".50",".16",".01",".15",".43",".53",".02",".01",".41","1.44","5.73","8.94","6.73","19755"
"Brandon Belt","Giants","ARI @ SF","1B","4.39",".95",".62",".21",".03",".09",".49",".35",".03",".02",".43","1.10","5.66","8.76","6.77","10264"
"Austin Slater","Giants","ARI @ SF","LF","4.09","1.00",".69",".23",".03",".06",".39",".41",".06",".04",".43","1.05","5.62","8.72","6.77","16153"
"Ketel Marte","Diamondbacks","ARI @ SF","2B","4.25","1.00",".70",".20",".07",".04",".39",".46",".05",".03",".35",".51","5.54","8.62","6.71","13613"
"Evan Longoria","Giants","ARI @ SF","3B","4.30","1.02",".66",".25",".03",".09",".44",".43",".02",".01",".28",".80","5.54","8.61","6.69","9368"
"Jed Lowrie","Athletics","OAK @ HOU","2B","4.40",".91",".57",".22",".01",".10",".44",".40",".01",".00",".48","1.19","5.59","8.67","6.61","4418"
"Matt Wieters","Nationals","WSH @ PHI","C","4.17",".95",".62",".19",".00",".14",".41",".49",".01",".01",".28",".77","5.54","8.63","6.64","4298"
"David Fletcher","Angels","COL @ LAA","SS","4.43","1.06",".79",".21",".02",".05",".47",".36",".12",".06",".23",".76","5.50","8.53","6.75","17992"
"Albert Pujols","Angels","COL @ LAA","1B","4.14",".95",".64",".15",".00",".15",".40",".53",".01",".01",".24",".69","5.46","8.54","6.57","1177"
"Josh Reddick","Astros","OAK @ HOU","RF","3.88",".96",".68",".17",".03",".09",".44",".47",".04",".02",".27",".60","5.42","8.45","6.53","3892"
"Ryan McMahon","Rockies","COL @ LAA","1B","4.02",".89",".56",".21",".01",".11",".43",".41",".05",".03",".31","1.05","5.44","8.45","6.50","15112"
"Nick Hundley","Giants","ARI @ SF","C","4.20",".91",".57",".23",".02",".10",".40",".49",".01",".01",".30","1.15","5.40","8.43","6.45","3376"
"Ian Desmond","Rockies","COL @ LAA","1B","4.13",".86",".60",".14",".02",".11",".39",".42",".10",".05",".31","1.04","5.38","8.36","6.48","6885"
"Nick Delmonico","White Sox","CWS @ NYY","LF","3.84",".81",".47",".17",".01",".15",".40",".42",".03",".01",".35","1.08","5.40","8.39","6.40","13157"
"Nick Ahmed","Diamondbacks","ARI @ SF","SS","4.15",".90",".60",".19",".04",".07",".36",".48",".06",".04",".28",".77","5.28","8.23","6.36","12147"
"Stephen Piscotty","Athletics","OAK @ HOU","RF","4.11",".89",".53",".22",".01",".12",".39",".39",".03",".02",".31","1.17","5.26","8.16","6.30","13367"
"Yoan Moncada","White Sox","CWS @ NYY","2B","3.96",".74",".44",".14",".01",".15",".40",".39",".08",".05",".34","1.63","5.26","8.17","6.24","17232"
"Wilmer Difo","Nationals","WSH @ PHI","2B","4.06",".97",".68",".17",".05",".07",".36",".40",".08",".04",".22",".74","5.18","8.05","6.35","14320"
"Luke Maile","Blue Jays","TOR @ BAL","C","4.16",".83",".58",".17",".01",".08",".44",".40",".03",".02",".42",".98","5.15","8.02","6.11","13355"
"Andrelton Simmons","Angels","COL @ LAA","SS","4.03","1.04",".78",".19",".02",".06",".34",".39",".07",".04",".24",".44","5.07","7.87","6.25","10847"
"Nick Martini","Athletics","OAK @ HOU","OF","4.62",".83",".58",".16",".04",".05",".42",".25",".05",".03",".57","1.52","5.12","7.90","6.09","12005"
"Jace Peterson","Orioles","TOR @ BAL","3B","3.84",".77",".51",".18",".02",".07",".40",".34",".08",".05",".45",".79","5.10","7.90","6.04","12325"
"Ramon Laureano","Athletics","OAK @ HOU","LF","3.87",".77",".50",".13",".02",".12",".34",".39",".12",".06",".27","1.51","5.05","7.84","6.08","17128"
"Martin Maldonado","Astros","OAK @ HOU","C","3.76",".83",".52",".19",".01",".10",".45",".46",".02",".01",".23",".87","5.06","7.91","6.01","6887"
"Omar Narvaez","White Sox","CWS @ NYY","C","4.08",".88",".61",".18",".00",".09",".38",".30",".02",".02",".41",".94","4.96","7.66","5.96","13338"
"Ronald Torreyes","Yankees","CWS @ NYY","3B","3.89","1.05",".81",".20",".01",".03",".39",".37",".03",".02",".24",".51","4.88","7.58","6.00","11400"
"Chase d'Arnaud","Giants","ARI @ SF","SS","3.87",".79",".54",".16",".03",".07",".28",".38",".12",".06",".33","1.04","4.87","7.55","5.88","6652"
"Marcus Semien","Athletics","OAK @ HOU","SS","3.99",".85",".56",".18",".02",".09",".34",".35",".07",".04",".28","1.07","4.86","7.54","5.88","12533"
"Caleb Joseph","Orioles","TOR @ BAL","C","3.73",".87",".58",".19",".01",".09",".41",".42",".02",".02",".19",".82","4.84","7.55","5.83","7087"
"Eric Young Jr.","Angels","COL @ LAA","OF","3.67",".78",".56",".13",".03",".05",".36",".32",".12",".05",".31",".92","4.72","7.31","5.70","7158"
"Alex Avila","Diamondbacks","ARI @ SF","C","4.04",".69",".47",".14",".01",".08",".34",".35",".01",".01",".61","1.37","4.78","7.41","5.56","7476"
"Shane Robinson","Yankees","CWS @ NYY","OF","3.77",".83",".65",".14",".01",".03",".42",".32",".08",".04",".30",".55","4.59","7.13","5.54","4249"
"Taylor Ward","Angels","COL @ LAA","C","3.78",".76",".55",".12",".00",".08",".35",".32",".04",".02",".40","1.30","4.59","7.11","5.48","17548"
"Adam Engel","White Sox","CWS @ NYY","CF","3.72",".72",".46",".14",".02",".10",".32",".35",".11",".06",".21","1.29","4.56","7.07","5.50","15082"
"Brandon Crawford","Giants","ARI @ SF","SS","3.99",".83",".57",".19",".03",".04",".30",".36",".03",".02",".29",".95","4.44","6.90","5.37","5343"
"Tony Wolters","Rockies","COL @ LAA","C","3.90",".71",".51",".14",".02",".03",".37",".27",".03",".02",".45",".72","4.31","6.67","5.10","11470"
"Francisco Arcia","Angels","COL @ LAA","C","3.92",".75",".57",".11",".01",".07",".32",".33",".04",".02",".23","1.00","4.06","6.32","4.93","10286"
"Josh Phegley","Athletics","OAK @ HOU","C","3.74",".65",".38",".17",".02",".08",".30",".31",".01",".01",".25","1.27","3.97","6.17","4.73","9308"
"Steven Duggar","Giants","ARI @ SF","CF","3.73",".72",".52",".15",".02",".03",".23",".30",".07",".05",".26","1.23","3.86","5.99","4.70","17719"
