"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Jose Martinez","Cardinals","STL @ CIN","1B","4.70","1.27",".78",".25",".01",".23",".72",".70",".03",".02",".48",".76","8.35","13.01","9.88","7996"
"Carlos Correa","Astros","HOU @ TEX","SS","4.66","1.15",".67",".25",".01",".22",".65",".81",".03",".02",".59",".94","8.37","13.09","9.79","14162"
"Rhys Hoskins","Phillies","MIL @ PHI","LF","4.47","1.01",".51",".21",".02",".28",".73",".65",".04",".03",".64","1.10","8.37","13.03","9.72","16472"
"Cody Bellinger","Dodgers","ATL @ LAD","1B","4.17",".99",".46",".17",".01",".35",".67",".74",".03",".02",".43","1.10","8.26","12.90","9.65","15998"
"Brian Dozier","Twins","LAA @ MIN","2B","4.67","1.12",".63",".25",".02",".22",".70",".57",".09",".04",".62",".89","8.25","12.80","9.69","9810"
"Edwin Encarnacion","Indians","CLE @ DET","DH","4.66","1.06",".62",".18",".01",".26",".68",".79",".01",".00",".62",".96","8.25","12.90","9.58","2151"
"Anthony Rendon","Nationals","SF @ WSH","3B","4.36","1.19",".71",".29",".01",".18",".70",".75",".03",".02",".50",".67","8.13","12.72","9.55","12861"
"Daniel Descalso","Diamondbacks","ARI @ COL","2B","4.66","1.16",".69",".25",".05",".16",".67",".78",".03",".02",".55",".89","8.13","12.71","9.53","8392"
"Adam Eaton","Nationals","SF @ WSH","LF","4.67","1.37",".90",".26",".04",".17",".73",".51",".09",".05",".39",".67","8.02","12.43","9.68","11205"
"Gary Sanchez","Yankees","NYY @ NYM","C","4.59","1.02",".54",".20",".00",".28",".63",".77",".02",".01",".55",".97","8.09","12.65","9.42","11442"
"Eugenio Suarez","Reds","STL @ CIN","3B","4.32","1.07",".62",".20",".01",".23",".64",".77",".03",".02",".55",".90","8.01","12.53","9.35","12552"
"Khris Davis","Athletics","KC @ OAK","DH","4.28",".97",".46",".20",".01",".30",".65",".75",".01",".01",".47","1.04","7.98","12.47","9.27","9112"
"Chris Iannetta","Rockies","ARI @ COL","C","4.08","1.07",".58",".25",".01",".24",".64",".72",".01",".01",".49",".76","7.84","12.25","9.16","8267"
"Gerardo Parra","Rockies","ARI @ COL","LF","4.30","1.35",".87",".31",".03",".14",".64",".71",".06",".04",".25",".50","7.72","12.07","9.30","8553"
"Joey Gallo","Rangers","HOU @ TEX","LF","4.25",".80",".32",".15",".02",".31",".60",".75",".04",".02",".60","1.50","7.88","12.31","9.05","14128"
"Christian Villanueva","Padres","SD @ MIA","3B","4.47",".98",".50",".19",".01",".28",".60",".80",".02",".02",".41","1.11","7.76","12.16","9.05","11738"
"Ian Desmond","Rockies","ARI @ COL","1B","4.20","1.16",".74",".20",".03",".20",".62",".70",".10",".05",".29",".84","7.67","11.97","9.16","6885"
"Jon Jay","Diamondbacks","ARI @ COL","LF","4.97","1.53","1.15",".29",".04",".05",".77",".42",".07",".04",".42",".68","7.61","11.78","9.30","5227"
"Evan Gattis","Astros","HOU @ TEX","DH","4.43","1.05",".56",".23",".01",".24",".62",".72",".02",".01",".44",".85","7.70","12.03","9.02","11003"
"Alen Hanson","Giants","SF @ WSH","2B","4.80","1.26",".83",".24",".04",".15",".61",".47",".20",".13",".30",".91","7.61","11.78","9.26","12926"
"Nelson Cruz","Mariners","SEA @ TB","DH","4.47","1.05",".61",".18",".00",".26",".60",".71",".01",".01",".52","1.20","7.69","12.01","9.01","2434"
"Aaron Hicks","Yankees","NYY @ NYM","CF","4.92","1.04",".66",".20",".02",".16",".71",".47",".11",".07",".70",".85","7.71","11.94","9.03","5297"
"Justin Upton","Angels","LAA @ MIN","LF","4.63","1.07",".62",".24",".00",".21",".59",".68",".05",".03",".52","1.30","7.64","11.92","8.97","5222"
"Jedd Gyorko","Cardinals","STL @ CIN","3B","4.37","1.04",".60",".17",".01",".26",".62",".70",".03",".02",".41","1.01","7.61","11.89","8.95","10816"
"Matt Kemp","Dodgers","ATL @ LAD","LF","4.27","1.17",".66",".23",".01",".28",".64",".65",".01",".01",".22",".95","7.56","11.79","9.02","5631"
"Justin Bour","Marlins","SD @ MIA","1B","4.35",".95",".58",".16",".01",".20",".63",".67",".01",".00",".76",".83","7.64","11.92","8.81","9744"
"Andrew McCutchen","Giants","SF @ WSH","RF","4.58","1.09",".68",".23",".01",".17",".63",".58",".05",".03",".60","1.00","7.56","11.76","8.89","9847"
"Yonder Alonso","Indians","CLE @ DET","1B","4.55","1.11",".71",".21",".01",".19",".62",".69",".01",".01",".52",".81","7.51","11.73","8.83","2530"
"Shin-Soo Choo","Rangers","HOU @ TEX","DH","4.68","1.00",".61",".22",".01",".16",".65",".50",".05",".03",".80","1.04","7.58","11.74","8.81","3174"
"Mike Moustakas","Royals","KC @ OAK","3B","4.52","1.11",".62",".26",".01",".23",".59",".67",".01",".01",".38",".65","7.47","11.66","8.84","4892"
"Derek Dietrich","Marlins","SD @ MIA","LF","4.56","1.15",".72",".24",".04",".15",".71",".49",".02",".01",".58",".87","7.45","11.56","8.81","10542"
"Kris Bryant","Cubs","PIT @ CHC","3B","4.56","1.16",".65",".31",".03",".16",".62",".45",".04",".03",".55",".95","7.45","11.52","8.84","15429"
"Evan Longoria","Giants","SF @ WSH","3B","4.48","1.14",".68",".26",".01",".20",".59",".73",".02",".01",".32",".84","7.36","11.52","8.74","9368"
"Dexter Fowler","Cardinals","STL @ CIN","RF","4.26",".96",".54",".18",".04",".20",".56",".59",".07",".03",".62",".85","7.43","11.54","8.70","4062"
"Max Muncy","Dodgers","ATL @ LAD","1B","4.37",".98",".53",".19",".01",".25",".67",".52",".03",".02",".51","1.12","7.42","11.52","8.70","13301"
"Franmil Reyes","Padres","SD @ MIA","RF","4.37",".97",".53",".14",".02",".28",".56",".70",".02",".02",".40","1.18","7.38","11.54","8.67","14566"
"Yadier Molina","Cardinals","STL @ CIN","C","4.49","1.18",".76",".21",".00",".20",".61",".68",".04",".03",".28",".68","7.31","11.43","8.73","7007"
"Joc Pederson","Dodgers","ATL @ LAD","LF","4.48",".99",".51",".22",".01",".26",".65",".51",".05",".03",".43",".94","7.37","11.43","8.68","11899"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.56","1.24",".75",".29",".07",".13",".65",".58",".02",".02",".30","1.02","7.27","11.33","8.74","11737"
"Christian Yelich","Brewers","MIL @ PHI","LF","4.63","1.12",".72",".24",".02",".15",".63",".48",".08",".04",".54","1.01","7.33","11.35","8.70","11477"
"Mitch Haniger","Mariners","SEA @ TB","RF","4.56","1.02",".59",".23",".02",".19",".58",".59",".05",".04",".53","1.25","7.30","11.36","8.58","14274"
"Eddie Rosario","Twins","LAA @ MIN","LF","4.56","1.22",".80",".24",".03",".15",".62",".57",".09",".06",".25",".89","7.20","11.22","8.70","12155"
"Buster Posey","Giants","SF @ WSH","C","4.68","1.26",".86",".27",".00",".13",".67",".46",".04",".02",".49",".61","7.25","11.23","8.68","9166"
"Whit Merrifield","Royals","KC @ OAK","2B","4.75","1.21",".80",".28",".03",".10",".54",".47",".17",".09",".40",".76","7.18","11.12","8.69","11281"
"Xander Bogaerts","Red Sox","CWS @ BOS","SS","4.49","1.13",".72",".26",".02",".12",".66",".51",".07",".03",".52",".93","7.22","11.22","8.56","12161"
"Leonys Martin","Tigers","CLE @ DET","CF","4.68","1.09",".71",".20",".07",".11",".63",".45",".16",".08",".43","1.06","7.18","11.12","8.61","11846"
"Jean Segura","Mariners","SEA @ TB","SS","4.68","1.27",".91",".23",".02",".10",".58",".47",".17",".09",".29",".87","7.09","10.99","8.66","5933"
"Anthony Rizzo","Cubs","PIT @ CHC","1B","4.26",".97",".54",".23",".02",".18",".57",".62",".03",".02",".58",".58","7.20","11.23","8.40","3473"
"Andrew Benintendi","Red Sox","CWS @ BOS","LF","4.59","1.09",".69",".24",".04",".11",".64",".46",".10",".05",".53",".93","7.16","11.09","8.50","17901"
"Yasiel Puig","Dodgers","ATL @ LAD","RF","4.07","1.00",".57",".18",".01",".24",".56",".62",".07",".05",".33",".82","7.13","11.12","8.45","14225"
"Miguel Cabrera","Tigers","CLE @ DET","1B","4.45","1.13",".74",".24",".01",".14",".60",".57",".01",".00",".58",".84","7.12","11.09","8.41","1744"
"Miguel Sano","Twins","LAA @ MIN","3B","4.16",".90",".48",".18",".01",".22",".56",".65",".01",".01",".59","1.43","7.16","11.17","8.30","12164"
"Chris Owings","Diamondbacks","ARI @ COL","CF","4.44","1.15",".75",".25",".04",".11",".53",".64",".12",".06",".29",".89","7.04","10.99","8.47","10030"
"Yulieski Gurriel","Astros","HOU @ TEX","1B","4.55","1.24",".79",".33",".01",".12",".56",".71",".03",".02",".25",".47","7.04","11.02","8.43","19198"
"Ian Kinsler","Angels","LAA @ MIN","2B","4.84","1.12",".72",".25",".02",".14",".65",".45",".10",".05",".42",".59","7.06","10.94","8.43","6195"
"Travis Shaw","Brewers","MIL @ PHI","3B","4.42",".95",".51",".23",".01",".21",".55",".65",".03",".01",".47",".92","7.09","11.07","8.29","11982"
"Carlos Santana","Phillies","MIL @ PHI","1B","4.27",".95",".53",".23",".02",".18",".56",".63",".02",".02",".58",".59","7.10","11.08","8.27","2396"
"Chad Pinder","Athletics","KC @ OAK","LF","4.47","1.04",".58",".23",".02",".21",".61",".57",".04",".02",".33","1.17","7.05","10.98","8.36","15191"
"C.J. Cron","Rays","SEA @ TB","DH","4.47","1.04",".63",".21",".01",".20",".61",".56",".03",".02",".41","1.08","7.02","10.93","8.30","12546"
"Lorenzo Cain","Brewers","MIL @ PHI","CF","4.73","1.12",".78",".21",".02",".11",".58",".38",".14",".07",".54",".91","6.99","10.80","8.39","9077"
"Tucker Barnhart","Reds","STL @ CIN","C","4.63","1.10",".72",".23",".02",".13",".74",".44",".02",".02",".53",".78","7.02","10.90","8.29","10200"
"Tyler Austin","Yankees","NYY @ NYM","1B","4.49",".89",".44",".20",".01",".24",".57",".64",".03",".02",".44","1.61","7.03","10.98","8.19","11850"
"Eduardo Escobar","Twins","LAA @ MIN","SS","4.45","1.09",".63",".28",".03",".15",".56",".57",".03",".03",".41",".95","6.96","10.84","8.26","6153"
"Juan Soto","Nationals","SF @ WSH","LF","4.14","1.04",".66",".19",".02",".17",".53",".59",".05",".03",".50",".81","6.96","10.84","8.23","20123"
"Nick Hundley","Giants","SF @ WSH","C","4.38","1.07",".62",".24",".01",".19",".56",".67",".02",".01",".28","1.11","6.93","10.84","8.22","3376"
"Matt Chapman","Athletics","KC @ OAK","3B","4.08",".90",".45",".20",".04",".21",".56",".59",".03",".02",".46",".97","6.97","10.86","8.15","16505"
"Adam Duvall","Reds","STL @ CIN","LF","4.11",".89",".46",".18",".01",".24",".51",".70",".02",".02",".37","1.10","6.94","10.86","8.11","10950"
"Ryan Braun","Brewers","MIL @ PHI","1B","4.32",".96",".56",".21",".01",".19",".52",".59",".10",".05",".41",".93","6.92","10.78","8.18","3410"
"Manny Machado","Orioles","BAL @ TOR","SS","4.52","1.06",".63",".25",".01",".18",".53",".58",".05",".03",".39",".72","6.91","10.76","8.21","11493"
"Travis Jankowski","Padres","SD @ MIA","RF","4.80","1.11",".84",".17",".04",".06",".58",".31",".22",".11",".59","1.00","6.90","10.62","8.33","13768"
"Matt Olson","Athletics","KC @ OAK","1B","4.18",".91",".49",".18",".01",".23",".58",".63",".02",".01",".42","1.06","6.94","10.84","8.11","14344"
"Mac Williamson","Giants","SF @ WSH","LF","4.27","1.02",".59",".20",".01",".22",".53",".62",".03",".02",".34","1.18","6.88","10.73","8.15","14158"
"Nomar Mazara","Rangers","HOU @ TEX","RF","4.45","1.03",".64",".19",".02",".18",".55",".61",".01",".01",".48","1.00","6.89","10.75","8.13","14553"
"Michael Conforto","Mets","NYY @ NYM","CF","4.41",".86",".49",".15",".01",".19",".54",".54",".02",".02",".74","1.26","6.96","10.82","8.05","16376"
"John Ryan Murphy","Diamondbacks","ARI @ COL","C","4.32","1.06",".66",".20",".01",".20",".54",".70",".02",".01",".30",".79","6.85","10.73","8.13","10346"
"Jeimer Candelario","Tigers","CLE @ DET","3B","4.36","1.01",".56",".26",".06",".12",".52",".61",".01",".00",".56","1.04","6.89","10.75","8.09","13621"
"Jason Kipnis","Indians","CLE @ DET","2B","4.44","1.06",".64",".27",".04",".12",".55",".59",".05",".03",".42",".78","6.86","10.69","8.13","9776"
"J.T. Realmuto","Marlins","SD @ MIA","C","4.45","1.12",".75",".22",".04",".11",".60",".54",".04",".03",".44",".77","6.83","10.64","8.15","11739"
"Jesus Aguilar","Brewers","MIL @ PHI","1B","4.53","1.00",".60",".18",".00",".21",".56",".62",".01",".01",".41","1.21","6.85","10.69","8.07","11342"
"Adrian Beltre","Rangers","HOU @ TEX","3B","4.35","1.09",".71",".22",".01",".15",".54",".62",".01",".01",".46",".71","6.79","10.61","8.04","639"
"Kyle Schwarber","Cubs","PIT @ CHC","LF","4.06",".85",".44",".16",".04",".21",".52",".62",".03",".02",".51","1.10","6.83","10.66","7.95","16478"
"Teoscar Hernandez","Blue Jays","BAL @ TOR","RF","4.35",".98",".49",".27",".03",".19",".55",".50",".10",".07",".26","1.22","6.77","10.52","8.07","13066"
"Yasmani Grandal","Dodgers","ATL @ LAD","C","3.95",".90",".47",".16",".00",".26",".53",".59",".02",".01",".40","1.01","6.80","10.59","7.97","11368"
"Jose Abreu","White Sox","CWS @ BOS","1B","4.39","1.16",".67",".32",".02",".15",".51",".52",".01",".01",".34",".90","6.74","10.47","8.09","15676"
"Jose Pirela","Padres","SD @ MIA","2B","4.58","1.13",".75",".24",".04",".10",".54",".57",".06",".04",".39",".80","6.73","10.48","8.06","5485"
"Marcus Semien","Athletics","KC @ OAK","SS","4.59","1.06",".66",".23",".03",".14",".57",".47",".09",".04",".40",".79","6.75","10.48","8.06","12533"
"Gleyber Torres","Yankees","NYY @ NYM","2B","4.37","1.02",".65",".17",".02",".18",".51",".53",".09",".05",".40","1.07","6.74","10.48","8.04","16997"
"Albert Pujols","Angels","LAA @ MIN","1B","4.52","1.10",".74",".19",".00",".17",".52",".70",".01",".01",".29",".63","6.68","10.47","7.96","1177"
"Cesar Hernandez","Phillies","MIL @ PHI","2B","4.58","1.15",".85",".18",".04",".08",".59",".33",".12",".07",".53",".92","6.70","10.33","8.09","10556"
"Freddie Freeman","Braves","ATL @ LAD","1B","4.38","1.11",".69",".23",".01",".18",".50",".51",".04",".03",".37",".94","6.69","10.39","8.03","5361"
"Jay Bruce","Mets","NYY @ NYM","RF","4.20",".87",".46",".18",".01",".21",".49",".67",".02",".02",".46","1.06","6.74","10.54","7.86","9892"
"Jesse Winker","Reds","STL @ CIN","RF","4.21","1.03",".68",".22",".01",".12",".54",".56",".03",".01",".57",".63","6.73","10.48","7.92","13590"
"Brandon Nimmo","Mets","NYY @ NYM","CF","4.62",".87",".53",".19",".03",".13",".57",".36",".07",".04",".82","1.32","6.76","10.44","7.86","12927"
"Salvador Perez","Royals","KC @ OAK","C","4.42","1.05",".62",".22",".01",".21",".51",".64",".01",".01",".24",".77","6.64","10.38","7.91","7304"
"Nick Ahmed","Diamondbacks","ARI @ COL","SS","4.20","1.04",".63",".22",".04",".15",".52",".58",".07",".04",".29",".80","6.62","10.33","7.92","12147"
"Asdrubal Cabrera","Mets","NYY @ NYM","2B","4.52","1.05",".68",".22",".01",".15",".60",".48",".02",".01",".45",".86","6.64","10.33","7.88","4962"
"Marwin Gonzalez","Astros","HOU @ TEX","LF","4.32","1.03",".64",".23",".02",".14",".54",".54",".05",".03",".44",".96","6.64","10.33","7.87","5497"
"Brian Anderson","Marlins","SD @ MIA","RF","4.25","1.06",".71",".22",".03",".10",".52",".62",".02",".01",".48",".84","6.63","10.36","7.84","18289"
"Starling Marte","Pirates","PIT @ CHC","CF","4.41","1.06",".72",".19",".04",".11",".45",".43",".19",".08",".34","1.00","6.56","10.15","7.97","9241"
"Max Stassi","Astros","HOU @ TEX","C","4.21",".84",".45",".19",".01",".20",".56",".58",".02",".01",".51","1.20","6.63","10.35","7.70","10059"
"Ozzie Albies","Braves","ATL @ LAD","2B","4.59","1.11",".69",".23",".02",".17",".50",".41",".12",".07",".22",".90","6.48","10.03","7.90","16556"
"Starlin Castro","Marlins","SD @ MIA","2B","4.68","1.26",".91",".22",".03",".10",".60",".41",".03",".02",".34",".84","6.46","10.01","7.87","4579"
"Aaron Altherr","Phillies","MIL @ PHI","RF","4.18",".87",".51",".17",".03",".16",".49",".58",".05",".04",".50","1.17","6.52","10.17","7.64","11270"
"Wilson Ramos","Rays","SEA @ TB","C","4.27","1.07",".72",".16",".00",".18",".50",".63",".01",".00",".29",".82","6.42","10.05","7.68","1433"
"Eduardo Nunez","Red Sox","CWS @ BOS","DH","4.27","1.12",".77",".26",".01",".09",".44",".60",".12",".06",".25",".71","6.39","9.97","7.73","6848"
"Jurickson Profar","Rangers","HOU @ TEX","SS","4.56",".96",".58",".24",".04",".10",".56",".49",".05",".03",".49",".72","6.44","10.02","7.59","10815"
"Jed Lowrie","Athletics","KC @ OAK","2B","4.37","1.08",".67",".30",".02",".10",".55",".46",".01",".00",".48",".68","6.42","9.97","7.63","4418"
"Luis Valbuena","Angels","LAA @ MIN","1B","4.41",".90",".53",".19",".01",".17",".52",".58",".01",".01",".48","1.16","6.45","10.06","7.54","4969"
"Willson Contreras","Cubs","PIT @ CHC","C","4.16",".98",".60",".23",".03",".12",".51",".58",".03",".02",".42",".82","6.41","10.01","7.58","11609"
"Ryon Healy","Mariners","SEA @ TB","1B","4.26","1.03",".62",".21",".00",".20",".49",".58",".01",".01",".26","1.16","6.38","9.95","7.62","15447"
"Justin Smoak","Blue Jays","BAL @ TOR","1B","4.25",".89",".48",".23",".00",".18",".51",".49",".00",".00",".55","1.07","6.43","9.99","7.51","9054"
"Yairo Munoz","Cardinals","STL @ CIN","3B","4.15","1.02",".68",".16",".01",".17",".47",".56",".08",".05",".25",".98","6.32","9.86","7.61","16313"
"Raffy Lopez","Padres","SD @ MIA","C","4.03",".80",".44",".13",".01",".23",".49",".58",".01",".01",".50","1.14","6.41","10.00","7.45","12606"
"Adam Jones","Orioles","BAL @ TOR","CF","4.63","1.13",".75",".23",".01",".14",".53",".54",".02",".01",".24",".81","6.30","9.83","7.59","6368"
"Miguel Andujar","Yankees","NYY @ NYM","3B","4.15","1.05",".63",".26",".02",".15",".49",".54",".04",".02",".26",".72","6.30","9.81","7.55","15878"
"Zack Cozart","Angels","LAA @ MIN","3B","4.31","1.05",".67",".23",".02",".13",".48",".51",".02",".01",".42",".73","6.31","9.82","7.54","2616"
"Tim Anderson","White Sox","CWS @ BOS","SS","4.60","1.12",".74",".23",".04",".12",".49",".37",".14",".07",".20","1.30","6.26","9.67","7.68","15172"
"Yan Gomes","Indians","CLE @ DET","C","4.33",".97",".60",".20",".01",".16",".53",".58",".01",".01",".37","1.13","6.32","9.88","7.47","9627"
"Mark Canha","Athletics","KC @ OAK","LF","3.96",".93",".49",".24",".02",".17",".51",".54",".02",".01",".34",".82","6.33","9.86","7.47","11445"
"Joey Wendle","Rays","SEA @ TB","2B","4.37","1.09",".73",".21",".06",".10",".49",".48",".07",".04",".32",".93","6.26","9.72","7.57","13853"
"Niko Goodrum","Tigers","CLE @ DET","1B","4.15",".91",".54",".20",".05",".12",".48",".53",".10",".06",".38","1.15","6.29","9.80","7.47","12092"
"Lonnie Chisenhall","Indians","CLE @ DET","RF","4.21","1.01",".65",".22",".03",".10",".53",".52",".04",".03",".39",".81","6.28","9.79","7.47","7571"
"Dee Gordon","Mariners","SEA @ TB","2B","4.79","1.23","1.01",".15",".04",".03",".48",".33",".28",".11",".18",".95","6.16","9.50","7.74","8203"
"Robbie Grossman","Twins","LAA @ MIN","DH","4.34",".96",".64",".23",".01",".07",".51",".49",".03",".02",".66",".81","6.32","9.82","7.39","5254"
"Odubel Herrera","Phillies","MIL @ PHI","CF","4.37","1.17",".84",".21",".03",".09",".50",".49",".06",".03",".29",".89","6.20","9.64","7.54","11476"
"Todd Frazier","Mets","NYY @ NYM","3B","4.30",".73",".43",".14",".00",".16",".48",".54",".04",".03",".69","1.13","6.30","9.82","7.24","785"
"Max Kepler","Twins","LAA @ MIN","RF","4.25",".93",".57",".24",".03",".10",".53",".54",".04",".02",".45",".82","6.23","9.72","7.32","12144"
"Ian Happ","Cubs","PIT @ CHC","CF","3.94",".80",".41",".17",".04",".18",".44",".55",".06",".03",".43","1.37","6.24","9.72","7.31","17919"
"Jake Marisnick","Astros","HOU @ TEX","CF","4.10",".81",".46",".17",".02",".16",".53",".51",".11",".05",".34","1.41","6.19","9.65","7.29","11339"
"Daniel Robertson","Rays","SEA @ TB","2B","4.58",".94",".67",".16",".02",".10",".55",".37",".03",".02",".68","1.18","6.21","9.61","7.30","14145"
"Pedro Alvarez","Orioles","BAL @ TOR","DH","4.31",".82",".43",".20",".00",".19",".48",".54",".01",".01",".47","1.17","6.18","9.63","7.20","2495"
"Scott Kingery","Phillies","MIL @ PHI","SS","4.07",".98",".62",".19",".03",".14",".41",".56",".09",".06",".25",".95","6.08","9.49","7.32","17975"
"Ben Zobrist","Cubs","PIT @ CHC","RF","4.37",".99",".64",".23",".03",".09",".52",".46",".02",".02",".48",".60","6.13","9.53","7.27","7435"
"Jake Bauers","Rays","SEA @ TB","LF","4.06",".87",".54",".19",".01",".12",".48",".46",".10",".07",".51",".97","6.15","9.55","7.25","15194"
"Victor Martinez","Tigers","CLE @ DET","DH","4.25","1.03",".74",".18",".00",".11",".50",".58",".01",".00",".41",".56","6.09","9.53","7.24","393"
"Jorge Soler","Royals","KC @ OAK","RF","4.32",".85",".48",".19",".00",".17",".49",".47",".03",".02",".50","1.25","6.15","9.56","7.20","14221"
"Yangervis Solarte","Blue Jays","BAL @ TOR","2B","4.44","1.04",".64",".24",".01",".15",".53",".43",".02",".01",".30",".66","6.07","9.43","7.29","5352"
"Carlos Gomez","Rays","SEA @ TB","RF","3.95",".85",".50",".18",".02",".15",".46",".53",".08",".04",".37","1.15","6.06","9.45","7.16","4881"
"Kendrys Morales","Blue Jays","BAL @ TOR","DH","4.15",".93",".54",".23",".00",".17",".45",".54",".01",".01",".31",".95","5.97","9.31","7.08","8610"
"Jason Heyward","Cubs","PIT @ CHC","RF","4.47","1.02",".68",".21",".05",".08",".54",".39",".05",".03",".34",".62","5.91","9.17","7.11","4940"
"Greg Allen","Indians","CLE @ DET","CF","4.10",".92",".62",".19",".06",".04",".52",".41",".12",".05",".43",".96","5.92","9.18","7.06","16623"
"Austin Meadows","Pirates","PIT @ CHC","CF","4.50","1.00",".66",".19",".05",".10",".46",".37",".14",".08",".23",".92","5.84","9.04","7.13","15672"
"J.T. Riddle","Marlins","SD @ MIA","SS","4.15","1.02",".71",".18",".04",".09",".42",".56",".04",".02",".32",".82","5.83","9.11","7.01","17642"
"Kyle Seager","Mariners","SEA @ TB","3B","4.37",".91",".56",".20",".01",".14",".47",".53",".01",".01",".36","1.05","5.88","9.17","6.95","9785"
"Danny Valencia","Orioles","BAL @ TOR","3B","4.41",".95",".61",".21",".01",".12",".45",".50",".01",".01",".41",".96","5.87","9.15","6.97","6364"
"Manuel Margot","Padres","SD @ MIA","CF","4.15",".93",".63",".17",".05",".08",".42",".41",".14",".07",".37",".75","5.83","9.04","7.03","14712"
