"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Cody Bellinger","Dodgers","LAD @ ATL","1B","4.28","1.05",".52",".23",".03",".27",".61",".67",".04",".03",".44","1.07","7.89","12.30","9.28","15998"
"Matt Chapman","Athletics","OAK @ TEX","3B","4.29","1.09",".58",".24",".03",".25",".64",".69",".03",".02",".40",".90","7.86","12.26","9.26","16505"
"C.J. Cron","Rays","TB @ BAL","DH","4.53","1.18",".69",".25",".01",".22",".63",".76",".03",".02",".35",".95","7.83","12.25","9.26","12546"
"Odubel Herrera","Phillies","PHI @ CIN","CF","4.65","1.28",".82",".24",".02",".19",".64",".64",".06",".03",".34",".93","7.79","12.14","9.35","11476"
"Marcus Semien","Athletics","OAK @ TEX","SS","4.84","1.26",".82",".26",".02",".16",".70",".62",".10",".05",".33",".72","7.77","12.10","9.30","12533"
"Carlos Santana","Phillies","PHI @ CIN","1B","4.54",".93",".50",".21",".01",".21",".65",".68",".02",".02",".75",".60","7.83","12.22","9.01","2396"
"Rougned Odor","Rangers","OAK @ TEX","2b","4.65","1.00",".57",".19",".03",".22",".65",".65",".11",".07",".46","1.22","7.74","12.07","9.10","12282"
"Yasmani Grandal","Dodgers","LAD @ ATL","C","4.51","1.03",".57",".21",".01",".25",".64",".71",".02",".01",".46","1.11","7.72","12.07","9.04","11368"
"Didi Gregorius","Yankees","KC @ NYY","SS","4.42","1.20",".75",".21",".02",".22",".66",".69",".03",".02",".30",".52","7.65","11.95","9.12","6012"
"A.J. Pollock","Diamondbacks","ARI @ CHC","CF","4.77","1.03",".63",".24",".03",".14",".60",".61",".15",".07",".57",".86","7.66","11.91","9.01","9256"
"Jonathan Schoop","Orioles","TB @ BAL","2B","4.47","1.21",".72",".22",".00",".26",".65",".66",".02",".01",".21",".87","7.55","11.78","9.04","11265"
"Kevin Kiermaier","Rays","TB @ BAL","CF","4.86","1.25",".84",".22",".04",".16",".64",".51",".12",".07",".36",".94","7.54","11.69","9.10","11038"
"Freddie Freeman","Braves","LAD @ ATL","1B","4.43","1.14",".71",".24",".02",".17",".63",".57",".04",".02",".58",".96","7.59","11.79","8.96","5361"
"Ozzie Albies","Braves","LAD @ ATL","2B","4.54","1.18",".75",".24",".04",".15",".66",".51",".15",".09",".32",".83","7.52","11.67","9.05","16556"
"Aaron Hicks","Yankees","KC @ NYY","CF","4.21",".96",".56",".16",".02",".22",".64",".63",".09",".05",".53",".81","7.56","11.78","8.84","5297"
"Matt Kemp","Dodgers","LAD @ ATL","LF","4.40","1.19",".72",".23",".01",".23",".61",".70",".01",".01",".26",".99","7.44","11.64","8.88","5631"
"Greg Bird","Yankees","KC @ NYY","1B","4.10",".90",".44",".17",".01",".28",".62",".68",".01",".01",".51","1.03","7.51","11.72","8.71","14131"
"Maikel Franco","Phillies","PHI @ CIN","3B","4.44","1.10",".64",".21",".01",".24",".61",".76",".01",".01",".27",".62","7.40","11.61","8.76","12179"
"Brett Gardner","Yankees","KC @ NYY","LF","4.64","1.16",".80",".18",".03",".15",".70",".48",".11",".04",".46",".68","7.39","11.47","8.84","9927"
"J.T. Realmuto","Marlins","WSH @ MIA","C","4.38","1.24",".76",".28",".04",".17",".58",".63",".05",".03",".27",".78","7.33","11.43","8.82","11739"
"Adam Eaton","Nationals","WSH @ MIA","LF","4.93","1.26",".87",".25",".05",".10",".63",".43",".09",".05",".53",".75","7.35","11.37","8.85","11205"
"Kole Calhoun","Angels","CWS @ LAA","RF","4.70","1.08",".69",".19",".02",".19",".69",".53",".04",".03",".52",".80","7.37","11.46","8.69","11200"
"Joey Votto","Reds","PHI @ CIN","1B","4.40","1.09",".73",".20",".02",".15",".65",".54",".02",".01",".69",".63","7.39","11.48","8.67","4314"
"Shohei Ohtani","Angels","CWS @ LAA","DH","4.57","1.01",".63",".18",".02",".19",".75",".52",".03",".02",".58","1.05","7.38","11.48","8.63","19755"
"Juan Soto","Nationals","WSH @ MIA","LF","4.51",".99",".63",".20",".02",".14",".60",".59",".05",".04",".76",".87","7.39","11.51","8.59","20123"
"Brian Dozier","Twins","MIN @ BOS","2B","4.56","1.02",".57",".23",".03",".19",".57",".61",".06",".03",".48",".96","7.32","11.40","8.62","9810"
"Jake Lamb","Diamondbacks","ARI @ CHC","3B","4.54",".84",".49",".17",".03",".15",".56",".61",".04",".03",".94","1.07","7.41","11.54","8.47","13329"
"Ian Happ","Cubs","ARI @ CHC","CF","4.24",".85",".49",".16",".03",".19",".58",".61",".07",".04",".74","1.41","7.38","11.49","8.52","17919"
"Kyle Schwarber","Cubs","ARI @ CHC","LF","4.15",".82",".45",".13",".02",".22",".54",".68",".03",".02",".77","1.15","7.38","11.51","8.46","16478"
"Daniel Murphy","Nationals","WSH @ MIA","2B","4.41","1.14",".69",".28",".03",".15",".56",".69",".02",".01",".44",".49","7.27","11.36","8.60","4316"
"Eddie Rosario","Twins","MIN @ BOS","LF","4.67","1.25",".82",".24",".03",".16",".62",".56",".09",".06",".22",".91","7.20","11.20","8.72","12155"
"Nick Williams","Phillies","PHI @ CIN","RF","4.33","1.07",".64",".19",".03",".22",".55",".66",".04",".03",".37","1.11","7.25","11.31","8.60","14330"
"Adrian Beltre","Rangers","OAK @ TEX","3B","4.42","1.09",".70",".21",".01",".17",".63",".66",".01",".01",".50",".87","7.22","11.29","8.50","639"
"Elvis Andrus","Rangers","OAK @ TEX","SS","4.53","1.16",".77",".24",".03",".12",".56",".56",".11",".05",".40",".70","7.16","11.12","8.59","8709"
"Steven Souza Jr.","Diamondbacks","ARI @ CHC","RF","4.65",".84",".52",".16",".02",".15",".57",".62",".08",".05",".81","1.27","7.27","11.33","8.36","5667"
"Nick Martini","Athletics","OAK @ TEX","OF","4.94","1.19",".82",".22",".05",".11",".68",".43",".05",".03",".56",".90","7.18","11.11","8.57","12005"
"Andrew McCutchen","Giants","MIL @ SF","RF","4.45","1.05",".68",".24",".03",".11",".57",".55",".06",".03",".69",".83","7.21","11.21","8.46","9847"
"Mitch Moreland","Red Sox","MIN @ BOS","1B","4.35","1.04",".60",".25",".02",".17",".58",".68",".01",".01",".46",".86","7.17","11.20","8.41","3086"
"Tim Beckham","Orioles","TB @ BAL","3B","4.58","1.16",".73",".20",".02",".20",".62",".54",".05",".04",".29","1.12","7.09","11.04","8.52","7949"
"Cesar Hernandez","Phillies","PHI @ CIN","2B","4.86","1.16",".86",".18",".04",".08",".65",".37",".13",".07",".63",".94","7.13","11.02","8.54","10556"
"Mark Trumbo","Orioles","TB @ BAL","DH","4.26","1.04",".60",".19",".00",".25",".59",".65",".01",".00",".32","1.00","7.12","11.13","8.42","6876"
"Scooter Gennett","Reds","PHI @ CIN","2B","4.51","1.25",".84",".24",".02",".16",".66",".56",".03",".02",".24",".78","7.05","10.99","8.52","10339"
"Adam Duvall","Reds","PHI @ CIN","LF","4.11",".95",".48",".22",".02",".23",".53",".70",".03",".02",".35",".91","7.10","11.11","8.34","10950"
"Brandon Nimmo","Mets","NYM @ PIT","CF","4.77","1.05",".65",".22",".05",".14",".61",".40",".06",".04",".64","1.23","7.10","10.97","8.39","12927"
"Mike Moustakas","Royals","KC @ NYY","3B","4.38",".99",".55",".18",".00",".26",".54",".64",".01",".01",".37",".88","7.06","11.02","8.32","4892"
"Jose Abreu","White Sox","CWS @ LAA","1B","4.50","1.09",".66",".24",".01",".19",".57",".58",".01",".01",".42",".92","7.05","10.97","8.35","15676"
"Matt Duffy","Rays","TB @ BAL","3B","4.74","1.40","1.06",".24",".01",".08",".63",".48",".09",".05",".27",".59","6.94","10.77","8.51","13836"
"Dustin Fowler","Athletics","OAK @ TEX","CF","4.18","1.11",".69",".19",".08",".16",".51",".57",".15",".08",".16",".77","6.90","10.74","8.39","17098"
"Michael Conforto","Mets","NYM @ PIT","CF","4.44","1.00",".61",".20",".02",".18",".55",".58",".03",".02",".55",".97","6.99","10.89","8.22","16376"
"Adam Jones","Orioles","TB @ BAL","CF","4.36","1.23",".81",".22",".00",".20",".56",".60",".01",".01",".19",".65","6.88","10.73","8.32","6368"
"Yoan Moncada","White Sox","CWS @ LAA","2B","4.72",".96",".59",".17",".03",".17",".56",".45",".12",".07",".54","1.57","6.97","10.78","8.24","17232"
"Albert Pujols","Angels","CWS @ LAA","1B","4.28","1.05",".67",".17",".00",".21",".54",".75",".01",".01",".29",".50","6.90","10.83","8.16","1177"
"Brian Anderson","Marlins","WSH @ MIA","RF","4.48","1.17",".74",".26",".03",".14",".64",".47",".02",".02",".37",".76","6.88","10.69","8.25","18289"
"Christian Yelich","Brewers","MIL @ SF","LF","4.54","1.18",".79",".26",".03",".10",".54",".52",".06",".04",".43",".92","6.85","10.64","8.23","11477"
"Eric Thames","Brewers","MIL @ SF","1B","4.75",".98",".55",".21",".04",".18",".59",".43",".05",".03",".50","1.26","6.87","10.65","8.13","3711"
"Asdrubal Cabrera","Mets","NYM @ PIT","2B","4.67","1.20",".79",".26",".01",".14",".59",".51",".02",".02",".33",".74","6.80","10.58","8.19","4962"
"Chris Davis","Orioles","TB @ BAL","1B","4.16",".84",".43",".14",".00",".27",".58",".59",".01",".01",".47","1.37","6.89","10.75","8.01","9272"
"Willie Calhoun","Rangers","OAK @ TEX","LF","4.00","1.02",".61",".18",".03",".20",".54",".64",".02",".01",".34",".53","6.79","10.61","8.05","17838"
"Renato Nunez","Orioles","TB @ BAL","3B","3.95",".94",".50",".17",".01",".26",".53",".63",".01",".01",".31","1.03","6.79","10.61","8.01","14503"
"Buster Posey","Giants","MIL @ SF","C","4.55","1.21",".88",".26",".01",".06",".63",".42",".04",".03",".58",".49","6.77","10.49","8.09","9166"
"Jose Peraza","Reds","PHI @ CIN","SS","4.63","1.29",".99",".19",".04",".07",".59",".39",".18",".09",".23",".45","6.67","10.32","8.25","13593"
"Daniel Palka","White Sox","CWS @ LAA","DH","4.40",".89",".49",".15",".02",".23",".54",".61",".05",".03",".38","1.47","6.79","10.59","7.98","14897"
"Jordan Luplow","Pirates","NYM @ PIT","LF","3.97","1.01",".63",".17",".02",".19",".50",".65",".04",".03",".34",".71","6.72","10.51","7.99","16424"
"Lorenzo Cain","Brewers","MIL @ SF","CF","4.64","1.21",".90",".22",".03",".07",".57",".38",".15",".06",".42",".74","6.70","10.35","8.15","9077"
"Wilmer Flores","Mets","NYM @ PIT","1B","4.56","1.18",".76",".27",".00",".15",".55",".59",".02",".01",".25",".49","6.69","10.44","8.04","5827"
"Joey Wendle","Rays","TB @ BAL","2B","4.43","1.22",".84",".24",".03",".10",".54",".58",".07",".05",".24",".75","6.66","10.38","8.08","13853"
"Xander Bogaerts","Red Sox","MIN @ BOS","SS","4.25","1.07",".68",".25",".02",".12",".54",".58",".05",".03",".40",".80","6.71","10.46","7.98","12161"
"Daniel Descalso","Diamondbacks","ARI @ CHC","2B","4.43",".82",".51",".18",".03",".09",".46",".56",".03",".02",".99",".91","6.83","10.61","7.80","8392"
"Starlin Castro","Marlins","WSH @ MIA","2B","4.59","1.30",".91",".24",".02",".13",".61",".45",".03",".02",".24",".73","6.63","10.29","8.10","4579"
"Jesus Aguilar","Brewers","MIL @ SF","1B","4.43","1.01",".61",".21",".01",".18",".50",".67",".01",".00",".37","1.06","6.67","10.44","7.88","11342"
"Gleyber Torres","Yankees","KC @ NYY","2B","3.75",".97",".60",".15",".01",".21",".56",".57",".07",".04",".29",".93","6.66","10.38","7.92","16997"
"Kurt Suzuki","Braves","LAD @ ATL","C","4.23","1.02",".64",".23",".00",".15",".53",".63",".01",".01",".45",".58","6.64","10.38","7.82","8259"
"Jason Heyward","Cubs","ARI @ CHC","RF","4.45","1.08",".75",".21",".03",".10",".54",".49",".04",".03",".54",".55","6.59","10.25","7.85","4940"
"Avisail Garcia","White Sox","CWS @ LAA","RF","4.30","1.13",".76",".19",".02",".17",".47",".58",".03",".03",".28","1.05","6.53","10.18","7.88","5760"
"Eduardo Escobar","Twins","MIN @ BOS","SS","4.45","1.05",".61",".27",".03",".14",".50",".60",".03",".02",".31",".96","6.54","10.22","7.80","6153"
"Rafael Devers","Red Sox","MIN @ BOS","3B","4.14","1.03",".62",".22",".02",".17",".51",".60",".04",".03",".31",".93","6.54","10.22","7.79","17350"
"Willson Contreras","Cubs","ARI @ CHC","C","4.35",".93",".59",".19",".03",".12",".54",".57",".03",".02",".58","1.02","6.60","10.30","7.71","11609"
"Miguel Andujar","Yankees","KC @ NYY","3B","3.98","1.11",".69",".24",".01",".17",".52",".57",".03",".02",".20",".68","6.50","10.15","7.83","15878"
"Chase d'Arnaud","Giants","MIL @ SF","SS","4.67",".99",".69",".18",".05",".07",".55",".36",".17",".09",".56","1.08","6.56","10.13","7.83","6652"
"Josh Harrison","Pirates","NYM @ PIT","2B","4.60","1.20",".83",".25",".03",".09",".56",".40",".09",".04",".32",".64","6.48","10.03","7.89","8202"
"Whit Merrifield","Royals","KC @ NYY","2B","4.60","1.09",".74",".25",".01",".09",".50",".36",".19",".09",".38","1.02","6.49","10.01","7.87","11281"
"Ronald Guzman","Rangers","OAK @ TEX","1B","4.21",".92",".59",".15",".03",".15",".55",".53",".03",".02",".54","1.08","6.50","10.12","7.63","14388"
"Robinson Chirinos","Rangers","OAK @ TEX","C","4.11",".75",".40",".15",".01",".19",".54",".56",".02",".01",".64","1.44","6.55","10.21","7.52","3142"
"Trey Mancini","Orioles","TB @ BAL","LF","4.06","1.03",".65",".18",".01",".19",".53",".54",".01",".01",".32",".96","6.42","10.01","7.67","15149"
"Mallex Smith","Rays","TB @ BAL","LF","4.21","1.13",".84",".20",".05",".04",".47",".46",".20",".10",".29",".70","6.36","9.87","7.79","13608"
"Yolmer Sanchez","White Sox","CWS @ LAA","3B","4.60","1.07",".71",".21",".05",".10",".55",".42",".09",".06",".36",".93","6.37","9.87","7.68","11602"
"Ian Kinsler","Angels","CWS @ LAA","2B","4.06",".93",".60",".18",".01",".15",".52",".55",".08",".05",".40",".40","6.39","9.96","7.56","6195"
"Gregory Polanco","Pirates","NYM @ PIT","RF","4.39",".97",".60",".21",".03",".13",".51",".52",".07",".03",".41",".91","6.39","9.94","7.58","12907"
"Mark Reynolds","Nationals","WSH @ MIA","1B","4.30",".92",".59",".16",".01",".17",".47",".61",".02",".01",".49","1.21","6.40","10.00","7.51","7619"
"Nick Hundley","Giants","MIL @ SF","C","4.35","1.02",".64",".26",".01",".11",".50",".62",".02",".01",".40","1.01","6.36","9.95","7.52","3376"
"Johan Camargo","Braves","LAD @ ATL","3B","4.12","1.02",".65",".23",".02",".12",".46",".57",".02",".02",".43",".89","6.27","9.78","7.45","14950"
"Daniel Robertson","Rays","TB @ BAL","2B","4.32","1.02",".71",".19",".01",".12",".52",".51",".02",".02",".50",".93","6.28","9.78","7.45","14145"
"Scott Kingery","Phillies","PHI @ CIN","SS","4.22","1.04",".69",".20",".02",".13",".46",".51",".12",".06",".26",".95","6.23","9.69","7.54","17975"
"Justin Bour","Marlins","WSH @ MIA","1B","4.28",".92",".60",".14",".01",".17",".50",".58",".00",".00",".46","1.06","6.28","9.80","7.38","9744"
"Lucas Duda","Royals","KC @ NYY","1B","4.19",".82",".41",".18",".00",".23",".47",".51",".01",".01",".48","1.34","6.30","9.80","7.36","2502"
"Josh Bell","Pirates","NYM @ PIT","1B","4.08","1.01",".66",".21",".03",".11",".52",".51",".02",".02",".44",".63","6.23","9.70","7.40","13145"
"Enrique Hernandez","Dodgers","LAD @ ATL","SS","4.07",".86",".47",".17",".02",".20",".47",".58",".02",".01",".36",".88","6.24","9.75","7.35","10472"
"Chris Taylor","Dodgers","LAD @ ATL","SS","4.18",".99",".61",".23",".04",".11",".45",".48",".08",".05",".37","1.16","6.20","9.63","7.43","13757"
"Phillip Ervin","Reds","PHI @ CIN","DH","4.00",".99",".65",".21",".03",".10",".40",".49",".15",".08",".35",".81","6.15","9.56","7.42","14738"
"Austin Slater","Giants","MIL @ SF","LF","4.14","1.05",".71",".24",".03",".06",".42",".50",".06",".04",".50",".89","6.17","9.58","7.37","16153"
"Travis Shaw","Brewers","MIL @ SF","3B","4.32",".95",".57",".23",".02",".13",".46",".54",".02",".02",".42",".75","6.16","9.61","7.29","11982"
"David Freese","Pirates","NYM @ PIT","3B","4.18","1.05",".73",".20",".01",".11",".53",".48",".01",".01",".43",".82","6.14","9.56","7.32","9549"
"Nick Markakis","Braves","LAD @ ATL","RF","4.33","1.11",".80",".23",".01",".07",".52",".53",".01",".01",".42",".69","6.12","9.55","7.32","5930"
"Andrelton Simmons","Angels","CWS @ LAA","SS","4.17","1.12",".82",".21",".02",".08",".48",".49",".07",".05",".33",".24","6.07","9.44","7.35","10847"
"Elias Diaz","Pirates","NYM @ PIT","C","4.28","1.09",".75",".23",".01",".11",".50",".57",".03",".01",".25",".59","6.03","9.43","7.26","11680"
"Mitch Garver","Twins","MIN @ BOS","C","4.24",".98",".61",".23",".02",".12",".48",".50",".01",".01",".44","1.05","6.07","9.45","7.20","15161"
"Tucker Barnhart","Reds","PHI @ CIN","C","4.22","1.04",".72",".22",".01",".09",".49",".55",".02",".01",".36",".59","6.01","9.40","7.18","10200"
"Cameron Maybin","Marlins","WSH @ MIA","RF","4.07",".98",".67",".20",".03",".08",".40",".44",".14",".07",".40",".75","5.98","9.27","7.20","5223"
"Jose Bautista","Mets","NYM @ PIT","DH","4.35",".78",".47",".17",".00",".13",".48",".50",".03",".02",".61",".99","6.04","9.41","7.00","1887"
"Joe Mauer","Twins","MIN @ BOS","1B","4.78","1.17",".86",".25",".01",".05",".53",".34",".01",".01",".49",".72","5.94","9.19","7.19","1857"
"Salvador Perez","Royals","KC @ NYY","C","4.28",".92",".53",".17",".00",".21",".44",".58",".01",".00",".21","1.14","5.94","9.29","7.08","7304"
"Jorge Bonifacio","Royals","KC @ NYY","RF","4.49",".91",".57",".19",".01",".14",".51",".44",".03",".02",".43","1.48","5.97","9.27","7.06","12174"
"Robbie Grossman","Twins","MIN @ BOS","DH","4.34",".98",".66",".23",".01",".08",".49",".46",".03",".02",".49",".89","5.94","9.24","7.04","5254"
"Albert Almora Jr.","Cubs","ARI @ CHC","CF","4.57","1.14",".81",".24",".03",".07",".53",".44",".03",".02",".26",".83","5.85","9.10","7.12","14109"
"Jorge Alfaro","Phillies","PHI @ CIN","C","4.11",".95",".60",".20",".01",".15",".44",".49",".01",".01",".33","1.36","5.81","9.05","6.94","12180"
"Jackie Bradley Jr.","Red Sox","MIN @ BOS","CF","3.79",".82",".49",".19",".03",".11",".51",".44",".05",".03",".40",".89","5.73","8.92","6.75","12984"
"Jonathan Lucroy","Athletics","OAK @ TEX","C","4.05","1.02",".71",".21",".02",".09",".49",".46",".01",".01",".32",".45","5.65","8.81","6.80","7870"
"Brandon Crawford","Giants","MIL @ SF","SS","4.24",".95",".66",".20",".03",".06",".45",".51",".03",".03",".42",".89","5.66","8.84","6.73","5343"
"Matt Davidson","White Sox","CWS @ LAA","DH","4.09",".76",".43",".14",".01",".19",".44",".49",".01",".00",".45","1.52","5.71","8.90","6.67","7226"
"Martin Prado","Marlins","WSH @ MIA","3B","4.19","1.09",".76",".25",".02",".07",".43",".50",".02",".01",".24",".52","5.61","8.75","6.81","3312"
"Eduardo Nunez","Red Sox","MIN @ BOS","DH","4.03","1.04",".75",".21",".01",".07",".42",".47",".11",".06",".20",".57","5.60","8.72","6.84","6848"
"Alex Avila","Diamondbacks","ARI @ CHC","C","4.21",".58",".38",".10",".00",".10",".41",".41",".02",".01","1.06","1.42","5.82","9.02","6.53","7476"
"Max Kepler","Twins","MIN @ BOS","RF","4.13",".89",".55",".21",".03",".11",".43",".48",".03",".02",".36",".80","5.60","8.72","6.65","12144"
"Jorge Polanco","Twins","MIN @ BOS","SS","4.01",".92",".61",".20",".03",".08",".40",".46",".07",".05",".33",".77","5.52","8.59","6.63","13152"
"Tim Anderson","White Sox","CWS @ LAA","SS","3.97",".95",".65",".16",".02",".12",".38",".46",".10",".05",".19","1.05","5.47","8.51","6.66","15172"
"Jose Reyes","Mets","NYM @ PIT","3B","4.14",".93",".64",".19",".03",".07",".37",".46",".11",".05",".31",".55","5.48","8.52","6.61","1736"
"Adeiny Hechavarria","Rays","TB @ BAL","SS","4.09","1.07",".80",".18",".02",".07",".42",".53",".02",".01",".18",".56","5.38","8.41","6.56","10459"
"David Fletcher","Angels","CWS @ LAA","SS","3.82","1.02",".73",".20",".02",".06",".43",".43",".08",".06",".24",".44","5.38","8.38","6.56","17992"
"Nick Ahmed","Diamondbacks","ARI @ CHC","SS","4.33",".77",".50",".16",".03",".09",".38",".54",".06",".04",".45",".92","5.46","8.53","6.40","12147"
"Addison Russell","Cubs","ARI @ CHC","SS","4.04",".86",".56",".19",".01",".10",".37",".51",".02",".02",".41",".92","5.43","8.48","6.43","14106"
"Austin Romine","Yankees","KC @ NYY","C","3.87",".90",".60",".18",".00",".11",".49",".44",".02",".01",".30",".78","5.38","8.39","6.41","5491"
"Amed Rosario","Mets","NYM @ PIT","SS","4.01","1.02",".73",".18",".05",".06",".34",".45",".11",".06",".18",".74","5.31","8.25","6.54","15518"
"Kevin Plawecki","Mets","NYM @ PIT","C","4.24",".93",".64",".20",".01",".08",".42",".44",".02",".01",".43",".83","5.38","8.37","6.40","13807"
"Ender Inciarte","Braves","LAD @ ATL","CF","4.01",".95",".76",".14",".02",".04",".35",".42",".14",".06",".37",".66","5.32","8.26","6.47","4922"
"Billy Hamilton","Reds","PHI @ CIN","CF","3.75",".88",".67",".13",".05",".03",".39",".31",".24",".08",".28",".79","5.31","8.20","6.51","10199"
"Jordy Mercer","Pirates","NYM @ PIT","SS","3.85",".93",".62",".21",".02",".08",".39",".45",".02",".01",".36",".61","5.28","8.22","6.32","6547"
"Matt Wieters","Nationals","WSH @ MIA","C","4.18",".83",".56",".16",".00",".10",".41",".49",".02",".01",".41",".80","5.30","8.27","6.26","4298"
"Omar Narvaez","White Sox","CWS @ LAA","C","4.20",".96",".70",".19",".00",".06",".41",".36",".03",".02",".48",".72","5.27","8.17","6.32","13338"
"Dansby Swanson","Braves","LAD @ ATL","SS","3.90",".85",".57",".18",".02",".08",".37",".43",".04",".02",".45",".89","5.28","8.20","6.26","18314"
"Brad Miller","Brewers","MIL @ SF","1B","4.10",".82",".50",".19",".03",".09",".37",".42",".03",".02",".41","1.12","5.24","8.14","6.22","12775"
"Martin Maldonado","Angels","CWS @ LAA","C","3.94",".83",".55",".16",".01",".11",".41",".44",".02",".01",".37",".87","5.16","8.04","6.12","6887"
"Tyler Saladino","Brewers","MIL @ SF","SS","4.22",".89",".64",".17",".03",".06",".37",".40",".09",".05",".31",".92","5.11","7.94","6.18","10807"
"Jesus Sucre","Rays","TB @ BAL","C","3.98",".97",".74",".15",".00",".08",".43",".46",".05",".03",".18",".50","5.05","7.90","6.15","5942"
"Sandy Leon","Red Sox","MIN @ BOS","C","3.90",".85",".58",".17",".01",".09",".46",".41",".02",".02",".35",".96","5.11","7.96","6.07","5273"
"Adalberto Mondesi","Royals","KC @ NYY","SS","3.73",".76",".48",".15",".02",".12",".36",".37",".16",".07",".18","1.28","5.06","7.85","6.12","13769"
"David Bote","Cubs","ARI @ CHC","3B","3.81",".76",".49",".16",".02",".09",".44",".37",".04",".03",".43","1.01","5.11","7.94","6.03","14593"
