"Austin Hedges",2800,SDP,C,ARI,,0.999,5.81
"Paul Goldschmidt",5200,ARI,1B,SDP,,0.771,10.52
"A.J. Pollock",4900,ARI,OF,SDP,,0.798,10.12
"Jose Pirela",3300,SDP,2B/OF,ARI,,0.999,6.96
"Wil Myers",4300,SDP,OF,ARI,,0.999,7.85
"Jake Lamb",4400,ARI,3B,SDP,,0.999,6.29
"Jarrod Dyson",3100,ARI,OF,SDP,,0.753,7.26
"Manuel Margot",3600,SDP,OF,ARI,,0.999,7.37
"Nick Ahmed",3300,ARI,SS,SDP,,0.758,8.49
"John Ryan Murphy",3900,ARI,C,SDP,,0.999,6.93
"Mike Trout",6000,LAA,OF,SEA,,0.791,11.23
"Justin Upton",4700,LAA,OF,SEA,,0.78,8.7
"Albert Pujols",3700,LAA,1B,SEA,,0.999,6.83
"Christian Villanueva",3900,SDP,3B,ARI,,0.726,6.69
"Hunter Renfroe",3700,SDP,OF,ARI,,0.738,6.15
"Chris Owings",3000,ARI,2B/OF,SDP,,0.999,6.49
"Ketel Marte",3700,ARI,2B/SS,SDP,,0.737,5.67
"David Peralta",4800,ARI,OF,SDP,,0.999,6.76
"Freddy Galvis",2900,SDP,SS,ARI,,0.999,6.47
"Ryan Braun",4400,MIL,1B/OF,ATL,,0.782,9.29
"Hernan Perez",3300,MIL,2B/OF,ATL,,0.999,7.53
"Ronald Acuna",4900,ATL,OF,MIL,,0.999,6.81
"Dansby Swanson",3500,ATL,SS,MIL,,0.999,5.28
"Tyler Flowers",3500,ATL,C,MIL,,0.999,6.52
"Christian Yelich",4900,MIL,OF,ATL,,0.73,7.3
"Johan Camargo",3700,ATL,3B/SS,MIL,,0.999,6.17
"Jesus Aguilar",5100,MIL,1B,ATL,,0.809,9.23
"Jonathan Villar",3400,MIL,2B,ATL,,0.999,7.18
"Travis Jankowski",3900,SDP,OF,ARI,,0.763,7.85
"Eric Hosmer",3800,SDP,1B,ARI,,0.779,9.49
"Cory Spangenberg",3400,SDP,2B/3B,ARI,,0.758,8.13
"Tyler Saladino",3400,MIL,3B/SS,ATL,,0,7.04
"Manny Pina",3300,MIL,C,ATL,,0.74,4.94
"Erik Kratz",3200,MIL,C,ATL,,0.999,5.65
"Keon Broxton",3800,MIL,OF,ATL,,0.793,6.84
"Andrelton Simmons",3700,LAA,SS,SEA,,0.72,7.03
"Ian Kinsler",3500,LAA,2B,SEA,,0.999,7.29
"Tommy Pham",4200,STL,OF,SFG,,0.763,8.14
"Jose Martinez",4400,STL,1B,SFG,,0.748,7.85
"Marcell Ozuna",3700,STL,OF,SFG,,0.742,7.09
"Joe Panik",3500,SFG,2B,STL,,0.999,6.24
"Pablo Sandoval",3200,SFG,1B/3B,STL,,0.999,5.53
"Alen Hanson",3800,SFG,2B/OF,STL,,0.999,6.55
"Brandon Belt",4700,SFG,1B,STL,,0.74,7.25
"Brandon Crawford",4500,SFG,SS,STL,,0.999,6.98
"Yadier Molina",4000,STL,C,SFG,,0.999,5.94
"Buster Posey",4200,SFG,1B/C,STL,,0.703,6.39
"Jedd Gyorko",3400,STL,2B/3B,SFG,,0.999,6.15
"Austin Slater",3300,SFG,OF,STL,,0.793,5.49
"Harrison Bader",3400,STL,OF,SFG,,0.755,6.2
"Hunter Pence",3000,SFG,OF,STL,,0.745,5.91
"Yairo Munoz",3300,STL,SS,SFG,,0.999,4.88
"Andrew McCutchen",4000,SFG,OF,STL,,0.749,7.42
"Gorkys Hernandez",3700,SFG,OF,STL,,0.999,5.65
"Kolten Wong",2900,STL,2B,SFG,,0.999,5.53
"Dexter Fowler",2900,STL,OF,SFG,,0.745,6.77
"Mike Zunino",3200,SEA,C,LAA,,0.999,6.45
"Guillermo Heredia",2800,SEA,OF,LAA,,0.999,5.59
"Jabari Blash",3200,LAA,OF,SEA,,0.999,5.73
