"Dereck Rodriguez",7600,SFG,SP,COL,14.92149,6.09826,10.13
"German Marquez",9300,COL,SP,SFG,17.50434,5.70564,11.74
"Justin Verlander",12300,HOU,SP,MIN,34.57938,17.24976,26.62
"Trevor May",4000,MIN,SP,HOU,20.00916,4.05072,11.64
"Francisco Liriano",4900,DET,SP,CHW,21.30316,3.86608,13.24
"Lucas Giolito",6300,CHW,SP,DET,18.614,4.7216,11.35
"Joey Lucchesi",8000,SDP,SP,ARI,22.28149,7.13944,14.63
"Robbie Ray",8900,ARI,SP,SDP,33.54735,11.01855,22.35
"Jason Vargas",5600,NYM,SP,LAD,20.0168,0.97464,10.48
"Rich Hill",10000,LAD,SP,NYM,27.76224,13.6488,19.36
"Alex Cobb",5900,BAL,SP,SEA,19.2375,7.2875,12.5
"Wade LeBlanc",8400,SEA,SP,BAL,26.61023,7.93432,16.81
"Liam Hendriks",4000,OAK,SP,NYY,16.87433,0.29995,8.57
"J.A. Happ",10400,NYY,SP,OAK,25.80513,2.55905,16.51
"Mike Montgomery",6400,CHC,SP,MIL,21.0816,3.355,12.2
"Wade Miley",6600,MIL,SP,CHC,21.284,3.24268,12.52
"Ryne Stanek",4300,TBR,SP,TOR,8.28,8.28,8.28
"Jake Arrieta",7400,PHI,SP,MIA,23.904,7.04,16
"Ryan Borucki",6200,TOR,SP,TBR,21.4896,3.8962,12.1
"Cody Reed",5000,CIN,SP,PIT,19.32161,2.64022,10.91
"John Gant",6800,STL,SP,WAS,12.15,12.15,12.15
"Joe Musgrove",7000,PIT,SP,CIN,24.64767,0.75213,12.33
"Trevor Richards",7300,MIA,SP,PHI,20.59932,4.81152,12.53
"Danny Duffy",6700,KCR,SP,CLE,22.14795,4.32567,12.99
"Mike Minor",7700,TEX,SP,LAA,18.2103,6.98362,12.02
"Andrew Heaney",8700,LAA,SP,TEX,24.36797,9.56758,17.27
"Sean Newcomb",7100,ATL,SP,BOS,22.31811,5.93079,14.79
"Rick Porcello",8600,BOS,SP,ATL,26.7093,7.5225,17.7
"Mike Clevinger",11000,CLE,SP,KCR,28.55302,8.07925,19.01
"Erick Fedde",5300,WAS,SP,STL,19.19597,3.76623,10.73
