"DJ LeMahieu",4300,COL,2B,SFG,12.40218,0.0071399999999997,7.14
"Nick Hundley",3200,SFG,C,COL,12.75844,0.0068299999999999,6.83
"Evan Longoria",4100,SFG,3B,COL,16.22284,0.0086200000000005,8.62
"Nolan Arenado",5200,COL,3B,SFG,17.8882,0.010339999999999,10.34
"Trevor Story",4800,COL,SS,SFG,14.24654,0.0084099999999996,8.41
"Gorkys Hernandez",3900,SFG,OF,COL,11.69233,1.32977,6.89
"Ian Desmond",4300,COL,1B,SFG,11.98011,0.0072299999999998,7.23
"Tony Wolters",3300,COL,C,SFG,9.826,0.0057799999999997,5.78
"David Dahl",4900,COL,OF,SFG,16.3212,0.0086999999999993,8.7
"Joe Panik",3400,SFG,2B,COL,14.2128,2.47032,8.46
"Gregor Blanco",3000,SFG,OF,COL,15.081,1.84628,9.14
"Chris Gimenez",2600,MIN,C,HOU,5.55,5.55,5.55
"Brandon Belt",4200,SFG,1B,COL,18.26896,2.23332,10.06
"Brandon Crawford",4200,SFG,SS,COL,15.53876,0.0081100000000003,8.11
"Carlos Gonzalez",4900,COL,OF,SFG,14.00955,2.38065,8.85
"Charlie Blackmon",5400,COL,OF,SFG,18.22808,2.52595,10.31
"Chris Shaw",4000,SFG,OF,COL,6,6,6
"Freddy Galvis",3200,SDP,SS,ARI,10.3161,2.02075,6.85
"Ketel Marte",3700,ARI,2B/SS,SDP,10.03375,0.0057499999999999,5.75
"Eduardo Escobar",4200,ARI,3B/SS,SDP,12.57344,0.0070399999999999,7.04
"Austin Hedges",3200,SDP,C,ARI,10.9278,0.0058499999999997,5.85
"Luis Urias",3600,SDP,2B,ARI,13.68195,2.13855,7.95
"Eric Hosmer",3200,SDP,1B,ARI,11.07876,0.0065400000000002,6.54
"Christian Villanueva",3800,SDP,3B,ARI,11.97972,1.54256,6.22
"David Peralta",4200,ARI,OF,SDP,13.13928,1.97316,7.56
"Franmil Reyes",3500,SDP,OF,ARI,12.35704,0.00664,6.64
"Nick Ahmed",3900,ARI,SS,SDP,13.2288,0.0068900000000003,6.89
"Wil Myers",4100,SDP,3B/OF,ARI,14.47301,0.0080899999999993,8.09
"Hunter Renfroe",4900,SDP,OF,ARI,12.55254,0.0074100000000001,7.41
"Manuel Margot",3600,SDP,OF,ARI,9.43731,0.00549,5.49
"Steven Souza",3900,ARI,OF,SDP,13.11468,1.58898,7.46
"Paul Goldschmidt",5000,ARI,1B,SDP,16.28952,2.05208,9.08
"A.J. Pollock",4100,ARI,OF,SDP,14.84515,0.0080899999999993,8.09
"Ehire Adrianza",2800,MIN,SS,HOU,8.87893,0.0049299999999999,4.93
"Martin Maldonado",3200,HOU,C,MIN,9.2414,0.0057400000000003,5.74
"Adam Engel",3500,CHW,OF,DET,9.707,0.0057099999999997,5.71
"Ryan LaMarre",3400,CHW,OF,DET,10.25388,0.0062600000000002,6.26
"Yoan Moncada",4300,CHW,2B,DET,11.7453,1.54938,7.14
"Dawel Lugo",3700,DET,2B,CHW,7.1106,0.0042,4.2
"Mikie Mahtook",3600,DET,OF,CHW,8.60706,0.0048300000000001,4.83
"Ryan Cordell",3200,CHW,OF,DET,3.8,3.8,3.8
"Jim Adduci",3400,DET,1B,CHW,8.12,8.12,8.12
"Welington Castillo",3900,CHW,C,DET,15.5673,2.04624,8.82
"Matt Davidson",4400,CHW,1B/3B,DET,16.9158,2.11564,9.32
"Niko Goodrum",3900,DET,2B/OF,CHW,13.21716,0.0074800000000002,7.48
"Victor Martinez",3300,DET,1B,CHW,11.2677,0.0071000000000003,7.1
"Jeimer Candelario",3700,DET,3B,CHW,11.91186,2.76291,7.29
"JaCoby Jones",3600,DET,OF,CHW,11.64056,0.0064099999999998,6.41
"Nick Castellanos",4300,DET,OF,CHW,15.1803,2.004,8.35
"Jose Rondon",3800,CHW,3B/SS,DET,11.48456,1.9224,7.12
