"Luke Weaver",6400,STL,SP,CHC,,0.628,14.62
"Mike Montgomery",7000,CHC,SP,STL,,0.635,10.98
"Dallas Keuchel",9100,HOU,SP,TEX,,0.759,18.73
"Yovani Gallardo",4300,TEX,SP,HOU,,0.705,9.41
"Marcus Stroman",7300,TOR,SP,CHW,,0.711,14.75
"Reynaldo Lopez",5600,CHW,SP,TOR,,0.832,11.54
"Sean Manaea",6600,OAK,SP,COL,,0.863,8.82
"Kyle Freeland",6000,COL,SP,OAK,,0.733,8.25
"Madison Bumgarner",9300,SFG,SP,MIL,,0.371,22.02
"Chase Anderson",5500,MIL,SP,SFG,,0.729,15.1
"Zack Greinke",10700,ARI,SP,SDP,,0.336,23.9
"Luis Perdomo",4200,SDP,SP,ARI,,0.547,10.14
"Wade LeBlanc",7900,SEA,SP,LAA,,0.585,12.95
"Andrew Heaney",8900,LAA,SP,SEA,,0.734,17.25
"Mike Foltynewicz",9700,ATL,SP,LAD,,0.586,15.06
"Clayton Kershaw",12800,LAD,SP,ATL,,0.431,24.07
"Jason Vargas",4100,NYM,SP,PIT,,0.999,9.34
"Lance Lynn",4500,MIN,SP,BOS,,0.698,9.46
"Ivan Nova",5900,PIT,SP,NYM,,0.592,13.76
"Brad Keller",4600,KCR,SP,NYY,,0.855,8.92
"Andrew Cashner",5000,BAL,SP,TBR,,0.999,9.28
"CC Sabathia",6900,NYY,SP,KCR,,0.833,13.63
"Chris Sale",13500,BOS,SP,MIN,,0.428,28.44
"Max Scherzer",13900,WAS,SP,MIA,,0.23,28.53
"Mike Fiers",6300,DET,SP,CLE,,0.88,10.28
"Carlos Carrasco",11400,CLE,SP,DET,,0.393,21.9
"Anthony DeSclafani",5300,CIN,SP,PHI,,0.626,14.27
"Nick Pivetta",8200,PHI,SP,CIN,,0.747,15.81
"Pablo Lopez",6100,MIA,SP,WAS,,0.65,10.76
"Chris Archer",9500,TBR,SP,BAL,,0.36,20.57
