"Carlos Tocci",2700,TEX,OF,HOU,,0.999,5.16
"Robinson Chirinos",3800,TEX,C,HOU,,0.999,6.27
"Ryan Rua",3200,TEX,OF,HOU,,0.999,7.12
"Max Stassi",3200,HOU,C,TEX,,0.999,5.61
"Anthony Rizzo",4500,CHC,1B,STL,,0.74,9.26
"Ian Happ",4100,CHC,OF,STL,,0.762,8
"Jason Heyward",4000,CHC,OF,STL,,0.743,7.62
"Jurickson Profar",3800,TEX,3B/SS,HOU,,0.999,6.8
"Evan Gattis",3900,HOU,C,TEX,,0.758,7.97
"Adrian Beltre",3500,TEX,3B,HOU,,0.999,7.25
"Elvis Andrus",4100,TEX,SS,HOU,,0.748,7.59
"George Springer",4700,HOU,OF,TEX,,0.768,10.46
"Alex Bregman",5300,HOU,3B,TEX,,0.771,10.28
"Yulieski Gurriel",3800,HOU,1B,TEX,,0.774,8.32
"Jose Altuve",4500,HOU,2B,TEX,,0.689,10.87
"Kyle Schwarber",4100,CHC,OF,STL,,0.999,7.38
"Matt Carpenter",5400,STL,1B/3B,CHC,,0.768,8.46
"Dexter Fowler",3600,STL,OF,CHC,,0.713,6.54
"Jose Martinez",3700,STL,1B,CHC,,0.999,7.22
"Yairo Munoz",4000,STL,SS,CHC,,0.999,5.39
"Harrison Bader",3700,STL,OF,CHC,,0.767,5.18
"Khris Davis",5800,OAK,OF,COL,,0.774,11.07
"Marcus Semien",4800,OAK,SS,COL,,0.742,10.65
"Paul DeJong",3600,STL,SS,CHC,,0.756,8.62
"Tommy Pham",4300,STL,OF,CHC,,0.791,8.47
"Javier Baez",4700,CHC,2B/SS,STL,,0.999,7.29
"Albert Almora",3400,CHC,OF,STL,,0.999,7.39
"Willson Contreras",4200,CHC,C,STL,,0.999,6.54
"Addison Russell",3000,CHC,SS,STL,,0.999,5.41
"Marcell Ozuna",3500,STL,OF,CHC,,0.999,8.26
"Yadier Molina",3800,STL,C,CHC,,0.753,7.32
"Kyle Tucker",4200,HOU,OF,TEX,,0.999,4.14
"Joey Gallo",4000,TEX,1B/OF,HOU,,0.999,7.42
"Kendrys Morales",3900,TOR,1B,CHW,,0.746,7.32
"Justin Smoak",4300,TOR,1B,CHW,,0.761,8.65
"Yangervis Solarte",3600,TOR,2B/3B,CHW,,0.999,6.9
"Yoan Moncada",4000,CHW,2B,TOR,,0.775,8.15
"Omar Narvaez",3100,CHW,C,TOR,,0.999,5.34
"Yolmer Sanchez",3500,CHW,3B,TOR,,0.999,6.94
"Curtis Granderson",3700,TOR,OF,CHW,,0.764,8.49
"Dansby Swanson",3200,ATL,SS,LAD,,0.999,4.77
"Chris Taylor",3800,LAD,OF/SS,ATL,,0.729,6.59
"Matt Kemp",3900,LAD,OF,ATL,,0.736,7.03
"Ronald Acuna",3900,ATL,OF,LAD,,0.999,6.69
"Ozzie Albies",4300,ATL,2B,LAD,,0.999,6.81
"Johan Camargo",3300,ATL,3B/SS,LAD,,0.999,5
"Tyler Flowers",2700,ATL,C,LAD,,0.999,5.59
"Leury Garcia",3700,CHW,OF,TOR,,0.999,6.13
"Nicky Delmonico",3300,CHW,OF,TOR,,0.999,5.2
"Teoscar Hernandez",4100,TOR,OF,CHW,,0.753,7.75
"Lourdes Gurriel",3500,TOR,2B/SS,CHW,,0.999,6.92
"Shin-Soo Choo",4100,TEX,OF,HOU,,0.721,6.63
"Rougned Odor",4000,TEX,2B,HOU,,0.793,6.57
"Marwin Gonzalez",3100,HOU,OF/SS,TEX,,0.999,7.51
"Josh Reddick",4000,HOU,OF,TEX,,0.999,9.53
"Tim Anderson",3800,CHW,SS,TOR,,0.999,5.65
"Avisail Garcia",4100,CHW,OF,TOR,,0.745,7.83
"Daniel Palka",3900,CHW,OF,TOR,,0.999,6.87
