"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Javier Baez","Cubs","CHC @ KC","2B","4.62","1.34",".87",".26",".05",".16",".61",".76",".09",".05",".20",".96","7.82","12.23","9.45","12979"
"Andrew Benintendi","Red Sox","BOS @ TOR","LF","4.73","1.23",".78",".28",".04",".13",".68",".57",".12",".07",".47",".77","7.89","12.25","9.41","17901"
"Aaron Hicks","Yankees","NYY @ CWS","CF","4.65",".94",".58",".17",".03",".17",".65",".62",".10",".06",".86",".80","7.99","12.42","9.23","5297"
"Bryce Harper","Nationals","ATL @ WSH","RF","4.44",".90",".51",".18",".01",".20",".67",".67",".05",".03",".85","1.13","8.00","12.48","9.16","11579"
"Rougned Odor","Rangers","SEA @ TEX","","4.58","1.06",".59",".21",".04",".22",".66",".64",".11",".08",".40","1.09","7.88","12.27","9.32","12282"
"Denard Span","Mariners","SEA @ TEX","LF","4.68","1.26",".82",".25",".07",".12",".68",".68",".10",".04",".34",".52","7.79","12.17","9.34","8347"
"Lorenzo Cain","Brewers","SD @ MIL","CF","4.59","1.29",".91",".23",".03",".12",".69",".42",".15",".07",".54",".63","7.78","12.01","9.37","9077"
"Shin-Soo Choo","Rangers","SEA @ TEX","DH","4.69","1.07",".66",".21",".02",".18",".70",".51",".05",".03",".74","1.02","7.84","12.16","9.16","3174"
"Dee Gordon","Mariners","SEA @ TEX","2B","4.93","1.49","1.16",".19",".11",".03",".65",".44",".29",".12",".12",".49","7.57","11.71","9.50","8203"
"Edwin Encarnacion","Indians","MIN @ CLE","DH","4.32",".97",".54",".18",".00",".25",".61",".78",".00",".00",".59",".87","7.78","12.18","9.01","2151"
"Matt Carpenter","Cardinals","STL @ MIA","3B","4.79","1.05",".54",".28",".02",".20",".67",".49",".02",".01",".72","1.02","7.80","12.08","9.09","8090"
"Gleyber Torres","Yankees","NYY @ CWS","2B","4.54","1.05",".64",".19",".03",".19",".61",".70",".09",".05",".51","1.07","7.70","12.02","9.05","16997"
"Carlos Gonzalez","Rockies","PIT @ COL","RF","4.36","1.22",".71",".32",".03",".16",".63",".71",".03",".02",".34",".86","7.64","11.94","9.08","7287"
"Juan Soto","Nationals","ATL @ WSH","LF","4.64","1.06",".69",".21",".02",".15",".72",".53",".06",".05",".72",".96","7.70","11.96","9.00","20123"
"Brett Gardner","Yankees","NYY @ CWS","LF","4.98","1.13",".79",".17",".05",".12",".70",".49",".11",".05",".65",".69","7.65","11.87","9.06","9927"
"Kyle Seager","Mariners","SEA @ TEX","3B","4.38","1.13",".63",".26",".02",".22",".64",".71",".01",".01",".31",".64","7.60","11.88","8.99","9785"
"Freddie Freeman","Braves","","1B","4.38","1.09",".57",".25",".02",".25",".60",".55",".04",".03",".46","1.19","7.62","11.83","9.01","5361"
"Albert Pujols","Angels","DET @ LAA","1B","4.37","1.20",".78",".21",".00",".21",".63",".77",".01",".01",".29",".43","7.53","11.80","8.95","1177"
"Bryce Harper","Nationals","","RF","4.49",".87",".51",".16",".01",".19",".67",".59",".04",".03",".89","1.14","7.67","11.94","8.78","11579"
"Didi Gregorius","Yankees","NYY @ CWS","SS","4.77","1.17",".75",".21",".03",".18",".63",".66",".04",".02",".41",".56","7.52","11.73","8.93","6012"
"Christian Yelich","Brewers","SD @ MIL","LF","4.48","1.22",".82",".24",".03",".13",".71",".50",".09",".04",".44",".90","7.47","11.60","8.94","11477"
"Paul Goldschmidt","Diamondbacks","PHI @ ARI","1B","4.47","1.00",".59",".20",".04",".17",".66",".52",".08",".04",".63","1.30","7.52","11.67","8.81","9218"
"David Freese","Pirates","PIT @ COL","3B","4.60","1.22",".81",".24",".01",".15",".64",".67",".01",".01",".45",".90","7.42","11.59","8.80","9549"
"Jose Abreu","White Sox","NYY @ CWS","1B","4.41","1.14",".69",".25",".01",".20",".60",".62",".01",".01",".46",".83","7.43","11.58","8.80","15676"
"Nicholas Castellanos","Tigers","DET @ LAA","RF","4.61","1.19",".69",".28",".03",".20",".62",".58",".03",".02",".31","1.14","7.40","11.51","8.85","11737"
"Ryon Healy","Mariners","SEA @ TEX","1B","4.27","1.19",".73",".22",".01",".24",".62",".72",".01",".01",".16",".75","7.34","11.50","8.80","15447"
"Justin Smoak","Blue Jays","BOS @ TOR","1B","4.41",".93",".49",".22",".00",".22",".61",".59",".01",".00",".71","1.02","7.47","11.62","8.63","9054"
"Ryan Braun","Brewers","SD @ MIL","1B","4.17","1.06",".60",".24",".02",".19",".58",".65",".08",".05",".38",".69","7.37","11.49","8.72","3410"
"Phillip Ervin","Reds","CIN @ NYM","DH","4.61","1.11",".74",".22",".03",".11",".62",".45",".21",".10",".44","1.07","7.34","11.36","8.80","14738"
"Kyle Schwarber","Cubs","CHC @ KC","LF","4.51","1.02",".63",".17",".03",".19",".61",".65",".03",".02",".55","1.08","7.37","11.51","8.65","16478"
"Jonathan Schoop","Brewers","SD @ MIL","2B","4.27","1.15",".70",".22",".01",".22",".59",".75",".01",".01",".26",".75","7.31","11.46","8.69","11265"
"Adam Duvall","Braves","ATL @ WSH","LF","4.46",".96",".51",".21",".01",".22",".58",".73",".03",".02",".43","1.13","7.33","11.48","8.56","10950"
"Eddie Rosario","Twins","MIN @ CLE","LF","4.54","1.19",".70",".26",".02",".21",".54",".60",".07",".05",".20","1.09","7.23","11.25","8.72","12155"
"Francisco Cervelli","Pirates","PIT @ COL","C","4.39","1.06",".67",".20",".05",".14",".60",".60",".02",".02",".62",".86","7.31","11.38","8.58","5275"
"Khris Davis","Athletics","LAD @ OAK","DH","4.33",".89",".44",".19",".01",".24",".58",".70",".01",".01",".52","1.25","7.32","11.45","8.48","9112"
"Jake Bauers","Rays","BAL @ TB","LF","4.38","1.01",".60",".24",".03",".15",".56",".60",".10",".06",".52",".92","7.28","11.33","8.57","15194"
"Matt Chapman","Athletics","LAD @ OAK","3B","4.54",".95",".50",".22",".04",".18",".61",".55",".04",".03",".61","1.22","7.30","11.36","8.52","16505"
"Colin Moran","Pirates","PIT @ COL","3B","4.51","1.21",".80",".23",".03",".14",".63",".63",".02",".02",".38",".74","7.21","11.26","8.61","16909"
"Jeff McNeil","Mets","CIN @ NYM","2b","4.51","1.15",".73",".23",".04",".15",".65",".49",".05",".03",".45",".62","7.22","11.20","8.60","15362"
"Mike Zunino","Mariners","SEA @ TEX","C","4.16","1.00",".52",".21",".01",".26",".61",".65",".01",".01",".32","1.18","7.22","11.28","8.50","13265"
"Michael Conforto","Mets","CIN @ NYM","CF","4.30","1.00",".60",".20",".02",".18",".58",".60",".02",".02",".62",".87","7.25","11.29","8.48","16376"
"Greg Bird","Yankees","NYY @ CWS","1B","4.43",".85",".45",".18",".02",".21",".59",".65",".01",".01",".66","1.06","7.24","11.30","8.33","14131"
"Teoscar Hernandez","Blue Jays","BOS @ TOR","RF","4.31",".95",".50",".23",".04",".18",".55",".61",".09",".06",".44","1.23","7.15","11.15","8.41","13066"
"Mitch Moreland","Red Sox","BOS @ TOR","1B","4.62","1.06",".62",".25",".02",".18",".62",".64",".01",".01",".41",".96","7.12","11.12","8.38","3086"
"Avisail Garcia","White Sox","NYY @ CWS","RF","4.31","1.17",".78",".19",".03",".18",".54",".65",".03",".02",".31","1.02","7.06","11.02","8.47","5760"
"Mallex Smith","Rays","BAL @ TB","LF","4.61","1.23",".88",".22",".09",".04",".56",".38",".24",".12",".36",".79","7.03","10.85","8.63","13608"
"Ender Inciarte","Braves","ATL @ WSH","CF","4.90","1.27",".97",".20",".03",".07",".62",".40",".18",".09",".40",".60","7.04","10.89","8.59","4922"
"A.J. Pollock","Diamondbacks","PHI @ ARI","CF","4.27",".99",".56",".23",".06",".14",".51",".65",".12",".06",".37",".94","7.08","11.05","8.40","9256"
"Whit Merrifield","Royals","CHC @ KC","2B","4.54","1.30",".89",".29",".04",".08",".52",".41",".17",".10",".32",".59","6.99","10.79","8.57","11281"
"Nick Markakis","Braves","ATL @ WSH","RF","4.56","1.22",".84",".27",".01",".10",".58",".62",".01",".01",".48",".53","7.03","10.97","8.37","5930"
"Ben Zobrist","Cubs","CHC @ KC","RF","4.84","1.23",".87",".25",".03",".08",".64",".52",".03",".02",".49",".53","7.01","10.90","8.39","7435"
"Brandon Dixon","Reds","CIN @ NYM","DH","4.31","1.05",".62",".22",".01",".19",".49",".63",".10",".07",".28","1.32","6.97","10.87","8.34","15214"
"Michael Brantley","Indians","MIN @ CLE","LF","4.52","1.24",".86",".25",".02",".11",".65",".53",".08",".04",".31",".46","6.95","10.81","8.38","4106"
"David Peralta","Diamondbacks","PHI @ ARI","LF","4.37","1.15",".72",".23",".07",".12",".55",".59",".04",".02",".38",".90","6.96","10.85","8.34","2136"
"DJ LeMahieu","Rockies","PIT @ COL","2B","4.57","1.31",".95",".24",".05",".07",".69",".46",".07",".04",".33",".59","6.92","10.74","8.41","9874"
"Adam Frazier","Pirates","PIT @ COL","DH","4.29","1.18",".79",".25",".06",".08",".53",".62",".08",".05",".37",".57","6.93","10.81","8.33","15223"
"Manny Machado","Dodgers","LAD @ OAK","SS","4.68","1.17",".76",".24",".01",".16",".60",".54",".04",".03",".35",".65","6.95","10.81","8.33","11493"
"Wilmer Flores","Mets","CIN @ NYM","1B","4.41","1.18",".75",".26",".01",".16",".58",".61",".01",".01",".31",".43","6.94","10.83","8.30","5827"
"Elvis Andrus","Rangers","SEA @ TEX","SS","4.46","1.20",".78",".25",".06",".10",".52",".56",".10",".05",".29",".60","6.91","10.76","8.38","8709"
"Ronny Rodriguez","Tigers","DET @ LAA","SS","4.73","1.22",".81",".23",".03",".15",".56",".50",".12",".08",".21","1.07","6.90","10.71","8.41","11875"
"Juan Soto","Nationals","","LF","4.27",".96",".63",".19",".02",".13",".56",".58",".04",".03",".68",".88","6.96","10.84","8.11","20123"
"Willson Contreras","Cubs","CHC @ KC","C","4.40","1.15",".78",".23",".03",".11",".59",".58",".04",".03",".42",".81","6.87","10.71","8.20","11609"
"Johan Camargo","Braves","ATL @ WSH","3B","4.34","1.06",".64",".23",".02",".17",".53",".64",".02",".01",".41",".81","6.89","10.75","8.15","14950"
"Miguel Andujar","Yankees","NYY @ CWS","3B","4.32","1.15",".70",".27",".02",".16",".53",".63",".03",".02",".26",".71","6.85","10.69","8.21","15878"
"Jason Heyward","Cubs","CHC @ KC","RF","4.74","1.24",".89",".24",".04",".07",".58",".58",".05",".02",".38",".52","6.82","10.64","8.22","4940"
"Eric Hosmer","Padres","SD @ MIL","1B","4.41","1.06",".65",".21",".01",".19",".52",".57",".03",".03",".43",".92","6.86","10.68","8.16","3516"
"Ozzie Albies","Braves","","2B","4.49","1.06",".61",".24",".03",".19",".59",".43",".12",".07",".21","1.05","6.82","10.56","8.22","16556"
"Tim Anderson","White Sox","NYY @ CWS","SS","4.64","1.17",".80",".20",".04",".13",".56",".48",".13",".07",".24","1.17","6.77","10.51","8.24","15172"
"Devon Travis","Blue Jays","BOS @ TOR","2B","4.52","1.12",".71",".25",".03",".13",".59",".50",".08",".04",".32",".85","6.78","10.54","8.14","13862"
"Justin Turner","Dodgers","LAD @ OAK","3B","4.57","1.09",".71",".24",".01",".15",".53",".57",".02",".02",".47",".65","6.80","10.59","8.07","5235"
"Niko Goodrum","Tigers","DET @ LAA","1B","4.52","1.04",".62",".23",".02",".16",".51",".52",".10",".05",".34","1.32","6.78","10.53","8.10","12092"
"Jose Peraza","Reds","CIN @ NYM","SS","4.73","1.28",".98",".19",".04",".07",".54",".37",".19",".10",".28",".52","6.65","10.27","8.23","13593"
"Alex Bregman","Astros","HOU @ SF","3B","4.46","1.03",".59",".29",".03",".11",".52",".49",".07",".05",".52",".60","6.76","10.49","8.00","17678"
"Ian Happ","Cubs","CHC @ KC","CF","4.29",".97",".61",".19",".03",".15",".55",".55",".06",".04",".49","1.27","6.75","10.51","7.96","17919"
"Ronald Acuna","Braves","","LF","4.59",".99",".56",".21",".01",".21",".53",".43",".13",".09",".28","1.67","6.71","10.38","8.05","18401"
"Michael A. Taylor","Nationals","ATL @ WSH","CF","4.11",".98",".62",".20",".02",".13",".46",".55",".15",".07",".41","1.17","6.71","10.43","8.00","11489"
"Andrelton Simmons","Angels","DET @ LAA","SS","4.26","1.27",".94",".24",".03",".07",".52",".58",".07",".05",".28",".23","6.61","10.31","8.06","10847"
"Yadier Molina","Cardinals","STL @ MIA","C","4.69","1.20",".84",".23",".01",".12",".59",".50",".06",".04",".30",".64","6.63","10.31","8.02","7007"
"Daniel Murphy","Nationals","ATL @ WSH","2B","4.22","1.13",".75",".25",".01",".13",".52",".60",".02",".01",".38",".55","6.65","10.37","7.94","4316"
"Kendrys Morales","Blue Jays","BOS @ TOR","DH","4.21",".94",".55",".20",".00",".19",".56",".58",".01",".01",".47",".90","6.66","10.39","7.80","8610"
"Adrian Beltre","Rangers","SEA @ TEX","3B","4.36","1.10",".75",".20",".02",".13",".56",".59",".01",".01",".40",".81","6.60","10.31","7.86","639"
"Hunter Renfroe","Padres","SD @ MIL","LF","4.31",".94",".50",".21",".01",".22",".49",".63",".02",".01",".30","1.23","6.62","10.35","7.82","15464"
"Michael A. Taylor","Nationals","","CF","4.05",".92",".58",".19",".02",".12",".46",".55",".16",".06",".46","1.15","6.59","10.25","7.81","11489"
"Marcell Ozuna","Cardinals","STL @ MIA","LF","4.47","1.17",".81",".20",".02",".14",".51",".59",".02",".02",".30",".84","6.52","10.17","7.86","10324"
"Scooter Gennett","Reds","CIN @ NYM","2B","4.40","1.17",".81",".21",".01",".14",".51",".61",".02",".02",".26",".93","6.50","10.16","7.85","10339"
"Matt Duffy","Rays","BAL @ TB","3B","4.50","1.29",".98",".22",".02",".06",".57",".48",".09",".05",".28",".58","6.47","10.06","7.93","13836"
"Chris Taylor","Dodgers","LAD @ OAK","SS","4.80","1.09",".69",".26",".05",".09",".55",".42",".09",".04",".40","1.24","6.53","10.12","7.85","13757"
"Rhys Hoskins","Phillies","PHI @ ARI","LF","4.50",".89",".47",".21",".02",".19",".54",".47",".04",".03",".48","1.25","6.58","10.22","7.73","16472"
"Daniel Murphy","Nationals","","2B","4.16","1.12",".77",".23",".01",".11",".52",".62",".02",".01",".37",".52","6.49","10.16","7.76","4316"
"Kaleb Cowart","Angels","DET @ LAA","3B","3.95","1.01",".62",".24",".03",".12",".55",".54",".08",".04",".35",".69","6.51","10.14","7.74","11494"
"Willie Calhoun","Rangers","SEA @ TEX","LF","3.93","1.04",".62",".21",".04",".17",".50",".60",".02",".01",".26",".56","6.46","10.09","7.72","17838"
"Brandon Lowe","Rays","BAL @ TB","2b","3.95",".94",".56",".20",".02",".16",".49",".60",".05",".03",".38",".90","6.49","10.13","7.67","18882"
"Joey Wendle","Rays","BAL @ TB","2B","4.28","1.15",".79",".22",".06",".08",".50",".56",".06",".04",".31",".74","6.41","10.00","7.76","13853"
"Brandon Nimmo","Mets","CIN @ NYM","CF","4.09",".90",".55",".19",".05",".11",".49",".49",".05",".03",".64","1.01","6.50","10.09","7.61","12927"
"Andrew McCutchen","Giants","HOU @ SF","RF","4.52","1.09",".71",".24",".03",".10",".53",".39",".06",".03",".49",".78","6.44","9.96","7.72","9847"
"Paul DeJong","Cardinals","STL @ MIA","SS","4.59","1.06",".67",".22",".02",".15",".53",".53",".02",".01",".34","1.24","6.41","9.98","7.65","18015"
"Ji-Man Choi","Rays","BAL @ TB","1B","4.18",".92",".57",".21",".01",".13",".54",".55",".03",".02",".53","1.00","6.46","10.07","7.55","5452"
"Todd Frazier","Mets","CIN @ NYM","3B","4.21",".87",".51",".18",".01",".17",".54",".59",".03",".03",".47",".82","6.45","10.08","7.53","785"
"Ian Desmond","Rockies","PIT @ COL","1B","4.03",".99",".63",".18",".05",".13",".45",".58",".09",".04",".32",".96","6.38","9.95","7.64","6885"
"Xander Bogaerts","Red Sox","BOS @ TOR","SS","4.40","1.07",".68",".25",".02",".12",".50",".55",".05",".03",".33",".88","6.37","9.93","7.63","12161"
"Travis Shaw","Brewers","SD @ MIL","3B","4.07",".92",".55",".18",".01",".18",".51",".57",".02",".01",".43",".75","6.41","10.01","7.54","11982"
"Matt Kemp","Dodgers","LAD @ OAK","LF","4.46","1.07",".66",".25",".01",".15",".48",".60",".01",".01",".27",".97","6.36","9.93","7.60","5631"
"Jonathan Villar","Orioles","BAL @ TB","2B","4.68","1.00",".70",".19",".02",".09",".46",".35",".22",".10",".44","1.55","6.37","9.83","7.70","10071"
"Robinson Chirinos","Rangers","SEA @ TEX","C","4.16",".81",".45",".17",".02",".18",".52",".52",".02",".02",".59","1.39","6.44","10.03","7.47","3142"
"Yonder Alonso","Indians","MIN @ CLE","1B","4.10","1.00",".63",".21",".00",".16",".50",".59",".01",".01",".39",".83","6.36","9.94","7.53","2530"
"Kevin Kiermaier","Rays","BAL @ TB","CF","4.07",".98",".65",".17",".05",".11",".50",".52",".10",".06",".37",".81","6.35","9.88","7.59","11038"
"Gerardo Parra","Rockies","PIT @ COL","LF","4.15","1.17",".80",".26",".03",".07",".48",".54",".06",".04",".29",".62","6.30","9.83","7.64","8553"
"Eric Young Jr.","Angels","DET @ LAA","OF","3.83",".98",".69",".18",".04",".07",".54",".46",".14",".06",".42",".61","6.35","9.86","7.59","7158"
"Russell Martin","Blue Jays","BOS @ TOR","C","4.11",".75",".44",".14",".00",".17",".53",".51",".02",".01",".75",".97","6.46","10.05","7.40","4616"
"Jose Martinez","Cardinals","STL @ MIA","1B","4.37","1.12",".78",".22",".01",".11",".50",".52",".04",".02",".36",".73","6.31","9.83","7.59","7996"
"Marcus Semien","Athletics","LAD @ OAK","SS","4.66","1.02",".69",".22",".02",".10",".53",".41",".09",".05",".46",".94","6.32","9.79","7.55","12533"
"Mark Canha","Athletics","LAD @ OAK","LF","4.22",".90",".51",".23",".01",".14",".49",".55",".03",".02",".46","1.03","6.31","9.84","7.40","11445"
"David Fletcher","Angels","DET @ LAA","SS","4.17","1.15",".82",".23",".03",".07",".49",".53",".10",".06",".26",".46","6.21","9.67","7.54","17992"
"Salvador Perez","Royals","CHC @ KC","C","4.33","1.05",".67",".21",".01",".17",".50",".60",".01",".01",".19",".71","6.21","9.71","7.45","7304"
"Amed Rosario","Mets","CIN @ NYM","SS","4.63","1.16",".81",".21",".07",".06",".53",".37",".13",".07",".23",".82","6.17","9.55","7.59","15518"
"Yolmer Sanchez","White Sox","NYY @ CWS","3B","4.52","1.03",".69",".20",".05",".09",".55",".43",".08",".06",".38","1.01","6.22","9.66","7.47","11602"
"Yoan Moncada","White Sox","NYY @ CWS","2B","4.21",".83",".51",".15",".03",".14",".47",".50",".10",".06",".51","1.43","6.26","9.74","7.36","17232"
"Derek Dietrich","Marlins","STL @ MIA","LF","4.51","1.15",".77",".23",".05",".10",".53",".36",".02",".01",".39",".87","6.18","9.55","7.49","10542"
"Jordy Mercer","Pirates","PIT @ COL","SS","4.18","1.02",".65",".24",".04",".09",".48",".59",".01",".01",".37",".72","6.18","9.67","7.35","6547"
"Yasiel Puig","Dodgers","LAD @ OAK","RF","4.04",".96",".59",".21",".01",".15",".46",".52",".07",".04",".31",".72","6.16","9.59","7.36","14225"
"Aledmys Diaz","Blue Jays","BOS @ TOR","SS","4.02",".99",".60",".23",".01",".15",".48",".56",".05",".03",".24",".57","6.13","9.58","7.34","15937"
"John Hicks","Tigers","DET @ LAA","C","4.42","1.05",".70",".20",".01",".15",".47",".54",".03",".02",".28","1.29","6.12","9.54","7.35","12547"
"Eduardo Escobar","Diamondbacks","PHI @ ARI","SS","4.16",".94",".53",".24",".07",".11",".48",".54",".03",".02",".35","1.00","6.14","9.57","7.29","6153"
"Logan Morrison","Twins","MIN @ CLE","DH","4.32",".83",".45",".18",".01",".20",".48",".54",".02",".01",".40","1.32","6.16","9.61","7.22","9205"
"Rajai Davis","Indians","MIN @ CLE","CF","4.00","1.00",".70",".22",".02",".06",".44",".43",".22",".09",".28",".80","6.08","9.42","7.38","3708"
"Adam Jones","Orioles","BAL @ TB","CF","4.47","1.11",".75",".21",".01",".14",".45",".52",".01",".01",".27",".92","6.07","9.45","7.34","6368"
"Manuel Margot","Padres","SD @ MIL","CF","4.51","1.00",".68",".20",".04",".08",".49",".37",".16",".09",".32",".87","6.07","9.38","7.36","14712"
"Brandon Guyer","Indians","MIN @ CLE","RF","4.21",".91",".58",".21",".01",".11",".50",".52",".03",".02",".50",".84","6.09","9.50","7.15","2636"
"Jon Jay","Diamondbacks","PHI @ ARI","LF","4.58","1.14",".84",".19",".07",".03",".56",".34",".05",".03",".44",".89","6.02","9.32","7.32","5227"
"Cameron Maybin","Mariners","SEA @ TEX","RF","4.04","1.00",".68",".20",".03",".08",".50",".39",".13",".07",".36",".67","6.04","9.35","7.28","5223"
"Brian Dozier","Dodgers","LAD @ OAK","2B","4.24",".90",".54",".20",".02",".14",".48",".47",".07",".03",".38",".91","6.06","9.43","7.19","9810"
"Jeimer Candelario","Tigers","DET @ LAA","3B","4.20",".94",".56",".21",".02",".15",".48",".48",".01",".00",".42","1.12","6.06","9.42","7.17","13621"
"Matt Davidson","White Sox","NYY @ CWS","DH","4.12",".78",".44",".15",".01",".19",".47",".54",".01",".01",".51","1.47","6.08","9.49","7.07","7226"
"Tyler Flowers","Braves","ATL @ WSH","C","4.23",".89",".60",".16",".00",".13",".48",".48",".01",".01",".63","1.05","6.08","9.45","7.10","9134"
"Jed Lowrie","Athletics","LAD @ OAK","2B","4.44",".95",".61",".24",".01",".09",".51",".46",".01",".01",".58",".95","6.07","9.43","7.12","4418"
"Addison Russell","Cubs","CHC @ KC","SS","4.18","1.08",".76",".23",".02",".08",".50",".53",".03",".02",".31",".77","5.97","9.33","7.18","14106"
"J.T. Realmuto","Marlins","STL @ MIA","C","4.32","1.12",".76",".23",".04",".09",".48",".47",".05",".02",".22",".70","5.94","9.24","7.23","11739"
"Justin Bour","Marlins","STL @ MIA","1B","4.22",".89",".59",".15",".01",".14",".48",".49",".00",".00",".56",".83","6.02","9.38","7.06","9744"
"Kurt Suzuki","Braves","","C","4.17",".94",".55",".20",".00",".17",".47",".55",".00",".01",".30",".77","5.98","9.34","7.10","8259"
"Austin Hedges","Padres","SD @ MIL","C","4.21",".85",".47",".17",".00",".21",".45",".53",".02",".02",".30","1.25","5.97","9.32","7.06","12976"
"Eduardo Nunez","Red Sox","BOS @ TOR","DH","4.29","1.12",".81",".22",".01",".08",".42",".49",".13",".07",".17",".58","5.88","9.16","7.22","6848"
"Victor Martinez","Tigers","DET @ LAA","DH","4.31","1.06",".75",".16",".00",".14",".50",".49",".01",".00",".31",".55","5.92","9.23","7.13","393"
