"Rafael Devers",3600,BOS,3B,MIN,,0.999,6.62
"Brock Holt",3600,BOS,2B/SS,MIN,,0.999,6.92
"Jackie Bradley",4000,BOS,OF,MIN,,0.999,6.24
"Blake Swihart",3300,BOS,C/OF,MIN,,0.999,4.37
"Brian Dozier",4800,MIN,2B,BOS,,0.743,8.61
"Mitch Moreland",4100,BOS,1B,MIN,,0.721,7.76
"Andrew Benintendi",5700,BOS,OF,MIN,,0.761,10.25
"Wilmer Difo",2900,WAS,2B/3B,MIA,,0,6.04
"Joe Mauer",4000,MIN,1B,BOS,,0.716,7.44
"Eddie Rosario",5300,MIN,OF,BOS,,0.668,8.15
"Max Kepler",3800,MIN,OF,BOS,,0.999,5.7
"Eduardo Escobar",4600,MIN,3B/SS,BOS,,0.72,7.47
"Mookie Betts",5900,BOS,OF,MIN,,0.778,10.65
"Steve Pearce",4000,BOS,1B/OF,MIN,,0.749,6.16
"Joc Pederson",4400,LAD,OF,ATL,,0.758,8.52
"Max Muncy",5000,LAD,1B/3B,ATL,,0.762,8.34
"Yasmani Grandal",4500,LAD,C,ATL,,0.999,7.3
"Bobby Wilson",2700,MIN,C,BOS,,0.999,4.14
"Jorge Polanco",4000,MIN,SS,BOS,,0.999,5.87
"J.D. Martinez",5500,BOS,OF,MIN,,0.757,10.19
"Xander Bogaerts",5100,BOS,SS,MIN,,0.749,7.92
"Robbie Grossman",3700,MIN,OF,BOS,,0.746,6.06
"Mitch Garver",3400,MIN,C,BOS,,0.999,6.16
"Yadiel Rivera",2600,MIA,3B/SS,WAS,,0.999,4.68
"Cameron Maybin",3500,MIA,OF,WAS,,0.731,6.62
"Adam Eaton",4600,WAS,OF,MIA,,0.755,8.24
"Bryce Harper",4800,WAS,OF,MIA,,0.713,10.02
"Daniel Murphy",4000,WAS,1B/2B,MIA,,0.999,7.22
"Matt Wieters",2900,WAS,C,MIA,,0.999,4.93
"Billy Hamilton",3600,CIN,OF,PHI,,0.999,5.72
"Phillip Ervin",3800,CIN,OF,PHI,,0.999,6.67
"Jose Peraza",4200,CIN,SS,PHI,,0.714,8.73
"Eugenio Suarez",5100,CIN,3B,PHI,,0.999,9.38
"Adam Duvall",3700,CIN,OF,PHI,,0.999,8.34
"Tucker Barnhart",3200,CIN,C,PHI,,0.999,6.8
"Derek Dietrich",4200,MIA,OF,WAS,,0.999,5.52
"Justin Bour",3900,MIA,1B,WAS,,0.712,6.05
"J.T. Realmuto",4800,MIA,C,WAS,,0.999,7.07
"Starlin Castro",3700,MIA,2B,WAS,,0.999,7.58
"Martin Prado",2900,MIA,3B,WAS,,0.999,5.02
"Miguel Rojas",3200,MIA,3B/SS,WAS,,0.999,4.78
"Brian Anderson",4000,MIA,3B/OF,WAS,,0.726,7.65
"Trea Turner",4400,WAS,SS,MIA,,0.768,7.19
"J.T. Riddle",3000,MIA,SS,WAS,,0.999,4.85
"Juan Soto",4400,WAS,OF,MIA,,0.999,7.05
"Magneuris Sierra",3200,MIA,OF,WAS,,0.999,5.21
"Ryan Zimmerman",3700,WAS,1B,MIA,,0.755,7.23
"Cody Bellinger",4000,LAD,1B/OF,ATL,,0.766,8.13
"Freddie Freeman",4900,ATL,1B,LAD,,0.741,7.53
"Christian Yelich",5200,MIL,OF,SFG,,0.77,8.21
"Eric Thames",4300,MIL,1B/OF,SFG,,0.771,9.24
"Travis Shaw",3800,MIL,3B,SFG,,0.742,8.14
"Brad Miller",2900,MIL,1B/2B,SFG,,0.999,5.6
"Brandon Crawford",3200,SFG,SS,MIL,,0.999,6.17
"Dustin Fowler",3900,OAK,OF,TEX,,0.802,6.56
"Willie Calhoun",3900,TEX,OF,OAK,,0.999,5.4
"Jurickson Profar",3800,TEX,3B/SS,OAK,,0.78,7.43
"Joey Gallo",4100,TEX,1B/OF,OAK,,0.746,7.73
"Nick Martini",3000,OAK,OF,TEX,,0.743,7.84
"Ronald Guzman",3300,TEX,1B,OAK,,0.999,5.77
"Lorenzo Cain",4300,MIL,OF,SFG,,0.743,7.32
"Jesus Aguilar",4700,MIL,1B,SFG,,0.768,7.82
"Chase d'Arnaud",2900,SFG,2B/3B,MIL,,0.748,7.36
"Austin Slater",3300,SFG,OF,MIL,,0.999,5.62
"Ryan Braun",3600,MIL,1B/OF,SFG,,0.748,5.75
"Nick Hundley",3100,SFG,C,MIL,,0,5.49
"Erik Kratz",2700,MIL,C,SFG,,0.999,5.27
"Gorkys Hernandez",3400,SFG,OF,MIL,,0.999,6.53
"Tyler Saladino",2800,MIL,SS,SFG,,0.999,5.96
"Andrew McCutchen",3900,SFG,OF,MIL,,0.746,8.76
"Buster Posey",3700,SFG,C,MIL,,0.999,7.85
"Hunter Pence",3400,SFG,OF,MIL,,0.999,7.22
"Rougned Odor",3900,TEX,2B,OAK,,0.999,7.45
"Shin-Soo Choo",4300,TEX,OF,OAK,,0.999,7.72
"Ronald Acuna",4300,ATL,OF,LAD,,0.999,8.2
"Ozzie Albies",5200,ATL,2B,LAD,,0.999,7.24
"Kurt Suzuki",3600,ATL,C,LAD,,0.999,6.11
"Johan Camargo",3700,ATL,3B/SS,LAD,,0.999,5.41
"Enrique Hernandez",3400,LAD,OF/SS,ATL,,0.999,6.22
"Chris Taylor",4000,LAD,OF/SS,ATL,,0.999,6.66
"Nick Markakis",3800,ATL,OF,LAD,,0.719,7.01
"Ender Inciarte",3500,ATL,OF,LAD,,0.999,5.14
"Manny Machado",4700,LAD,SS,ATL,,0.755,8.43
"Matt Kemp",4100,LAD,OF,ATL,,0.999,7.68
"Dansby Swanson",3500,ATL,SS,LAD,,0.999,4.74
"Marcus Semien",4300,OAK,SS,TEX,,0.758,8.66
"Adrian Beltre",3200,TEX,3B,OAK,,0.76,9.02
"Robinson Chirinos",3100,TEX,C,OAK,,0.999,7.76
"Jed Lowrie",4400,OAK,2B/3B,TEX,,0.748,8.36
"Matt Olson",4400,OAK,1B,TEX,,0.732,10.69
"Elvis Andrus",3800,TEX,SS,OAK,,0.999,7.79
