"Brian Johnson",7000,BOS,SP,MIN,,0.517,13.15
"Kyle Gibson",7400,MIN,SP,BOS,,0.667,11.35
"Tommy Milone",4000,WAS,SP,MIA,,0,11.17
"Dan Straily",6200,MIA,SP,WAS,,0.637,11.46
"Rich Hill",9200,LAD,SP,ATL,,0.276,19.42
"Anibal Sanchez",8300,ATL,SP,LAD,,0.723,12.91
"Wade Miley",6600,MIL,SP,SFG,,0.747,12.67
"Dereck Rodriguez",7900,SFG,SP,MIL,,0.579,14.49
"Trevor Cahill",9900,OAK,SP,TEX,,0.478,12.84
"Bartolo Colon",4500,TEX,SP,OAK,,0.621,9.51
"Tyler Mahle",6000,CIN,SP,PHI,,0.442,14.98
"Ranger Suarez",7100,PHI,SP,CIN,,0.576,10.42
"Nick Kingham",9400,PIT,SP,NYM,,0.536,15.11
"Dylan Covey",6800,CHW,SP,LAA,,0.823,11.32
"Nick Tropeano",7400,LAA,SP,CHW,,0.917,15.91
"Zack Godley",8200,ARI,SP,CHC,,0.455,17.5
"Steven Matz",6300,NYM,SP,PIT,,0.474,13.37
"Sonny Gray",8200,NYY,SP,KCR,,0.636,18.33
"Alex Cobb",4900,BAL,SP,TBR,,0.689,11.9
"Hunter Wood",4000,TBR,SP,BAL,,0.732,8.84
"Jakob Junis",5500,KCR,SP,NYY,,0.71,12.04
"Tyler Chatwood",6300,CHC,SP,ARI,,0.998,12.18
