"Michael Perez",3100,TBR,C,KCR,,0.999,5.12
"Ji-Man Choi",3600,TBR,1B,KCR,,0.999,6.53
"Brett Phillips",3700,KCR,OF,TBR,,0.999,4.92
"C.J. Cron",4200,TBR,1B,KCR,,0,7.48
"Brandon Lowe",2900,TBR,2B/OF,KCR,,0,6.6
"Hunter Dozier",2900,KCR,1B/3B,TBR,,0,5.6
"Carlos Gomez",3400,TBR,OF,KCR,,0,6.6
"Rosell Herrera",2900,KCR,OF,TBR,,0.999,5.96
"Ryan O'Hearn",3600,KCR,1B,TBR,,0.999,6.71
"Alex Gordon",3300,KCR,OF,TBR,,0.718,6.54
"Willy Adames",3800,TBR,2B/SS,KCR,,0.999,5.67
"Lucas Duda",3700,KCR,1B,TBR,,0.802,7.1
"Mallex Smith",4300,TBR,OF,KCR,,0.777,8.43
"Kevin Kiermaier",3500,TBR,OF,KCR,,0.999,7.84
"Joey Wendle",3800,TBR,2B,KCR,,0.999,6.57
"Evan Longoria",3400,SFG,3B,NYM,,0.999,5.78
"Todd Frazier",4200,NYM,3B,SFG,,0.804,7.06
"Kevin Plawecki",4000,NYM,C,SFG,,0,6.48
"Buster Posey",3500,SFG,C,NYM,,0.999,5.47
"Jack Reinheimer",3500,NYM,3B/OF,SFG,,0.999,5.05
"Dominic Smith",3700,NYM,1B/OF,SFG,,0,6.39
"Austin Slater",3300,SFG,1B/OF,NYM,,0,5.79
"Gorkys Hernandez",3500,SFG,OF,NYM,,0,5.57
"Jeff McNeil",3700,NYM,2B,SFG,,0.737,7.25
"Steven Duggar",3600,SFG,OF,NYM,,0.999,5.43
"Jose Bautista",4100,NYM,3B/OF,SFG,,0.999,6.12
"Austin Jackson",3400,NYM,OF,SFG,,0.999,5.56
"Joe Panik",3400,SFG,2B,NYM,,0.999,6.19
"Brandon Crawford",3400,SFG,SS,NYM,,0.999,6.77
"Michael Conforto",4300,NYM,OF,SFG,,0.743,7.88
"Brandon Belt",3800,SFG,1B,NYM,,0.724,6.46
"Matt Duffy",3400,TBR,3B,KCR,,0.999,6.9
"Alcides Escobar",3000,KCR,SS,TBR,,0.999,3.47
"Victor Reyes",3000,DET,OF,CHC,,0,6.34
"Anthony Rizzo",4400,CHC,1B,DET,,0,9.4
"Francisco Lindor",5700,CLE,SS,BOS,,0.758,8.96
"Jose Ramirez",6000,CLE,3B,BOS,,0.777,8.83
"Yan Gomes",4200,CLE,C,BOS,,0.999,6.4
"Brandon Guyer",3300,CLE,OF,BOS,,0.999,7.56
"Daniel Murphy",3900,CHC,1B/2B,DET,,0,7.36
"Jason Heyward",3800,CHC,OF,DET,,0.999,6.9
"Ian Happ",3900,CHC,OF,DET,,0.999,8.12
"David Bote",3600,CHC,3B,DET,,0.999,7.97
"Jeimer Candelario",3700,DET,3B,CHC,,0.757,7.78
"Ronny Rodriguez",2800,DET,2B/3B,CHC,,0.999,6.01
"Niko Goodrum",4000,DET,2B/OF,CHC,,0.719,7.01
"Mikie Mahtook",3400,DET,OF,CHC,,0.999,5.73
"Mookie Betts",5800,BOS,OF,CLE,,0.771,8.68
"J.D. Martinez",5600,BOS,OF,CLE,,0.763,8.48
"Greg Allen",4200,CLE,OF,BOS,,0.731,6.78
"Blake Swihart",2800,BOS,C/OF,CLE,,0.999,5.83
"Edwin Encarnacion",4700,CLE,1B,BOS,,0.746,7.73
"Erik Gonzalez",3600,CLE,2B/3B,BOS,,0.999,5.67
"Salvador Perez",3900,KCR,C,TBR,,0.999,7.11
"Whit Merrifield",4300,KCR,2B/OF,TBR,,0.758,7.75
"Jackie Bradley",3700,BOS,OF,CLE,,0.999,6.07
"Brock Holt",3400,BOS,2B/SS,CLE,,0.999,6.16
"Ian Kinsler",3900,BOS,2B,CLE,,0.754,6.7
"Xander Bogaerts",4400,BOS,SS,CLE,,0.751,6.85
"Yandy Diaz",3900,CLE,3B,BOS,,0.999,7.45
"Michael Brantley",4900,CLE,OF,BOS,,0.734,7.74
"Mitch Moreland",3900,BOS,1B,CLE,,0.999,6.66
"Andrew Benintendi",4900,BOS,OF,CLE,,0.773,8.03
"Brett Gardner",4200,NYY,OF,MIA,,0.74,7.57
"Aaron Hicks",4800,NYY,OF,MIA,,0.758,7.43
"David Fletcher",3300,LAA,2B/3B,ARI,,0.718,7.01
"Nick Ahmed",3600,ARI,SS,LAA,,0.999,5.98
"Taylor Ward",3300,LAA,3B,ARI,,0.999,5.05
"Kaleb Cowart",3200,LAA,3B,ARI,,0.999,5.89
"Steven Souza",4400,ARI,OF,LAA,,0.749,7.06
"Daniel Descalso",4600,ARI,2B/3B,LAA,,0,8
"Paul Goldschmidt",5500,ARI,1B,LAA,,0.783,9.24
"A.J. Pollock",5100,ARI,OF,LAA,,0.792,9.71
"Alex Avila",3400,ARI,C,LAA,,0.999,7.15
"Eduardo Escobar",4900,ARI,3B/SS,LAA,,0.733,7.73
"Francisco Arcia",3800,LAA,C,ARI,,0.999,6.65
"Eric Young",3100,LAA,OF,ARI,,0.999,6.14
"Andrelton Simmons",3600,LAA,SS,ARI,,0.999,6.7
"Albert Pujols",4000,LAA,1B,ARI,,0.74,7.59
"Matt Carpenter",4800,STL,1B/3B,LAD,,0.74,7.63
"Kolten Wong",3500,STL,2B,LAD,,0.999,5.28
"Manny Machado",4700,LAD,SS,STL,,0.999,8.27
"Justin Turner",4600,LAD,3B,STL,,0.999,6.6
"Brian Dozier",3900,LAD,2B,STL,,0.999,6.51
"Matt Kemp",3600,LAD,OF,STL,,0.999,5.38
"Matt Adams",3400,STL,1B/OF,LAD,,0.753,7.25
"Tyler O'Neill",4100,STL,OF,LAD,,0.759,5.48
"Harrison Bader",3700,STL,OF,LAD,,0.999,5.72
"Paul DeJong",3900,STL,SS,LAD,,0.999,6.75
"Cody Bellinger",4600,LAD,1B/OF,STL,,0.788,8.6
"Joc Pederson",4000,LAD,OF,STL,,0.752,7.95
"Yasmani Grandal",3900,LAD,C,STL,,0.999,6.48
"Max Muncy",4700,LAD,1B/3B,STL,,0.999,6.87
"Jose Martinez",3900,STL,1B,LAD,,0.784,8.73
"Yadier Molina",3500,STL,C,LAD,,0.999,6.65
"David Peralta",5500,ARI,OF,LAA,,0.769,9.48
"Kole Calhoun",3900,LAA,OF,ARI,,0.775,8.09
"J.T. Realmuto",4700,MIA,C,NYY,,0.999,6.63
"Austin Romine",3600,NYY,C,MIA,,0.999,4.45
"Brian Anderson",3600,MIA,3B/OF,NYY,,0.999,6.5
"Starlin Castro",3900,MIA,2B,NYY,,0.999,5.88
"Miguel Rojas",3400,MIA,3B/SS,NYY,,0.999,5
"Austin Dean",3400,MIA,OF,NYY,,0.999,4.84
"Gleyber Torres",3800,NYY,2B,MIA,,0.999,6.75
"Miguel Andujar",5000,NYY,3B,MIA,,0.772,8.33
"Neil Walker",3500,NYY,1B/2B,MIA,,0.999,6.45
"Gregory Bird",3900,NYY,1B,MIA,,0.999,6.28
"Derek Dietrich",3800,MIA,OF,NYY,,0.999,6.43
"Rafael Ortega",3500,MIA,OF,NYY,,0.753,7.15
"Giancarlo Stanton",5300,NYY,OF,MIA,,0.797,9.78
"Magneuris Sierra",3100,MIA,OF,NYY,,0.999,5.09
"Travis Jankowski",5300,SDP,OF,COL,,0.999,9.16
"Eric Hosmer",5000,SDP,1B,COL,,0.999,8.4
"Nolan Arenado",5400,COL,3B,SDP,,0.752,11.15
"DJ LeMahieu",4800,COL,2B,SDP,,0.705,8.58
"Trevor Story",5300,COL,SS,SDP,,0.999,10.58
"Ian Desmond",4600,COL,1B,SDP,,0.999,10.1
"Franmil Reyes",3100,SDP,OF,COL,,0,8.06
"Gerardo Parra",4100,COL,OF,SDP,,0.749,7.93
"Manuel Margot",3700,SDP,OF,COL,,0.999,7.73
"Austin Hedges",4000,SDP,C,COL,,0.999,7.76
"Freddy Galvis",4100,SDP,SS,COL,,0.999,7.47
"Cory Spangenberg",4700,SDP,2B/3B,COL,,0.999,7.42
"Charlie Blackmon",5400,COL,OF,SDP,,0.775,10.99
"Carlos Gonzalez",5300,COL,OF,SDP,,0.999,10.81
"Wil Myers",4900,SDP,OF,COL,,0.737,8.99
"Tony Wolters",3200,COL,C,SDP,,0.999,6.37
"Ben Zobrist",4500,CHC,2B/OF,DET,,0.726,7.68
"Albert Almora",4100,CHC,OF,DET,,0.753,8.65
"Mason Williams",3400,CIN,OF,MIL,,0.999,6.25
"Travis Shaw",4700,MIL,2B/3B,CIN,,0.738,7.99
"Jose Peraza",4600,CIN,SS,MIL,,0.999,6.7
"Lorenzo Cain",4600,MIL,OF,CIN,,0.735,8.91
"Jonathan Schoop",4000,MIL,2B,CIN,,0.999,6.63
"Jesus Aguilar",5200,MIL,1B,CIN,,0.774,9.26
"Mike Moustakas",4300,MIL,3B,CIN,,0.999,8.68
"Christian Yelich",5300,MIL,OF,CIN,,0.682,9.41
"Robbie Grossman",3300,MIN,OF,CHW,,0,7.2
"Matt Davidson",4200,CHW,1B/3B,MIN,,0,7.46
"Jake Cave",3300,MIN,OF,CHW,,0.75,6.86
"Billy Hamilton",4000,CIN,OF,MIL,,0.755,7.35
"Tucker Barnhart",3900,CIN,C,MIL,,0.999,5.44
"Scooter Gennett",5000,CIN,2B,MIL,,0.729,7.84
"Manny Pina",3700,MIL,C,CIN,,0.999,5.97
"Curt Casali",3400,CIN,C,MIL,,0.999,4.77
"Matt Olson",3700,OAK,1B,TEX,,0.796,6.75
"Ronald Guzman",3900,TEX,1B,OAK,,0.999,5.99
"Elvis Andrus",3700,TEX,SS,OAK,,0.766,8.51
"Robinson Chirinos",3500,TEX,C,OAK,,0.749,7.31
"Khris Davis",5400,OAK,OF,TEX,,0.999,8.96
"Marcus Semien",4500,OAK,SS,TEX,,0.77,8.82
"Joey Gallo",4400,TEX,1B/OF,OAK,,0.999,7.63
"Jurickson Profar",4000,TEX,3B/SS,OAK,,0.999,7.4
"Dilson Herrera",3900,CIN,2B/OF,MIL,,0,5.5
"Ryan Braun",4500,MIL,1B/OF,CIN,,0.757,7.46
"Phillip Ervin",4300,CIN,OF,MIL,,0,7.88
"Shin-Soo Choo",4500,TEX,OF,OAK,,0.772,8.32
"Nomar Mazara",4000,TEX,OF,OAK,,0.745,8.12
"Rougned Odor",4300,TEX,2B,OAK,,0.999,7.9
"Tyler Austin",4000,MIN,1B,CHW,,0.999,7.18
"Mitch Garver",3500,MIN,C,CHW,,0.999,6.05
"Cedric Mullins",4000,BAL,OF,TOR,,0.738,7.78
"Austin Wynns",2900,BAL,C,TOR,,0.999,4.99
"Justin Smoak",4000,TOR,1B,BAL,,0.764,8.99
"Kendrys Morales",4300,TOR,1B,BAL,,0.999,8.02
"Teoscar Hernandez",4200,TOR,OF,BAL,,0.798,7.18
"Richard Urena",3300,TOR,2B/SS,BAL,,0.999,3.76
"Craig Gentry",2800,BAL,OF,TOR,,0.999,5.75
"Renato Nunez",3700,BAL,3B,TOR,,0.999,6.41
"Tim Beckham",3400,BAL,3B/SS,TOR,,0.999,7.1
"Adam Jones",3800,BAL,OF,TOR,,0.736,8.02
"Devon Travis",3800,TOR,2B,BAL,,0.734,7.45
"Randal Grichuk",3900,TOR,OF,BAL,,0.823,8.4
"Jonathan Villar",3800,BAL,2B,TOR,,0.776,8.81
"Russell Martin",3500,TOR,C,BAL,,0.722,7.12
"John Andreoli",3700,BAL,OF,TOR,,0,5.92
"Danny Jansen",3600,TOR,C,BAL,,0.999,6.05
"Avisail Garcia",3700,CHW,OF,MIN,,0.999,7.33
"Logan Forsythe",3200,MIN,2B/3B,CHW,,0.999,6.24
"Tim Anderson",4200,CHW,SS,MIN,,0.999,6.42
"Adam Engel",3100,CHW,OF,MIN,,0.999,5.65
"Miguel Sano",4100,MIN,1B/3B,CHW,,0.999,7.6
"Jorge Polanco",3900,MIN,SS,CHW,,0.999,6.78
"Omar Narvaez",3500,CHW,C,MIN,,0.999,5.9
"Nicky Delmonico",3700,CHW,OF,MIN,,0.999,6.36
"Eddie Rosario",4200,MIN,OF,CHW,,0.753,5.92
"Billy McKinney",3600,TOR,OF,BAL,,0.999,7.89
"Max Kepler",3700,MIN,OF,CHW,,0.999,6.09
"Yoan Moncada",3700,CHW,2B,MIN,,0.741,7.77
"Daniel Palka",4100,CHW,OF,MIN,,0.999,7.49
"Yolmer Sanchez",3800,CHW,3B,MIN,,0.759,7.51
"Stephen Piscotty",3700,OAK,OF,TEX,,0.999,6.36
"Jonathan Lucroy",2700,OAK,C,TEX,,0.999,6.19
"Freddie Freeman",5100,ATL,1B,PIT,,0.771,8.5
"Ender Inciarte",3900,ATL,OF,PIT,,0.742,7.66
"Nick Markakis",4300,ATL,OF,PIT,,0.999,6.24
"Johan Camargo",4000,ATL,3B/SS,PIT,,0.999,6.46
"Corey Dickerson",4000,PIT,OF,ATL,,0.788,8.35
"Ozzie Albies",4400,ATL,2B,PIT,,0.753,7.04
"Roman Quinn",3900,PHI,OF,WAS,,0,6.72
"Jorge Alfaro",3500,PHI,C,WAS,,0.745,5.85
"Maikel Franco",3900,PHI,3B,WAS,,0.999,4.66
"Wilson Ramos",4300,PHI,C,WAS,,0.999,6.05
"Trea Turner",4500,WAS,SS,PHI,,0.999,8.71
"Anthony Rendon",3900,WAS,3B,PHI,,0.725,8.01
"Justin Bour",3600,PHI,1B,WAS,,0.744,7.74
"Ryan Zimmerman",3900,WAS,1B,PHI,,0.999,7.47
"Adam Frazier",3900,PIT,2B/OF,ATL,,0.73,7.2
"Gregory Polanco",4300,PIT,OF,ATL,,0.774,8.99
"Willson Contreras",3800,CHC,C,DET,,0.999,7.77
"Javier Baez",5000,CHC,2B/SS,DET,,0.999,9.98
"Jose Iglesias",3500,DET,SS,CHC,,0.735,7.3
"Nick Castellanos",4600,DET,OF,CHC,,0.765,8.48
"James McCann",3100,DET,C,CHC,,0.999,6.95
"Victor Martinez",3200,DET,1B,CHC,,0.999,6.54
"Starling Marte",4500,PIT,OF,ATL,,0.788,8.03
"Ronald Acuna",5700,ATL,OF,PIT,,0.777,8.44
"Colin Moran",3700,PIT,3B,ATL,,0.999,6.47
"Josh Bell",3800,PIT,1B,ATL,,0.782,6.8
