,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,2001-04-01,D,SJU01,hirsj901,John Hirschbeck,TOR,TEX,loaie001,Esteban Loaiza,hellr001,Rick Helling,stews002,Shannon Stewart,7,gonza001,Alex Gonzalez,6,mondr002,Raul Mondesi,9,delgc001,Carlos Delgado,3,fullb001,Brad Fullmer,10,batit001,Tony Batista,5,fletd001,Darrin Fletcher,2,cruzj004,Jose Cruz,8,bushh001,Homer Bush,4,greer001,Rusty Greer,7,velar001,Randy Velarde,4,rodra001,Alex Rodriguez,6,palmr001,Rafael Palmeiro,3,rodri001,Ivan Rodriguez,2,galaa001,Andres Galarraga,10,camik001,Ken Caminiti,5,mater001,Ruben Mateo,9,portb001,Bo Porter,8
1,2001-04-02,D,BAL12,crawj901,Jerry Crawford,BAL,BOS,hentp001,Pat Hentgen,martp001,Pedro Martinez,andeb001,Brady Anderson,9,bordm001,Mike Bordick,6,deshd001,Delino DeShields,7,segud001,David Segui,3,richc001,Chris Richard,10,ripkc001,Cal Ripken,5,moram002,Melvin Mora,8,fordb001,Brook Fordyce,2,hairj002,Jerry Hairston,4,stync001,Chris Stynes,4,nixot001,Trot Nixon,9,varij001,Jason Varitek,2,ramim002,Manny Ramirez,10,everc001,Carl Everett,8,oleat001,Troy O'Leary,7,hills002,Shea Hillenbrand,5,daubb001,Brian Daubach,3,grebc001,Craig Grebeck,6
2,2001-04-02,D,CLE08,davig901,Gerry Davis,CLE,CHA,colob001,Bartolo Colon,welld001,David Wells,loftk001,Kenny Lofton,8,vizqo001,Omar Vizquel,6,alomr001,Roberto Alomar,4,gonzj002,Juan Gonzalez,9,burke001,Ellis Burks,7,thomj002,Jim Thome,3,cordw001,Wil Cordero,10,branr001,Russell Branyan,5,diaze002,Einar Diaz,2,durhr001,Ray Durham,4,valej003,Jose Valentin,8,thomf001,Frank Thomas,10,ordom001,Magglio Ordonez,9,konep001,Paul Konerko,3,lee-c001,Carlos Lee,7,perrh001,Herbert Perry,5,aloms001,Sandy Alomar,2,clayr001,Royce Clayton,6
3,2001-04-02,D,NYC16,welkt901,Tim Welke,NYA,KCA,clemr001,Roger Clemens,suppj001,Jeff Suppan,knobc001,Chuck Knoblauch,7,soria001,Alfonso Soriano,4,oneip001,Paul O'Neill,9,willb002,Bernie Williams,8,justd001,David Justice,10,martt002,Tino Martinez,3,posaj001,Jorge Posada,2,sojol001,Luis Sojo,6,bross001,Scott Brosius,5,feblc001,Carlos Febles,4,beltc001,Carlos Beltran,8,sweem002,Mike Sweeney,3,dye-j001,Jermaine Dye,9,randj002,Joe Randa,5,quinm001,Mark Quinn,7,browd002,Dee Brown,10,ortih001,Hector Ortiz,2,sancr001,Rey Sanchez,6
4,2001-04-02,N,SEA03,demud901,Dana DeMuth,SEA,OAK,garcf002,Freddy Garcia,hudst001,Tim Hudson,suzui001,Ichiro Suzuki,9,camem001,Mike Cameron,8,marte001,Edgar Martinez,10,olerj001,John Olerud,3,boonb002,Bret Boone,4,marta001,Al Martin,7,belld002,David Bell,5,wilsd001,Dan Wilson,2,guilc001,Carlos Guillen,6,damoj001,Johnny Damon,7,ortij003,Jose Ortiz,4,giamj001,Jason Giambi,3,saeno001,Olmedo Saenz,10,chave001,Eric Chavez,5,tejam001,Miguel Tejada,6,longt002,Terrence Long,8,giamj002,Jeremy Giambi,9,hernr002,Ramon Hernandez,2
5,2001-04-02,D,CHI11,reedr901,Rick Reed,CHN,MON,liebj001,Jon Lieber,vazqj001,Javier Vazquez,youne001,Eric Young,4,muelb001,Bill Mueller,5,sosas001,Sammy Sosa,9,whitr001,Rondell White,7,staim001,Matt Stairs,3,gutir001,Ricky Gutierrez,6,bufod001,Damon Buford,8,giraj001,Joe Girardi,2,liebj001,Jon Lieber,1,bergp001,Peter Bergeron,8,vidrj001,Jose Vidro,4,tatif001,Fernando Tatis,5,guerv001,Vladimir Guerrero,9,stevl001,Lee Stevens,3,bradm001,Milton Bradley,7,cabro001,Orlando Cabrera,6,barrm003,Michael Barrett,2,vazqj001,Javier Vazquez,1
6,2001-04-02,D,CIN08,joycj901,Jim Joyce,CIN,ATL,harnp001,Pete Harnisch,burkj001,John Burkett,larkb001,Barry Larkin,6,tuckm001,Michael Tucker,8,yound001,Dmitri Young,7,cases001,Sean Casey,3,ochoa001,Alex Ochoa,9,boona001,Aaron Boone,5,reesp001,Pokey Reese,4,laruj001,Jason LaRue,2,harnp001,Pete Harnisch,1,furcr001,Rafael Furcal,6,veraq001,Quilvio Veras,4,jonea002,Andruw Jones,8,jonec004,Chipper Jones,5,surhb001,B.J. Surhoff,7,jordb001,Brian Jordan,9,lopej001,Javy Lopez,2,brogr001,Rico Brogna,3,burkj001,John Burkett,1
7,2001-04-02,D,DEN02,froeb901,Bruce Froemming,COL,SLN,hampm001,Mike Hampton,kiled001,Darryl Kile,pierj002,Juan Pierre,8,walkt002,Todd Walker,4,walkl001,Larry Walker,9,heltt001,Todd Helton,3,cirij001,Jeff Cirillo,5,hollt001,Todd Hollandsworth,7,peren001,Neifi Perez,6,maynb001,Brent Mayne,2,hampm001,Mike Hampton,1,vinaf001,Fernando Vina,4,rente001,Edgar Renteria,6,edmoj001,Jim Edmonds,8,mcgwm001,Mark McGwire,3,polap001,Placido Polanco,5,pujoa001,Albert Pujols,7,mathm001,Mike Matheny,2,drewj001,J.D. Drew,9,kiled001,Darryl Kile,1
8,2001-04-02,D,MIA01,shulj901,John Shulock,FLO,PHI,dempr002,Ryan Dempster,daalo001,Omar Daal,castl001,Luis Castillo,4,owene001,Eric Owens,9,floyc001,Cliff Floyd,7,wilsp002,Preston Wilson,8,lowem001,Mike Lowell,5,johnc002,Charles Johnson,2,lee-d002,Derrek Lee,3,gonza002,Alex Gonzalez,6,dempr002,Ryan Dempster,1,gland001,Doug Glanville,8,rollj001,Jimmy Rollins,6,abreb001,Bobby Abreu,9,roles001,Scott Rolen,5,burrp001,Pat Burrell,7,lee-t002,Travis Lee,3,liebm001,Mike Lieberthal,2,andem003,Marlon Anderson,4,daalo001,Omar Daal,1
9,2001-04-02,D,LOS03,hirsm901,Mark Hirschbeck,LAN,MIL,parkc002,Chan Ho Park,wrigj001,Jamey Wright,goodt001,Tom Goodwin,8,grudm001,Mark Grudzielanek,4,shefg001,Gary Sheffield,7,grees001,Shawn Green,9,karre001,Eric Karros,3,donnc001,Chris Donnels,5,kreuc001,Chad Kreuter,2,coraa001,Alex Cora,6,parkc002,Chan Ho Park,1,bellr002,Ronnie Belliard,4,houst001,Tyler Houston,5,jenkg001,Geoff Jenkins,7,sexsr001,Richie Sexson,3,burnj001,Jeromy Burnitz,9,hammj001,Jeffrey Hammonds,8,hernj001,Jose Hernandez,6,blanh001,Henry Blanco,2,wrigj001,Jamey Wright,1
10,2001-04-02,D,SFO03,marsr901,Randy Marsh,SFN,SDN,hernl003,Livan Hernandez,willw001,Woody Williams,benam001,Marvin Benard,8,aurir001,Rich Aurilia,6,bondb001,Barry Bonds,7,kentj001,Jeff Kent,4,snowj001,J.T. Snow,3,davir002,Russ Davis,5,riosa001,Armando Rios,9,estab001,Bobby Estalella,2,hernl003,Livan Hernandez,1,jackd003,Damian Jackson,4,kotsm001,Mark Kotsay,7,klesr001,Ryan Klesko,3,nevip001,Phil Nevin,5,gwynt001,Tony Gwynn,9,darrm001,Mike Darr,8,gonzw001,Wiki Gonzalez,2,gomec001,Chris Gomez,6,willw001,Woody Williams,1
11,2001-04-03,D,DET05,brinj901,Joe Brinkman,DET,MIN,weavj002,Jeff Weaver,radkb001,Brad Radke,ceder001,Roger Cedeno,9,easld001,Damion Easley,4,higgb001,Bobby Higginson,7,clart002,Tony Clark,3,mcmib001,Billy McMillon,10,cruzd001,Deivi Cruz,6,encaj001,Juan Encarnacion,8,halts001,Shane Halter,5,ingeb001,Brandon Inge,2,guzmc001,Cristian Guzman,6,rival001,Luis Rivas,4,lawtm002,Matt Lawton,9,koskc001,Corey Koskie,5,ortid001,David Ortiz,10,huntt001,Torii Hunter,8,jonej003,Jacque Jones,7,miend001,Doug Mientkiewicz,3,piera001,A.J. Pierzynski,2
12,2001-04-03,N,SEA03,relic901,Charlie Reliford,SEA,OAK,halaj001,John Halama,zitob001,Barry Zito,suzui001,Ichiro Suzuki,9,camem001,Mike Cameron,8,marte001,Edgar Martinez,10,olerj001,John Olerud,3,boonb002,Bret Boone,4,sanda001,Anthony Sanders,7,belld002,David Bell,5,wilsd001,Dan Wilson,2,guilc001,Carlos Guillen,6,damoj001,Johnny Damon,7,ortij003,Jose Ortiz,4,giamj001,Jason Giambi,3,saeno001,Olmedo Saenz,10,chave001,Eric Chavez,5,tejam001,Miguel Tejada,6,longt002,Terrence Long,8,piata001,Adam Piatt,9,hernr002,Ramon Hernandez,2
13,2001-04-03,N,STP01,reilm901,Mike Reilly,TBA,TOR,lopea002,Albie Lopez,parrs001,Steve Parris,willg001,Gerald Williams,8,cox-s001,Steve Cox,10,vaugg001,Greg Vaughn,7,mcgrf001,Fred McGriff,3,grieb001,Ben Grieve,9,castv001,Vinny Castilla,5,smitr003,Bob Smith,4,flahj001,John Flaherty,2,martf001,Felix Martinez,6,stews002,Shannon Stewart,7,gonza001,Alex Gonzalez,6,mondr002,Raul Mondesi,9,delgc001,Carlos Delgado,3,fullb001,Brad Fullmer,10,batit001,Tony Batista,5,fletd001,Darrin Fletcher,2,cruzj004,Jose Cruz,8,bushh001,Homer Bush,4
14,2001-04-03,D,ARL02,ripps901,Steve Rippley,TEX,ANA,rogek001,Kenny Rogers,schos001,Scott Schoeneweis,greer001,Rusty Greer,7,velar001,Randy Velarde,4,rodra001,Alex Rodriguez,6,palmr001,Rafael Palmeiro,3,rodri001,Ivan Rodriguez,2,galaa001,Andres Galarraga,10,camik001,Ken Caminiti,5,curtc001,Chad Curtis,8,mater001,Ruben Mateo,9,erstd001,Darin Erstad,8,gil-b001,Benji Gil,6,salmt001,Tim Salmon,9,glaut001,Troy Glaus,5,andeg001,Garret Anderson,7,hillg001,Glenallen Hill,10,molib001,Bengie Molina,2,spies001,Scott Spiezio,3,ecksd001,David Eckstein,4
15,2001-04-03,D,ATL02,meric901,Chuck Meriwether,ATL,NYN,glavt001,Tom Glavine,leita001,Al Leiter,furcr001,Rafael Furcal,6,veraq001,Quilvio Veras,4,jonea002,Andruw Jones,8,jonec004,Chipper Jones,5,jordb001,Brian Jordan,9,lopej001,Javy Lopez,2,surhb001,B.J. Surhoff,7,helmw001,Wes Helms,3,glavt001,Tom Glavine,1,agbab001,Benny Agbayani,7,alfoe001,Edgardo Alfonzo,4,ventr001,Robin Ventura,5,piazm001,Mike Piazza,2,zeilt001,Todd Zeile,3,paytj001,Jay Payton,8,hamid001,Darryl Hamilton,9,ordor001,Rey Ordonez,6,leita001,Al Leiter,1
