,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,1992-04-06,D,BAL12,barnl901,Larry Barnett,BAL,CLE,sutcr001,Rick Sutcliffe,nagyc001,Charles Nagy,andeb001,Brady Anderson,7,orsuj001,Joe Orsulak,9,ripkc001,Cal Ripken,6,davig001,Glenn Davis,3,devem001,Mike Devereaux,8,horns001,Sam Horn,10,gomel001,Leo Gomez,5,hoilc001,Chris Hoiles,2,ripkb001,Billy Ripken,4,loftk001,Kenny Lofton,8,hillg001,Glenallen Hill,10,baerc001,Carlos Baerga,4,bellj002,Albert Belle,7,sorrp001,Paul Sorrento,3,whitm001,Mark Whiten,9,aloms001,Sandy Alomar,2,jacob001,Brook Jacoby,5,lewim001,Mark Lewis,6
1,1992-04-06,D,DET04,garcr901,Rich Garcia,DET,TOR,gullb001,Bill Gullickson,morrj001,Jack Morris,gladd001,Dan Gladden,7,whitl001,Lou Whitaker,4,trama001,Alan Trammell,6,fielc001,Cecil Fielder,3,tettm001,Mickey Tettleton,2,philt001,Tony Phillips,10,deerr001,Rob Deer,9,frymt001,Travis Fryman,5,cuylm001,Milt Cuyler,8,whitd001,Devon White,8,alomr001,Roberto Alomar,4,cartj001,Joe Carter,7,winfd001,Dave Winfield,10,grubk001,Kelly Gruber,5,olerj001,John Olerud,3,belld001,Derek Bell,9,bordp001,Pat Borders,2,lee-m001,Manuel Lee,6
2,1992-04-06,D,MIL05,phild901,Dave Phillips,MIL,MIN,wegmb001,Bill Wegman,erics001,Scott Erickson,molip001,Paul Molitor,10,hamid001,Darryl Hamilton,9,surhb001,B.J. Surhoff,2,vaugg001,Greg Vaughn,7,younr001,Robin Yount,8,stubf001,Franklin Stubbs,3,seitk001,Kevin Seitzer,5,gantj001,Jim Gantner,4,flets001,Scott Fletcher,6,macks001,Shane Mack,7,knobc001,Chuck Knoblauch,4,puckk001,Kirby Puckett,8,davic001,Chili Davis,10,harpb001,Brian Harper,2,larkg001,Gene Larkin,3,munop001,Pedro Munoz,9,leius001,Scott Leius,5,gagng001,Greg Gagne,6
3,1992-04-06,N,OAK01,denkd901,Don Denkinger,OAK,KCA,stewd001,Dave Stewart,appik001,Kevin Appier,hendr001,Rickey Henderson,7,wilsw001,Willie Wilson,8,cansj001,Jose Canseco,9,bainh001,Harold Baines,10,mcgwm001,Mark McGwire,3,steit001,Terry Steinbach,2,lansc001,Carney Lansford,5,bordm001,Mike Bordick,6,blanl001,Lance Blankenship,4,mcrab001,Brian McRae,8,jeffg001,Gregg Jefferies,5,joynw001,Wally Joyner,3,mcrek001,Kevin McReynolds,9,bretg001,George Brett,10,macfm001,Mike Macfarlane,2,millk001,Keith Miller,7,howad001,David Howard,6,shumt001,Terry Shumpert,4
4,1992-04-06,N,SEA02,evanj901,Jim Evans,SEA,TEX,johnr005,Randy Johnson,ryann001,Nolan Ryan,reynh001,Harold Reynolds,4,marte001,Edgar Martinez,5,grifk002,Ken Griffey,8,mitck001,Kevin Mitchell,7,obrip001,Pete O'Brien,3,buhnj001,Jay Buhner,9,martt002,Tino Martinez,10,valld001,Dave Valle,2,vizqo001,Omar Vizquel,6,newma001,Al Newman,4,palmr001,Rafael Palmeiro,3,gonzj002,Juan Gonzalez,8,sierr001,Ruben Sierra,9,downb001,Brian Downing,10,palmd002,Dean Palmer,5,thond001,Dickie Thon,6,farim001,Monty Fariss,7,rodri001,Ivan Rodriguez,2
5,1992-04-06,D,CIN08,froeb901,Bruce Froemming,CIN,SDN,rijoj001,Jose Rijo,hursb001,Bruce Hurst,robeb002,Bip Roberts,4,morrh001,Hal Morris,3,larkb001,Barry Larkin,6,saboc001,Chris Sabo,5,bragg001,Glenn Braggs,7,sandr002,Reggie Sanders,8,oneip001,Paul O'Neill,9,olivj001,Joe Oliver,2,rijoj001,Jose Rijo,1,fernt001,Tony Fernandez,6,gwynt001,Tony Gwynn,9,shefg001,Gary Sheffield,5,mcgrf001,Fred McGriff,3,santb001,Benito Santiago,2,clarj002,Jerald Clark,7,jackd002,Darrin Jackson,8,stilk001,Kurt Stillwell,4,hursb001,Bruce Hurst,1
6,1992-04-06,D,LOS03,wendh901,Harry Wendelstedt,LAN,SFN,martr002,Ramon Martinez,swifb001,Bill Swift,butlb001,Brett Butler,8,harrl001,Lenny Harris,5,danik001,Kal Daniels,3,strad001,Darryl Strawberry,9,davie001,Eric Davis,7,samuj001,Juan Samuel,4,sciom001,Mike Scioscia,2,offej001,Jose Offerman,6,martr002,Ramon Martinez,1,lewid001,Darren Lewis,8,feldm001,Mike Felder,7,clarw001,Will Clark,3,willm003,Matt Williams,5,snydc001,Cory Snyder,9,thomr003,Robby Thompson,4,clayr001,Royce Clayton,6,manwk001,Kirt Manwaring,2,swifb001,Bill Swift,1
7,1992-04-06,N,PIT07,tatat901,Terry Tata,PIT,MON,drabd001,Doug Drabek,martd001,Dennis Martinez,gibsk001,Kirk Gibson,9,bellj001,Jay Bell,6,vansa001,Andy Van Slyke,8,bondb001,Barry Bonds,7,merco002,Orlando Merced,3,buecs001,Steve Buechele,5,lavam001,Mike LaValliere,2,lindj002,Jose Lind,4,drabd001,Doug Drabek,1,deshd001,Delino DeShields,4,grism001,Marquis Grissom,8,caldi001,Ivan Calderon,7,walkl001,Larry Walker,9,wallt001,Tim Wallach,3,barbb001,Bret Barberie,5,fletd001,Darrin Fletcher,2,owens001,Spike Owen,6,martd001,Dennis Martinez,1
8,1992-04-06,N,STL09,mcshj901,John McSherry,SLN,NYN,delej001,Jose DeLeon,coned001,David Cone,lankr001,Ray Lankford,8,smito001,Ozzie Smith,6,zeilt001,Todd Zeile,5,galaa001,Andres Galarraga,3,guerp001,Pedro Guerrero,7,thomm001,Milt Thompson,9,pagnt001,Tom Pagnozzi,2,oquej001,Jose Oquendo,4,delej001,Jose DeLeon,1,colev001,Vince Coleman,7,randw001,Willie Randolph,4,bonib001,Bobby Bonilla,9,johnh001,Howard Johnson,8,murre001,Eddie Murray,3,pecob001,Bill Pecota,5,elstk001,Kevin Elster,6,hundt001,Todd Hundley,2,coned001,David Cone,1
9,1992-04-07,N,ANA01,cobld901,Drew Coble,CAL,CHA,langm001,Mark Langston,mcdoj001,Jack McDowell,polol001,Luis Polonia,7,felij001,Junior Felix,8,hayev001,Von Hayes,9,brooh001,Hubie Brooks,10,stevl001,Lee Stevens,3,gaetg001,Gary Gaetti,5,parrl001,Lance Parrish,2,roseb001,Bobby Rose,4,disag001,Gary Disarcina,6,raint001,Tim Raines,7,sax-s001,Steve Sax,4,ventr001,Robin Ventura,5,thomf001,Frank Thomas,3,bellg001,George Bell,10,huffm001,Mike Huff,9,karkr001,Ron Karkovice,2,johnl001,Lance Johnson,8,guilo001,Ozzie Guillen,6
10,1992-04-07,D,NYC16,mckej901,Jim McKean,NYA,BOS,sands001,Scott Sanderson,clemr001,Roger Clemens,velar001,Randy Velarde,6,mattd001,Don Mattingly,3,kellb002,Roberto Kelly,8,hallm001,Mel Hall,7,tartd001,Danny Tartabull,10,nokem001,Matt Nokes,2,barfj001,Jesse Barfield,9,hayec001,Charlie Hayes,5,kellp001,Pat Kelly,4,boggw001,Wade Boggs,5,reedj003,Jody Reed,4,greem001,Mike Greenwell,7,burke001,Ellis Burks,8,planp001,Phil Plantier,9,clarj001,Jack Clark,10,vaugm001,Mo Vaughn,3,penat001,Tony Pena,2,rivel001,Luis Rivera,6
11,1992-04-07,N,SEA02,mccol901,Larry McCoy,SEA,TEX,hanse001,Erik Hanson,browk001,Kevin Brown,reynh001,Harold Reynolds,4,marte001,Edgar Martinez,5,grifk002,Ken Griffey,8,mitck001,Kevin Mitchell,7,obrip001,Pete O'Brien,10,buhnj001,Jay Buhner,9,martt002,Tino Martinez,3,valld001,Dave Valle,2,vizqo001,Omar Vizquel,6,daugj001,Jack Daugherty,10,newma001,Al Newman,4,palmr001,Rafael Palmeiro,3,sierr001,Ruben Sierra,9,gonzj002,Juan Gonzalez,8,reimk001,Kevin Reimer,7,palmd002,Dean Palmer,5,husoj001,Jeff Huson,6,rodri001,Ivan Rodriguez,2
12,1992-04-07,N,CIN08,monte901,Ed Montague,CIN,SDN,browt001,Tom Browning,harrg002,Greg Harris,robeb002,Bip Roberts,4,martd002,Dave Martinez,7,larkb001,Barry Larkin,6,oneip001,Paul O'Neill,9,saboc001,Chris Sabo,5,morrh001,Hal Morris,3,sandr002,Reggie Sanders,8,olivj001,Joe Oliver,2,browt001,Tom Browning,1,stilk001,Kurt Stillwell,4,gwynt001,Tony Gwynn,9,shefg001,Gary Sheffield,5,mcgrf001,Fred McGriff,3,santb001,Benito Santiago,2,clarj002,Jerald Clark,7,jackd002,Darrin Jackson,8,shipc001,Craig Shipley,6,harrg002,Greg Harris,1
13,1992-04-07,N,HOU02,harvd901,Doug Harvey,HOU,ATL,harnp001,Pete Harnisch,glavt001,Tom Glavine,biggc001,Craig Biggio,4,finls001,Steve Finley,8,bagwj001,Jeff Bagwell,3,incap001,Pete Incaviglia,9,camik001,Ken Caminiti,5,gonzl001,Luis Gonzalez,7,servs002,Scott Servais,2,cedea001,Andujar Cedeno,6,harnp001,Pete Harnisch,1,sandd001,Deion Sanders,8,pendt001,Terry Pendleton,5,gantr001,Ron Gant,7,justd001,David Justice,9,breas001,Sid Bream,3,blauj001,Jeff Blauser,4,olsog002,Greg Olson,2,bellr001,Rafael Belliard,6,glavt001,Tom Glavine,1
14,1992-04-07,N,LOS03,marsr901,Randy Marsh,LAN,SFN,herso001,Orel Hershiser,downk001,Kelly Downs,butlb001,Brett Butler,8,harrl001,Lenny Harris,5,danik001,Kal Daniels,3,strad001,Darryl Strawberry,9,davie001,Eric Davis,7,samuj001,Juan Samuel,4,sciom001,Mike Scioscia,2,offej001,Jose Offerman,6,herso001,Orel Hershiser,1,lewid001,Darren Lewis,8,feldm001,Mike Felder,7,clarw001,Will Clark,3,willm003,Matt Williams,5,snydc001,Cory Snyder,9,thomr003,Robby Thompson,4,clayr001,Royce Clayton,6,manwk001,Kirt Manwaring,2,downk001,Kelly Downs,1
15,1992-04-07,D,PHI12,rungp901,Paul Runge,PHI,CHN,mulht001,Terry Mulholland,maddg002,Greg Maddux,dyksl001,Lenny Dykstra,8,duncm001,Mariano Duncan,6,holld001,Dave Hollins,5,krukj001,John Kruk,3,murpd001,Dale Murphy,9,dauld001,Darren Daulton,2,chamw001,Wes Chamberlain,7,moram001,Mickey Morandini,4,mulht001,Terry Mulholland,1,dunss001,Shawon Dunston,6,sosas001,Sammy Sosa,8,sandr001,Ryne Sandberg,4,dawsa001,Andre Dawson,9,gracm001,Mark Grace,3,villh001,Hector Villanueva,2,salal001,Luis Salazar,7,scotg001,Gary Scott,5,maddg002,Greg Maddux,1
16,1992-04-07,N,STL09,pullf901,Frank Pulli,SLN,NYN,olivo001,Omar Olivares,sabeb001,Bret Saberhagen,lankr001,Ray Lankford,8,smito001,Ozzie Smith,6,zeilt001,Todd Zeile,5,galaa001,Andres Galarraga,3,guerp001,Pedro Guerrero,7,thomm001,Milt Thompson,9,pagnt001,Tom Pagnozzi,2,jonet002,Tim Jones,4,olivo001,Omar Olivares,1,colev001,Vince Coleman,7,randw001,Willie Randolph,4,bonib001,Bobby Bonilla,9,johnh001,Howard Johnson,8,murre001,Eddie Murray,3,magad001,Dave Magadan,5,pecob001,Bill Pecota,6,hundt001,Todd Hundley,2,sabeb001,Bret Saberhagen,1
17,1992-04-08,N,BAL12,koscg901,Greg Kosc,BAL,CLE,milab001,Bob Milacki,ottod001,Dave Otto,andeb001,Brady Anderson,7,hulet001,Tim Hulett,10,ripkc001,Cal Ripken,6,millr002,Randy Milligan,3,devem001,Mike Devereaux,8,hoilc001,Chris Hoiles,2,gomel001,Leo Gomez,5,segud001,David Segui,9,ripkb001,Billy Ripken,4,loftk001,Kenny Lofton,8,hillg001,Glenallen Hill,7,baerc001,Carlos Baerga,4,bellj002,Albert Belle,10,sorrp001,Paul Sorrento,3,whitm001,Mark Whiten,9,aloms001,Sandy Alomar,2,jacob001,Brook Jacoby,5,lewim001,Mark Lewis,6
18,1992-04-08,N,ANA01,merrd901,Durwood Merrill,CAL,CHA,abboj001,Jim Abbott,hibbg001,Greg Hibbard,curtc001,Chad Curtis,7,felij001,Junior Felix,8,hayev001,Von Hayes,9,brooh001,Hubie Brooks,10,gaetg001,Gary Gaetti,5,stevl001,Lee Stevens,3,parrl001,Lance Parrish,2,roseb001,Bobby Rose,4,disag001,Gary Disarcina,6,raint001,Tim Raines,7,sax-s001,Steve Sax,4,ventr001,Robin Ventura,5,thomf001,Frank Thomas,3,bellg001,George Bell,10,huffm001,Mike Huff,9,karkr001,Ron Karkovice,2,johnl001,Lance Johnson,8,guilo001,Ozzie Guillen,6
19,1992-04-08,D,DET04,morrd901,Dan Morrison,DET,TOR,tanaf001,Frank Tanana,stott001,Todd Stottlemyre,gladd001,Dan Gladden,7,whitl001,Lou Whitaker,4,trama001,Alan Trammell,6,fielc001,Cecil Fielder,3,tettm001,Mickey Tettleton,2,philt001,Tony Phillips,10,deerr001,Rob Deer,9,frymt001,Travis Fryman,5,cuylm001,Milt Cuyler,8,whitd001,Devon White,8,alomr001,Roberto Alomar,4,cartj001,Joe Carter,7,winfd001,Dave Winfield,10,grubk001,Kelly Gruber,5,olerj001,John Olerud,3,belld001,Derek Bell,9,bordp001,Pat Borders,2,lee-m001,Manuel Lee,6
20,1992-04-08,N,MIL05,roe-r901,Rocky Roe,MIL,MIN,bosic001,Chris Bosio,smilj001,John Smiley,molip001,Paul Molitor,10,hamid001,Darryl Hamilton,9,surhb001,B.J. Surhoff,2,vaugg001,Greg Vaughn,7,younr001,Robin Yount,8,stubf001,Franklin Stubbs,3,seitk001,Kevin Seitzer,5,gantj001,Jim Gantner,4,flets001,Scott Fletcher,6,macks001,Shane Mack,7,knobc001,Chuck Knoblauch,4,puckk001,Kirby Puckett,8,davic001,Chili Davis,10,harpb001,Brian Harper,2,larkg001,Gene Larkin,3,munop001,Pedro Munoz,9,leius001,Scott Leius,5,gagng001,Greg Gagne,6
21,1992-04-08,N,OAK01,shulj901,John Shulock,OAK,KCA,moorm001,Mike Moore,gordt001,Tom Gordon,hendr001,Rickey Henderson,7,wilsw001,Willie Wilson,8,cansj001,Jose Canseco,9,bainh001,Harold Baines,10,mcgwm001,Mark McGwire,3,quirj001,Jamie Quirk,2,lansc001,Carney Lansford,5,bordm001,Mike Bordick,6,blanl001,Lance Blankenship,4,mcrab001,Brian McRae,8,jeffg001,Gregg Jefferies,5,joynw001,Wally Joyner,3,mcrek001,Kevin McReynolds,9,bretg001,George Brett,10,macfm001,Mike Macfarlane,2,millk001,Keith Miller,7,howad001,David Howard,6,shumt001,Terry Shumpert,4
22,1992-04-08,N,SEA02,hendt901,Ted Hendry,SEA,TEX,swanr001,Russ Swan,guzmj001,Jose Guzman,reynh001,Harold Reynolds,4,marte001,Edgar Martinez,5,grifk002,Ken Griffey,8,mitck001,Kevin Mitchell,7,obrip001,Pete O'Brien,3,buhnj001,Jay Buhner,9,martt002,Tino Martinez,10,valld001,Dave Valle,2,vizqo001,Omar Vizquel,6,farim001,Monty Fariss,4,thond001,Dickie Thon,6,palmr001,Rafael Palmeiro,3,sierr001,Ruben Sierra,9,gonzj002,Juan Gonzalez,8,palmd002,Dean Palmer,5,downb001,Brian Downing,10,reimk001,Kevin Reimer,7,rodri001,Ivan Rodriguez,2
23,1992-04-08,D,CIN08,bonig901,Greg Bonin,CIN,SDN,belct001,Tim Belcher,benea001,Andy Benes,robeb002,Bip Roberts,5,martd002,Dave Martinez,8,larkb001,Barry Larkin,6,oneip001,Paul O'Neill,9,dorab001,Bill Doran,4,morrh001,Hal Morris,3,reedj001,Jeff Reed,2,hatcb001,Billy Hatcher,7,belct001,Tim Belcher,1,fernt001,Tony Fernandez,6,gwynt001,Tony Gwynn,9,shefg001,Gary Sheffield,5,mcgrf001,Fred McGriff,3,clarj002,Jerald Clark,7,jackd002,Darrin Jackson,8,stilk001,Kurt Stillwell,4,bilad001,Dann Bilardello,2,benea001,Andy Benes,1
24,1992-04-08,N,HOU02,crawj901,Jerry Crawford,HOU,ATL,kiled001,Darryl Kile,smolj001,John Smoltz,finls001,Steve Finley,8,biggc001,Craig Biggio,4,gonzl001,Luis Gonzalez,7,bagwj001,Jeff Bagwell,3,incap001,Pete Incaviglia,9,camik001,Ken Caminiti,5,cedea001,Andujar Cedeno,6,taube001,Ed Taubensee,2,kiled001,Darryl Kile,1,sandd001,Deion Sanders,8,pendt001,Terry Pendleton,5,gantr001,Ron Gant,7,justd001,David Justice,9,breas001,Sid Bream,3,blauj001,Jeff Blauser,4,olsog002,Greg Olson,2,bellr001,Rafael Belliard,6,smolj001,John Smoltz,1
25,1992-04-08,N,PHI12,hallt901,Tom Hallion,PHI,CHN,greet001,Tommy Greene,jackd001,Danny Jackson,amarr002,Ruben Amaro,8,duncm001,Mariano Duncan,4,holld001,Dave Hollins,5,krukj001,John Kruk,3,murpd001,Dale Murphy,9,sveud001,Dale Sveum,6,chamw001,Wes Chamberlain,7,dauld001,Darren Daulton,2,greet001,Tommy Greene,1,dunss001,Shawon Dunston,6,sosas001,Sammy Sosa,8,sandr001,Ryne Sandberg,4,dawsa001,Andre Dawson,9,gracm001,Mark Grace,3,wilkr001,Rick Wilkins,2,smitd003,Dwight Smith,7,scotg001,Gary Scott,5,jackd001,Danny Jackson,1
26,1992-04-08,N,PIT07,westj901,Joe West,PIT,MON,smitz001,Zane Smith,gardm001,Mark Gardner,gibsk001,Kirk Gibson,9,bellj001,Jay Bell,6,vansa001,Andy Van Slyke,8,bondb001,Barry Bonds,7,merco002,Orlando Merced,3,buecs001,Steve Buechele,5,lavam001,Mike LaValliere,2,lindj002,Jose Lind,4,smitz001,Zane Smith,1,deshd001,Delino DeShields,4,grism001,Marquis Grissom,8,caldi001,Ivan Calderon,7,wallt001,Tim Wallach,3,walkl001,Larry Walker,9,cartg001,Gary Carter,2,barbb001,Bret Barberie,5,owens001,Spike Owen,6,gardm001,Mark Gardner,1
27,1992-04-08,N,STL09,davib902,Bob Davidson,SLN,NYN,smitb001,Bryn Smith,ferns001,Sid Fernandez,lankr001,Ray Lankford,8,smito001,Ozzie Smith,6,zeilt001,Todd Zeile,5,guerp001,Pedro Guerrero,3,jordb001,Brian Jordan,9,gilkb001,Bernard Gilkey,7,pagnt001,Tom Pagnozzi,2,alicl001,Luis Alicea,4,smitb001,Bryn Smith,1,colev001,Vince Coleman,7,randw001,Willie Randolph,4,bonib001,Bobby Bonilla,9,johnh001,Howard Johnson,8,murre001,Eddie Murray,3,pecob001,Bill Pecota,5,elstk001,Kevin Elster,6,hundt001,Todd Hundley,2,ferns001,Sid Fernandez,1
28,1992-04-09,N,BAL12,fordd901,Dale Ford,BAL,CLE,mcdob001,Ben McDonald,armsj001,Jack Armstrong,andeb001,Brady Anderson,7,orsuj001,Joe Orsulak,9,ripkc001,Cal Ripken,6,horns001,Sam Horn,10,devem001,Mike Devereaux,8,millr002,Randy Milligan,3,gomel001,Leo Gomez,5,hoilc001,Chris Hoiles,2,ripkb001,Billy Ripken,4,colea001,Alex Cole,8,hillg001,Glenallen Hill,7,baerc001,Carlos Baerga,4,bellj002,Albert Belle,10,sorrp001,Paul Sorrento,3,whitm001,Mark Whiten,9,aloms001,Sandy Alomar,2,jacob001,Brook Jacoby,5,lewim001,Mark Lewis,6
29,1992-04-09,N,ANA01,reedr901,Rick Reed,CAL,CHA,grahj001,Joe Grahe,mccak001,Kirk McCaskill,polol001,Luis Polonia,7,felij001,Junior Felix,8,hayev001,Von Hayes,9,brooh001,Hubie Brooks,10,davia002,Alvin Davis,3,gaetg001,Gary Gaetti,5,roseb001,Bobby Rose,4,fitzm001,Mike Fitzgerald,2,schod001,Dick Schofield,6,raint001,Tim Raines,7,sax-s001,Steve Sax,4,ventr001,Robin Ventura,5,thomf001,Frank Thomas,3,bellg001,George Bell,10,pasqd001,Dan Pasqua,9,karkr001,Ron Karkovice,2,johnl001,Lance Johnson,8,guilo001,Ozzie Guillen,6
30,1992-04-09,D,DET04,welkt901,Tim Welke,DET,TOR,terrw001,Walt Terrell,guzmj003,Juan Guzman,gladd001,Dan Gladden,7,whitl001,Lou Whitaker,4,trama001,Alan Trammell,6,fielc001,Cecil Fielder,3,tettm001,Mickey Tettleton,2,philt001,Tony Phillips,10,carrm001,Mark Carreon,9,frymt001,Travis Fryman,5,cuylm001,Milt Cuyler,8,whitd001,Devon White,8,alomr001,Roberto Alomar,4,grubk001,Kelly Gruber,5,winfd001,Dave Winfield,10,olerj001,John Olerud,3,maldc001,Candy Maldonado,9,bordp001,Pat Borders,2,wardt001,Turner Ward,7,lee-m001,Manuel Lee,6
31,1992-04-09,D,MIL05,joycj901,Jim Joyce,MIL,MIN,navaj001,Jaime Navarro,krueb001,Bill Krueger,molip001,Paul Molitor,10,hamid001,Darryl Hamilton,8,surhb001,B.J. Surhoff,2,vaugg001,Greg Vaughn,7,bichd001,Dante Bichette,9,stubf001,Franklin Stubbs,3,seitk001,Kevin Seitzer,5,suerw001,William Suero,4,flets001,Scott Fletcher,6,knobc001,Chuck Knoblauch,4,quinl001,Luis Quinones,5,puckk001,Kirby Puckett,8,davic001,Chili Davis,10,bushr001,Randy Bush,9,munop001,Pedro Munoz,7,larkg001,Gene Larkin,3,websl001,Lenny Webster,2,gagng001,Greg Gagne,6
