,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,1998-03-31,D,BAL12,mckej901,Jim McKean,BAL,KCA,mussm001,Mike Mussina,belct001,Tim Belcher,andeb001,Brady Anderson,8,alomr001,Roberto Alomar,4,davie001,Eric Davis,9,palmr001,Rafael Palmeiro,3,ripkc001,Cal Ripken,5,surhb001,B.J. Surhoff,7,cartj001,Joe Carter,10,hoilc001,Chris Hoiles,2,bordm001,Mike Bordick,6,damoj001,Johnny Damon,8,offej001,Jose Offerman,4,morrh001,Hal Morris,7,kingj001,Jeff King,3,pendt001,Terry Pendleton,10,palmd002,Dean Palmer,5,suttl001,Larry Sutton,9,sweem002,Mike Sweeney,2,martf001,Felix Martinez,6
1,1998-03-31,D,SEA02,phild901,Dave Phillips,SEA,CLE,johnr005,Randy Johnson,nagyc001,Charles Nagy,coraj001,Joey Cora,4,rodra001,Alex Rodriguez,6,grifk002,Ken Griffey,8,marte001,Edgar Martinez,10,segud001,David Segui,3,buhnj001,Jay Buhner,9,hillg001,Glenallen Hill,7,wilsd001,Dan Wilson,2,davir002,Russ Davis,5,loftk001,Kenny Lofton,8,vizqo001,Omar Vizquel,6,dunss001,Shawon Dunston,10,ramim002,Manny Ramirez,9,berrg001,Geronimo Berroa,7,frymt001,Travis Fryman,5,aloms001,Sandy Alomar,2,mantj001,Jeff Manto,3,wilse001,Enrique Wilson,4
2,1998-03-31,N,STP01,garcr901,Rich Garcia,TBA,DET,alvaw001,Wilson Alvarez,thomj003,Justin Thompson,mccrq001,Quinton McCracken,8,cairm001,Miguel Cairo,4,boggw001,Wade Boggs,5,mcgrf001,Fred McGriff,3,kellm001,Mike Kelly,7,sorrp001,Paul Sorrento,10,flahj001,John Flaherty,2,martd002,Dave Martinez,9,stock001,Kevin Stocker,6,huntb002,Brian Hunter,8,robeb002,Bip Roberts,10,higgb001,Bobby Higginson,9,clart002,Tony Clark,3,easld001,Damion Easley,4,gonzl001,Luis Gonzalez,7,randj002,Joe Randa,5,olivj001,Joe Oliver,2,ripkb001,Billy Ripken,6
3,1998-03-31,D,ARL02,denkd901,Don Denkinger,TEX,CHA,burkj001,John Burkett,navaj001,Jaime Navarro,goodt001,Tom Goodwin,8,mclem001,Mark McLemore,4,greer001,Rusty Greer,7,gonzj002,Juan Gonzalez,9,clarw001,Will Clark,3,rodri001,Ivan Rodriguez,2,stevl001,Lee Stevens,10,elstk001,Kevin Elster,6,tatif001,Fernando Tatis,5,durhr001,Ray Durham,4,camem001,Mike Cameron,8,thomf001,Frank Thomas,10,bellj002,Albert Belle,7,ventr001,Robin Ventura,5,ordom001,Magglio Ordonez,9,nortg001,Greg Norton,3,obric001,Charlie O'Brien,2,carum001,Mike Caruso,6
4,1998-03-31,N,PHO01,quicj901,Jim Quick,ARI,COL,benea001,Andy Benes,kiled001,Darryl Kile,whitd001,Devon White,8,bellj001,Jay Bell,6,lee-t002,Travis Lee,3,willm003,Matt Williams,5,bredb001,Brent Brede,7,garck002,Karim Garcia,9,fabrj001,Jorge Fabregas,2,diaze004,Edwin Diaz,4,benea001,Andy Benes,1,lansm001,Mike Lansing,4,burke001,Ellis Burks,8,walkl001,Larry Walker,9,bichd001,Dante Bichette,7,castv001,Vinny Castilla,5,heltt001,Todd Helton,3,peren001,Neifi Perez,6,manwk001,Kirt Manwaring,2,kiled001,Darryl Kile,1
5,1998-03-31,D,ATL02,froeb901,Bruce Froemming,ATL,MIL,maddg002,Greg Maddux,eldrc001,Cal Eldred,weisw001,Walt Weiss,6,graft001,Tony Graffanino,4,jonec004,Chipper Jones,5,galaa001,Andres Galarraga,3,klesr001,Ryan Klesko,7,tuckm001,Michael Tucker,9,peree002,Eddie Perez,2,jonea002,Andruw Jones,8,maddg002,Greg Maddux,1,vinaf001,Fernando Vina,4,cirij001,Jeff Cirillo,5,jahaj001,John Jaha,3,burnj001,Jeromy Burnitz,9,grism001,Marquis Grissom,8,valej003,Jose Valentin,6,newfm001,Marc Newfield,7,mathm001,Mike Matheny,2,eldrc001,Cal Eldred,1
6,1998-03-31,D,CIN08,marsr901,Randy Marsh,CIN,SDN,remlm001,Mike Remlinger,browk001,Kevin Brown,stync001,Chris Stynes,7,nunnj001,Jon Nunnally,9,greew001,Willie Greene,5,peree001,Eduardo Perez,3,sandr002,Reggie Sanders,8,taube001,Ed Taubensee,2,boonb002,Bret Boone,4,reesp001,Pokey Reese,6,remlm001,Mike Remlinger,1,veraq001,Quilvio Veras,4,finls001,Steve Finley,8,gwynt001,Tony Gwynn,9,camik001,Ken Caminiti,5,vaugg001,Greg Vaughn,7,joynw001,Wally Joyner,3,hernc001,Carlos Hernandez,2,gomec001,Chris Gomez,6,browk001,Kevin Brown,1
7,1998-03-31,D,MIA01,pullf901,Frank Pulli,FLO,CHN,hernl003,Livan Hernandez,tapak001,Kevin Tapani,floyc001,Cliff Floyd,7,rente001,Edgar Renteria,6,jackr004,Ryan Jackson,3,shefg001,Gary Sheffield,9,kotsm001,Mark Kotsay,8,johnc002,Charles Johnson,2,counc001,Craig Counsell,4,bootj001,Josh Booty,5,hernl003,Livan Hernandez,1,johnl001,Lance Johnson,8,moram001,Mickey Morandini,4,sosas001,Sammy Sosa,9,gracm001,Mark Grace,3,rodrh001,Henry Rodriguez,7,blauj001,Jeff Blauser,6,oriek001,Kevin Orie,5,servs002,Scott Servais,2,tapak001,Kevin Tapani,1
8,1998-03-31,D,HOU02,tatat901,Terry Tata,HOU,SFN,reyns001,Shane Reynolds,estes001,Shawn Estes,biggc001,Craig Biggio,4,belld001,Derek Bell,9,bagwj001,Jeff Bagwell,3,berrs001,Sean Berry,5,aloum001,Moises Alou,7,hidar001,Richard Hidalgo,8,gutir001,Ricky Gutierrez,6,ausmb001,Brad Ausmus,2,reyns001,Shane Reynolds,1,hamid001,Darryl Hamilton,8,muelb001,Bill Mueller,5,bondb001,Barry Bonds,7,kentj001,Jeff Kent,4,snowj001,J.T. Snow,3,javis001,Stan Javier,9,johnb002,Brian Johnson,2,aurir001,Rich Aurilia,6,estes001,Shawn Estes,1
9,1998-03-31,D,NYC17,monte901,Ed Montague,NYN,PHI,joneb003,Bobby Jones,schic002,Curt Schilling,mcrab001,Brian McRae,8,alfoe001,Edgardo Alfonzo,5,gilkb001,Bernard Gilkey,7,olerj001,John Olerud,3,baerc001,Carlos Baerga,4,huskb001,Butch Huskey,9,speht001,Tim Spehr,2,ordor001,Rey Ordonez,6,joneb003,Bobby Jones,1,gland001,Doug Glanville,8,jeffg001,Gregg Jefferies,7,roles001,Scott Rolen,5,liebm001,Mike Lieberthal,2,brogr001,Rico Brogna,3,lewim001,Mark Lewis,4,abreb001,Bobby Abreu,9,relad001,Desi Relaford,6,schic002,Curt Schilling,1
