,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,1991-04-08,D,BAL11,evanj902,Jeff Evans,BAL,CHA,ballj002,Jeff Ballard,mcdoj001,Jack McDowell,devem001,Mike Devereaux,8,millr002,Randy Milligan,7,ripkc001,Cal Ripken,6,davig001,Glenn Davis,3,evand002,Dwight Evans,9,horns001,Sam Horn,10,wortc001,Craig Worthington,5,melvb001,Bob Melvin,2,ripkb001,Billy Ripken,4,raint001,Tim Raines,10,johnl001,Lance Johnson,8,ventr001,Robin Ventura,5,thomf001,Frank Thomas,3,fiskc001,Carlton Fisk,2,snydc001,Cory Snyder,7,sosas001,Sammy Sosa,9,guilo001,Ozzie Guillen,6,flets001,Scott Fletcher,4
1,1991-04-08,D,DET04,deegb901,Bill Deegan,DET,NYA,tanaf001,Frank Tanana,leart001,Tim Leary,philt001,Tony Phillips,10,mosel001,Lloyd Moseby,7,trama001,Alan Trammell,6,fielc001,Cecil Fielder,3,whitl001,Lou Whitaker,4,deerr001,Rob Deer,9,tettm001,Mickey Tettleton,2,frymt001,Travis Fryman,5,cuylm001,Milt Cuyler,8,sax-s001,Steve Sax,4,mattd001,Don Mattingly,3,kellb002,Roberto Kelly,8,maask001,Kevin Maas,10,meulh001,Hensley Meulens,7,barfj001,Jesse Barfield,9,leyrj001,Jim Leyritz,2,blowm001,Mike Blowers,5,espia001,Alvaro Espinoza,6
2,1991-04-08,D,KAN06,slicd901,Dave Slickenmeyer,KCA,CLE,sabeb001,Bret Saberhagen,swing001,Greg Swindell,mcrab001,Brian McRae,8,seitk001,Kevin Seitzer,5,bretg001,George Brett,3,tartd001,Danny Tartabull,9,gibsk001,Kirk Gibson,10,macfm001,Mike Macfarlane,2,stilk001,Kurt Stillwell,6,thurg001,Gary Thurman,7,shumt001,Terry Shumpert,4,colea001,Alex Cole,8,browj001,Jerry Browne,4,jamec001,Chris James,10,bellj002,Albert Belle,7,aloms001,Sandy Alomar,2,jacob001,Brook Jacoby,3,baerc001,Carlos Baerga,5,fermf001,Felix Fermin,6,websm001,Mitch Webster,9
3,1991-04-08,N,ARL01,evanj901,Jim Evans,TEX,MIL,ryann001,Nolan Ryan,knudm001,Mark Knudson,franj002,Julio Franco,4,daugj001,Jack Daugherty,7,palmr001,Rafael Palmeiro,3,sierr001,Ruben Sierra,9,reimk001,Kevin Reimer,10,petrg001,Geno Petralli,2,buecs001,Steve Buechele,5,husoj001,Jeff Huson,6,pettg001,Gary Pettis,8,molip001,Paul Molitor,10,younr001,Robin Yount,8,shefg001,Gary Sheffield,5,stubf001,Franklin Stubbs,3,maldc001,Candy Maldonado,7,bichd001,Dante Bichette,9,surhb001,B.J. Surhoff,2,gantj001,Jim Gantner,4,spieb001,Bill Spiers,6
4,1991-04-08,D,TOR02,higgj901,John Higgins,TOR,BOS,stied001,Dave Stieb,clemr001,Roger Clemens,whitd001,Devon White,8,alomr001,Roberto Alomar,4,grubk001,Kelly Gruber,5,cartj001,Joe Carter,9,olerj001,John Olerud,3,mullr001,Rance Mulliniks,10,myerg001,Greg Myers,2,lee-m001,Manuel Lee,6,wilsm001,Mookie Wilson,7,boggw001,Wade Boggs,5,reedj003,Jody Reed,4,greem001,Mike Greenwell,7,clarj001,Jack Clark,10,burke001,Ellis Burks,8,brunt001,Tom Brunansky,9,quinc001,Carlos Quintana,3,penat001,Tony Pena,2,naeht001,Tim Naehring,6
5,1991-04-08,D,CIN08,ballf901,Frank Ballina,CIN,HOU,browt001,Tom Browning,scotm001,Mike Scott,hatcb001,Billy Hatcher,7,larkb001,Barry Larkin,6,oneip001,Paul O'Neill,9,davie001,Eric Davis,8,morrh001,Hal Morris,3,saboc001,Chris Sabo,5,reedj001,Jeff Reed,2,duncm001,Mariano Duncan,4,browt001,Tom Browning,1,yelde001,Eric Yelding,6,finls001,Steve Finley,8,biggc001,Craig Biggio,2,gonzl001,Luis Gonzalez,7,camik001,Ken Caminiti,5,bagwj001,Jeff Bagwell,3,rhodk001,Tuffy Rhodes,9,mclem001,Mark McLemore,4,scotm001,Mike Scott,1
6,1991-04-08,D,NYC17,nelsb901,Bob Nelson,NYN,PHI,goodd001,Dwight Gooden,mulht001,Terry Mulholland,colev001,Vince Coleman,8,jeffg001,Gregg Jefferies,5,magad001,Dave Magadan,3,brooh001,Hubie Brooks,9,johnh001,Howard Johnson,6,mcrek001,Kevin McReynolds,7,herrt001,Tom Herr,4,obric001,Charlie O'Brien,2,goodd001,Dwight Gooden,1,dyksl001,Lenny Dykstra,8,dauld001,Darren Daulton,2,hayev001,Von Hayes,7,murpd001,Dale Murphy,9,krukj001,John Kruk,3,hayec001,Charlie Hayes,5,thond001,Dickie Thon,6,backw001,Wally Backman,4,mulht001,Terry Mulholland,1
7,1991-04-08,N,PIT07,willb902,Bob Willman,PIT,MON,drabd001,Doug Drabek,martd001,Dennis Martinez,redug001,Gary Redus,3,bellj001,Jay Bell,6,vansa001,Andy Van Slyke,8,bonib001,Bobby Bonilla,9,bondb001,Barry Bonds,7,kingj001,Jeff King,5,lavam001,Mike LaValliere,2,lindj002,Jose Lind,4,drabd001,Doug Drabek,1,deshd001,Delino DeShields,4,martd002,Dave Martinez,8,caldi001,Ivan Calderon,7,wallt001,Tim Wallach,5,walkl001,Larry Walker,9,galaa001,Andres Galarraga,3,hassr001,Ron Hassey,2,owens001,Spike Owen,6,martd001,Dennis Martinez,1
8,1991-04-09,N,KAN06,morrd901,Dan Morrison,KCA,CLE,boddm001,Mike Boddicker,candt001,Tom Candiotti,mcrab001,Brian McRae,8,seitk001,Kevin Seitzer,5,bretg001,George Brett,3,tartd001,Danny Tartabull,9,gibsk001,Kirk Gibson,10,eisej001,Jim Eisenreich,7,macfm001,Mike Macfarlane,2,stilk001,Kurt Stillwell,6,shumt001,Terry Shumpert,4,colea001,Alex Cole,8,browj001,Jerry Browne,4,jamec001,Chris James,10,bellj002,Albert Belle,7,aloms001,Sandy Alomar,2,jacob001,Brook Jacoby,3,baerc001,Carlos Baerga,5,fermf001,Felix Fermin,6,websm001,Mitch Webster,9
9,1991-04-09,N,OAK01,garcr901,Rich Garcia,OAK,MIN,stewd001,Dave Stewart,morrj001,Jack Morris,hendr001,Rickey Henderson,7,hendd001,Dave Henderson,8,cansj001,Jose Canseco,9,bainh001,Harold Baines,10,steit001,Terry Steinbach,2,mcgwm001,Mark McGwire,3,rilee001,Ernie Riles,5,weisw001,Walt Weiss,6,gallm001,Mike Gallego,4,gladd001,Dan Gladden,7,knobc001,Chuck Knoblauch,4,puckk001,Kirby Puckett,9,hrbek001,Kent Hrbek,3,davic001,Chili Davis,10,harpb001,Brian Harper,2,paglm001,Mike Pagliarulo,5,macks001,Shane Mack,8,gagng001,Greg Gagne,6
