,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,2006-04-02,N,CHI12,scotd901,Dale Scott,CHA,CLE,buehm001,Mark Buehrle,sabac001,CC Sabathia,podss001,Scott Podsednik,7,iguct001,Tadahito Iguchi,4,thomj002,Jim Thome,10,konep001,Paul Konerko,3,dye-j001,Jermaine Dye,9,piera001,A.J. Pierzynski,2,credj001,Joe Crede,5,uribj002,Juan Uribe,6,andeb003,Brian Anderson,8,sizeg001,Grady Sizemore,8,michj001,Jason Michaels,7,peraj001,Jhonny Peralta,6,hafnt001,Travis Hafner,10,martv001,Victor Martinez,2,peree001,Eduardo Perez,3,bellr002,Ronnie Belliard,4,boona001,Aaron Boone,5,blakc001,Casey Blake,9
1,2006-04-03,D,BAL12,monte901,Ed Montague,BAL,TBA,loper001,Rodrigo Lopez,kazms001,Scott Kazmir,robeb003,Brian Roberts,4,matol001,Luis Matos,8,moram002,Melvin Mora,5,tejam001,Miguel Tejada,6,gibbj002,Jay Gibbons,9,millk005,Kevin Millar,3,conij001,Jeff Conine,7,lopej001,Javy Lopez,10,hernr002,Ramon Hernandez,2,lugoj001,Julio Lugo,6,crawc002,Carl Crawford,7,cantj001,Jorge Cantu,4,huffa001,Aubrey Huff,5,gomej001,Jonny Gomes,10,lee-t002,Travis Lee,3,hallt001,Toby Hall,2,holld002,Damon Hollins,9,gathj001,Joey Gathright,8
2,2006-04-03,D,KAN06,joycj901,Jim Joyce,KCA,DET,elars001,Scott Elarton,rogek001,Kenny Rogers,dejed001,David DeJesus,8,grudm001,Mark Grudzielanek,4,sweem002,Mike Sweeney,10,sandr002,Reggie Sanders,9,browe001,Emil Brown,7,miend001,Doug Mientkiewicz,3,berra001,Angel Berroa,6,teahm001,Mark Teahen,5,buckj001,John Buck,2,granc001,Curtis Granderson,8,polap001,Placido Polanco,4,rodri001,Ivan Rodriguez,2,ordom001,Magglio Ordonez,9,yound001,Dmitri Young,10,shelc001,Chris Shelton,3,guilc001,Carlos Guillen,6,monrc001,Craig Monroe,7,ingeb001,Brandon Inge,5
3,2006-04-03,N,OAK01,welkt901,Tim Welke,OAK,NYA,zitob001,Barry Zito,johnr005,Randy Johnson,ellim001,Mark Ellis,4,kotsm001,Mark Kotsay,8,crosb002,Bobby Crosby,6,chave001,Eric Chavez,5,thomf001,Frank Thomas,10,bradm001,Milton Bradley,9,paytj001,Jay Payton,7,kendj001,Jason Kendall,2,swisn001,Nick Swisher,3,damoj001,Johnny Damon,8,jeted001,Derek Jeter,6,shefg001,Gary Sheffield,9,rodra001,Alex Rodriguez,5,giamj001,Jason Giambi,3,matsh001,Hideki Matsui,7,posaj001,Jorge Posada,2,willb002,Bernie Williams,10,canor001,Robinson Cano,4
4,2006-04-03,D,SEA03,relic901,Charlie Reliford,SEA,ANA,moyej001,Jamie Moyer,colob001,Bartolo Colon,suzui001,Ichiro Suzuki,9,lopej003,Jose Lopez,4,ibanr001,Raul Ibanez,7,sexsr001,Richie Sexson,3,belta001,Adrian Beltre,5,everc001,Carl Everett,10,johjk001,Kenji Johjima,2,reedj004,Jeremy Reed,8,betay001,Yuniesky Betancourt,6,figgc001,Chone Figgins,5,cabro001,Orlando Cabrera,6,andeg001,Garret Anderson,10,guerv001,Vladimir Guerrero,9,rivej001,Juan Rivera,7,erstd001,Darin Erstad,8,kotcc001,Casey Kotchman,3,molij001,Jose Molina,2,kenna001,Adam Kennedy,4
5,2006-04-03,D,ARL02,darlg901,Gary Darling,TEX,BOS,millk004,Kevin Millwood,schic002,Curt Schilling,wilkb002,Brad Wilkerson,7,younm003,Michael Young,6,teixm001,Mark Teixeira,3,nevip001,Phil Nevin,10,blalh001,Hank Blalock,5,menck001,Kevin Mench,9,nix-l001,Laynce Nix,8,barar001,Rod Barajas,2,kinsi001,Ian Kinsler,4,crisc001,Coco Crisp,8,lorem001,Mark Loretta,4,ortid001,David Ortiz,10,ramim002,Manny Ramirez,7,nixot001,Trot Nixon,9,varij001,Jason Varitek,2,lowem001,Mike Lowell,5,youkk001,Kevin Youkilis,3,gonza002,Alex Gonzalez,6
6,2006-04-03,D,CIN09,davig901,Gerry Davis,CIN,CHN,haraa001,Aaron Harang,zambc001,Carlos Zambrano,womat001,Tony Womack,4,lopef001,Felipe Lopez,6,grifk002,Ken Griffey,8,dunna001,Adam Dunn,7,encae001,Edwin Encarnacion,5,hatts001,Scott Hatteberg,3,keara001,Austin Kearns,9,valej004,Javier Valentin,2,haraa001,Aaron Harang,1,pierj002,Juan Pierre,8,walkt002,Todd Walker,4,lee-d002,Derrek Lee,3,ramia001,Aramis Ramirez,5,jonej003,Jacque Jones,9,barrm003,Michael Barrett,2,murtm001,Matt Murton,7,ceder002,Ronny Cedeno,6,zambc001,Carlos Zambrano,1
7,2006-04-03,D,DEN02,froeb901,Bruce Froemming,COL,ARI,jennj001,Jason Jennings,webbb001,Brandon Webb,sullc001,Cory Sullivan,8,barmc001,Clint Barmes,6,heltt001,Todd Helton,3,hollm001,Matt Holliday,7,atkig001,Garrett Atkins,5,hawpb001,Brad Hawpe,9,gonzl004,Luis Gonzalez,4,ardod001,Danny Ardoin,2,jennj001,Jason Jennings,1,counc001,Craig Counsell,6,hudso001,Orlando Hudson,4,tracc001,Chad Tracy,5,gonzl001,Luis Gonzalez,7,jackc002,Conor Jackson,3,grees001,Shawn Green,9,estrj001,Johnny Estrada,2,byrne001,Eric Byrnes,8,webbb001,Brandon Webb,1
8,2006-04-03,N,HOU03,mcclt901,Tim McClelland,HOU,FLO,oswar001,Roy Oswalt,willd003,Dontrelle Willis,biggc001,Craig Biggio,4,tavew001,Willy Taveras,8,berkl001,Lance Berkman,3,ensbm001,Morgan Ensberg,5,wilsp002,Preston Wilson,7,lanej001,Jason Lane,9,ausmb001,Brad Ausmus,2,evera001,Adam Everett,6,oswar001,Roy Oswalt,1,ramih003,Hanley Ramirez,6,hermj001,Jeremy Hermida,9,cabrm001,Miguel Cabrera,5,jacom001,Mike Jacobs,3,willj004,Josh Willingham,7,uggld001,Dan Uggla,4,olivm001,Miguel Olivo,2,reede001,Eric Reed,8,willd003,Dontrelle Willis,1
9,2006-04-03,D,LOS03,westj901,Joe West,LAN,ATL,lowed001,Derek Lowe,hudst001,Tim Hudson,furcr001,Rafael Furcal,6,cruzj004,Jose Cruz,7,drewj001,J.D. Drew,9,kentj001,Jeff Kent,4,saeno001,Olmedo Saenz,3,muelb001,Bill Mueller,5,aloms001,Sandy Alomar,2,repkj001,Jason Repko,8,lowed001,Derek Lowe,1,gilem001,Marcus Giles,4,rente001,Edgar Renteria,6,jonec004,Chipper Jones,5,jonea002,Andruw Jones,8,laroa001,Adam LaRoche,3,franj004,Jeff Francoeur,9,mccab002,Brian McCann,2,langr002,Ryan Langerhans,7,hudst001,Tim Hudson,1
