,Date,Time,Stadium ID,Umpire ID,Umpire Name,Home Team,Visiting Team,Home Pitcher ID,Home Pitcher Name,Away Pitcher ID,Away Pitcher Name,HBO 1 ID,HBO 1 Name,HBO 1 Pos Key,HBO 2 ID,HBO 2 Name,HBO 2 Pos Key,HBO 3 ID,HBO 3 Name,HBO 3 Pos Key,HBO 4 ID,HBO 4 Name,HBO 4 Pos Key,HBO 5 ID,HBO 5 Name,HBO 5 Pos Key,HBO 6 ID,HBO 6 Name,HBO 6 Pos Key,HBO 7 ID,HBO 7 Name,HBO 7 Pos Key,HBO 8 ID,HBO 8 Name,HBO 8 Pos Key,HBO 9 ID,HBO 9 Name,HBO 9 Pos Key,ABO 1 ID,ABO 1 Name,ABO 1 Pos Key,ABO 2 ID,ABO 2 Name,ABO 2 Pos Key,ABO 3 ID,ABO 3 Name,ABO 3 Pos Key,ABO 4 ID,ABO 4 Name,ABO 4 Pos Key,ABO 5 ID,ABO 5 Name,ABO 5 Pos Key,ABO 6 ID,ABO 6 Name,ABO 6 Pos Key,ABO 7 ID,ABO 7 Name,ABO 7 Pos Key,ABO 8 ID,ABO 8 Name,ABO 8 Pos Key,ABO 9 ID,ABO 9 Name,ABO 9 Pos Key
0,1990-04-09,D,BOS07,barnl901,Larry Barnett,BOS,DET,clemr001,Roger Clemens,morrj001,Jack Morris,boggw001,Wade Boggs,5,barrm001,Marty Barrett,4,greem001,Mike Greenwell,7,burke001,Ellis Burks,8,evand002,Dwight Evans,10,robib001,Billy Jo Robidoux,3,penat001,Tony Pena,2,reedj003,Jody Reed,6,romik001,Kevin Romine,9,philt001,Tony Phillips,5,trama001,Alan Trammell,6,whitl001,Lou Whitaker,4,fielc001,Cecil Fielder,3,mosel001,Lloyd Moseby,8,nokem001,Matt Nokes,2,wardg001,Gary Ward,7,lemoc001,Chet Lemon,9,bergd001,Dave Bergman,10
1,1990-04-09,N,ANA01,mckej901,Jim McKean,CAL,SEA,blylb001,Bert Blyleven,holmb001,Brian Holman,whitd001,Devon White,8,ray-j001,Johnny Ray,4,joynw001,Wally Joyner,3,davic001,Chili Davis,10,bichd001,Dante Bichette,7,washc001,Claudell Washington,9,parrl001,Lance Parrish,2,schur001,Rick Schu,5,mclem001,Mark McLemore,6,reynh001,Harold Reynolds,4,grifk002,Ken Griffey,8,davia002,Alvin Davis,10,leonj001,Jeffrey Leonard,9,obrip001,Pete O'Brien,3,brilg001,Greg Briley,7,marte001,Edgar Martinez,5,valld001,Dave Valle,2,gileb001,Brian Giles,6
2,1990-04-09,D,CHI10,garcr901,Rich Garcia,CHA,MIL,perem001,Melido Perez,bosic001,Chris Bosio,johnl001,Lance Johnson,8,flets001,Scott Fletcher,4,caldi001,Ivan Calderon,7,walkg001,Greg Walker,10,fiskc001,Carlton Fisk,2,martc002,Carlos Martinez,3,ventr001,Robin Ventura,5,sosas001,Sammy Sosa,9,guilo001,Ozzie Guillen,6,shefg001,Gary Sheffield,5,surhb001,B.J. Surhoff,2,younr001,Robin Yount,8,parkd001,Dave Parker,10,deerr001,Rob Deer,9,brocg001,Greg Brock,3,bragg001,Glenn Braggs,7,diaze001,Edgar Diaz,6,bateb001,Billy Bates,4
3,1990-04-09,D,KAN06,denkd901,Don Denkinger,KCA,BAL,sabeb001,Bret Saberhagen,milab001,Bob Milacki,perrg001,Gerald Perry,10,seitk001,Kevin Seitzer,5,bretg001,George Brett,3,jackb001,Bo Jackson,7,tartd001,Danny Tartabull,9,eisej001,Jim Eisenreich,8,stilk001,Kurt Stillwell,6,whitf001,Frank White,4,boonb001,Bob Boone,2,bradp001,Phil Bradley,7,orsuj001,Joe Orsulak,9,ripkc001,Cal Ripken,6,tettm001,Mickey Tettleton,2,millr002,Randy Milligan,3,horns001,Sam Horn,10,wortc001,Craig Worthington,5,devem001,Mike Devereaux,8,ripkb001,Billy Ripken,4
4,1990-04-09,N,OAK01,brinj901,Joe Brinkman,OAK,MIN,stewd001,Dave Stewart,andea001,Allan Anderson,hendr001,Rickey Henderson,7,lansc001,Carney Lansford,5,cansj001,Jose Canseco,9,mcgwm001,Mark McGwire,3,hendd001,Dave Henderson,8,steit001,Terry Steinbach,2,javis001,Stan Javier,10,gallm001,Mike Gallego,4,weisw001,Walt Weiss,6,gladd001,Dan Gladden,7,bushr001,Randy Bush,9,puckk001,Kirby Puckett,8,hrbek001,Kent Hrbek,3,gaetg001,Gary Gaetti,5,harpb001,Brian Harper,2,larkg001,Gene Larkin,10,gagng001,Greg Gagne,6,newma001,Al Newman,4
5,1990-04-09,N,ARL01,evanj901,Jim Evans,TEX,TOR,ryann001,Nolan Ryan,stott001,Todd Stottlemyre,pettg001,Gary Pettis,8,palmr001,Rafael Palmeiro,3,bainh001,Harold Baines,10,sierr001,Ruben Sierra,9,franj002,Julio Franco,4,petrg001,Geno Petralli,2,incap001,Pete Incaviglia,7,buecs001,Steve Buechele,5,kunkj001,Jeff Kunkel,6,fernt001,Tony Fernandez,6,wilsm001,Mookie Wilson,8,grubk001,Kelly Gruber,5,bellg001,George Bell,7,mcgrf001,Fred McGriff,3,olerj001,John Olerud,10,myerg001,Greg Myers,2,lirin001,Nelson Liriano,4,felij001,Junior Felix,9
6,1990-04-09,N,HOU02,froeb901,Bruce Froemming,HOU,CIN,scotm001,Mike Scott,browt001,Tom Browning,young001,Gerald Young,8,biggc001,Craig Biggio,2,dorab001,Bill Doran,4,davig001,Glenn Davis,3,wilsg001,Glenn Wilson,9,anthe001,Eric Anthony,7,camik001,Ken Caminiti,5,ramir001,Rafael Ramirez,6,scotm001,Mike Scott,1,saboc001,Chris Sabo,5,hatcb001,Billy Hatcher,7,larkb001,Barry Larkin,6,davie001,Eric Davis,8,oneip001,Paul O'Neill,9,benzt001,Todd Benzinger,3,olivj001,Joe Oliver,2,duncm001,Mariano Duncan,4,browt001,Tom Browning,1
7,1990-04-09,D,LOS03,harvd901,Doug Harvey,LAN,SDN,herso001,Orel Hershiser,hursb001,Bruce Hurst,samuj001,Juan Samuel,8,randw001,Willie Randolph,4,brooh001,Hubie Brooks,9,murre001,Eddie Murray,3,danik001,Kal Daniels,7,hamij001,Jeff Hamilton,5,sciom001,Mike Scioscia,2,grifa001,Alfredo Griffin,6,herso001,Orel Hershiser,1,robeb002,Bip Roberts,5,alomr001,Roberto Alomar,4,gwynt001,Tony Gwynn,9,clarj001,Jack Clark,3,cartj001,Joe Carter,8,lynnf001,Fred Lynn,7,santb001,Benito Santiago,2,tempg001,Garry Templeton,6,hursb001,Bruce Hurst,1
8,1990-04-09,D,NYC17,engeb901,Bob Engel,NYN,PIT,goodd001,Dwight Gooden,drabd001,Doug Drabek,jeffg001,Gregg Jefferies,4,millk001,Keith Miller,8,johnh001,Howard Johnson,5,strad001,Darryl Strawberry,9,mcrek001,Kevin McReynolds,7,marsm001,Mike Marshall,3,lyonb002,Barry Lyons,2,elstk001,Kevin Elster,6,goodd001,Dwight Gooden,1,backw001,Wally Backman,5,bellj001,Jay Bell,6,vansa001,Andy Van Slyke,8,bonib001,Bobby Bonilla,9,bondb001,Barry Bonds,7,breas001,Sid Bream,3,lavam001,Mike LaValliere,2,lindj002,Jose Lind,4,drabd001,Doug Drabek,1
9,1990-04-09,N,STL09,mcshj901,John McSherry,SLN,MON,magrj001,Joe Magrane,martd001,Dennis Martinez,colev001,Vince Coleman,7,mcgew001,Willie McGee,8,zeilt001,Todd Zeile,2,guerp001,Pedro Guerrero,3,pendt001,Terry Pendleton,5,brunt001,Tom Brunansky,9,smito001,Ozzie Smith,6,oquej001,Jose Oquendo,4,magrj001,Joe Magrane,1,deshd001,Delino DeShields,4,grism001,Marquis Grissom,8,raint001,Tim Raines,7,wallt001,Tim Wallach,5,galaa001,Andres Galarraga,3,walkl001,Larry Walker,9,santn001,Nelson Santovenia,2,owens001,Spike Owen,6,martd001,Dennis Martinez,1
