"Marcus Stroman",6600,TOR,SP,TBR,26.07477,2.73615,14.79
"Ryne Stanek",4300,TBR,SP,TOR,15.01249,0.62333,7.51
"Adam Plutko",5500,CLE,SP,KCR,23.09569,3.0337,13.19
"Jakob Junis",7900,KCR,SP,CLE,22.2402,8.484,15.15
"Trevor Cahill",6800,OAK,SP,NYY,19.80264,1.4872,11.44
"CC Sabathia",9000,NYY,SP,OAK,21.73448,6.25536,14.48
"Jeffrey Springs",5000,TEX,SP,LAA,17.68893,1.40301,9.17
"Matt Shoemaker",6600,LAA,SP,TEX,23.383,3.7252,13.4
"Erasmo Ramirez",6200,SEA,SP,BAL,24.18542,3.92196,14.21
"Josh Rogers",5300,BAL,SP,SEA,18.13093,0.0090699999999995,9.07
"Zack Godley",9700,ARI,SP,SDP,25.96197,7.37455,17.77
"Bryan Mitchell",4500,SDP,SP,ARI,17.70452,0.0088699999999999,8.87
"Jacob deGrom",13400,NYM,SP,LAD,31.2936,12.2213,22.1
"Alex Wood",9200,LAD,SP,NYM,27.04165,10.0056,18.95
"Tyler Anderson",5600,COL,SP,SFG,16.77684,4.65856,10.04
"Madison Bumgarner",8400,SFG,SP,COL,26.4535,14.0958,19.1
"Jose Urena",6400,MIA,SP,PHI,18.883,5.0025,11.5
"Trevor Williams",8500,PIT,SP,CIN,21.84246,1.88901,12.51
"Vincent Velasquez",7400,PHI,SP,MIA,28.47753,7.03764,15.57
"Jack Flaherty",10200,STL,SP,WAS,24.0499,6.59645,16.45
"Touki Toussaint",7000,ATL,SP,BOS,18.39304,3.54664,10.31
"Max Scherzer",12200,WAS,SP,STL,30.7851,13.78988,23.06
"Matt Harvey",5500,CIN,SP,PIT,18.1896,3.0316,11.44
"Michael Fulmer",7100,DET,SP,CHW,24.57294,5.77935,14.27
"Kyle Gibson",6700,MIN,SP,HOU,22.9493,4.21298,13.46
"Dallas Keuchel",7900,HOU,SP,MIN,26.5932,8.544,17.8
"Cole Hamels",9400,CHC,SP,MIL,27.06488,6.9839,18.14
"Zach Davies",4800,MIL,SP,CHC,18.01746,1.3078,10.06
"Reynaldo Lopez",7300,CHW,SP,DET,24.67048,4.86804,14.36
"Nathan Eovaldi",7600,BOS,SP,ATL,22.09725,5.98437,14.49
