"Sal Romano",5900,CIN,P,CHW,,0.584,26.03
"Dylan Covey",5500,CHW,P,CIN,,0.999,18.94
"Corey Oswalt",5500,NYM,P,TOR,,0.427,21.2
"Marcus Stroman",6500,TOR,P,NYM,,0.765,32.42
"Mike Minor",6300,TEX,P,HOU,,0.636,22.12
"Gerrit Cole",11500,HOU,P,TEX,,0.737,35.4
"Rich Hill",7600,LAD,P,PIT,,0.531,38.47
"Clay Holmes",5500,PIT,P,LAD,,0.98,17.9
"Miles Mikolas",8200,STL,P,ARI,,0.525,28.72
"Patrick Corbin",9600,ARI,P,STL,,0.67,34.86
"Trevor Oaks",5500,KCR,P,CLE,,0.519,20.78
"Trevor Bauer",12000,CLE,P,KCR,,0.55,41.32
"Andrew Suarez",6600,SFG,P,COL,,0.999,17.41
"Tyler Anderson",6000,COL,P,SFG,,0.531,21.23
"Garrett Richards",7900,LAA,P,SEA,,0.356,34.85
"Mike Leake",8500,SEA,P,LAA,,0.728,27.15
"Jose Urena",7000,MIA,P,TBR,,0.682,24.58
"Francisco Liriano",6800,DET,P,CHC,,0.279,21.7
"Matt Andriese",5500,TBR,P,MIA,,0.765,18.37
"Julio Teheran",7500,ATL,P,NYY,,0.406,25.4
"Eduardo Rodriguez",8000,BOS,P,WAS,,0.562,29.3
"CC Sabathia",7800,NYY,P,ATL,,0.619,27.6
"Jose Quintana",7200,CHC,P,DET,,0.325,28.66
"Aaron Nola",10100,PHI,P,BAL,,0.559,41.95
"Jose Berrios",10400,MIN,P,MIL,,0.664,28.92
"Chase Anderson",6400,MIL,P,MIN,,0.545,28.86
"Sean Manaea",8900,OAK,P,SDP,,0.638,31.42
"Luis Perdomo",6200,SDP,P,OAK,,0.847,21.78
"Yefrey Ramirez",5500,BAL,P,PHI,,0.999,18.58
"Erick Fedde",5600,WAS,P,BOS,,0.491,23.29
