,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Apr 3, 2017",Home,LAA,50.7,W,4.0,2.0,15514,Kendall Graveman,3830,Ricky Nolasco
1,"Apr 4, 2017",Home,LAA,51.7,L,6.0,7.0,15873,Sean Manaea,4776,Matt Shoemaker
2,"Apr 5, 2017",Home,LAA,50.1,L,0.0,5.0,13654,Jharel Cotton,9784,Garrett Richards
3,"Apr 6, 2017",Home,LAA,52.5,W,5.0,1.0,13533,Andrew Triggs,10190,Tyler Skaggs
4,"Apr 7, 2017",Away,TEX,42.8,L,5.0,10.0,12790,Raul Alcantara,11132,A.J. Griffin
5,"Apr 8, 2017",Away,TEX,36.8,W,6.0,1.0,15514,Kendall Graveman,13074,Yu Darvish
6,"Apr 9, 2017",Away,TEX,47.0,L,1.0,8.0,15873,Sean Manaea,6902,Martin Perez
7,"Apr 10, 2017",Away,KCR,49.8,W,2.0,0.0,13654,Jharel Cotton,6986,Ian Kennedy
8,"Apr 12, 2017",Away,KCR,50.8,W,8.0,3.0,13533,Andrew Triggs,4538,Jason Hammel
9,"Apr 13, 2017",Away,KCR,46.1,L,1.0,3.0,13287,Jesse Hahn,8044,Jason Vargas
10,"Apr 14, 2017",Home,HOU,43.0,L,2.0,7.0,15514,Kendall Graveman,9434,Dallas Keuchel
11,"Apr 15, 2017",Home,HOU,46.1,L,6.0,10.0,15873,Sean Manaea,14120,Lance McCullers Jr.
12,"Apr 17, 2017",Home,TEX,58.5,L,0.0,7.0,13654,Jharel Cotton,11132,A.J. Griffin
13,"Apr 18, 2017",Home,TEX,48.0,W,4.0,2.0,13533,Andrew Triggs,13074,Yu Darvish
14,"Apr 19, 2017",Home,TEX,50.9,W,9.0,1.0,13287,Jesse Hahn,6902,Martin Perez
15,"Apr 20, 2017",Home,SEA,47.7,W,9.0,6.0,9013,Cesar Valdez,11828,James Paxton
16,"Apr 21, 2017",Home,SEA,56.8,W,3.0,1.0,15873,Sean Manaea,13048,Hisashi Iwakuma
17,"Apr 22, 2017",Home,SEA,56.8,W,4.0,3.0,13654,Jharel Cotton,17526,Ariel Miranda
18,"Apr 23, 2017",Home,SEA,58.7,L,1.0,11.0,13533,Andrew Triggs,8173,Yovani Gallardo
19,"Apr 25, 2017",Away,LAA,43.5,L,1.0,2.0,13287,Jesse Hahn,8302,JC Ramirez
20,"Apr 26, 2017",Away,LAA,46.1,L,5.0,8.0,15873,Sean Manaea,4776,Matt Shoemaker
21,"Apr 27, 2017",Away,LAA,45.0,L,1.0,2.0,15514,Kendall Graveman,3830,Ricky Nolasco
22,"Apr 28, 2017",Away,HOU,39.6,L,4.0,9.0,13654,Jharel Cotton,4676,Charlie Morton
23,"Apr 29, 2017",Away,HOU,41.4,W,2.0,1.0,13533,Andrew Triggs,12970,Joe Musgrove
24,"Apr 30, 2017",Away,HOU,33.2,L,2.0,7.0,13287,Jesse Hahn,9434,Dallas Keuchel
25,"May 2, 2017",Away,MIN,48.9,L,1.0,9.0,12768,Sonny Gray,3200,Ervin Santana
26,"May 3, 2017",Away,MIN,47.9,L,4.0,7.0,15514,Kendall Graveman,4026,Hector Santiago
27,"May 4, 2017",Away,MIN,50.7,W,8.0,5.0,13654,Jharel Cotton,10123,Kyle Gibson
28,"May 5, 2017",Home,DET,55.2,L,2.0,7.0,13533,Andrew Triggs,13218,Michael Fulmer
29,"May 6, 2017",Home,DET,54.3,W,6.0,5.0,13287,Jesse Hahn,4505,Jordan Zimmermann
30,"May 7, 2017",Home,DET,54.1,W,8.0,6.0,12768,Sonny Gray,13475,Daniel Norris
31,"May 8, 2017",Home,LAA,54.7,W,3.0,2.0,15514,Kendall Graveman,3830,Ricky Nolasco
32,"May 9, 2017",Home,LAA,53.2,L,3.0,7.0,13654,Jharel Cotton,12833,Alex Meyer
33,"May 10, 2017",Home,LAA,58.6,W,3.0,1.0,13533,Andrew Triggs,5448,Jesse Chavez
34,"May 12, 2017",Away,TEX,49.6,L,2.0,5.0,13287,Jesse Hahn,8782,Andrew Cashner
35,"May 13, 2017",Away,TEX,51.3,L,5.0,6.0,12768,Sonny Gray,12730,Nick Martinez
36,"May 14, 2017",Away,TEX,47.3,L,4.0,6.0,15514,Kendall Graveman,11132,A.J. Griffin
37,"May 15, 2017",Away,SEA,49.9,L,5.0,6.0,15873,Sean Manaea,8173,Yovani Gallardo
38,"May 16, 2017",Away,SEA,53.5,W,9.0,6.0,13533,Andrew Triggs,15036,Chase De Jong
39,"May 17, 2017",Away,SEA,51.1,L,0.0,4.0,13287,Jesse Hahn,10925,Christian Bergman
40,"May 18, 2017",Home,BOS,49.8,W,8.0,3.0,12768,Sonny Gray,19341,Hector Velazquez
41,"May 19, 2017",Home,BOS,37.5,W,3.0,2.0,15514,Kendall Graveman,10603,Chris Sale
42,"May 20, 2017",Home,BOS,49.9,W,8.0,3.0,15873,Sean Manaea,11426,Drew Pomeranz
43,"May 21, 2017",Home,BOS,52.2,L,3.0,12.0,13533,Andrew Triggs,13164,Eduardo Rodriguez
44,"May 23, 2017",Home,MIA,52.5,L,9.0,11.0,13287,Jesse Hahn,11589,Jose Urena
45,"May 24, 2017",Home,MIA,51.2,W,4.0,1.0,12768,Sonny Gray,3990,Edinson Volquez
46,"May 26, 2017",Away,NYY,40.1,W,4.0,1.0,15873,Sean Manaea,15764,Masahiro Tanaka
47,"May 27, 2017",Away,NYY,43.9,L,2.0,3.0,13654,Jharel Cotton,404,CC Sabathia
48,"May 28, 2017",Away,NYY,41.6,L,5.0,9.0,13533,Andrew Triggs,5372,Michael Pineda
49,"May 29, 2017",Away,CLE,33.1,L,3.0,5.0,16980,Daniel Mengden,6632,Carlos Carrasco
50,"May 30, 2017",Away,CLE,42.9,L,4.0,9.0,12768,Sonny Gray,12703,Trevor Bauer
51,"May 31, 2017",Away,CLE,45.4,W,3.0,1.0,15873,Sean Manaea,12808,Mike Clevinger
52,"Jun 1, 2017",Away,CLE,36.5,L,0.0,8.0,13654,Jharel Cotton,2429,Corey Kluber
53,"Jun 2, 2017",Home,WSN,43.2,L,3.0,13.0,13533,Andrew Triggs,10131,Stephen Strasburg
54,"Jun 3, 2017",Home,WSN,46.9,W,10.0,4.0,16980,Daniel Mengden,12972,Joe Ross
55,"Jun 4, 2017",Home,WSN,48.6,L,10.0,11.0,12768,Sonny Gray,8753,Tanner Roark
56,"Jun 5, 2017",Home,TOR,51.5,W,5.0,3.0,15873,Sean Manaea,7410,J.A. Happ
57,"Jun 6, 2017",Home,TOR,47.6,W,4.0,1.0,13287,Jesse Hahn,1118,Marco Estrada
58,"Jun 7, 2017",Home,TOR,50.0,L,5.0,7.0,13654,Jharel Cotton,3201,Francisco Liriano
59,"Jun 9, 2017",Away,TBR,49.3,L,4.0,13.0,13533,Andrew Triggs,6562,Alex Cobb
60,"Jun 10, 2017",Away,TBR,49.9,L,5.0,6.0,12768,Sonny Gray,10314,Erasmo Ramirez
61,"Jun 10, 2017",Away,TBR,48.8,W,7.0,2.0,15873,Sean Manaea,12022,Matt Andriese
62,"Jun 11, 2017",Away,TBR,38.6,L,4.0,5.0,13287,Jesse Hahn,6345,Chris Archer
63,"Jun 13, 2017",Away,MIA,44.6,L,1.0,8.0,13654,Jharel Cotton,11589,Jose Urena
64,"Jun 14, 2017",Away,MIA,41.3,L,6.0,11.0,16164,Daniel Gossett,3990,Edinson Volquez
65,"Jun 15, 2017",Home,NYY,52.3,W,8.0,7.0,12768,Sonny Gray,16511,Jordan Montgomery
