,Date,Home/Away,Opp,Win Prob,Win/Loss,TeamRuns,Opp Runs,StarterID,StarterName,OppStarterID,OppStarterName
0,"Mar 24, 2010",Away,STL,-1,,-1.0,-1.0,,,,
1,"Mar 25, 2010",Home,NYY,-1,,-1.0,-1.0,,,,
2,"Mar 31, 2010",Home,BOS,-1,,-1.0,-1.0,,,,
3,"Apr 6, 2010",Away,TBR,-1,L,3.0,4.0,,Kevin Millwood,,James Shields
4,"Apr 7, 2010",Away,TBR,-1,L,3.0,4.0,,Jeremy Guthrie,,Matt Garza
5,"Apr 8, 2010",Away,TBR,-1,W,5.0,4.0,,Brian Matusz,,Jeff Niemann
6,"Apr 9, 2010",Home,TOR,-1,L,6.0,7.0,,Brad Bergesen,,Brandon Morrow
7,"Apr 10, 2010",Home,TOR,-1,L,0.0,3.0,,David Hernandez,,Dana Eveland
8,"Apr 11, 2010",Home,TOR,-1,L,2.0,5.0,,Kevin Millwood,,Shaun Marcum
9,"Apr 12, 2010",Home,TBR,-1,L,1.0,5.0,,Jeremy Guthrie,,Matt Garza
10,"Apr 13, 2010",Home,TBR,-1,L,6.0,8.0,,Brian Matusz,,Jeff Niemann
11,"Apr 14, 2010",Home,TBR,-1,L,1.0,9.0,,Brad Bergesen,,David Price
12,"Apr 15, 2010",Away,OAK,-1,L,2.0,6.0,,David Hernandez,,Ben Sheets
13,"Apr 16, 2010",Away,OAK,-1,L,2.0,4.0,,Kevin Millwood,,Dallas Braden
14,"Apr 17, 2010",Away,OAK,-1,L,3.0,4.0,,Jeremy Guthrie,,Justin Duchscherer
15,"Apr 18, 2010",Away,OAK,-1,W,8.0,3.0,,Brian Matusz,,Brett Anderson
16,"Apr 19, 2010",Away,SEA,-1,L,2.0,8.0,,Brad Bergesen,,Doug Fister
17,"Apr 20, 2010",Away,SEA,-1,L,1.0,3.0,,David Hernandez,,Jason Vargas
18,"Apr 21, 2010",Away,SEA,-1,L,1.0,4.0,,Kevin Millwood,,Felix Hernandez
19,"Apr 23, 2010",Away,BOS,-1,L,3.0,4.0,,Jeremy Guthrie,,Jon Lester
20,"Apr 24, 2010",Away,BOS,-1,L,6.0,7.0,,Brian Matusz,,John Lackey
21,"Apr 25, 2010",Away,BOS,-1,W,7.0,6.0,,David Hernandez,,Tim Wakefield
22,"Apr 27, 2010",Home,NYY,-1,W,5.0,4.0,,Kevin Millwood,,Phil Hughes
23,"Apr 28, 2010",Home,NYY,-1,L,3.0,8.0,,Jeremy Guthrie,,CC Sabathia
24,"Apr 29, 2010",Home,NYY,-1,L,0.0,4.0,,Brian Matusz,,A.J. Burnett
25,"Apr 30, 2010",Home,BOS,-1,W,5.0,4.0,,David Hernandez,,John Lackey
26,"May 1, 2010",Home,BOS,-1,W,12.0,9.0,,Brad Bergesen,,Daisuke Matsuzaka
27,"May 2, 2010",Home,BOS,-1,W,3.0,2.0,,Kevin Millwood,,Josh Beckett
28,"May 3, 2010",Away,NYY,-1,L,1.0,4.0,,Jeremy Guthrie,,CC Sabathia
29,"May 4, 2010",Away,NYY,-1,L,1.0,4.0,,Brian Matusz,,A.J. Burnett
30,"May 5, 2010",Away,NYY,-1,L,5.0,7.0,,David Hernandez,,Andy Pettitte
31,"May 6, 2010",Away,MIN,-1,W,2.0,0.0,,Brad Bergesen,,Carl Pavano
32,"May 8, 2010",Away,MIN,-1,W,7.0,3.0,,Jeremy Guthrie,,Francisco Liriano
33,"May 8, 2010",Away,MIN,-1,L,1.0,6.0,,Kevin Millwood,,Scott Baker
34,"May 9, 2010",Away,MIN,-1,L,0.0,6.0,,Brian Matusz,,Nick Blackburn
35,"May 11, 2010",Home,SEA,-1,L,1.0,5.0,,David Hernandez,,Cliff Lee
36,"May 12, 2010",Home,SEA,-1,W,5.0,2.0,,Brad Bergesen,,Ryan Rowland-Smith
37,"May 13, 2010",Home,SEA,-1,W,6.0,5.0,,Kevin Millwood,,Felix Hernandez
38,"May 14, 2010",Home,CLE,-1,W,8.0,1.0,,Jeremy Guthrie,,Justin Masterson
39,"May 15, 2010",Home,CLE,-1,L,2.0,8.0,,Brian Matusz,,Mitch Talbot
40,"May 16, 2010",Home,CLE,-1,L,1.0,5.0,,Mark Hendrickson,,Jake Westbrook
41,"May 17, 2010",Home,KCR,-1,L,3.0,4.0,,Brad Bergesen,,Kyle Davies
42,"May 18, 2010",Home,KCR,-1,W,4.0,3.0,,Kevin Millwood,,Zack Greinke
43,"May 19, 2010",Away,TEX,-1,L,3.0,4.0,,Jeremy Guthrie,,Rich Harden
44,"May 20, 2010",Away,TEX,-1,L,7.0,13.0,,Brian Matusz,,Scott Feldman
45,"May 21, 2010",Away,WSN,-1,W,5.0,3.0,,David Hernandez,,Scott Olsen
46,"May 22, 2010",Away,WSN,-1,L,6.0,7.0,,Brad Bergesen,,Craig Stammen
47,"May 23, 2010",Away,WSN,-1,L,3.0,4.0,,Kevin Millwood,,John Lannan
48,"May 25, 2010",Home,OAK,-1,W,5.0,1.0,,Jeremy Guthrie,,Dallas Braden
49,"May 26, 2010",Home,OAK,-1,L,1.0,6.0,,Brian Matusz,,Trevor Cahill
50,"May 27, 2010",Home,OAK,-1,L,5.0,7.0,,Brad Bergesen,,Gio Gonzalez
51,"May 28, 2010",Away,TOR,-1,L,0.0,5.0,,Kevin Millwood,,Shaun Marcum
52,"May 29, 2010",Away,TOR,-1,L,2.0,5.0,,Chris Tillman,,Brett Cecil
53,"May 30, 2010",Away,TOR,-1,L,1.0,6.0,,Jeremy Guthrie,,Ricky Romero
54,"Jun 1, 2010",Away,NYY,-1,L,1.0,3.0,,Brian Matusz,,Javier Vazquez
55,"Jun 2, 2010",Away,NYY,-1,L,1.0,9.0,,Brad Bergesen,,Phil Hughes
56,"Jun 3, 2010",Away,NYY,-1,L,3.0,6.0,,Kevin Millwood,,CC Sabathia
57,"Jun 4, 2010",Home,BOS,-1,L,0.0,11.0,,Chris Tillman,,Clay Buchholz
58,"Jun 5, 2010",Home,BOS,-1,L,2.0,8.0,,Jeremy Guthrie,,Jon Lester
59,"Jun 6, 2010",Home,BOS,-1,W,4.0,3.0,,Brian Matusz,,John Lackey
60,"Jun 8, 2010",Home,NYY,-1,L,7.0,12.0,,Kevin Millwood,,Phil Hughes
61,"Jun 9, 2010",Home,NYY,-1,L,2.0,4.0,,Chris Tillman,,CC Sabathia
62,"Jun 10, 2010",Home,NYY,-1,W,4.0,3.0,,Jake Arrieta,,A.J. Burnett
63,"Jun 11, 2010",Home,NYM,-1,L,1.0,5.0,,Jeremy Guthrie,,R.A. Dickey
64,"Jun 12, 2010",Home,NYM,-1,L,1.0,3.0,,Brian Matusz,,Hisanori Takahashi
65,"Jun 13, 2010",Home,NYM,-1,L,4.0,11.0,,Kevin Millwood,,Mike Pelfrey
66,"Jun 14, 2010",Away,SFG,-1,L,2.0,10.0,,Chris Tillman,,Jonathan Sanchez
67,"Jun 15, 2010",Away,SFG,-1,W,4.0,1.0,,Jake Arrieta,,Joe Martinez
68,"Jun 16, 2010",Away,SFG,-1,L,3.0,6.0,,Jeremy Guthrie,,Tim Lincecum
69,"Jun 18, 2010",Away,SDP,-1,L,2.0,3.0,,Brian Matusz,,Wade LeBlanc
70,"Jun 19, 2010",Away,SDP,-1,W,5.0,4.0,,Kevin Millwood,,Clayton Richard
71,"Jun 20, 2010",Away,SDP,-1,L,4.0,9.0,,Jake Arrieta,,Jon Garland
72,"Jun 22, 2010",Home,MIA,-1,L,4.0,10.0,,Jeremy Guthrie,,Anibal Sanchez
73,"Jun 23, 2010",Home,MIA,-1,L,5.0,7.0,,Brian Matusz,,Ricky Nolasco
74,"Jun 24, 2010",Home,MIA,-1,W,11.0,5.0,,Kevin Millwood,,Nate Robertson
75,"Jun 25, 2010",Home,WSN,-1,W,7.0,6.0,,Jake Arrieta,,J.D. Martin
76,"Jun 26, 2010",Home,WSN,-1,W,6.0,5.0,,Brad Bergesen,,Livan Hernandez
77,"Jun 27, 2010",Home,WSN,-1,W,4.0,3.0,,Jeremy Guthrie,,Luis Atilano
78,"Jun 29, 2010",Home,OAK,-1,L,2.0,4.0,,Brian Matusz,,Vin Mazzaro
79,"Jun 30, 2010",Home,OAK,-1,W,9.0,6.0,,Kevin Millwood,,Ben Sheets
80,"Jul 1, 2010",Home,OAK,-1,L,1.0,8.0,,Jake Arrieta,,Trevor Cahill
81,"Jul 2, 2010",Away,BOS,-1,L,2.0,3.0,,Brad Bergesen,,Tim Wakefield
82,"Jul 3, 2010",Away,BOS,-1,L,3.0,9.0,,Jeremy Guthrie,,Jon Lester
83,"Jul 4, 2010",Away,BOS,-1,W,6.0,1.0,,Brian Matusz,,John Lackey
84,"Jul 5, 2010",Away,DET,-1,L,9.0,12.0,,Kevin Millwood,,Andrew Oliver
85,"Jul 6, 2010",Away,DET,-1,L,5.0,7.0,,Jake Arrieta,,Armando Galarraga
86,"Jul 7, 2010",Away,DET,-1,L,2.0,4.0,,Brad Bergesen,,Max Scherzer
87,"Jul 8, 2010",Away,TEX,-1,W,6.0,4.0,,Jeremy Guthrie,,Tommy Hunter
88,"Jul 9, 2010",Away,TEX,-1,W,7.0,6.0,,Brian Matusz,,Scott Feldman
89,"Jul 10, 2010",Away,TEX,-1,W,6.0,1.0,,Chris Tillman,,Cliff Lee
90,"Jul 11, 2010",Away,TEX,-1,W,4.0,1.0,,Jake Arrieta,,C.J. Wilson
91,"Jul 16, 2010",Home,TOR,-1,L,2.0,4.0,,Brad Bergesen,,Ricky Romero
92,"Jul 17, 2010",Home,TOR,-1,L,2.0,3.0,,Jeremy Guthrie,,Brandon Morrow
93,"Jul 18, 2010",Home,TOR,-1,L,1.0,10.0,,Brian Matusz,,Shaun Marcum
94,"Jul 19, 2010",Home,TBR,-1,L,1.0,8.0,,Chris Tillman,,Wade Davis
95,"Jul 20, 2010",Home,TBR,-1,W,11.0,10.0,,Jake Arrieta,,Matt Garza
96,"Jul 21, 2010",Home,TBR,-1,L,4.0,5.0,,Brad Bergesen,,James Shields
97,"Jul 22, 2010",Home,MIN,-1,L,0.0,5.0,,Kevin Millwood,,Carl Pavano
98,"Jul 23, 2010",Home,MIN,-1,W,3.0,2.0,,Jeremy Guthrie,,Brian Duensing
99,"Jul 24, 2010",Home,MIN,-1,L,2.0,7.0,,Brian Matusz,,Scott Baker
100,"Jul 25, 2010",Home,MIN,-1,L,4.0,10.0,,Jake Arrieta,,Kevin Slowey
101,"Jul 26, 2010",Away,TOR,-1,L,5.0,9.0,,Brad Bergesen,,Brandon Morrow
102,"Jul 27, 2010",Away,TOR,-1,L,2.0,8.0,,Kevin Millwood,,Ricky Romero
103,"Jul 28, 2010",Away,TOR,-1,L,0.0,5.0,,Jeremy Guthrie,,Brad Mills
104,"Jul 29, 2010",Away,KCR,-1,W,6.0,5.0,,Brian Matusz,,Kyle Davies
105,"Jul 30, 2010",Away,KCR,-1,L,5.0,7.0,,Jake Arrieta,,Sean O'Sullivan
106,"Jul 31, 2010",Away,KCR,-1,L,3.0,4.0,,Brad Bergesen,,Zack Greinke
107,"Aug 1, 2010",Away,KCR,-1,L,4.0,5.0,,Kevin Millwood,,Bruce Chen
108,"Aug 3, 2010",Home,LAA,-1,W,6.0,3.0,,Jeremy Guthrie,,Trevor Bell
109,"Aug 4, 2010",Home,LAA,-1,W,9.0,7.0,,Brian Matusz,,Ervin Santana
110,"Aug 5, 2010",Home,LAA,-1,W,5.0,4.0,,Jake Arrieta,,Dan Haren
111,"Aug 6, 2010",Home,CHW,-1,W,2.0,1.0,,Brad Bergesen,,John Danks
112,"Aug 7, 2010",Home,CHW,-1,L,2.0,4.0,,Kevin Millwood,,Gavin Floyd
113,"Aug 8, 2010",Home,CHW,-1,W,4.0,3.0,,Jeremy Guthrie,,Mark Buehrle
114,"Aug 9, 2010",Home,CHW,-1,W,3.0,2.0,,Brian Matusz,,Edwin Jackson
115,"Aug 10, 2010",Away,CLE,-1,W,14.0,8.0,,Jake Arrieta,,Justin Masterson
116,"Aug 11, 2010",Away,CLE,-1,W,3.0,1.0,,Brad Bergesen,,Josh Tomlin
117,"Aug 12, 2010",Away,CLE,-1,L,1.0,4.0,,Kevin Millwood,,Jeanmar Gomez
118,"Aug 13, 2010",Away,TBR,-1,W,5.0,0.0,,Jeremy Guthrie,,James Shields
119,"Aug 14, 2010",Away,TBR,-1,L,3.0,7.0,,Brian Matusz,,Andy Sonnanstine
120,"Aug 15, 2010",Away,TBR,-1,L,2.0,3.0,,Jake Arrieta,,Jeremy Hellickson
121,"Aug 16, 2010",Home,SEA,-1,W,5.0,4.0,,Brad Bergesen,,Doug Fister
122,"Aug 17, 2010",Home,SEA,-1,L,0.0,4.0,,Kevin Millwood,,Luke French
123,"Aug 18, 2010",Home,SEA,-1,L,5.0,6.0,,Jeremy Guthrie,,David Pauley
124,"Aug 19, 2010",Home,TEX,-1,W,4.0,0.0,,Brian Matusz,,Colby Lewis
125,"Aug 20, 2010",Home,TEX,-1,L,0.0,2.0,,Jake Arrieta,,C.J. Wilson
126,"Aug 21, 2010",Home,TEX,-1,W,8.0,6.0,,Brad Bergesen,,Cliff Lee
127,"Aug 22, 2010",Home,TEX,-1,L,4.0,6.0,,Kevin Millwood,,Tommy Hunter
128,"Aug 24, 2010",Away,CHW,-1,L,5.0,7.0,,Jeremy Guthrie,,Gavin Floyd
129,"Aug 25, 2010",Away,CHW,-1,W,4.0,2.0,,Brian Matusz,,Mark Buehrle
130,"Aug 26, 2010",Away,CHW,-1,L,0.0,8.0,,Jake Arrieta,,Edwin Jackson
131,"Aug 27, 2010",Away,LAA,-1,W,3.0,1.0,,Brad Bergesen,,Trevor Bell
132,"Aug 28, 2010",Away,LAA,-1,W,5.0,0.0,,Kevin Millwood,,Scott Kazmir
133,"Aug 29, 2010",Away,LAA,-1,W,1.0,0.0,,Jeremy Guthrie,,Jered Weaver
134,"Aug 31, 2010",Home,BOS,-1,W,5.0,2.0,,Brian Matusz,,Josh Beckett
135,"Sep 1, 2010",Home,BOS,-1,L,6.0,9.0,,Jake Arrieta,,Jon Lester
136,"Sep 2, 2010",Home,BOS,-1,L,4.0,6.0,,Brad Bergesen,,Daisuke Matsuzaka
137,"Sep 3, 2010",Home,TBR,-1,L,1.0,4.0,,Kevin Millwood,,Matt Garza
138,"Sep 4, 2010",Home,TBR,-1,W,8.0,4.0,,Jeremy Guthrie,,James Shields
139,"Sep 5, 2010",Home,TBR,-1,W,8.0,7.0,,Chris Tillman,,Wade Davis
140,"Sep 6, 2010",Away,NYY,-1,W,4.0,3.0,,Brian Matusz,,A.J. Burnett
141,"Sep 7, 2010",Away,NYY,-1,W,6.0,2.0,,Jake Arrieta,,CC Sabathia
142,"Sep 8, 2010",Away,NYY,-1,L,2.0,3.0,,Brad Bergesen,,Ivan Nova
143,"Sep 10, 2010",Away,DET,-1,W,6.0,3.0,,Kevin Millwood,,Armando Galarraga
144,"Sep 11, 2010",Away,DET,-1,W,5.0,3.0,,Jeremy Guthrie,,Max Scherzer
145,"Sep 12, 2010",Away,DET,-1,L,2.0,6.0,,Chris Tillman,,Justin Verlander
146,"Sep 13, 2010",Home,TOR,-1,W,4.0,3.0,,Brian Matusz,,Marc Rzepczynski
147,"Sep 14, 2010",Home,TOR,-1,W,11.0,3.0,,Jake Arrieta,,Shawn Hill
